#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial5-newbox-14Nov
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/14/2025	12/31/2000	20.572	52.300	0.804000	0.095680	4000	-0.081700	0.969000	0.584349	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.296	26.641	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (µmol/L) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
14-11-2025	18:46:07.206	4.295	149.809	24.678	637	0	OK	14-11-2025	18:46:07.206	4.295	25.978	OK	14-11-2025	18:46:07.206	4.295	1011	OK
14-11-2025	18:46:12.202	9.291	149.985	24.665	636	0	OK	14-11-2025	18:46:12.202	9.291	25.977	OK	14-11-2025	18:46:12.202	9.291	1011	OK
14-11-2025	18:46:17.199	14.288	150.258	24.645	636	0	OK	14-11-2025	18:46:17.199	14.288	25.975	OK	14-11-2025	18:46:17.199	14.288	1011	OK
14-11-2025	18:46:22.199	19.288	150.449	24.630	635	0	OK	14-11-2025	18:46:22.199	19.288	25.977	OK	14-11-2025	18:46:22.199	19.288	1011	OK
14-11-2025	18:46:27.198	24.287	150.695	24.611	634	0	OK	14-11-2025	18:46:27.198	24.287	25.979	OK	14-11-2025	18:46:27.198	24.287	1011	OK
14-11-2025	18:46:32.201	29.289	150.992	24.589	634	0	OK	14-11-2025	18:46:32.201	29.289	25.978	OK	14-11-2025	18:46:32.201	29.289	1011	OK
14-11-2025	18:46:37.233	34.322	151.257	24.570	633	0	OK	14-11-2025	18:46:37.233	34.322	25.975	OK	14-11-2025	18:46:37.233	34.322	1011	OK
14-11-2025	18:46:42.212	39.301	151.362	24.561	633	0	OK	14-11-2025	18:46:42.212	39.301	25.979	OK	14-11-2025	18:46:42.212	39.301	1011	OK
14-11-2025	18:46:47.130	44.219	151.663	24.540	633	0	OK	14-11-2025	18:46:47.130	44.219	25.974	OK	14-11-2025	18:46:47.130	44.219	1011	OK
14-11-2025	18:46:52.127	49.216	151.776	24.531	632	0	OK	14-11-2025	18:46:52.127	49.216	25.976	OK	14-11-2025	18:46:52.127	49.216	1011	OK
14-11-2025	18:46:57.200	54.289	152.010	24.513	632	-1	OK	14-11-2025	18:46:57.200	54.289	25.978	OK	14-11-2025	18:46:57.200	54.289	1011	OK
14-11-2025	18:47:02.127	59.216	152.302	24.491	631	0	OK	14-11-2025	18:47:02.127	59.216	25.979	OK	14-11-2025	18:47:02.127	59.216	1011	OK
14-11-2025	18:47:07.127	64.216	152.414	24.483	631	0	OK	14-11-2025	18:47:07.127	64.216	25.978	OK	14-11-2025	18:47:07.127	64.216	1011	OK
14-11-2025	18:47:12.128	69.217	152.622	24.467	630	0	OK	14-11-2025	18:47:12.128	69.217	25.980	OK	14-11-2025	18:47:12.128	69.217	1011	OK
14-11-2025	18:47:17.130	74.218	152.839	24.453	630	0	OK	14-11-2025	18:47:17.130	74.218	25.973	OK	14-11-2025	18:47:17.130	74.218	1011	OK
14-11-2025	18:47:22.200	79.289	153.067	24.435	629	-1	OK	14-11-2025	18:47:22.200	79.289	25.977	OK	14-11-2025	18:47:22.200	79.289	1011	OK
14-11-2025	18:47:27.129	84.218	153.214	24.423	629	0	OK	14-11-2025	18:47:27.129	84.218	25.981	OK	14-11-2025	18:47:27.129	84.218	1011	OK
14-11-2025	18:47:32.128	89.217	153.480	24.404	628	-1	OK	14-11-2025	18:47:32.128	89.217	25.979	OK	14-11-2025	18:47:32.128	89.217	1011	OK
14-11-2025	18:47:37.127	94.216	153.667	24.390	628	-1	OK	14-11-2025	18:47:37.127	94.216	25.980	OK	14-11-2025	18:47:37.127	94.216	1011	OK
14-11-2025	18:47:42.130	99.219	153.910	24.373	628	0	OK	14-11-2025	18:47:42.130	99.219	25.977	OK	14-11-2025	18:47:42.130	99.219	1011	OK
