#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial3-newbox-12Nov
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/12/2025	12/31/2000	20.765	52.300	0.804000	0.095680	4000	-0.081700	0.969000	0.584349	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.472	26.455	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
12-11-2025	19:13:05.984	3.627	214.638	20.757	427	0	OK	12-11-2025	19:13:05.984	3.627	26.494	OK	12-11-2025	19:13:05.984	3.627	1011	OK
12-11-2025	19:13:10.984	8.627	214.623	20.758	427	0	OK	12-11-2025	19:13:10.984	8.627	26.493	OK	12-11-2025	19:13:10.984	8.627	1011	OK
12-11-2025	19:13:15.983	13.627	214.628	20.758	427	-1	OK	12-11-2025	19:13:15.983	13.627	26.492	OK	12-11-2025	19:13:15.983	13.627	1011	OK
12-11-2025	19:13:20.983	18.626	214.487	20.765	427	0	OK	12-11-2025	19:13:20.983	18.626	26.492	OK	12-11-2025	19:13:20.983	18.626	1011	OK
12-11-2025	19:13:25.984	23.627	214.496	20.764	427	-1	OK	12-11-2025	19:13:25.984	23.627	26.494	OK	12-11-2025	19:13:25.984	23.627	1011	OK
12-11-2025	19:13:30.984	28.627	214.685	20.756	426	0	OK	12-11-2025	19:13:30.984	28.627	26.489	OK	12-11-2025	19:13:30.984	28.627	1011	OK
12-11-2025	19:13:35.983	33.627	214.599	20.760	427	0	OK	12-11-2025	19:13:35.983	33.627	26.490	OK	12-11-2025	19:13:35.983	33.627	1011	OK
12-11-2025	19:13:40.985	38.628	214.625	20.759	426	0	OK	12-11-2025	19:13:40.985	38.628	26.489	OK	12-11-2025	19:13:40.985	38.628	1011	OK
12-11-2025	19:13:45.985	43.628	214.549	20.763	426	0	OK	12-11-2025	19:13:45.985	43.628	26.488	OK	12-11-2025	19:13:45.985	43.628	1011	OK
12-11-2025	19:13:50.995	48.638	214.623	20.758	427	0	OK	12-11-2025	19:13:50.995	48.638	26.493	OK	12-11-2025	19:13:50.995	48.638	1011	OK
12-11-2025	19:13:55.985	53.628	214.438	20.768	426	0	OK	12-11-2025	19:13:55.985	53.628	26.490	OK	12-11-2025	19:13:55.985	53.628	1011	OK
12-11-2025	19:14:00.985	58.628	214.693	20.754	426	-1	OK	12-11-2025	19:14:00.985	58.628	26.495	OK	12-11-2025	19:14:00.985	58.628	1011	OK
12-11-2025	19:14:05.985	63.628	214.568	20.761	426	-1	OK	12-11-2025	19:14:05.985	63.628	26.492	OK	12-11-2025	19:14:05.985	63.628	1011	OK
12-11-2025	19:14:10.984	68.627	214.685	20.756	426	0	OK	12-11-2025	19:14:10.984	68.627	26.489	OK	12-11-2025	19:14:10.984	68.627	1011	OK
12-11-2025	19:14:15.985	73.628	214.630	20.759	426	0	OK	12-11-2025	19:14:15.985	73.628	26.488	OK	12-11-2025	19:14:15.985	73.628	1011	OK
