seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.000000000,09:36:26,9.223,nan,nan,6.4111,19.329
1.0,0.000277778,09:36:27,9.2258,nan,nan,6.3982,19.327
2.0,0.000555556,09:36:28,9.2115,nan,nan,6.3863,19.323
3.01,0.000836111,09:36:29,9.2029,nan,nan,6.3756,19.32
4.0,0.001111111,09:36:30,9.1903,nan,nan,6.3757,19.317
5.0,0.001388889,09:36:31,9.187,nan,nan,6.3647,19.313
6.0,0.001666667,09:36:32,9.2026,nan,nan,6.3624,19.308
7.0,0.001944444,09:36:33,9.2017,nan,nan,6.3559,19.302
8.0,0.002222222,09:36:34,9.1993,nan,nan,6.3502,19.303
9.0,0.002500000,09:36:35,9.1866,nan,nan,6.3372,19.303
10.0,0.002777778,09:36:36,9.1911,nan,nan,6.3278,19.303
11.0,0.003055556,09:36:37,9.2016,nan,nan,6.3236,19.297
12.0,0.003333333,09:36:38,9.2082,nan,nan,6.3121,19.297
13.0,0.003611111,09:36:39,9.2101,nan,nan,6.3025,19.298
14.0,0.003888889,09:36:40,9.2041,nan,nan,6.2977,19.301
15.0,0.004166667,09:36:41,9.1829,nan,nan,6.2941,19.302
16.0,0.004444444,09:36:42,9.1668,nan,nan,6.2884,19.302
17.0,0.004722222,09:36:43,9.1563,nan,nan,6.2778,19.303
18.0,0.005000000,09:36:44,9.1658,nan,nan,6.2648,19.305
19.0,0.005277778,09:36:45,9.1617,nan,nan,6.2548,19.31
20.0,0.005555556,09:36:46,9.1664,nan,nan,6.2462,19.318
21.0,0.005833333,09:36:47,9.1564,nan,nan,6.2447,19.327
22.0,0.006111111,09:36:48,9.1561,nan,nan,6.2318,19.335
23.0,0.006388889,09:36:49,9.1361,nan,nan,6.2185,19.344
24.0,0.006666667,09:36:50,9.1646,nan,nan,6.2098,19.35
25.0,0.006944444,09:36:51,9.1609,nan,nan,6.2099,19.352
26.0,0.007222222,09:36:52,9.1512,nan,nan,6.2054,19.351
27.0,0.007500000,09:36:53,9.1388,nan,nan,6.193,19.352
28.0,0.007777778,09:36:54,9.1426,nan,nan,6.1872,19.354
29.0,0.008055556,09:36:55,9.1778,nan,nan,6.1833,19.354
30.0,0.008333333,09:36:56,9.1428,nan,nan,6.1801,19.354
31.0,0.008611111,09:36:57,9.143,nan,nan,6.1659,19.358
32.0,0.008888889,09:36:58,9.1293,nan,nan,6.1549,19.36
33.0,0.009166667,09:36:59,9.1482,nan,nan,6.1524,19.362
34.0,0.009444444,09:37:00,9.1347,nan,nan,6.1545,19.364
35.0,0.009722222,09:37:01,9.1284,nan,nan,6.1523,19.365
36.0,0.010000000,09:37:02,9.1208,nan,nan,6.144,19.367
37.0,0.010277778,09:37:03,9.1152,nan,nan,6.1312,19.368
38.0,0.010555556,09:37:04,9.1108,nan,nan,6.1181,19.37
39.0,0.010833333,09:37:05,9.0872,nan,nan,6.1109,19.371
40.0,0.011111111,09:37:06,9.0794,nan,nan,6.1062,19.374
41.0,0.011388889,09:37:07,9.0534,nan,nan,6.1052,19.375
42.0,0.011666667,09:37:08,9.0609,nan,nan,6.0957,19.376
43.0,0.011944444,09:37:09,9.0779,nan,nan,6.0892,19.376
44.0,0.012222222,09:37:10,9.1091,nan,nan,6.0825,19.374
45.0,0.012500000,09:37:11,9.1073,nan,nan,6.0828,19.373
