#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial4-newbox-13Nov
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.2] - Oxygen Sensor - TD7-487-066 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	128 ms	30% (D)	10M (400x)	470	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	12/31/2000	11/13/2025	6.600	46.735	0.827000	0.075000	470	-0.350000	0.874000	0.584349	0.000000	-0.000106	0.000000	0.000000	fixed f	1013.000	20.000	0.000	27.165	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (µmol/L) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]
13-11-2025	18:52:06.507	3.046	185.410049	7.024000	61	0	OK	13-11-2025	18:52:06.507	3.046	27.013	OK	13-11-2025	18:52:06.507	3.046	1012	OK
13-11-2025	18:52:11.508	8.048	185.318253	7.027000	61	0	OK	13-11-2025	18:52:11.508	8.048	27.009	OK	13-11-2025	18:52:11.508	8.048	1012	OK
13-11-2025	18:52:16.508	13.048	185.176010	7.030000	61	0	OK	13-11-2025	18:52:16.508	13.048	27.015	OK	13-11-2025	18:52:16.508	13.048	1012	OK
13-11-2025	18:52:21.509	18.048	185.881363	7.011000	61	0	OK	13-11-2025	18:52:21.509	18.048	27.016	OK	13-11-2025	18:52:21.509	18.048	1012	OK
13-11-2025	18:52:26.510	23.050	183.683533	7.070000	61	0	OK	13-11-2025	18:52:26.510	23.050	27.017	OK	13-11-2025	18:52:26.510	23.050	1012	OK
13-11-2025	18:52:31.508	28.048	184.015518	7.061000	61	0	OK	13-11-2025	18:52:31.508	28.048	27.017	OK	13-11-2025	18:52:31.508	28.048	1012	OK
13-11-2025	18:52:36.508	33.048	185.404999	7.024000	61	0	OK	13-11-2025	18:52:36.508	33.048	27.014	OK	13-11-2025	18:52:36.508	33.048	1012	OK
13-11-2025	18:52:41.509	38.048	183.168900	7.084000	61	0	OK	13-11-2025	18:52:41.509	38.048	27.017	OK	13-11-2025	18:52:41.509	38.048	1012	OK
13-11-2025	18:52:46.508	43.048	184.922226	7.036000	61	0	OK	13-11-2025	18:52:46.508	43.048	27.021	OK	13-11-2025	18:52:46.508	43.048	1012	OK
13-11-2025	18:52:51.507	48.047	184.900162	7.037000	61	0	OK	13-11-2025	18:52:51.507	48.047	27.018	OK	13-11-2025	18:52:51.507	48.047	1012	OK
13-11-2025	18:52:56.508	53.048	185.656586	7.017000	61	0	OK	13-11-2025	18:52:56.508	53.048	27.016	OK	13-11-2025	18:52:56.508	53.048	1012	OK
13-11-2025	18:53:01.508	58.048	184.400543	7.051000	61	0	OK	13-11-2025	18:53:01.508	58.048	27.014	OK	13-11-2025	18:53:01.508	58.048	1012	OK
13-11-2025	18:53:06.509	63.048	184.084381	7.059000	61	0	OK	13-11-2025	18:53:06.509	63.048	27.018	OK	13-11-2025	18:53:06.509	63.048	1012	OK
13-11-2025	18:53:11.508	68.047	184.729401	7.042000	61	0	OK	13-11-2025	18:53:11.508	68.047	27.015	OK	13-11-2025	18:53:11.508	68.047	1012	OK
13-11-2025	18:53:16.508	73.048	184.962585	7.036000	61	0	OK	13-11-2025	18:53:16.508	73.048	27.013	OK	13-11-2025	18:53:16.508	73.048	1012	OK
13-11-2025	18:53:21.509	78.049	184.311371	7.053000	61	0	OK	13-11-2025	18:53:21.509	78.049	27.017	OK	13-11-2025	18:53:21.509	78.049	1012	OK
13-11-2025	18:53:26.510	83.050	184.719345	7.042000	61	0	OK	13-11-2025	18:53:26.510	83.050	27.017	OK	13-11-2025	18:53:26.510	83.050	1012	OK
13-11-2025	18:53:31.510	88.050	184.101273	7.058000	61	0	OK	13-11-2025	18:53:31.510	88.050	27.022	OK	13-11-2025	18:53:31.510	88.050	1012	OK
13-11-2025	18:53:36.510	93.050	184.185303	7.056000	61	0	OK	13-11-2025	18:53:36.510	93.050	27.020	OK	13-11-2025	18:53:36.510	93.050	1012	OK
13-11-2025	18:53:41.510	98.050	183.320724	7.080000	61	0	OK	13-11-2025	18:53:41.510	98.050	27.016	OK	13-11-2025	18:53:41.510	98.050	1012	OK
13-11-2025	18:53:46.510	103.050	183.815979	7.066000	61	0	OK	13-11-2025	18:53:46.510	103.050	27.020	OK	13-11-2025	18:53:46.510	103.050	1012	OK
13-11-2025	18:53:51.510	108.050	183.609879	7.072000	61	0	OK	13-11-2025	18:53:51.510	108.050	27.017	OK	13-11-2025	18:53:51.510	108.050	1012	OK
13-11-2025	18:53:56.509	113.048	184.311386	7.053000	61	0	OK	13-11-2025	18:53:56.509	113.048	27.017	OK	13-11-2025	18:53:56.509	113.048	1012	OK
13-11-2025	18:54:01.510	118.049	184.153275	7.057000	61	0	OK	13-11-2025	18:54:01.510	118.049	27.019	OK	13-11-2025	18:54:01.510	118.049	1012	OK
13-11-2025	18:54:06.509	123.049	185.123596	7.031000	61	0	OK	13-11-2025	18:54:06.509	123.049	27.018	OK	13-11-2025	18:54:06.509	123.049	1012	OK
13-11-2025	18:54:11.511	128.051	184.444489	7.049000	61	0	OK	13-11-2025	18:54:11.511	128.051	27.020	OK	13-11-2025	18:54:11.511	128.051	1012	OK
13-11-2025	18:54:16.512	133.052	182.929031	7.090000	61	0	OK	13-11-2025	18:54:16.512	133.052	27.021	OK	13-11-2025	18:54:16.512	133.052	1012	OK
13-11-2025	18:54:21.511	138.051	185.347397	7.025000	61	-1	OK	13-11-2025	18:54:21.511	138.051	27.018	OK	13-11-2025	18:54:21.511	138.051	1012	OK
13-11-2025	18:54:26.513	143.053	184.629929	7.044000	61	0	OK	13-11-2025	18:54:26.513	143.053	27.020	OK	13-11-2025	18:54:26.513	143.053	1012	OK
13-11-2025	18:54:30.428	146.967	183.668533	7.070000	61	0	OK	13-11-2025	18:54:30.428	146.967	27.020	OK	13-11-2025	18:54:30.428	146.967	1012	OK
13-11-2025	18:54:35.428	151.967	184.815720	7.039000	61	0	OK	13-11-2025	18:54:35.428	151.967	27.020	OK	13-11-2025	18:54:35.428	151.967	1012	OK
13-11-2025	18:54:40.427	156.967	185.434189	7.022000	61	0	OK	13-11-2025	18:54:40.427	156.967	27.023	OK	13-11-2025	18:54:40.427	156.967	1012	OK
13-11-2025	18:54:45.427	161.967	183.857819	7.065000	61	0	OK	13-11-2025	18:54:45.427	161.967	27.019	OK	13-11-2025	18:54:45.427	161.967	1012	OK
13-11-2025	18:54:50.427	166.967	184.726257	7.041000	61	0	OK	13-11-2025	18:54:50.427	166.967	27.023	OK	13-11-2025	18:54:50.427	166.967	1012	OK
13-11-2025	18:54:55.429	171.968	183.911575	7.063000	61	0	OK	13-11-2025	18:54:55.429	171.968	27.023	OK	13-11-2025	18:54:55.429	171.968	1012	OK
