#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial4-newbox-13Nov
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - TD7-487-066 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	128 ms	30% (D)	10M (400x)	470	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	12/31/2000	11/13/2025	6.600	48.012	0.827000	0.075000	470	-0.350000	0.874000	0.584349	0.000000	-0.000106	0.000000	0.000000	fixed f	1013.000	20.000	0.000	27.125	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (µmol/L) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
13-11-2025	18:52:04.176	0.716	186.224182	7.010000	54	0	OK	13-11-2025	18:52:04.176	0.716	27.011	OK	13-11-2025	18:52:04.176	0.716	1012	OK
13-11-2025	18:52:09.175	5.715	187.390396	6.979000	54	0	OK	13-11-2025	18:52:09.175	5.715	27.009	OK	13-11-2025	18:52:09.175	5.715	1012	OK
13-11-2025	18:52:14.177	10.716	186.650085	6.998000	54	0	OK	13-11-2025	18:52:14.177	10.716	27.015	OK	13-11-2025	18:52:14.177	10.716	1012	OK
13-11-2025	18:52:19.176	15.715	187.457001	6.976000	54	0	OK	13-11-2025	18:52:19.176	15.715	27.018	OK	13-11-2025	18:52:19.176	15.715	1012	OK
13-11-2025	18:52:24.177	20.717	186.241089	7.009000	54	0	OK	13-11-2025	18:52:24.177	20.717	27.015	OK	13-11-2025	18:52:24.177	20.717	1012	OK
13-11-2025	18:52:29.176	25.716	187.023163	6.988000	54	0	OK	13-11-2025	18:52:29.176	25.716	27.015	OK	13-11-2025	18:52:29.176	25.716	1012	OK
13-11-2025	18:52:34.177	30.716	188.511230	6.948000	54	0	OK	13-11-2025	18:52:34.177	30.716	27.018	OK	13-11-2025	18:52:34.177	30.716	1012	OK
13-11-2025	18:52:39.177	35.717	186.841553	6.993000	54	0	OK	13-11-2025	18:52:39.177	35.717	27.014	OK	13-11-2025	18:52:39.177	35.717	1012	OK
13-11-2025	18:52:44.178	40.717	185.665237	7.024000	54	0	OK	13-11-2025	18:52:44.178	40.717	27.019	OK	13-11-2025	18:52:44.178	40.717	1012	OK
13-11-2025	18:52:49.178	45.718	186.533325	7.001000	54	0	OK	13-11-2025	18:52:49.178	45.718	27.016	OK	13-11-2025	18:52:49.178	45.718	1012	OK
13-11-2025	18:52:54.178	50.717	186.906006	6.991000	54	0	OK	13-11-2025	18:52:54.178	50.717	27.016	OK	13-11-2025	18:52:54.178	50.717	1012	OK
13-11-2025	18:52:59.177	55.717	188.159225	6.958000	54	0	OK	13-11-2025	18:52:59.177	55.717	27.013	OK	13-11-2025	18:52:59.177	55.717	1012	OK
13-11-2025	18:53:04.178	60.718	186.724640	6.996000	54	0	OK	13-11-2025	18:53:04.178	60.718	27.015	OK	13-11-2025	18:53:04.178	60.718	1012	OK
13-11-2025	18:53:09.178	65.718	186.045441	7.014000	54	0	OK	13-11-2025	18:53:09.178	65.718	27.017	OK	13-11-2025	18:53:09.178	65.718	1012	OK
13-11-2025	18:53:14.178	70.718	187.359833	6.979000	54	0	OK	13-11-2025	18:53:14.178	70.718	27.015	OK	13-11-2025	18:53:14.178	70.718	1012	OK
13-11-2025	18:53:19.178	75.718	186.846619	6.993000	54	0	OK	13-11-2025	18:53:19.178	75.718	27.013	OK	13-11-2025	18:53:19.178	75.718	1012	OK
13-11-2025	18:53:24.178	80.718	187.204971	6.983000	54	0	OK	13-11-2025	18:53:24.178	80.718	27.016	OK	13-11-2025	18:53:24.178	80.718	1012	OK
13-11-2025	18:53:29.177	85.717	185.722397	7.023000	54	0	OK	13-11-2025	18:53:29.177	85.717	27.015	OK	13-11-2025	18:53:29.177	85.717	1012	OK
13-11-2025	18:53:34.180	90.720	186.853455	6.992000	54	0	OK	13-11-2025	18:53:34.180	90.720	27.019	OK	13-11-2025	18:53:34.180	90.720	1012	OK
13-11-2025	18:53:39.180	95.719	187.227142	6.982000	54	0	OK	13-11-2025	18:53:39.180	95.719	27.019	OK	13-11-2025	18:53:39.180	95.719	1012	OK
13-11-2025	18:53:44.181	100.721	187.822311	6.966000	54	0	OK	13-11-2025	18:53:44.181	100.721	27.020	OK	13-11-2025	18:53:44.181	100.721	1012	OK
13-11-2025	18:53:49.180	105.720	187.194839	6.983000	54	0	OK	13-11-2025	18:53:49.180	105.720	27.018	OK	13-11-2025	18:53:49.180	105.720	1012	OK
13-11-2025	18:53:54.181	110.721	188.360092	6.952000	54	0	OK	13-11-2025	18:53:54.181	110.721	27.018	OK	13-11-2025	18:53:54.181	110.721	1012	OK
13-11-2025	18:53:59.182	115.722	186.411621	7.004000	54	0	OK	13-11-2025	18:53:59.182	115.722	27.018	OK	13-11-2025	18:53:59.182	115.722	1012	OK
13-11-2025	18:54:04.182	120.722	187.591721	6.972000	54	0	OK	13-11-2025	18:54:04.182	120.722	27.021	OK	13-11-2025	18:54:04.182	120.722	1012	OK
13-11-2025	18:54:09.183	125.722	187.045273	6.987000	54	0	OK	13-11-2025	18:54:09.183	125.722	27.018	OK	13-11-2025	18:54:09.183	125.722	1012	OK
13-11-2025	18:54:14.183	130.723	187.030029	6.987000	54	0	OK	13-11-2025	18:54:14.183	130.723	27.021	OK	13-11-2025	18:54:14.183	130.723	1012	OK
13-11-2025	18:54:19.184	135.724	187.109863	6.985000	54	0	OK	13-11-2025	18:54:19.184	135.724	27.020	OK	13-11-2025	18:54:19.184	135.724	1012	OK
13-11-2025	18:54:24.185	140.724	185.633347	7.025000	54	0	OK	13-11-2025	18:54:24.185	140.724	27.018	OK	13-11-2025	18:54:24.185	140.724	1012	OK
13-11-2025	18:54:28.099	144.639	186.480942	7.002000	54	0	OK	13-11-2025	18:54:28.099	144.639	27.019	OK	13-11-2025	18:54:28.099	144.639	1012	OK
13-11-2025	18:54:33.099	149.638	186.736542	6.995000	54	0	OK	13-11-2025	18:54:33.099	149.638	27.020	OK	13-11-2025	18:54:33.099	149.638	1012	OK
13-11-2025	18:54:38.101	154.640	186.513062	7.001000	54	0	OK	13-11-2025	18:54:38.101	154.640	27.020	OK	13-11-2025	18:54:38.101	154.640	1012	OK
13-11-2025	18:54:43.100	159.639	187.897507	6.964000	54	0	OK	13-11-2025	18:54:43.100	159.639	27.020	OK	13-11-2025	18:54:43.100	159.639	1012	OK
13-11-2025	18:54:48.101	164.641	187.972794	6.962000	54	0	OK	13-11-2025	18:54:48.101	164.641	27.020	OK	13-11-2025	18:54:48.101	164.641	1012	OK
13-11-2025	18:54:53.101	169.640	187.677063	6.970000	54	0	OK	13-11-2025	18:54:53.101	169.640	27.019	OK	13-11-2025	18:54:53.101	169.640	1012	OK
13-11-2025	18:54:58.103	174.642	187.281647	6.980000	54	0	OK	13-11-2025	18:54:58.103	174.642	27.023	OK	13-11-2025	18:54:58.103	174.642	1012	OK
13-11-2025	18:55:03.102	179.642	185.819824	7.019000	54	0	OK	13-11-2025	18:55:03.102	179.642	27.025	OK	13-11-2025	18:55:03.102	179.642	1012	OK
13-11-2025	18:55:08.102	184.642	187.516708	6.974000	54	0	OK	13-11-2025	18:55:08.102	184.642	27.021	OK	13-11-2025	18:55:08.102	184.642	1012	OK
13-11-2025	18:55:13.103	189.642	186.860321	6.991000	54	0	OK	13-11-2025	18:55:13.103	189.642	27.025	OK	13-11-2025	18:55:13.103	189.642	1012	OK
13-11-2025	18:55:18.103	194.642	185.866913	7.018000	54	0	OK	13-11-2025	18:55:18.103	194.642	27.023	OK	13-11-2025	18:55:18.103	194.642	1012	OK
13-11-2025	18:55:23.101	199.641	186.062317	7.013000	54	0	OK	13-11-2025	18:55:23.101	199.641	27.021	OK	13-11-2025	18:55:23.101	199.641	1012	OK
13-11-2025	18:55:28.102	204.642	187.084412	6.985000	54	0	OK	13-11-2025	18:55:28.102	204.642	27.025	OK	13-11-2025	18:55:28.102	204.642	1012	OK
13-11-2025	18:55:33.102	209.642	188.301865	6.953000	54	0	OK	13-11-2025	18:55:33.102	209.642	27.022	OK	13-11-2025	18:55:33.102	209.642	1012	OK
13-11-2025	18:55:38.104	214.644	186.684021	6.996000	54	0	OK	13-11-2025	18:55:38.104	214.644	27.023	OK	13-11-2025	18:55:38.104	214.644	1012	OK
