seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.0,17:48:24,6.5577,6.3403,6.3628,6.3164,28.683
1.0,0.0002777777777777778,17:48:25,6.56,6.3405,6.3498,6.3307,28.682
2.0,0.0005555555555555556,17:48:26,6.5575,6.3401,6.3448,6.3307,28.682
3.0,0.0008333333333333334,17:48:27,6.5585,6.3434,6.3442,6.316,28.678
4.0,0.0011111111111111111,17:48:28,6.5599,6.3405,6.3352,6.3095,28.681
5.0,0.001388888888888889,17:48:29,6.5618,6.3402,6.3369,6.3153,28.681
6.0,0.0016666666666666668,17:48:30,6.562,6.3387,6.351,6.3198,28.684
7.0,0.0019444444444444444,17:48:31,6.562,6.3408,6.3682,6.3392,28.681
8.0,0.0022222222222222222,17:48:32,6.5633,6.3418,6.3694,6.3294,28.677
9.0,0.0025,17:48:33,6.5615,6.3446,6.3679,6.332,28.675
10.0,0.002777777777777778,17:48:34,6.5619,6.3426,6.3594,6.3308,28.677
11.0,0.0030555555555555557,17:48:35,6.5577,6.3411,6.3544,6.329,28.682
12.0,0.0033333333333333335,17:48:36,6.5582,6.3389,6.3519,6.3657,28.681
13.0,0.003611111111111111,17:48:37,6.5569,6.3401,6.3471,6.3538,28.68
14.0,0.0038888888888888888,17:48:38,6.5591,6.3409,6.3531,6.3741,28.677
15.0,0.004166666666666667,17:48:39,6.5598,6.3429,6.3441,6.3377,28.676
16.0,0.0044444444444444444,17:48:40,6.5603,6.3425,6.362,6.3165,28.675
17.0,0.004722222222222222,17:48:41,6.5603,6.3449,6.358,6.3139,28.674
18.0,0.005,17:48:42,6.5594,6.3416,6.3591,6.314,28.676
19.0,0.005277777777777778,17:48:43,6.5591,6.3425,6.3537,6.3417,28.675
20.0,0.005555555555555556,17:48:44,6.5558,6.3396,6.3562,6.32,28.676
21.0,0.005833333333333334,17:48:45,6.5554,6.3396,6.354,6.3429,28.676
22.0,0.006111111111111111,17:48:46,6.5534,6.3404,6.3601,6.3427,28.681
23.0,0.006388888888888889,17:48:47,6.5577,6.3415,6.3573,6.3476,28.681
24.0,0.006666666666666667,17:48:48,6.5577,6.3428,6.3668,6.3247,28.681
25.0,0.006944444444444444,17:48:49,6.5607,6.339,6.3691,6.3237,28.678
26.0,0.007222222222222222,17:48:50,6.5593,6.3382,6.3675,6.3189,28.677
27.0,0.0075,17:48:51,6.558,6.3384,6.3686,6.3261,28.675
28.0,0.0077777777777777776,17:48:52,6.557,6.3407,6.3659,6.2995,28.675
29.0,0.008055555555555555,17:48:53,6.5565,6.3414,6.3683,6.3207,28.677
30.0,0.008333333333333333,17:48:54,6.5574,6.3421,6.3608,6.3227,28.679
31.0,0.008611111111111111,17:48:55,6.5557,6.3435,6.3537,6.35,28.68
32.0,0.008888888888888889,17:48:56,6.5566,6.3435,6.3649,6.3566,28.676
33.0,0.009166666666666667,17:48:57,6.5568,6.3429,6.3719,6.3467,28.675
34.0,0.009444444444444445,17:48:58,6.5583,6.3415,6.3761,6.3444,28.675
35.0,0.009722222222222222,17:48:59,6.5605,6.3405,6.368,6.339,28.677
36.0,0.01,17:49:00,6.559,6.3389,6.3786,6.3515,28.676
37.0,0.010277777777777778,17:49:01,6.5587,6.3405,6.3692,6.3388,28.675
38.0,0.010555555555555556,17:49:02,6.5574,6.3424,6.3679,6.3311,28.675
39.0,0.010833333333333334,17:49:03,6.5588,6.3414,6.3512,6.3479,28.676
40.0,0.011111111111111112,17:49:04,6.5594,6.3394,6.3657,6.3432,28.674
41.0,0.01138888888888889,17:49:05,6.5588,6.3383,6.361,6.3522,28.672
42.0,0.011666666666666667,17:49:06,6.5596,6.3385,6.3587,6.336,28.672
43.0,0.011944444444444445,17:49:07,6.557,6.335,6.3494,6.3449,28.674
44.0,0.012222222222222223,17:49:08,6.5559,6.3352,6.3594,6.3298,28.679
45.0,0.0125,17:49:09,6.5557,6.3376,6.3606,6.3228,28.677
46.0,0.012777777777777779,17:49:10,6.5582,6.3412,6.3625,6.3442,28.679
47.0,0.013055555555555556,17:49:11,6.5583,6.3395,6.3486,6.3652,28.676
48.0,0.013333333333333334,17:49:12,6.559,6.3381,6.3462,6.3876,28.676
49.0,0.01361111111111111,17:49:13,6.5597,6.3392,6.3415,6.3653,28.674
50.0,0.013888888888888888,17:49:14,6.56,6.3406,6.3462,6.3406,28.676
51.0,0.014166666666666666,17:49:15,6.5575,6.3418,6.348,6.3442,28.676
52.0,0.014444444444444444,17:49:16,6.556,6.3396,6.3508,6.3632,28.675
