seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.0,17:28:56,6.4616,6.3516,6.3358,6.3385,29.077
1.15,0.0003194444444444444,17:28:57,6.4455,6.3538,6.3212,6.3494,29.078
2.3,0.0006388888888888888,17:28:59,6.4503,6.3552,6.3241,6.3236,29.075
3.44,0.0009555555555555555,17:29:00,6.4196,6.355,6.3184,6.2993,29.075
4.58,0.0012722222222222223,17:29:01,6.3964,6.3544,6.3361,6.2955,29.075
5.74,0.0015944444444444446,17:29:02,6.3568,6.3539,6.3309,6.3205,29.074
6.89,0.0019138888888888888,17:29:03,6.3819,6.353,6.3093,6.3239,29.073
8.03,0.0022305555555555555,17:29:04,6.4044,6.3507,6.3003,6.3134,29.073
9.22,0.0025611111111111112,17:29:05,6.4093,6.3495,6.2873,6.3072,29.072
10.37,0.0028805555555555555,17:29:07,6.4056,6.351,6.3135,6.326,29.072
11.53,0.0032027777777777775,17:29:08,6.406,6.3532,6.2981,6.343,29.069
12.68,0.003522222222222222,17:29:09,6.4244,6.3545,6.3204,6.3375,29.069
13.82,0.003838888888888889,17:29:10,6.4433,6.3543,6.3133,6.3275,29.068
14.98,0.004161111111111111,17:29:11,6.4521,6.3533,6.3608,6.3226,29.071
16.13,0.004480555555555555,17:29:12,6.4415,6.3549,6.3617,6.333,29.074
17.28,0.0048000000000000004,17:29:14,6.4545,6.3572,6.3611,6.3317,29.074
18.43,0.005119444444444445,17:29:15,6.4339,6.3585,6.3311,6.3347,29.072
19.58,0.005438888888888888,17:29:16,6.4751,6.3585,6.3168,6.3288,29.07
20.73,0.005758333333333333,17:29:17,6.4616,6.3559,6.307,6.3322,29.071
21.88,0.006077777777777777,17:29:18,6.4969,6.3552,6.3115,6.3338,29.072
23.03,0.0063972222222222225,17:29:19,6.4488,6.3548,6.3206,6.3443,29.075
24.18,0.006716666666666667,17:29:20,6.4643,6.3566,6.3274,6.3412,29.072
25.32,0.007033333333333333,17:29:22,6.4541,6.357,6.3285,6.3378,29.069
26.47,0.0073527777777777775,17:29:23,6.445,6.3581,6.3253,6.3445,29.065
27.63,0.0076749999999999995,17:29:24,6.4374,6.3561,6.3145,6.3631,29.067
28.78,0.007994444444444445,17:29:25,6.4133,6.3574,6.3098,6.3581,29.067
29.93,0.008313888888888888,17:29:26,6.4256,6.356,6.3258,6.35,29.068
31.08,0.008633333333333333,17:29:27,6.419,6.3586,6.3406,6.3266,29.07
32.27,0.00896388888888889,17:29:29,6.4277,6.3577,6.325,6.3253,29.072
33.41,0.009280555555555554,17:29:30,6.4523,6.3586,6.3163,6.3298,29.073
34.56,0.009600000000000001,17:29:31,6.4431,6.3557,6.3118,6.3255,29.071
35.71,0.009919444444444444,17:29:32,6.4401,6.3538,6.3286,6.3272,29.072
36.87,0.010241666666666666,17:29:33,6.4246,6.3544,6.3204,6.3194,29.072
38.01,0.010558333333333333,17:29:34,6.4427,6.3562,6.3276,6.3189,29.072
39.16,0.010877777777777776,17:29:35,6.4655,6.3591,6.3146,6.3201,29.071
40.3,0.011194444444444444,17:29:37,6.4824,6.359,6.3209,6.3139,29.067
41.44,0.01151111111111111,17:29:38,6.4957,6.3605,6.3107,6.3128,29.068
42.58,0.011827777777777777,17:29:39,6.4631,6.3579,6.3281,6.3175,29.07
