seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.0,17:33:02,6.3467,6.3518,6.3669,6.4342,28.698
1.13,0.00031388888888888883,17:33:03,6.3476,6.3504,6.3968,6.3611,28.7
2.02,0.0005611111111111111,17:33:04,6.3483,6.3483,6.4212,6.3098,28.699
3.06,0.0008500000000000001,17:33:05,6.35,6.3426,6.4422,6.2448,28.699
4.0,0.0011111111111111111,17:33:06,6.3484,6.3434,6.4321,6.2543,28.696
5.0,0.001388888888888889,17:33:07,6.3468,6.3449,6.4336,6.2903,28.697
6.0,0.0016666666666666668,17:33:08,6.3461,6.3475,6.4376,6.3055,28.696
7.0,0.0019444444444444444,17:33:09,6.347,6.3457,6.4373,6.341,28.697
8.0,0.0022222222222222222,17:33:10,6.3493,6.3465,6.4057,6.3749,28.697
9.0,0.0025,17:33:11,6.3483,6.346,6.3765,6.4204,28.696
10.0,0.002777777777777778,17:33:12,6.3472,6.3461,6.3617,6.4155,28.695
11.0,0.0030555555555555557,17:33:13,6.3475,6.344,6.3961,6.3543,28.695
12.05,0.0033472222222222224,17:33:14,6.3519,6.3449,6.4412,6.3236,28.697
13.0,0.003611111111111111,17:33:15,6.3555,6.3437,6.4271,6.3417,28.698
14.02,0.0038944444444444443,17:33:16,6.3539,6.3431,6.4128,6.3371,28.701
15.0,0.004166666666666667,17:33:17,6.3501,6.3417,6.3984,6.3376,28.701
16.1,0.004472222222222223,17:33:18,6.3493,6.3446,6.4271,6.347,28.703
17.0,0.004722222222222222,17:33:19,6.3492,6.3452,6.4521,6.3551,28.703
18.0,0.005,17:33:20,6.3504,6.3449,6.4695,6.3453,28.705
19.0,0.005277777777777778,17:33:21,6.351,6.3466,6.4532,6.3226,28.704
20.0,0.005555555555555556,17:33:22,6.3508,6.348,6.4121,6.3788,28.701
21.0,0.005833333333333334,17:33:23,6.3517,6.3492,6.4154,6.3521,28.699
22.0,0.006111111111111111,17:33:24,6.3489,6.3486,6.4241,6.3679,28.699
23.0,0.006388888888888889,17:33:25,6.3484,6.3466,6.4181,6.3084,28.699
24.0,0.006666666666666667,17:33:26,6.3476,6.3453,6.3748,6.3746,28.701
25.0,0.006944444444444444,17:33:27,6.349,6.3425,6.3601,6.3461,28.699
26.0,0.007222222222222222,17:33:28,6.3492,6.3437,6.3989,6.3668,28.7
27.0,0.0075,17:33:29,6.3502,6.3453,6.4308,6.2987,28.7
28.0,0.0077777777777777776,17:33:30,6.3507,6.347,6.4625,6.2878,28.699
29.0,0.008055555555555555,17:33:31,6.3505,6.3475,6.4299,6.3358,28.696
30.0,0.008333333333333333,17:33:32,6.3495,6.3455,6.3973,6.3892,28.696
31.0,0.008611111111111111,17:33:33,6.3492,6.346,6.371,6.4392,28.696
32.0,0.008888888888888889,17:33:34,6.3476,6.3473,6.3694,6.4051,28.695
33.0,0.009166666666666667,17:33:35,6.3474,6.3481,6.365,6.4141,28.694
34.0,0.009444444444444445,17:33:36,6.3469,6.3485,6.3927,6.3733,28.694
35.0,0.009722222222222222,17:33:37,6.3506,6.3501,6.4067,6.3408,28.695
36.0,0.01,17:33:38,6.3506,6.3525,6.4016,6.3308,28.696
37.0,0.010277777777777778,17:33:39,6.3509,6.3526,6.3712,6.3717,28.696
38.04,0.010566666666666667,17:33:40,6.3486,6.35,6.3884,6.4117,28.698
39.0,0.010833333333333334,17:33:41,6.3479,6.3474,6.3992,6.3978,28.701
40.06,0.011127777777777778,17:33:42,6.3462,6.3441,6.4262,6.3251,28.707
41.0,0.01138888888888889,17:33:43,6.348,6.3433,6.4108,6.3209,28.707
42.0,0.011666666666666667,17:33:44,6.349,6.3437,6.4461,6.2912,28.706
43.0,0.011944444444444445,17:33:45,6.3483,6.3445,6.4687,6.2781,28.704
44.0,0.012222222222222223,17:33:46,6.3471,6.347,6.4527,6.2715,28.704
45.0,0.0125,17:33:47,6.3489,6.3484,6.419,6.2896,28.701
46.0,0.012777777777777779,17:33:48,6.351,6.3501,6.3806,6.2963,28.699
47.0,0.013055555555555556,17:33:49,6.3508,6.3469,6.3836,6.3245,28.7
48.0,0.013333333333333334,17:33:50,6.3484,6.3451,6.391,6.3705,28.699
49.0,0.01361111111111111,17:33:51,6.3482,6.3446,6.3825,6.4327,28.698
50.0,0.013888888888888888,17:33:52,6.3472,6.3456,6.3766,6.4144,28.695
51.0,0.014166666666666666,17:33:53,6.3471,6.3463,6.389,6.3589,28.696
52.0,0.014444444444444444,17:33:54,6.3481,6.3453,6.3935,6.3293,28.7
53.0,0.014722222222222222,17:33:55,6.3495,6.3437,6.4436,6.2656,28.701
54.0,0.015,17:33:56,6.3486,6.3435,6.4103,6.3211,28.703
55.0,0.015277777777777777,17:33:57,6.3471,6.3415,6.4171,6.3379,28.701
56.0,0.015555555555555555,17:33:58,6.3473,6.3428,6.3819,6.4108,28.701
57.0,0.015833333333333335,17:33:59,6.3489,6.3434,6.4189,6.3648,28.701
58.0,0.01611111111111111,17:34:00,6.3501,6.3458,6.4081,6.3859,28.701
59.0,0.01638888888888889,17:34:01,6.3495,6.3465,6.4042,6.3837,28.7
60.0,0.016666666666666666,17:34:02,6.3504,6.3432,6.4164,6.351,28.699
61.0,0.016944444444444446,17:34:03,6.3498,6.3424,6.456,6.2913,28.696
62.0,0.017222222222222222,17:34:04,6.3487,6.3438,6.4798,6.2584,28.697
63.0,0.0175,17:34:05,6.3498,6.3476,6.4586,6.2733,28.696
64.0,0.017777777777777778,17:34:06,6.3492,6.346,6.4142,6.3257,28.698
65.0,0.018055555555555554,17:34:07,6.3519,6.3424,6.4053,6.3101,28.699
66.0,0.018333333333333333,17:34:08,6.3496,6.3399,6.4229,6.3218,28.699
67.0,0.01861111111111111,17:34:09,6.3511,6.3427,6.4612,6.2644,28.703
68.0,0.01888888888888889,17:34:10,6.3488,6.3466,6.432,6.3075,28.706
69.0,0.019166666666666665,17:34:11,6.3491,6.3492,6.4042,6.333,28.706
70.0,0.019444444444444445,17:34:12,6.3495,6.3471,6.3668,6.3984,28.705
71.0,0.01972222222222222,17:34:13,6.35,6.3447,6.3689,6.4179,28.703
72.0,0.02,17:34:14,6.3513,6.3401,6.3799,6.3986,28.703
73.0,0.020277777777777777,17:34:15,6.35,6.3424,6.3802,6.3969,28.704
74.0,0.020555555555555556,17:34:16,6.3503,6.3428,6.4103,6.3279,28.705
75.0,0.020833333333333332,17:34:17,6.3489,6.3478,6.419,6.3089,28.705
76.0,0.021111111111111112,17:34:18,6.3501,6.3439,6.431,6.275,28.701
77.0,0.021388888888888888,17:34:19,6.351,6.3438,6.4366,6.3159,28.697
78.0,0.021666666666666667,17:34:20,6.3522,6.3425,6.4053,6.3621,28.698
79.0,0.021944444444444444,17:34:21,6.3535,6.3477,6.3997,6.3846,28.7
80.0,0.022222222222222223,17:34:22,6.3552,6.349,6.3588,6.4114,28.701
81.0,0.0225,17:34:23,6.3539,6.3469,6.3935,6.365,28.7
82.0,0.02277777777777778,17:34:24,6.3512,6.3424,6.396,6.3844,28.699
83.0,0.023055555555555555,17:34:25,6.3492,6.3417,6.4254,6.3197,28.698
84.0,0.023333333333333334,17:34:26,6.347,6.3417,6.4161,6.3492,28.698
85.0,0.02361111111111111,17:34:27,6.3455,6.3423,6.427,6.2969,28.701
86.01,0.02389166666666667,17:34:28,6.3466,6.3382,6.4105,6.3263,28.701
87.0,0.024166666666666666,17:34:29,6.3523,6.3405,6.3768,6.3443,28.701
88.01,0.024447222222222224,17:34:30,6.3544,6.342,6.3876,6.3665,28.7
89.0,0.024722222222222222,17:34:31,6.353,6.3437,6.388,6.392,28.7
90.01,0.02500277777777778,17:34:32,6.3515,6.3426,6.4139,6.3575,28.7
91.0,0.025277777777777777,17:34:33,6.3541,6.3429,6.4134,6.3367,28.698
92.01,0.025558333333333336,17:34:34,6.3552,6.344,6.4162,6.3036,28.695
93.0,0.025833333333333333,17:34:35,6.352,6.3435,6.3897,6.3529,28.693
94.02,0.026116666666666667,17:34:36,6.3498,6.3403,6.3712,6.3859,28.696
95.0,0.02638888888888889,17:34:37,6.3495,6.3407,6.3761,6.3686,28.7
96.02,0.026672222222222222,17:34:38,6.3507,6.341,6.4231,6.3113,28.7
97.0,0.026944444444444444,17:34:39,6.3511,6.3425,6.4394,6.2816,28.699
98.02,0.027227777777777778,17:34:40,6.3498,6.3449,6.4368,6.3065,28.698
99.0,0.0275,17:34:41,6.3492,6.3458,6.4436,6.299,28.699
100.04,0.02778888888888889,17:34:42,6.3472,6.3449,6.4427,6.3032,28.699
101.0,0.028055555555555556,17:34:43,6.3464,6.3398,6.4394,6.2998,28.702
102.0,0.028333333333333332,17:34:44,6.3465,6.3389,6.4322,6.3009,28.701
103.04,0.028622222222222223,17:34:45,6.3478,6.3396,6.4005,6.3358,28.702
104.0,0.028888888888888888,17:34:46,6.3508,6.3431,6.3855,6.3706,28.7
105.03,0.029175,17:34:47,6.3516,6.3432,6.3936,6.3731,28.701
106.0,0.029444444444444443,17:34:48,6.3506,6.3409,6.4061,6.3205,28.7
107.04,0.029733333333333334,17:34:49,6.3491,6.3386,6.4366,6.2633,28.7
108.0,0.03,17:34:50,6.3495,6.3372,6.4299,6.2568,28.698
109.04,0.03028888888888889,17:34:51,6.3532,6.3385,6.4474,6.2768,28.698
110.0,0.030555555555555555,17:34:52,6.3518,6.3404,6.4161,6.3299,28.7
111.0,0.030833333333333334,17:34:53,6.3521,6.3415,6.3831,6.3924,28.701
112.0,0.03111111111111111,17:34:54,6.3488,6.3424,6.3586,6.3807,28.703
113.0,0.03138888888888889,17:34:55,6.3509,6.341,6.3622,6.3727,28.703
114.0,0.03166666666666667,17:34:56,6.3513,6.3408,6.387,6.3135,28.703
115.0,0.03194444444444444,17:34:57,6.3521,6.3411,6.3946,6.3372,28.704
116.0,0.03222222222222222,17:34:58,6.3525,6.344,6.4273,6.3194,28.702
117.0,0.0325,17:34:59,6.3491,6.3437,6.3919,6.3831,28.701
118.0,0.03277777777777778,17:35:00,6.3474,6.3435,6.4163,6.3386,28.698
119.0,0.03305555555555555,17:35:01,6.3467,6.342,6.4005,6.3207,28.696
120.0,0.03333333333333333,17:35:02,6.3495,6.3424,6.4457,6.2526,28.698
121.0,0.03361111111111111,17:35:03,6.35,6.3421,6.4493,6.261,28.699
122.0,0.03388888888888889,17:35:04,6.3497,6.341,6.4753,6.2443,28.704
123.0,0.034166666666666665,17:35:05,6.3481,6.3408,6.4748,6.2529,28.704
124.0,0.034444444444444444,17:35:06,6.3487,6.3417,6.4697,6.2587,28.704
125.0,0.034722222222222224,17:35:07,6.3473,6.3422,6.4253,6.2969,28.7
126.0,0.035,17:35:08,6.35,6.3432,6.3861,6.3332,28.699
127.0,0.035277777777777776,17:35:09,6.3511,6.3441,6.3633,6.3797,28.698
128.0,0.035555555555555556,17:35:10,6.3506,6.3435,6.3594,6.4074,28.7
129.0,0.035833333333333335,17:35:11,6.3493,6.3441,6.3479,6.4389,28.701
130.0,0.03611111111111111,17:35:12,6.347,6.3416,6.3457,6.4268,28.701
131.0,0.03638888888888889,17:35:13,6.3491,6.3411,6.3507,6.4321,28.697
132.0,0.03666666666666667,17:35:14,6.3486,6.3375,6.361,6.3701,28.698
133.0,0.036944444444444446,17:35:15,6.3491,6.3383,6.343,6.3993,28.697
134.0,0.03722222222222222,17:35:16,6.349,6.3397,6.3454,6.3984,28.699
135.0,0.0375,17:35:17,6.3485,6.3409,6.3464,6.4482,28.699
136.0,0.03777777777777778,17:35:18,6.3487,6.3413,6.3681,6.4258,28.701
137.0,0.03805555555555556,17:35:19,6.3491,6.3404,6.3648,6.4161,28.7
138.0,0.03833333333333333,17:35:20,6.348,6.3426,6.3711,6.3631,28.7
139.0,0.03861111111111111,17:35:21,6.3496,6.3434,6.3811,6.3321,28.699
140.0,0.03888888888888889,17:35:22,6.3487,6.3436,6.3734,6.3344,28.701
141.0,0.03916666666666667,17:35:23,6.3487,6.3433,6.3673,6.363,28.702
142.0,0.03944444444444444,17:35:24,6.3475,6.3405,6.3626,6.404,28.703
143.0,0.03972222222222222,17:35:25,6.3506,6.3408,6.4046,6.3538,28.7
144.0,0.04,17:35:26,6.3509,6.3402,6.4185,6.3564,28.698
145.0,0.04027777777777778,17:35:27,6.3546,6.3415,6.4108,6.3673,28.695
146.0,0.04055555555555555,17:35:28,6.3507,6.3383,6.4149,6.3891,28.695
147.0,0.04083333333333333,17:35:29,6.3531,6.3375,6.4215,6.3678,28.694
148.0,0.04111111111111111,17:35:30,6.3492,6.3378,6.4537,6.2954,28.698
149.0,0.04138888888888889,17:35:31,6.3497,6.3397,6.4226,6.3188,28.699
150.0,0.041666666666666664,17:35:32,6.3482,6.3379,6.389,6.3664,28.699
151.0,0.041944444444444444,17:35:33,6.3479,6.3357,6.3836,6.3823,28.701
152.0,0.042222222222222223,17:35:34,6.3468,6.3363,6.3884,6.3883,28.702
153.0,0.0425,17:35:35,6.3476,6.3388,6.4499,6.3137,28.705
154.0,0.042777777777777776,17:35:36,6.3466,6.3406,6.4434,6.3091,28.702
155.0,0.043055555555555555,17:35:37,6.347,6.34,6.4599,6.2993,28.7
156.0,0.043333333333333335,17:35:38,6.3482,6.3397,6.4036,6.3667,28.698
157.0,0.043611111111111114,17:35:39,6.3505,6.3371,6.4149,6.3869,28.697
158.0,0.04388888888888889,17:35:40,6.3524,6.3343,6.3869,6.3504,28.698
159.0,0.04416666666666667,17:35:41,6.3506,6.334,6.3872,6.3493,28.699
160.0,0.044444444444444446,17:35:42,6.3492,6.3368,6.3439,6.3819,28.7
161.0,0.04472222222222222,17:35:43,6.349,6.3377,6.3853,6.3672,28.699
162.0,0.045,17:35:44,6.3475,6.3375,6.4036,6.3322,28.696
163.0,0.04527777777777778,17:35:45,6.3487,6.3346,6.4135,6.3215,28.696
164.0,0.04555555555555556,17:35:46,6.3459,6.335,6.3775,6.3767,28.697
165.0,0.04583333333333333,17:35:47,6.3451,6.3372,6.3723,6.4205,28.698
166.0,0.04611111111111111,17:35:48,6.3459,6.3402,6.4058,6.401,28.696
167.0,0.04638888888888889,17:35:49,6.3461,6.3414,6.4393,6.3371,28.696
168.0,0.04666666666666667,17:35:50,6.3487,6.3383,6.4386,6.3326,28.695
169.0,0.04694444444444444,17:35:51,6.3469,6.3367,6.458,6.2982,28.696
170.0,0.04722222222222222,17:35:52,6.3501,6.3351,6.4522,6.3118,28.695
171.0,0.0475,17:35:53,6.3484,6.3364,6.442,6.3154,28.696
172.0,0.04777777777777778,17:35:54,6.348,6.3368,6.3756,6.3375,28.696
173.0,0.04805555555555555,17:35:55,6.3447,6.3384,6.3547,6.3986,28.697
