#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial7-dark-newbox-1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/14/2025	12/31/2000	20.987	52.300	0.804000	0.096000	4000	-0.082000	0.969000	0.584000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.167	26.642	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (µmol/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
17-11-2025	18:58:55.315	3.992	208.263	21.394	530	0	OK	17-11-2025	18:58:55.315	3.992	26.211	OK	17-11-2025	18:58:55.315	3.992	1013	OK
17-11-2025	18:59:00.312	8.988	208.313	21.390	530	0	OK	17-11-2025	18:59:00.312	8.988	26.216	OK	17-11-2025	18:59:00.312	8.988	1013	OK
17-11-2025	18:59:05.315	13.992	208.189	21.397	530	0	OK	17-11-2025	18:59:05.315	13.992	26.214	OK	17-11-2025	18:59:05.315	13.992	1013	OK
17-11-2025	18:59:10.314	18.991	208.024	21.405	530	0	OK	17-11-2025	18:59:10.314	18.991	26.216	OK	17-11-2025	18:59:10.314	18.991	1013	OK
17-11-2025	18:59:15.312	23.988	207.869	21.413	530	0	OK	17-11-2025	18:59:15.312	23.988	26.216	OK	17-11-2025	18:59:15.312	23.988	1013	OK
17-11-2025	18:59:20.315	28.992	207.701	21.422	530	0	OK	17-11-2025	18:59:20.315	28.992	26.215	OK	17-11-2025	18:59:20.315	28.992	1013	OK
17-11-2025	18:59:25.313	33.989	207.869	21.413	531	0	OK	17-11-2025	18:59:25.313	33.989	26.216	OK	17-11-2025	18:59:25.313	33.989	1013	OK
17-11-2025	18:59:30.315	38.991	207.446	21.435	531	0	OK	17-11-2025	18:59:30.315	38.991	26.216	OK	17-11-2025	18:59:30.315	38.991	1013	OK
17-11-2025	18:59:35.313	43.990	207.594	21.427	531	0	OK	17-11-2025	18:59:35.313	43.990	26.217	OK	17-11-2025	18:59:35.313	43.990	1013	OK
17-11-2025	18:59:40.312	48.989	207.369	21.439	531	0	OK	17-11-2025	18:59:40.312	48.989	26.216	OK	17-11-2025	18:59:40.312	48.989	1013	OK
17-11-2025	18:59:45.313	53.989	207.547	21.430	531	0	OK	17-11-2025	18:59:45.313	53.989	26.215	OK	17-11-2025	18:59:45.313	53.989	1013	OK
17-11-2025	18:59:50.405	59.082	207.484	21.433	531	0	OK	17-11-2025	18:59:50.405	59.082	26.216	OK	17-11-2025	18:59:50.405	59.082	1013	OK
17-11-2025	18:59:55.312	63.989	207.413	21.437	531	0	OK	17-11-2025	18:59:55.312	63.989	26.215	OK	17-11-2025	18:59:55.312	63.989	1013	OK
17-11-2025	19:00:00.309	68.986	207.535	21.432	531	0	OK	17-11-2025	19:00:00.309	68.986	26.210	OK	17-11-2025	19:00:00.309	68.986	1013	OK
17-11-2025	19:00:05.312	73.988	207.390	21.439	531	0	OK	17-11-2025	19:00:05.312	73.988	26.212	OK	17-11-2025	19:00:05.312	73.988	1013	OK
17-11-2025	19:00:10.311	78.988	207.152	21.450	531	1	OK	17-11-2025	19:00:10.311	78.988	26.217	OK	17-11-2025	19:00:10.311	78.988	1013	OK
17-11-2025	19:00:15.310	83.987	207.086	21.454	531	0	OK	17-11-2025	19:00:15.310	83.987	26.215	OK	17-11-2025	19:00:15.310	83.987	1013	OK
17-11-2025	19:00:20.310	88.986	207.166	21.449	531	0	OK	17-11-2025	19:00:20.310	88.986	26.218	OK	17-11-2025	19:00:20.310	88.986	1013	OK
17-11-2025	19:00:25.314	93.990	207.119	21.452	531	0	OK	17-11-2025	19:00:25.314	93.990	26.216	OK	17-11-2025	19:00:25.314	93.990	1013	OK
17-11-2025	19:00:30.313	98.990	206.873	21.464	531	0	OK	17-11-2025	19:00:30.313	98.990	26.219	OK	17-11-2025	19:00:30.313	98.990	1013	OK
17-11-2025	19:00:35.310	103.987	206.840	21.466	531	0	OK	17-11-2025	19:00:35.310	103.987	26.218	OK	17-11-2025	19:00:35.310	103.987	1013	OK
17-11-2025	19:00:40.311	108.988	206.972	21.458	531	0	OK	17-11-2025	19:00:40.311	108.988	26.222	OK	17-11-2025	19:00:40.311	108.988	1013	OK
17-11-2025	19:00:45.312	113.989	206.753	21.470	531	0	OK	17-11-2025	19:00:45.312	113.989	26.220	OK	17-11-2025	19:00:45.312	113.989	1012	OK
17-11-2025	19:00:50.313	118.990	206.595	21.478	531	0	OK	17-11-2025	19:00:50.313	118.990	26.221	OK	17-11-2025	19:00:50.313	118.990	1013	OK
17-11-2025	19:00:55.312	123.989	206.800	21.467	531	0	OK	17-11-2025	19:00:55.312	123.989	26.222	OK	17-11-2025	19:00:55.312	123.989	1013	OK
