#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial7-dark-newbox-1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/14/2025	12/31/2000	20.853	52.300	0.804000	0.096000	4000	-0.082000	0.969000	0.584000	0.000000	-0.000006	0.000000	0.000000	fixed f	1010.108	26.641	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (µmol/L) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
17-11-2025	18:58:55.389	4.065	219.753	20.684	288	0	OK	17-11-2025	18:58:55.389	4.065	26.211	OK	17-11-2025	18:58:55.389	4.065	1013	OK
17-11-2025	18:59:00.383	9.059	219.498	20.695	288	0	OK	17-11-2025	18:59:00.383	9.059	26.216	OK	17-11-2025	18:59:00.383	9.059	1013	OK
17-11-2025	18:59:05.388	14.065	219.427	20.699	288	0	OK	17-11-2025	18:59:05.388	14.065	26.214	OK	17-11-2025	18:59:05.388	14.065	1013	OK
17-11-2025	18:59:10.386	19.063	219.333	20.703	288	0	OK	17-11-2025	18:59:10.386	19.063	26.216	OK	17-11-2025	18:59:10.386	19.063	1013	OK
17-11-2025	18:59:15.385	24.061	219.162	20.711	288	0	OK	17-11-2025	18:59:15.385	24.061	26.217	OK	17-11-2025	18:59:15.385	24.061	1013	OK
17-11-2025	18:59:20.390	29.066	219.338	20.703	288	0	OK	17-11-2025	18:59:20.390	29.066	26.215	OK	17-11-2025	18:59:20.390	29.066	1013	OK
17-11-2025	18:59:25.388	34.065	218.983	20.720	288	0	OK	17-11-2025	18:59:25.388	34.065	26.216	OK	17-11-2025	18:59:25.388	34.065	1013	OK
17-11-2025	18:59:30.387	39.064	219.085	20.715	288	0	OK	17-11-2025	18:59:30.387	39.064	26.216	OK	17-11-2025	18:59:30.387	39.064	1013	OK
17-11-2025	18:59:35.386	44.063	218.848	20.726	288	0	OK	17-11-2025	18:59:35.386	44.063	26.218	OK	17-11-2025	18:59:35.386	44.063	1013	OK
17-11-2025	18:59:40.387	49.064	218.941	20.722	288	0	OK	17-11-2025	18:59:40.387	49.064	26.216	OK	17-11-2025	18:59:40.387	49.064	1013	OK
17-11-2025	18:59:45.387	54.063	218.906	20.724	288	0	OK	17-11-2025	18:59:45.387	54.063	26.215	OK	17-11-2025	18:59:45.387	54.063	1013	OK
17-11-2025	18:59:50.309	58.985	218.777	20.730	288	0	OK	17-11-2025	18:59:50.309	58.985	26.216	OK	17-11-2025	18:59:50.309	58.985	1013	OK
17-11-2025	18:59:55.386	64.062	218.577	20.740	288	0	OK	17-11-2025	18:59:55.386	64.062	26.215	OK	17-11-2025	18:59:55.386	64.062	1012	OK
17-11-2025	19:00:00.382	69.059	218.640	20.738	288	0	OK	17-11-2025	19:00:00.382	69.059	26.211	OK	17-11-2025	19:00:00.382	69.059	1013	OK
17-11-2025	19:00:05.386	74.063	218.717	20.734	288	0	OK	17-11-2025	19:00:05.386	74.063	26.212	OK	17-11-2025	19:00:05.386	74.063	1013	OK
