video,width,height,scale,fps
/Users/oakley/Documents/GitHub/signal_respirometry/video/GX010072_2025Nov13.MP4,3840,2160,0.5,29.97002997002997

frame,time_s,region,cx,cy,area,bbox_x,bbox_y,bbox_w,bbox_h
307,9210.0,middle,1020.0,141.0,2.0,1019,140,3,3
309,9270.0,middle,1034.0,781.0,2.0,1033,780,3,3
310,9300.0,middle,1034.0,781.0,2.0,1033,780,3,3
316,9480.0,middle,1034.0,781.0,2.0,1033,780,3,3
317,9510.0,middle,1034.0,781.0,2.0,1033,780,3,3
332,9960.0,middle,1034.0,781.0,2.0,1033,780,3,3
348,10440.0,middle,1034.0,781.0,2.0,1033,780,3,3
349,10470.0,middle,1034.0,781.0,2.0,1033,780,3,3
350,10500.0,middle,1034.0,781.0,2.0,1033,780,3,3
354,10620.0,right,1298.0,726.5,4.0,1297,725,3,4
355,10650.0,right,1298.0,726.5,4.0,1297,725,3,4
356,10680.0,right,1298.0,726.0,2.0,1297,725,3,3
362,10860.0,right,1351.0,731.0,6.0,1349,730,5,3
362,10860.0,middle,1034.0,781.0,2.0,1033,780,3,3
363,10890.0,right,1351.0,731.0,6.0,1349,730,5,3
364,10920.0,right,1351.0,731.0,2.0,1350,730,3,3
365,10950.0,right,1351.0,731.0,2.0,1350,730,3,3
369,11070.0,middle,1034.0,781.0,2.0,1033,780,3,3
370,11100.0,middle,1034.0,781.0,2.0,1033,780,3,3
381,11430.0,middle,1034.0,781.0,2.0,1033,780,3,3
382,11460.0,middle,1034.0,781.0,2.0,1033,780,3,3
404,12120.0,middle,1034.0,781.0,2.0,1033,780,3,3
434,13020.0,left,749.78,677.37,8.5,748,676,5,4
434,13020.0,left,749.93,669.43,15.0,747,666,7,8
435,13050.0,left,750.58,669.13,36.5,747,664,7,10
435,13050.0,left,749.78,677.37,8.5,748,676,5,4
436,13080.0,left,749.5,677.5,7.0,748,676,4,4
436,13080.0,left,750.65,669.28,34.5,747,664,7,10
437,13110.0,left,749.5,677.0,4.0,748,676,4,3
437,13110.0,left,750.45,669.26,26.0,748,664,6,10
438,13140.0,left,751.0,667.0,2.0,750,666,3,3
531,15930.0,middle,1034.0,781.0,2.0,1033,780,3,3
532,15960.0,middle,1034.0,781.0,2.0,1033,780,3,3
533,15990.0,middle,1034.0,781.0,2.0,1033,780,3,3
534,16020.0,middle,1034.0,781.0,2.0,1033,780,3,3
548,16440.0,middle,1034.0,781.0,2.0,1033,780,3,3
549,16470.0,middle,1034.0,781.0,2.0,1033,780,3,3
551,16530.0,left,757.5,668.5,10.0,756,666,4,6
552,16560.0,left,763.5,299.5,7.0,762,298,4,4
552,16560.0,left,757.63,480.09,157.0,751,469,16,20
552,16560.0,left,753.5,614.0,13.0,752,611,4,7
552,16560.0,middle,1023.04,648.56,20.0,1020,645,9,7
552,16560.0,left,757.3,668.3,5.5,756,667,4,4
553,16590.0,left,763.7,299.7,5.5,762,298,4,4
553,16590.0,left,757.54,480.47,132.5,751,471,16,18
553,16590.0,middle,1023.2,648.26,22.0,1020,645,8,7
553,16590.0,left,757.0,668.5,4.0,756,667,3,4
553,16590.0,left,753.5,614.5,10.0,752,612,4,6
554,16620.0,left,757.0,668.0,2.0,756,667,3,3
554,16620.0,middle,1022.17,648.83,9.0,1020,647,5,5
554,16620.0,left,754.0,614.5,4.0,753,613,3,4
554,16620.0,left,757.66,480.39,108.0,752,472,14,16
555,16650.0,middle,1022.5,649.0,4.0,1021,648,4,3
555,16650.0,left,758.06,479.74,57.0,753,472,13,15
556,16680.0,left,763.0,481.0,2.0,762,480,3,3
556,16680.0,left,755.0,475.0,2.0,754,474,3,3
562,16860.0,middle,1056.5,173.5,7.0,1055,172,4,4
562,16860.0,middle,1053.46,600.82,116.5,1047,595,15,13
563,16890.0,middle,1053.62,600.64,95.0,1047,596,15,11
563,16890.0,middle,1056.5,173.5,7.0,1055,172,4,4
564,16920.0,middle,1053.83,600.82,47.0,1049,596,13,11
564,16920.0,middle,1056.0,173.5,4.0,1055,172,3,4
565,16950.0,middle,1050.0,603.0,6.0,1049,601,3,5
565,16950.0,middle,1052.0,598.0,2.0,1051,597,3,3
601,18030.0,middle,1034.0,781.0,2.0,1033,780,3,3
602,18060.0,middle,1034.0,781.0,2.0,1033,780,3,3
604,18120.0,right,1350.0,732.0,2.0,1349,731,3,3
605,18150.0,right,1350.0,732.0,2.0,1349,731,3,3
606,18180.0,right,1350.0,732.0,2.0,1349,731,3,3
651,19530.0,middle,1034.0,781.0,2.0,1033,780,3,3
679,20370.0,middle,1059.64,689.19,19.5,1058,686,5,8
680,20400.0,middle,1059.32,688.7,17.5,1057,686,6,7
681,20430.0,middle,1059.48,688.41,11.5,1057,686,5,6
682,20460.0,middle,1059.7,688.3,5.5,1058,687,4,4
683,20490.0,middle,1059.0,688.0,2.0,1058,687,3,3
699,20970.0,middle,1034.0,781.0,2.0,1033,780,3,3
704,21120.0,middle,1034.0,781.0,2.0,1033,780,3,3
736,22080.0,middle,1034.0,781.0,2.0,1033,780,3,3
737,22110.0,middle,1034.0,781.0,2.0,1033,780,3,3
776,23280.0,right,1268.0,69.0,2.0,1267,68,3,3
781,23430.0,right,1268.0,69.0,2.0,1267,68,3,3
784,23520.0,right,1268.0,69.0,2.0,1267,68,3,3
788,23640.0,right,1268.0,69.0,2.0,1267,68,3,3
789,23670.0,right,1268.0,69.0,2.0,1267,68,3,3
790,23700.0,middle,1034.0,781.0,2.0,1033,780,3,3
790,23700.0,right,1268.0,69.0,2.0,1267,68,3,3
791,23730.0,right,1268.0,69.0,2.0,1267,68,3,3
812,24360.0,middle,1034.0,781.0,2.0,1033,780,3,3
839,25170.0,middle,1034.0,781.0,2.0,1033,780,3,3
840,25200.0,middle,1034.0,781.0,2.0,1033,780,3,3
841,25230.0,middle,1034.0,781.0,2.0,1033,780,3,3
842,25260.0,right,1258.0,15.0,2.0,1257,14,3,3
842,25260.0,middle,1034.0,781.0,2.0,1033,780,3,3
866,25980.0,middle,1034.0,781.0,2.0,1033,780,3,3
929,27870.0,right,1268.0,69.0,2.0,1267,68,3,3
937,28110.0,right,1268.0,69.0,2.0,1267,68,3,3
938,28140.0,right,1268.0,69.0,2.0,1267,68,3,3
955,28650.0,right,1268.0,69.0,2.0,1267,68,3,3
955,28650.0,middle,1034.0,781.0,2.0,1033,780,3,3
956,28680.0,middle,1034.0,781.0,2.0,1033,780,3,3
956,28680.0,right,1268.0,69.0,2.0,1267,68,3,3
957,28710.0,right,1268.0,69.0,2.0,1267,68,3,3
958,28740.0,middle,1034.0,781.0,2.0,1033,780,3,3
958,28740.0,right,1268.0,69.0,2.0,1267,68,3,3
959,28770.0,middle,1034.0,781.0,2.0,1033,780,3,3
960,28800.0,right,1268.0,69.0,2.0,1267,68,3,3
963,28890.0,right,1268.0,69.0,2.0,1267,68,3,3
964,28920.0,right,1268.0,69.0,2.0,1267,68,3,3
965,28950.0,right,1268.0,69.0,2.0,1267,68,3,3
966,28980.0,right,1268.0,69.5,4.0,1267,68,3,4
968,29040.0,middle,1020.0,141.0,2.0,1019,140,3,3
980,29400.0,right,1261.2,73.88,15.5,1259,72,6,5
981,29430.0,right,1261.38,73.6,13.0,1259,72,6,5
982,29460.0,right,1261.5,73.28,10.0,1259,72,6,4
983,29490.0,right,1261.3,73.3,5.5,1260,72,4,4
984,29520.0,right,1261.0,73.0,2.0,1260,72,3,3
986,29580.0,middle,1034.0,781.0,2.0,1033,780,3,3
989,29670.0,middle,1034.0,781.0,2.0,1033,780,3,3
1014,30420.0,middle,1034.0,781.0,2.0,1033,780,3,3
1015,30450.0,middle,1034.0,781.0,2.0,1033,780,3,3
1016,30480.0,middle,1034.0,781.0,2.0,1033,780,3,3
1017,30510.0,middle,1034.0,781.0,2.0,1033,780,3,3
1025,30750.0,middle,1034.0,781.0,2.0,1033,780,3,3
1025,30750.0,right,1261.3,72.3,5.5,1260,71,4,4
1026,30780.0,right,1261.0,72.19,7.0,1259,71,5,4
1027,30810.0,right,1261.0,72.0,6.0,1259,71,5,3
1028,30840.0,right,1261.0,72.0,6.0,1259,71,5,3
1029,30870.0,right,1261.0,72.0,2.0,1260,71,3,3
1039,31170.0,middle,1034.0,781.0,2.0,1033,780,3,3
1040,31200.0,middle,1034.0,781.0,2.0,1033,780,3,3
1043,31290.0,middle,1034.0,781.0,2.0,1033,780,3,3
1044,31320.0,middle,1034.0,781.0,2.0,1033,780,3,3
1046,31380.0,middle,1034.0,781.0,2.0,1033,780,3,3
1047,31410.0,middle,1034.0,781.0,2.0,1033,780,3,3
1145,34350.0,right,1258.0,14.0,2.0,1257,13,3,3
1185,35550.0,middle,1034.0,781.0,2.0,1033,780,3,3
1186,35580.0,middle,1034.0,781.0,2.0,1033,780,3,3
1231,36930.0,middle,1050.22,287.73,43.5,1045,282,10,10
1231,36930.0,middle,1052.2,324.02,146.5,1046,316,13,19
1231,36930.0,middle,1053.0,278.5,4.0,1052,277,3,4
1232,36960.0,middle,1050.76,334.49,268.5,1046,316,13,52
1232,36960.0,middle,1045.77,280.52,143.5,1038,259,17,33
1232,36960.0,middle,1057.5,512.5,7.0,1056,511,4,4
1233,36990.0,middle,1057.5,512.5,4.0,1056,511,4,4
1233,36990.0,middle,1050.36,337.52,187.0,1047,316,12,51
1233,36990.0,middle,1045.31,280.11,117.5,1038,259,16,33
1234,37020.0,middle,1050.02,338.81,137.0,1047,317,10,49
1234,37020.0,middle,1057.0,512.0,2.0,1056,511,3,3
1234,37020.0,middle,1044.8,280.02,90.5,1039,263,15,29
1235,37050.0,middle,1049.15,339.87,55.0,1048,326,5,29
1235,37050.0,middle,1053.0,328.5,4.0,1052,327,3,4
1235,37050.0,middle,1044.48,279.94,62.0,1040,268,11,21
1236,37080.0,middle,1043.0,278.0,6.0,1042,276,3,5
1286,38580.0,right,1350.0,732.0,2.0,1349,731,3,3
1294,38820.0,right,1350.0,732.0,2.0,1349,731,3,3
1298,38940.0,right,1351.0,732.0,2.0,1350,731,3,3
1301,39030.0,right,1351.0,732.0,2.0,1350,731,3,3
1302,39060.0,right,1351.0,732.0,2.0,1350,731,3,3
1311,39330.0,right,1350.0,732.0,2.0,1349,731,3,3
1312,39360.0,right,1350.0,732.0,2.0,1349,731,3,3
1313,39390.0,right,1350.0,732.0,2.0,1349,731,3,3
1355,40650.0,middle,1034.0,781.0,2.0,1033,780,3,3
1356,40680.0,middle,1034.0,781.0,2.0,1033,780,3,3
1357,40710.0,middle,1034.0,781.0,2.0,1033,780,3,3
1362,40860.0,middle,1034.0,781.0,2.0,1033,780,3,3
1363,40890.0,middle,1034.0,781.0,2.0,1033,780,3,3
1393,41790.0,middle,1034.0,781.0,2.0,1033,780,3,3
1394,41820.0,middle,1034.0,781.0,2.0,1033,780,3,3
1395,41850.0,middle,1034.0,781.0,2.0,1033,780,3,3
1400,42000.0,middle,1034.0,781.0,2.0,1033,780,3,3
1401,42030.0,middle,1034.0,781.0,2.0,1033,780,3,3
1457,43710.0,right,1301.0,735.0,2.0,1300,734,3,3
1501,45030.0,middle,1020.5,141.0,4.0,1019,140,4,3
1502,45060.0,middle,1020.5,141.0,4.0,1019,140,4,3
1503,45090.0,middle,1021.0,141.0,2.0,1020,140,3,3
1504,45120.0,middle,1020.5,141.0,4.0,1019,140,4,3
