"file","temp_C","sal","control_channel","input_o2_unit","control_o2_unit","start_hour","end_hour","microbial_cutoff_hour","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD09012026box2_large.csv",28.754,33,"Ch1","mg_per_l","mg_per_l",1,8,5,64.6423630670641,0.00160347356965212,1.60347356965212,58.730646508703,0.00145683163388667,1.45683163388667
