"file","temp_C","sal","control_channel","input_o2_unit","control_o2_unit","start_hour","end_hour","microbial_cutoff_hour","Ch1_umol_g_hr","Ch1_ml_mg_hr","Ch1_uL_mg_hr","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLnight08222026box3.csv",28.685,33,"Ch4","mg_per_l","mg_per_l",2,8,5,153.386241869245,0.00380392413518304,3.80392413518304,123.005652536702,0.00305049634664868,3.05049634664868,133.238987978978,0.00330427941870203,3.30427941870203
