"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLdaytime08242026box2.csv","Ch1",28.776,33,"mg_per_l","mg_per_l",41.1654971259573,0.00102119705043373,1.02119705043373,2,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLdaytime08242026box2.csv","Ch3",28.776,33,"mg_per_l","mg_per_l",30.7588621830493,0.000763038503820741,0.763038503820741,2,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLdaytime08242026box2.csv","Ch4",28.776,33,"mg_per_l","mg_per_l",29.7043603397273,0.000736879359701032,0.736879359701032,2,8,5
