"file","temp_C","sal","control_channel","start_hour","end_hour","microbial_cutoff_hour","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/original_respirometry_Panama2025/Ostracods-trial7-light-newbox-.csv",25.734,33,"Ch1",1,8,5,81.0488838580939,0.00199035732133884,1.99035732133884,49.5173449565563,0.00121602180531078,1.21602180531078,45.9691297508348,0.00112888653859003,1.12888653859003
