"file","channel","temp_C","sal","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/newpyro-trial7-dark.csv","Ch2",26.549,33,161.135784536773,0.00396786699933942,3.96786699933942,1,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/newpyro-trial7-dark.csv","Ch3",26.549,33,113.632559068619,0.00279813005208638,2.79813005208638,1,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/newpyro-trial7-dark.csv","Ch4",26.549,33,106.681404293494,0.00262696225271267,2.62696225271267,1,8,5
