"file","entity","role","mask_applied","cutoff_hour","cutoff_inclusive","start_hour_window","end_hour_window","n_total","n_used","used_hour_min","used_hour_max","slope_kpa_per_min","MO2_raw_umol_per_hr","MO2_control_umol_per_hr","MO2_corrected_umol_per_hr","mass_g","vol_L","umol_g_hr","ml_mg_hr","uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/newpyro-trial4.csv","Ch1","control","pre_cutoff",5,TRUE,1.000002222,7.9989425,5040,2880,1.000002222,4.998796111,-0.00588703991217541,0.909897656537856,0.909897656537856,NA,NA,0.26,NA,NA,NA
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/newpyro-trial4.csv","Ch2","channel","pre_cutoff",5,TRUE,1.000002222,7.9989425,5040,2880,1.000002222,4.998796111,-0.00631924638862796,0.9842123234058,0.909897656537856,0.074314666867944,0.00529411764705882,0.262,14.0372148528339,0.000346377468054471,0.346377468054471
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/newpyro-trial4.csv","Ch4","channel","pre_cutoff",5,TRUE,1.000002222,7.9989425,5040,2880,1.000002222,4.998796111,-0.00609929163667355,0.971709417817291,0.909897656537856,0.0618117612794351,0.0049,0.268,12.6146451590684,0.000311274629362932,0.311274629362931
