"file","temp_C","sal","control_channel","input_o2_unit","control_o2_unit","start_hour","end_hour","microbial_cutoff_hour","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLnight08262026box2.csv",28.723,33,"Ch1","mg_per_l","mg_per_l",2,8,5,20.0556176620676,0.000497434707694322,0.497434707694322,20.2240835078686,0.000501613125939749,0.501613125939749,31.5752644448117,0.000783153762907174,0.783153762907174
