"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLnight08252026box2.csv","Ch1",28.731,33,"mg_per_l","mg_per_l",36.9481210823058,0.000916439701377824,0.916439701377824,2,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLnight08252026box2.csv","Ch2",28.731,33,"mg_per_l","mg_per_l",55.6074726997022,0.00137925540413192,1.37925540413192,2,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLnight08252026box2.csv","Ch4",28.731,33,"mg_per_l","mg_per_l",65.4208859917395,0.00162266159863956,1.62266159863956,2,8,5
