"file","entity","role","mask_applied","cutoff_hour","cutoff_inclusive","start_hour_window","end_hour_window","n_total","n_used","used_hour_min","used_hour_max","slope_kpa_per_min","MO2_raw_umol_per_hr","MO2_control_umol_per_hr","MO2_corrected_umol_per_hr","mass_g","vol_L","umol_g_hr","ml_mg_hr","uL_mg_hr"
"data/adriana_final_r/box2-trial1.csv","Ch1","control","pre_cutoff",5,TRUE,1.000408333,7.999991667,12156,6945,1.000408333,4.999727778,-0.00239610589527141,NA,0.00281733175992867,NA,NA,0.002,NA,NA,NA
"data/adriana_final_r/box2-trial1.csv","Ch2","channel","full_window",5,TRUE,1.000408333,7.999991667,12156,12156,1.000408333,7.999991667,-0.0234713002110202,0.0275974612231556,0.00281733175992867,0.0247801294632269,0.0002263,0.002,109.501234923672,0.00270896936756792,2.70896936756792
"data/adriana_final_r/box2-trial1.csv","Ch3","channel","full_window",5,TRUE,1.000408333,7.999991667,12156,12156,1.000408333,7.999991667,-0.0288739547264497,0.0339498808654923,0.00281733175992867,0.0311325491055636,0.0002099,0.002,148.320862818312,0.00366933463559679,3.66933463559679
"data/adriana_final_r/box2-trial1.csv","Ch4","channel","full_window",5,TRUE,1.000408333,7.999991667,12156,12156,1.000408333,7.999991667,-0.0296018050385629,0.0348056843610047,0.00281733175992867,0.031988352601076,0.0002703,0.002,118.343886796434,0.00292772921140052,2.92772921140052
