"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD09022026box3_large.csv","Ch3",29.113,33,"mg_per_l","mg_per_l",304.792329105612,0.00756944562784418,7.56944562784418,1,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD09022026box3_large.csv","Ch4",29.113,33,"mg_per_l","mg_per_l",299.903207933383,0.00744802545631386,7.44802545631386,1,8,5
