"file","temp_C","sal","control_channel","input_o2_unit","control_o2_unit","start_hour","end_hour","microbial_cutoff_hour","Ch1_umol_g_hr","Ch1_ml_mg_hr","Ch1_uL_mg_hr","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLdaytime08242026box2.csv",28.776,33,"Ch2","mg_per_l","mg_per_l",2,8,5,41.1654971259573,0.00102119705043373,1.02119705043373,30.7588621830493,0.000763038503820741,0.763038503820741,29.7043603397273,0.000736879359701032,0.736879359701032
