"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD08272026box3.csv","Ch2",28.884,33,"mg_per_l","mg_per_l",197.397125452404,0.00489860174656582,4.89860174656582,1,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD08272026box3.csv","Ch3",28.884,33,"mg_per_l","mg_per_l",-213.957300556016,-0.0053095586057403,-5.3095586057403,1,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD08272026box3.csv","Ch4",28.884,33,"mg_per_l","mg_per_l",253.987821119773,0.00630295492546958,6.30295492546958,1,8,5
