"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/newpyro-trial3.csv","Ch2",26.813,33,"umol_per_l","umol_per_l",15.5921139956462,0.000384283741359016,0.384283741359016,1,8,4
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/newpyro-trial3.csv","Ch3",26.813,33,"umol_per_l","umol_per_l",20.9808384463673,0.000517094416912964,0.517094416912964,1,8,4
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/newpyro-trial3.csv","Ch4",26.813,33,"umol_per_l","umol_per_l",17.3793411125162,0.00042833179817292,0.42833179817292,1,8,4
