video,width,height,scale,fps
/Users/oakley/Documents/GitHub/signal_respirometry/video/GX010063_2025Nov10.MP4,3840,2160,0.5,29.97002997002997

frame,time_s,region,cx,cy,area,bbox_x,bbox_y,bbox_w,bbox_h
60,1800.0,right,1419.13,568.1,43.5,1416,562,8,12
61,1830.0,right,1419.07,568.49,35.0,1416,563,7,11
61,1830.0,right,1395.0,907.0,2.0,1394,906,3,3
61,1830.0,right,1415.92,662.97,38.5,1413,657,8,15
61,1830.0,right,1406.16,896.68,36.5,1403,890,6,13
62,1860.0,right,1419.01,568.3,26.5,1417,564,6,9
62,1860.0,right,1416.07,661.96,22.5,1414,658,6,10
62,1860.0,right,1406.12,897.71,21.0,1404,893,5,10
63,1890.0,right,1419.08,568.71,21.5,1417,565,6,8
63,1890.0,right,1411.7,597.32,153.5,1403,577,17,42
63,1890.0,right,1419.0,697.0,2.0,1418,696,3,3
63,1890.0,right,1418.5,704.5,4.0,1417,703,4,4
63,1890.0,right,1409.0,855.5,4.0,1408,854,3,4
63,1890.0,right,1407.0,861.5,4.0,1406,860,3,4
63,1890.0,right,1403.33,890.0,6.0,1402,888,4,5
63,1890.0,right,1406.0,898.5,4.0,1405,897,3,4
63,1890.0,right,1382.03,931.89,19.0,1380,927,5,11
64,1920.0,right,1368.5,17.72,10.0,1366,16,6,4
64,1920.0,right,1419.0,568.5,4.0,1418,567,3,4
64,1920.0,right,1422.0,394.0,2.0,1421,393,3,3
64,1920.0,right,1411.57,597.51,144.0,1403,577,17,43
64,1920.0,right,1414.4,666.84,15.0,1412,664,6,6
64,1920.0,right,1382.0,931.5,4.0,1381,930,3,4
65,1950.0,right,1411.58,597.41,128.0,1403,578,17,42
66,1980.0,right,1411.54,597.6,96.0,1404,578,15,41
66,1980.0,right,1406.34,441.35,21.0,1403,438,8,8
67,2010.0,right,1352.28,9.41,11.5,1350,8,6,4
67,2010.0,right,1400.0,412.0,2.0,1399,411,3,3
67,2010.0,right,1385.01,472.65,292.0,1381,437,12,67
67,2010.0,right,1411.0,600.0,2.0,1410,599,3,3
67,2010.0,right,1408.0,608.0,2.0,1407,607,3,3
67,2010.0,right,1406.0,614.0,2.0,1405,613,3,3
67,2010.0,right,1407.47,639.23,39.0,1404,635,8,11
67,2010.0,right,1380.33,667.27,305.5,1360,647,34,43
67,2010.0,right,1364.55,889.72,190.0,1359,875,14,28
67,2010.0,right,1386.0,902.5,4.0,1385,901,3,4
67,2010.0,right,1402.49,506.18,40.5,1400,501,6,11
68,2040.0,right,1351.76,9.22,7.5,1350,8,5,4
68,2040.0,right,1401.73,506.99,45.5,1397,501,9,11
68,2040.0,right,1407.36,639.21,37.0,1404,635,8,11
68,2040.0,right,1380.44,667.03,287.0,1360,647,34,42
68,2040.0,right,1364.28,890.61,148.5,1359,876,14,26
68,2040.0,right,1384.97,473.1,264.0,1381,439,11,65
69,2070.0,right,1384.92,472.74,202.0,1382,447,9,56
69,2070.0,right,1407.26,639.17,26.5,1404,636,7,9
69,2070.0,right,1381.62,665.48,249.5,1370,648,24,41
69,2070.0,right,1364.5,685.0,4.0,1363,684,4,3
69,2070.0,right,1364.18,893.03,102.5,1360,879,12,23
69,2070.0,right,1401.55,506.92,38.0,1398,502,8,10
70,2100.0,right,1361.0,58.0,2.0,1360,57,3,3
70,2100.0,right,1358.05,80.08,464.0,1345,61,28,38
70,2100.0,right,1390.63,311.17,472.0,1375,294,33,34
70,2100.0,right,1356.84,14.0,15.0,1354,12,6,5
70,2100.0,right,1401.58,507.2,34.0,1398,502,7,10
70,2100.0,right,1406.03,484.22,131.5,1401,473,11,24
70,2100.0,right,1383.16,899.84,35.0,1380,893,9,12
70,2100.0,right,1364.5,894.98,71.0,1360,887,11,14
70,2100.0,right,1397.7,692.7,5.5,1396,691,4,4
70,2100.0,right,1384.5,468.32,126.5,1382,449,8,41
70,2100.0,right,1381.45,665.43,213.0,1371,648,22,41
70,2100.0,right,1407.52,638.88,22.0,1405,636,6,8
70,2100.0,right,1386.1,499.2,10.0,1384,496,5,7
70,2100.0,right,1402.21,665.97,169.0,1397,651,15,36
71,2130.0,right,1355.2,88.84,614.5,1344,61,29,74
71,2130.0,right,1369.0,267.5,4.0,1368,266,3,4
71,2130.0,right,1387.14,306.02,553.5,1370,272,38,55
71,2130.0,right,1357.15,14.15,12.5,1355,12,5,5
71,2130.0,right,1397.85,478.67,344.0,1382,455,29,48
71,2130.0,right,1400.38,508.88,13.0,1398,507,6,5
71,2130.0,right,1408.0,640.0,2.0,1407,639,3,3
71,2130.0,right,1403.13,670.93,277.5,1396,651,16,37
71,2130.0,right,1377.96,675.47,59.0,1373,661,9,27
71,2130.0,right,1399.75,691.75,8.0,1397,690,7,5
71,2130.0,right,1364.58,896.0,39.0,1361,891,8,10
71,2130.0,right,1382.42,899.54,13.0,1381,896,4,8
72,2160.0,right,1357.19,13.81,9.5,1355,12,5,5
72,2160.0,right,1355.1,88.54,571.0,1345,63,27,70
72,2160.0,right,1387.35,306.54,479.0,1370,275,37,50
72,2160.0,middle,1053.0,643.0,2.0,1052,642,3,3
72,2160.0,right,1383.22,489.04,8.5,1381,487,5,5
72,2160.0,right,1399.5,508.5,7.0,1398,507,4,4
72,2160.0,right,1390.83,495.16,650.5,1368,466,43,59
72,2160.0,right,1367.31,651.06,16.0,1365,647,5,9
72,2160.0,right,1406.05,677.49,356.5,1395,652,28,43
72,2160.0,right,1399.5,872.0,4.0,1398,871,4,3
72,2160.0,right,1382.0,898.0,2.0,1381,897,3,3
73,2190.0,right,1357.3,13.7,5.5,1356,12,4,4
73,2190.0,right,1354.4,91.51,329.5,1345,63,27,68
73,2190.0,right,1360.0,70.0,2.0,1359,69,3,3
73,2190.0,right,1375.86,291.99,108.0,1371,276,13,30
73,2190.0,right,1387.27,304.65,12.5,1384,302,9,7
73,2190.0,right,1380.0,309.0,2.0,1379,308,3,3
73,2190.0,right,1400.0,872.0,2.0,1399,871,3,3
73,2190.0,right,1400.59,481.62,220.0,1389,467,22,35
73,2190.0,right,1384.12,505.1,347.5,1369,486,27,37
73,2190.0,right,1384.0,490.0,2.0,1383,489,3,3
73,2190.0,right,1404.13,658.57,69.0,1398,652,13,19
73,2190.0,right,1408.02,684.72,182.0,1397,667,25,28
73,2190.0,right,1400.8,312.49,15.5,1397,310,8,6
74,2220.0,right,1348.08,102.29,120.0,1345,87,9,37
74,2220.0,right,1375.7,293.95,19.0,1374,289,5,11
74,2220.0,right,1364.5,66.5,4.0,1363,65,4,4
74,2220.0,right,1366.77,76.91,11.0,1364,74,6,7
74,2220.0,right,1408.0,657.0,2.0,1407,656,3,3
74,2220.0,right,1396.15,472.56,52.5,1390,467,16,13
74,2220.0,right,1383.83,505.39,301.0,1369,486,26,36
74,2220.0,right,1400.54,496.29,38.0,1395,491,11,11
74,2220.0,right,1401.0,663.0,2.0,1400,662,3,3
74,2220.0,right,1405.0,669.0,6.0,1404,667,3,5
74,2220.0,right,1404.5,684.9,64.5,1398,678,13,13
74,2220.0,right,1415.98,688.64,34.5,1412,685,9,9
75,2250.0,right,1347.56,101.18,49.0,1346,91,4,22
75,2250.0,right,1392.55,469.3,17.0,1390,467,7,5
75,2250.0,right,1383.34,506.06,197.0,1370,492,25,29
75,2250.0,right,1399.23,497.89,14.5,1396,495,7,6
75,2250.0,right,1403.78,685.78,32.0,1400,682,9,8
75,2250.0,right,1415.9,688.6,24.0,1413,686,7,7
75,2250.0,right,1372.7,487.7,5.5,1371,486,4,4
76,2280.0,right,1381.72,503.35,76.5,1376,495,11,23
76,2280.0,middle,1050.5,755.0,4.0,1049,754,4,3
76,2280.0,right,1416.0,688.19,7.0,1414,687,5,4
76,2280.0,right,1389.5,517.0,4.0,1388,516,4,3
76,2280.0,right,1403.5,687.0,4.0,1402,686,4,3
76,2280.0,middle,1055.5,654.0,4.0,1054,653,4,3
77,2310.0,middle,1050.7,755.3,5.5,1049,754,4,4
77,2310.0,middle,1055.0,654.0,6.0,1053,653,5,3
78,2340.0,middle,1055.0,654.0,6.0,1053,653,5,3
78,2340.0,middle,1050.5,755.0,4.0,1049,754,4,3
79,2370.0,middle,1044.0,645.0,2.0,1043,644,3,3
79,2370.0,middle,1055.0,654.0,6.0,1053,653,5,3
79,2370.0,middle,1050.5,755.0,4.0,1049,754,4,3
80,2400.0,right,1404.14,13.47,59.5,1400,7,10,12
80,2400.0,right,1460.7,426.93,218.5,1456,406,12,48
80,2400.0,right,1469.72,625.76,44.5,1465,622,11,9
80,2400.0,middle,1043.7,644.3,5.5,1042,643,4,4
81,2430.0,right,1403.19,11.78,75.0,1396,2,14,17
81,2430.0,right,1459.43,453.64,367.0,1454,407,13,116
81,2430.0,right,1454.0,529.0,2.0,1453,528,3,3
81,2430.0,right,1454.0,534.5,8.0,1453,532,3,6
81,2430.0,right,1462.67,638.76,142.0,1454,622,22,43
81,2430.0,middle,1043.5,644.5,7.0,1042,643,4,4
82,2460.0,right,1403.67,12.28,65.0,1397,3,13,16
82,2460.0,middle,1043.77,643.81,13.0,1041,641,6,6
82,2460.0,right,1455.0,518.0,10.0,1454,515,3,7
82,2460.0,right,1462.63,638.77,133.0,1454,622,22,43
82,2460.0,right,1459.77,449.71,306.5,1454,407,13,107
83,2490.0,right,1430.9,358.48,583.0,1423,314,17,89
83,2490.0,right,1403.27,11.72,49.0,1397,3,12,15
83,2490.0,right,1390.21,73.6,543.5,1382,29,20,79
83,2490.0,right,1460.23,443.35,213.0,1457,407,10,82
83,2490.0,right,1426.43,472.4,15.0,1425,469,4,8
83,2490.0,right,1457.0,493.5,8.0,1456,491,3,6
83,2490.0,right,1462.96,637.55,97.5,1455,623,20,37
83,2490.0,middle,1043.4,643.83,15.0,1040,641,7,6
84,2520.0,right,1402.76,12.07,15.0,1401,9,5,7
84,2520.0,right,1390.16,74.34,492.0,1383,30,18,77
84,2520.0,right,1430.69,357.64,504.0,1423,314,16,89
84,2520.0,right,1437.92,413.84,19.0,1436,409,5,12
84,2520.0,right,1459.5,425.17,12.0,1458,421,4,10
84,2520.0,right,1460.0,449.81,54.0,1459,435,3,30
84,2520.0,right,1426.6,472.0,12.0,1425,469,4,7
84,2520.0,right,1458.88,479.9,21.0,1457,473,4,16
84,2520.0,right,1457.0,493.5,4.0,1456,492,3,4
84,2520.0,right,1461.74,637.39,38.0,1457,628,11,22
84,2520.0,middle,1042.56,644.15,9.0,1040,643,6,4
84,2520.0,right,1457.0,652.0,2.0,1456,651,3,3
85,2550.0,right,1390.44,76.6,425.0,1383,36,18,71
85,2550.0,right,1426.72,318.8,34.5,1423,314,8,11
85,2550.0,right,1431.83,365.92,309.5,1425,336,14,62
85,2550.0,right,1438.0,412.5,4.0,1437,411,3,4
85,2550.0,right,1426.5,472.5,8.0,1425,470,4,6
85,2550.0,right,1459.0,478.0,2.0,1458,477,3,3
85,2550.0,right,1462.0,636.0,2.0,1461,635,3,3
85,2550.0,middle,1043.0,644.0,2.0,1042,643,3,3
85,2550.0,right,1438.0,418.0,2.0,1437,417,3,3
86,2580.0,right,1382.67,488.38,295.0,1378,448,9,73
86,2580.0,right,1382.0,438.89,18.0,1381,433,3,12
86,2580.0,right,1434.63,386.66,15.5,1432,384,6,7
86,2580.0,right,1431.88,365.7,141.5,1427,349,10,34
86,2580.0,right,1427.24,317.04,7.5,1425,315,5,5
86,2580.0,right,1390.58,77.67,348.0,1384,39,17,67
86,2580.0,right,1332.5,24.65,36.0,1330,21,7,9
86,2580.0,right,1427.91,645.1,166.0,1422,619,12,54
86,2580.0,right,1421.67,678.0,6.0,1420,676,4,5
86,2580.0,right,1469.75,889.72,231.0,1460,881,20,18
86,2580.0,right,1425.27,876.84,67.5,1418,873,15,9
86,2580.0,right,1474.87,870.36,21.5,1471,868,9,5
86,2580.0,right,1474.7,865.3,5.5,1473,864,4,4
86,2580.0,right,1407.5,895.54,67.5,1405,886,7,22
86,2580.0,right,1438.6,704.69,15.0,1435,703,7,6
86,2580.0,right,1441.57,693.51,232.0,1430,685,23,18
86,2580.0,right,1488.71,695.55,492.5,1474,681,35,31
86,2580.0,right,1429.0,679.5,4.0,1428,678,3,4
86,2580.0,right,1428.11,856.76,193.5,1420,847,17,21
87,2610.0,right,1382.0,438.5,8.0,1381,436,3,6
87,2610.0,right,1332.41,24.36,28.5,1330,21,6,8
87,2610.0,right,1387.0,47.5,4.0,1386,46,3,4
87,2610.0,right,1388.96,69.72,108.5,1386,55,7,33
87,2610.0,right,1432.86,372.91,11.0,1431,370,5,7
87,2610.0,right,1382.76,488.69,261.0,1378,448,9,72
87,2610.0,right,1407.39,896.39,52.5,1405,887,5,20
87,2610.0,right,1428.08,644.0,149.0,1423,619,11,51
87,2610.0,right,1422.0,677.0,2.0,1421,676,3,3
87,2610.0,right,1488.74,695.52,453.5,1474,682,35,30
87,2610.0,right,1441.49,693.27,208.5,1430,685,22,17
87,2610.0,right,1427.53,855.43,121.0,1421,849,15,18
87,2610.0,right,1475.0,870.5,16.0,1472,869,7,4
87,2610.0,right,1424.24,876.79,40.5,1419,874,12,8
87,2610.0,right,1469.62,889.76,206.0,1460,881,19,18
88,2640.0,right,1465.81,398.91,271.0,1458,388,17,27
88,2640.0,left,770.51,283.1,52.5,765,278,11,10
88,2640.0,right,1332.54,24.14,25.5,1330,21,6,8
88,2640.0,left,779.39,443.6,85.5,774,436,12,18
88,2640.0,right,1410.54,12.56,93.5,1404,7,15,11
88,2640.0,left,766.19,274.33,11.5,764,272,6,5
88,2640.0,right,1382.72,491.76,214.0,1378,456,9,64
88,2640.0,right,1469.93,889.41,180.5,1461,881,18,17
88,2640.0,right,1423.21,875.75,13.5,1420,874,7,5
88,2640.0,right,1475.28,870.41,11.5,1473,869,6,4
88,2640.0,right,1426.6,853.94,56.0,1421,850,13,10
88,2640.0,right,1407.0,896.5,32.0,1406,888,3,18
88,2640.0,right,1488.32,696.15,417.0,1475,682,33,30
88,2640.0,right,1428.12,643.42,117.0,1424,621,10,45
88,2640.0,left,776.94,531.22,28.5,775,527,5,10
88,2640.0,right,1441.36,693.02,185.0,1431,685,19,17
89,2670.0,right,1383.0,459.0,6.0,1382,457,3,5
89,2670.0,left,794.02,450.5,63.5,789,445,9,15
89,2670.0,left,779.08,443.38,77.0,775,436,10,18
89,2670.0,left,786.53,420.95,47.0,783,414,8,15
89,2670.0,right,1465.79,401.4,273.5,1458,388,17,42
89,2670.0,left,781.58,267.06,77.5,776,259,10,15
89,2670.0,left,779.17,296.92,53.5,776,290,8,15
89,2670.0,left,769.5,281.36,62.5,764,273,12,15
89,2670.0,right,1410.69,12.42,85.0,1404,7,15,10
89,2670.0,right,1332.67,23.84,20.5,1330,21,6,7
89,2670.0,right,1383.0,464.0,2.0,1382,463,3,3
89,2670.0,right,1380.48,506.62,8.0,1379,504,4,6
89,2670.0,right,1407.0,901.5,8.0,1406,899,3,6
89,2670.0,right,1424.45,900.98,77.0,1420,892,9,17
89,2670.0,right,1470.4,889.44,149.5,1462,882,17,15
89,2670.0,right,1428.15,884.37,10.0,1426,882,5,5
89,2670.0,right,1475.76,870.22,7.5,1474,869,5,4
89,2670.0,right,1426.52,853.66,24.0,1423,851,9,7
89,2670.0,right,1494.5,700.5,4.0,1493,699,4,4
89,2670.0,right,1501.19,698.31,16.0,1497,697,9,4
89,2670.0,right,1441.11,692.93,173.0,1431,685,19,17
89,2670.0,right,1383.56,486.94,104.5,1381,469,6,32
89,2670.0,right,1449.33,654.43,291.5,1441,643,19,27
89,2670.0,right,1428.04,644.16,93.0,1424,622,10,43
89,2670.0,left,790.0,595.0,2.0,789,594,3,3
89,2670.0,right,1476.8,584.82,87.0,1474,570,6,32
89,2670.0,left,783.83,545.75,24.0,782,541,5,11
89,2670.0,left,793.72,534.56,26.0,791,530,7,10
89,2670.0,left,777.22,530.82,21.5,775,527,5,9
89,2670.0,right,1380.68,514.91,11.0,1379,512,4,7
89,2670.0,right,1486.5,695.23,262.0,1476,684,21,27
90,2700.0,right,1465.72,399.93,222.5,1459,388,16,34
90,2700.0,left,793.95,450.21,52.0,789,445,9,14
90,2700.0,right,1466.0,425.0,2.0,1465,424,3,3
90,2700.0,left,778.92,442.96,52.0,775,437,10,17
90,2700.0,left,786.44,421.03,36.0,783,414,8,15
90,2700.0,left,779.32,296.26,43.0,777,290,7,15
90,2700.0,left,769.24,281.53,39.5,765,273,10,14
90,2700.0,left,781.71,266.8,67.5,777,259,9,15
90,2700.0,left,773.94,252.25,20.0,772,248,6,9
90,2700.0,right,1332.39,23.56,9.0,1331,21,4,6
90,2700.0,right,1410.64,12.43,78.0,1404,7,14,10
90,2700.0,left,786.39,463.02,23.0,784,459,6,9
90,2700.0,right,1424.43,901.35,64.5,1421,893,8,16
90,2700.0,right,1428.5,885.0,4.0,1427,884,4,3
90,2700.0,right,1469.8,889.64,74.0,1463,883,14,13
90,2700.0,right,1487.68,708.33,14.5,1485,706,6,5
90,2700.0,right,1442.0,700.0,2.0,1441,699,3,3
90,2700.0,right,1440.01,692.16,89.5,1432,686,17,11
90,2700.0,right,1449.37,653.63,251.0,1441,643,19,24
90,2700.0,right,1427.5,646.5,12.0,1426,642,4,10
90,2700.0,right,1485.97,692.42,122.5,1477,686,19,16
90,2700.0,right,1429.0,638.0,2.0,1428,637,3,3
90,2700.0,left,796.27,517.36,22.0,794,512,5,12
90,2700.0,left,777.14,530.71,11.5,776,528,4,7
90,2700.0,left,793.6,534.57,21.0,791,530,6,10
90,2700.0,right,1383.0,486.5,20.0,1382,481,3,12
90,2700.0,right,1476.72,583.67,65.5,1474,572,6,25
90,2700.0,right,1478.0,599.0,2.0,1477,598,3,3
90,2700.0,left,783.91,545.36,22.0,782,541,5,10
91,2730.0,right,1463.25,410.93,41.5,1460,404,7,18
91,2730.0,left,724.5,397.5,16.0,723,394,4,8
91,2730.0,right,1471.05,395.21,39.5,1466,388,9,13
91,2730.0,right,1385.53,336.59,341.0,1376,301,25,57
91,2730.0,left,786.16,420.83,29.0,783,414,8,15
91,2730.0,left,769.82,283.86,11.0,767,282,7,5
91,2730.0,left,781.5,267.1,45.0,777,260,9,14
91,2730.0,left,774.07,252.64,14.0,772,249,5,8
91,2730.0,right,1351.62,93.93,283.5,1346,69,16,68
91,2730.0,right,1410.97,12.83,62.0,1405,8,13,9
91,2730.0,left,778.9,296.93,30.0,777,290,6,15
91,2730.0,left,779.45,440.54,25.0,776,438,8,7
91,2730.0,left,777.0,451.0,2.0,776,450,3,3
91,2730.0,right,1424.39,902.5,43.0,1421,897,8,11
91,2730.0,right,1395.5,662.23,60.0,1391,656,11,16
91,2730.0,right,1372.98,658.07,42.5,1370,653,7,12
91,2730.0,right,1449.33,653.8,213.5,1442,643,18,23
91,2730.0,left,743.7,561.3,5.5,742,560,4,4
