"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD08302026box3_large.csv","Ch3",28.981,33,"mg_per_l","mg_per_l",194.306940473805,0.00482346239993485,4.82346239993485,1,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD08302026box3_large.csv","Ch4",28.981,33,"mg_per_l","mg_per_l",209.306789898637,0.00519581765152257,5.19581765152257,1,8,5
