"file","temp_C","sal","control_channel","input_o2_unit","control_o2_unit","start_hour","end_hour","microbial_cutoff_hour","Ch1_umol_g_hr","Ch1_ml_mg_hr","Ch1_uL_mg_hr","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLnight08242026box2.csv",28.698,33,"Ch3","mg_per_l","mg_per_l",2,8,5,92.3857471833063,0.00229123215810961,2.29123215810961,80.4189891841794,0.00199444805891829,1.99444805891829,87.6981798145492,0.00217497715746226,2.17497715746226
