"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD08282026box3_medium.csv","Ch2",28.934,33,"mg_per_l","mg_per_l",209.565362714914,0.00520142821424674,5.20142821424674,1,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD08282026box3_medium.csv","Ch4",28.934,33,"mg_per_l","mg_per_l",159.307852121828,0.00395403298542596,3.95403298542596,1,8,5
