"file","temp_C","sal","control_channel","start_hour","end_hour","microbial_cutoff_hour","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/box3-trial1.csv",28.233,33,"Ch1",1,8,5,345.144513066802,0.00854665952251859,8.54665952251859,337.314332576823,0.00835276425803045,8.35276425803045,305.128267856539,0.00755575510354687,7.55575510354687
