"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD08312026box3_medium.csv","Ch2",28.972,33,"mg_per_l","mg_per_l",225.984604138562,0.0056096596948074,5.6096596948074,1,8,5
