video,width,height,scale,fps
/Users/oakley/Documents/GitHub/signal_respirometry/video/GX010067.MP4,3840,2160,0.5,29.97002997002997

frame,time_s,region,cx,cy,area,bbox_x,bbox_y,bbox_w,bbox_h
21,630.000000,all,1237.09,41.81,16.00,1234,40,7,5
22,660.000000,all,950.35,167.28,39.00,948,162,6,11
22,660.000000,all,955.77,135.34,29.50,953,132,6,9
22,660.000000,all,1270.81,107.43,71.50,1265,103,13,9
22,660.000000,all,1119.89,92.34,46.50,1116,89,10,8
22,660.000000,all,1228.44,46.39,9.00,1226,45,6,4
22,660.000000,all,1237.09,41.81,16.00,1234,40,7,5
23,690.000000,all,950.35,167.28,39.00,948,162,6,11
23,690.000000,all,955.80,135.60,32.00,953,132,6,9
23,690.000000,all,1270.81,107.43,71.50,1265,103,13,9
23,690.000000,all,1120.03,92.26,48.00,1116,89,10,8
23,690.000000,all,1228.44,46.39,9.00,1226,45,6,4
23,690.000000,all,1237.09,41.81,16.00,1234,40,7,5
24,720.000000,all,950.36,167.07,41.00,948,162,6,11
24,720.000000,all,955.80,135.60,32.00,953,132,6,9
24,720.000000,all,1270.81,107.43,71.50,1265,103,13,9
24,720.000000,all,1120.19,92.27,50.00,1116,89,10,8
24,720.000000,all,1228.46,45.89,14.00,1226,44,6,5
24,720.000000,all,1237.15,41.90,17.00,1234,40,7,5
25,750.000000,all,950.36,167.07,41.00,948,162,6,11
25,750.000000,all,955.80,135.60,32.00,953,132,6,9
25,750.000000,all,1270.81,107.43,71.50,1265,103,13,9
25,750.000000,all,1120.19,92.27,50.00,1116,89,10,8
25,750.000000,all,1228.30,45.78,15.50,1226,44,6,5
25,750.000000,all,1237.00,42.00,19.00,1234,40,7,5
26,780.000000,all,950.36,167.07,41.00,948,162,6,11
26,780.000000,all,955.84,135.53,31.00,953,132,6,9
26,780.000000,all,1270.81,107.43,71.50,1265,103,13,9
26,780.000000,all,1120.19,92.27,50.00,1116,89,10,8
26,780.000000,all,1228.30,45.78,15.50,1226,44,6,5
26,780.000000,all,1237.00,42.00,19.00,1234,40,7,5
27,810.000000,all,950.43,167.22,42.50,948,162,6,11
27,810.000000,all,955.84,135.53,31.00,953,132,6,9
27,810.000000,all,1271.06,107.34,72.50,1265,103,13,9
27,810.000000,all,1120.23,92.39,50.00,1116,89,10,8
27,810.000000,all,1228.30,45.78,15.50,1226,44,6,5
27,810.000000,all,1237.23,41.91,20.50,1234,40,8,5
28,840.000000,all,950.58,167.35,45.00,948,162,7,11
28,840.000000,all,955.84,135.53,31.00,953,132,6,9
28,840.000000,all,1271.06,107.34,72.50,1265,103,13,9
28,840.000000,all,1120.49,92.42,53.50,1116,89,11,8
28,840.000000,all,1228.50,46.00,18.00,1226,44,6,5
28,840.000000,all,1237.23,41.91,20.50,1234,40,8,5
29,870.000000,all,950.71,167.33,47.00,948,162,7,11
29,870.000000,all,955.84,135.53,31.00,953,132,6,9
29,870.000000,all,1270.98,107.33,73.50,1265,103,13,9
29,870.000000,all,1120.59,92.47,52.00,1116,89,11,8
29,870.000000,all,1228.50,46.00,18.00,1226,44,6,5
29,870.000000,all,1237.23,41.91,20.50,1234,40,8,5
30,900.000000,all,950.84,167.75,53.00,948,162,7,12
30,900.000000,all,955.90,135.61,31.50,953,131,6,10
30,900.000000,all,1270.97,107.36,71.50,1265,103,13,9
30,900.000000,all,1120.97,92.34,49.50,1116,89,11,8
30,900.000000,all,1228.84,45.91,20.50,1226,44,7,5
30,900.000000,all,1237.62,41.68,25.50,1234,39,8,6
31,930.000000,all,950.84,167.75,53.00,948,162,7,12
31,930.000000,all,955.95,135.54,30.50,953,131,6,10
31,930.000000,all,1270.97,107.36,71.50,1265,103,13,9
31,930.000000,all,1120.97,92.34,49.50,1116,89,11,8
31,930.000000,all,1228.84,45.91,20.50,1226,44,7,5
31,930.000000,all,1237.62,41.68,25.50,1234,39,8,6
32,960.000000,all,950.78,167.69,52.00,948,162,7,12
32,960.000000,all,955.95,135.54,30.50,953,131,6,10
32,960.000000,all,1271.10,107.36,69.00,1265,103,13,9
32,960.000000,all,1121.06,92.34,48.50,1117,89,10,8
32,960.000000,all,1233.63,43.66,52.00,1226,39,16,10
33,990.000000,all,950.78,167.69,52.00,948,162,7,12
33,990.000000,all,955.95,135.54,30.50,953,131,6,10
33,990.000000,all,1271.25,107.29,69.50,1266,103,12,9
33,990.000000,all,1120.99,92.40,50.50,1116,89,11,8
33,990.000000,all,1233.69,43.62,49.00,1226,39,16,10
34,1020.000000,all,950.66,167.34,48.00,948,162,7,11
34,1020.000000,all,955.95,135.54,30.50,953,131,6,10
34,1020.000000,all,1271.25,107.29,69.50,1266,103,12,9
34,1020.000000,all,1121.06,92.34,48.50,1117,89,10,8
34,1020.000000,all,1229.14,45.74,23.00,1226,43,8,6
34,1020.000000,all,1237.72,41.78,25.50,1234,39,8,6
35,1050.000000,all,950.66,167.34,48.00,948,162,7,11
35,1050.000000,all,955.95,135.54,30.50,953,131,6,10
35,1050.000000,all,1271.25,107.29,69.50,1266,103,12,9
35,1050.000000,all,1121.08,92.40,47.50,1117,89,10,8
35,1050.000000,all,1229.00,45.77,22.00,1226,43,7,6
35,1050.000000,all,1237.73,41.69,26.50,1234,39,8,6
36,1080.000000,all,950.80,167.33,48.00,948,162,7,11
36,1080.000000,all,955.95,135.54,30.50,953,131,6,10
36,1080.000000,all,1271.25,107.29,69.50,1266,103,12,9
36,1080.000000,all,1121.08,92.40,47.50,1117,89,10,8
36,1080.000000,all,1233.77,43.53,50.00,1226,39,16,10
37,1110.000000,all,950.80,167.33,48.00,948,162,7,11
37,1110.000000,all,955.95,135.54,30.50,953,131,6,10
37,1110.000000,all,1271.25,107.29,69.50,1266,103,12,9
37,1110.000000,all,1121.19,92.46,46.00,1117,89,10,8
37,1110.000000,all,1233.76,43.54,51.50,1226,39,16,10
38,1140.000000,all,950.90,167.65,51.50,948,162,7,12
38,1140.000000,all,956.03,135.55,29.50,953,131,6,10
38,1140.000000,all,1271.27,107.25,68.50,1266,103,12,9
38,1140.000000,all,1121.19,92.46,46.00,1117,89,10,8
38,1140.000000,all,1228.84,45.91,20.50,1226,44,7,5
38,1140.000000,all,1237.52,41.77,28.00,1233,39,9,6
39,1170.000000,all,950.80,167.33,48.00,948,162,7,11
39,1170.000000,all,956.03,135.55,29.50,953,131,6,10
39,1170.000000,all,1271.27,107.25,68.50,1266,103,12,9
39,1170.000000,all,1121.21,92.52,47.00,1117,89,10,8
39,1170.000000,all,1229.00,46.00,19.00,1226,44,7,5
39,1170.000000,all,1237.72,41.78,25.50,1234,39,8,6
40,1200.000000,all,950.90,167.65,51.50,948,162,7,12
40,1200.000000,all,956.14,135.32,30.00,953,131,6,10
40,1200.000000,all,1271.27,107.25,68.50,1266,103,12,9
40,1200.000000,all,1121.21,92.52,47.00,1117,89,10,8
40,1200.000000,all,1229.00,46.00,19.00,1226,44,7,5
40,1200.000000,all,1237.52,41.77,28.00,1233,39,9,6
41,1230.000000,all,950.90,167.65,51.50,948,162,7,12
41,1230.000000,all,956.09,135.50,28.50,953,131,6,10
41,1230.000000,all,1271.27,107.25,68.50,1266,103,12,9
41,1230.000000,all,1121.01,92.65,44.50,1117,89,10,8
41,1230.000000,all,1229.00,46.00,19.00,1226,44,7,5
41,1230.000000,all,1237.51,41.86,27.00,1233,39,9,6
42,1260.000000,all,951.04,168.04,52.50,948,162,7,13
42,1260.000000,all,956.09,135.50,28.50,953,131,6,10
42,1260.000000,all,1271.27,107.25,68.50,1266,103,12,9
42,1260.000000,all,1121.01,92.65,44.50,1117,89,10,8
42,1260.000000,all,1234.08,43.57,50.50,1226,39,16,10
43,1290.000000,all,950.90,167.65,51.50,948,162,7,12
43,1290.000000,all,956.18,135.56,27.50,954,131,5,10
43,1290.000000,all,1271.33,107.23,69.50,1266,103,12,9
43,1290.000000,all,1121.01,92.65,44.50,1117,89,10,8
43,1290.000000,all,1233.89,43.59,49.00,1226,39,16,10
44,1320.000000,all,951.01,167.50,44.00,948,162,7,11
44,1320.000000,all,956.09,135.50,28.50,953,131,6,10
44,1320.000000,all,1271.33,107.23,69.50,1266,103,12,9
44,1320.000000,all,1121.01,92.65,44.50,1117,89,10,8
44,1320.000000,all,1229.23,45.91,20.50,1226,44,8,5
44,1320.000000,all,1237.72,41.78,25.50,1234,39,8,6
45,1350.000000,all,951.09,167.48,42.50,948,162,7,11
45,1350.000000,all,956.09,135.50,28.50,953,131,6,10
45,1350.000000,all,1271.33,107.23,69.50,1266,103,12,9
45,1350.000000,all,1121.01,92.65,44.50,1117,89,10,8
45,1350.000000,all,1229.00,46.00,19.00,1226,44,7,5
45,1350.000000,all,1237.73,41.69,26.50,1234,39,8,6
46,1380.000000,all,951.09,167.99,49.00,948,162,7,12
46,1380.000000,all,956.09,135.50,28.50,953,131,6,10
46,1380.000000,all,1271.53,107.32,72.00,1266,103,13,9
46,1380.000000,all,1121.01,92.65,44.50,1117,89,10,8
46,1380.000000,all,1229.00,46.00,19.00,1226,44,7,5
46,1380.000000,all,1237.73,41.69,26.50,1234,39,8,6
47,1410.000000,all,951.09,167.99,49.00,948,162,7,12
47,1410.000000,all,956.18,135.56,27.50,954,131,5,10
47,1410.000000,all,1271.51,107.36,73.00,1266,103,13,9
47,1410.000000,all,1121.27,92.67,45.50,1117,89,11,8
47,1410.000000,all,1228.94,45.92,18.00,1226,44,7,5
47,1410.000000,all,1237.73,41.69,26.50,1234,39,8,6
48,1440.000000,all,947.94,313.83,23.00,946,308,4,13
48,1440.000000,all,944.00,215.50,4.00,943,214,3,4
48,1440.000000,all,951.03,167.91,50.00,948,162,7,12
48,1440.000000,all,956.18,135.56,27.50,954,131,5,10
48,1440.000000,all,1271.51,107.36,73.00,1266,103,13,9
48,1440.000000,all,1121.27,92.67,45.50,1117,89,11,8
48,1440.000000,all,1228.94,45.92,18.00,1226,44,7,5
48,1440.000000,all,1237.86,41.68,25.50,1234,39,8,6
48,1440.000000,all,955.73,21.37,395.50,944,1,32,39
48,1440.000000,all,930.73,8.41,58.00,925,0,11,17
49,1470.000000,all,948.00,313.44,18.00,947,308,3,12
49,1470.000000,all,951.10,168.06,51.50,948,162,7,13
49,1470.000000,all,956.18,135.56,27.50,954,131,5,10
49,1470.000000,all,1271.51,107.36,73.00,1266,103,13,9
49,1470.000000,all,1121.28,92.74,44.50,1117,89,11,8
49,1470.000000,all,1229.23,45.91,20.50,1226,44,8,5
49,1470.000000,all,1237.86,41.68,25.50,1234,39,8,6
49,1470.000000,all,955.44,21.51,339.50,944,1,31,39
49,1470.000000,all,930.76,8.13,48.50,925,0,11,17
50,1500.000000,all,990.73,342.17,144.00,982,328,17,26
50,1500.000000,all,984.14,194.00,49.50,978,188,13,11
50,1500.000000,all,951.03,167.92,53.00,948,162,7,13
50,1500.000000,all,956.18,135.56,27.50,954,131,5,10
50,1500.000000,all,1271.46,107.38,72.00,1266,103,13,9
50,1500.000000,all,1121.28,92.74,44.50,1117,89,11,8
50,1500.000000,all,1229.00,46.00,19.00,1226,44,7,5
50,1500.000000,all,1237.99,41.83,23.00,1234,39,8,6
50,1500.000000,all,955.75,21.37,221.00,945,1,29,38
50,1500.000000,all,930.97,7.89,40.50,926,0,10,16
51,1530.000000,all,990.39,342.18,124.00,983,329,15,25
51,1530.000000,all,984.26,193.82,48.50,978,189,12,10
51,1530.000000,all,951.05,168.02,54.00,948,162,7,13
51,1530.000000,all,956.18,135.56,27.50,954,131,5,10
51,1530.000000,all,1271.53,107.31,74.00,1266,103,13,9
51,1530.000000,all,1121.28,92.74,44.50,1117,89,11,8
51,1530.000000,all,1229.00,46.00,19.00,1226,44,7,5
51,1530.000000,all,1237.99,41.83,23.00,1234,39,8,6
51,1530.000000,all,956.24,16.78,7.50,954,15,5,4
51,1530.000000,all,930.50,9.00,5.00,929,7,4,5
52,1560.000000,all,990.22,342.69,68.50,984,331,13,22
52,1560.000000,all,981.75,195.44,12.50,979,193,6,5
52,1560.000000,all,987.70,190.30,5.50,986,189,4,4
52,1560.000000,all,951.05,168.07,54.00,948,162,7,13
52,1560.000000,all,956.18,135.56,27.50,954,131,5,10
52,1560.000000,all,1271.53,107.31,74.00,1266,103,13,9
52,1560.000000,all,1121.15,92.74,41.50,1117,89,10,8
52,1560.000000,all,1229.00,46.00,19.00,1226,44,7,5
52,1560.000000,all,1237.99,41.83,23.00,1234,39,8,6
53,1590.000000,all,951.21,168.02,48.00,948,162,7,13
53,1590.000000,all,956.18,135.56,27.50,954,131,5,10
53,1590.000000,all,1271.53,107.31,74.00,1266,103,13,9
53,1590.000000,all,1121.13,92.72,37.00,1117,89,10,8
53,1590.000000,all,1229.00,46.00,19.00,1226,44,7,5
53,1590.000000,all,1238.31,41.68,25.50,1234,39,9,6
54,1620.000000,all,951.10,168.10,50.00,948,162,7,13
54,1620.000000,all,956.23,135.36,29.00,954,131,5,10
54,1620.000000,all,1271.53,107.31,74.00,1266,103,13,9
54,1620.000000,all,1121.11,92.80,36.00,1117,90,10,7
54,1620.000000,all,1229.00,46.00,19.00,1226,44,7,5
54,1620.000000,all,1238.31,41.68,25.50,1234,39,9,6
55,1650.000000,all,951.33,168.09,46.00,948,162,7,13
55,1650.000000,all,956.23,135.36,29.00,954,131,5,10
55,1650.000000,all,1271.53,107.31,74.00,1266,103,13,9
55,1650.000000,all,1121.24,92.67,39.00,1117,89,11,8
55,1650.000000,all,1229.00,46.00,19.00,1226,44,7,5
55,1650.000000,all,1237.99,41.83,23.00,1234,39,8,6
56,1680.000000,all,951.33,168.11,46.00,948,162,7,13
56,1680.000000,all,956.23,135.36,29.00,954,131,5,10
56,1680.000000,all,1271.53,107.31,74.00,1266,103,13,9
56,1680.000000,all,1121.24,92.67,39.00,1117,89,11,8
56,1680.000000,all,1229.50,46.00,23.00,1226,44,8,5
56,1680.000000,all,1237.99,41.83,23.00,1234,39,8,6
57,1710.000000,all,951.33,168.09,44.00,949,162,6,13
57,1710.000000,all,956.23,135.36,29.00,954,131,5,10
57,1710.000000,all,1271.53,107.31,74.00,1266,103,13,9
57,1710.000000,all,1121.53,92.73,35.50,1117,89,11,8
57,1710.000000,all,1229.31,46.09,21.50,1226,44,8,5
57,1710.000000,all,1237.99,41.83,23.00,1234,39,8,6
58,1740.000000,all,951.14,167.39,39.00,948,162,7,11
58,1740.000000,all,956.23,135.36,29.00,954,131,5,10
58,1740.000000,all,1271.53,107.31,74.00,1266,103,13,9
58,1740.000000,all,1120.92,92.97,26.50,1118,90,8,7
58,1740.000000,all,1229.31,46.09,21.50,1226,44,8,5
58,1740.000000,all,1237.99,41.83,23.00,1234,39,8,6
59,1770.000000,all,951.39,168.16,45.00,949,162,6,13
59,1770.000000,all,956.23,135.36,29.00,954,131,5,10
59,1770.000000,all,1271.53,107.31,74.00,1266,103,13,9
59,1770.000000,all,1120.92,92.97,26.50,1118,90,8,7
59,1770.000000,all,1229.50,46.00,23.00,1226,44,8,5
59,1770.000000,all,1238.18,41.71,24.50,1234,39,9,6
60,1800.000000,all,951.33,168.09,44.00,949,162,6,13
60,1800.000000,all,956.20,135.35,26.00,954,131,5,10
60,1800.000000,all,1271.63,107.36,72.50,1266,103,13,9
60,1800.000000,all,1120.92,92.97,26.50,1118,90,8,7
60,1800.000000,all,1229.50,46.00,23.00,1226,44,8,5
60,1800.000000,all,1238.31,41.68,25.50,1234,39,9,6
61,1830.000000,all,951.34,168.07,44.00,949,162,6,13
61,1830.000000,all,956.20,135.35,26.00,954,131,5,10
61,1830.000000,all,1271.63,107.36,72.50,1266,103,13,9
61,1830.000000,all,1120.92,92.97,26.50,1118,90,8,7
61,1830.000000,all,1229.36,46.00,22.00,1226,44,8,5
61,1830.000000,all,1238.31,41.68,25.50,1234,39,9,6
62,1860.000000,all,951.28,167.57,39.50,949,162,6,11
62,1860.000000,all,956.20,135.35,26.00,954,131,5,10
62,1860.000000,all,1271.63,107.36,72.50,1266,103,13,9
62,1860.000000,all,1120.80,92.88,24.50,1118,90,8,7
62,1860.000000,all,1229.36,46.00,22.00,1226,44,8,5
62,1860.000000,all,1238.31,41.68,25.50,1234,39,9,6
63,1890.000000,all,951.28,167.57,39.50,949,162,6,11
63,1890.000000,all,956.33,135.15,28.50,954,131,6,10
63,1890.000000,all,1271.53,107.31,74.00,1266,103,13,9
63,1890.000000,all,1120.44,93.09,21.50,1118,90,7,7
63,1890.000000,all,1229.00,46.00,19.00,1226,44,7,5
63,1890.000000,all,1238.31,41.68,25.50,1234,39,9,6
64,1920.000000,all,951.35,167.46,41.00,949,162,6,11
64,1920.000000,all,956.28,135.33,27.00,954,131,6,10
64,1920.000000,all,819.59,121.89,45.50,816,118,9,10
64,1920.000000,all,1271.53,107.31,74.00,1266,103,13,9
64,1920.000000,all,1120.44,93.09,21.50,1118,90,7,7
64,1920.000000,all,1229.00,46.00,19.00,1226,44,7,5
64,1920.000000,all,1238.41,41.77,27.00,1234,39,9,6
64,1920.000000,all,852.00,29.00,10.00,849,28,7,3
65,1950.000000,all,951.51,168.17,45.50,949,162,7,13
65,1950.000000,all,956.28,135.33,27.00,954,131,6,10
65,1950.000000,all,819.61,121.77,37.50,817,118,7,10
65,1950.000000,all,1271.53,107.31,74.00,1266,103,13,9
65,1950.000000,all,1120.12,93.13,19.00,1118,90,6,7
65,1950.000000,all,1228.78,46.31,15.50,1226,44,7,5
65,1950.000000,all,1238.41,41.77,27.00,1234,39,9,6
65,1950.000000,all,853.00,29.00,2.00,852,28,3,3
66,1980.000000,all,951.45,167.91,45.00,949,162,6,13
66,1980.000000,all,956.28,135.33,27.00,954,131,6,10
66,1980.000000,all,819.56,121.51,24.00,817,118,7,9
66,1980.000000,all,1271.55,107.26,73.00,1266,103,13,9
66,1980.000000,all,1120.12,93.13,19.00,1118,90,6,7
66,1980.000000,all,1228.86,46.20,16.50,1226,44,7,5
66,1980.000000,all,1238.41,41.77,27.00,1234,39,9,6
67,2010.000000,all,951.45,167.91,45.00,949,162,6,13
67,2010.000000,all,956.28,135.33,27.00,954,131,6,10
67,2010.000000,all,1271.55,107.26,73.00,1266,103,13,9
67,2010.000000,all,1120.12,93.13,19.00,1118,90,6,7
67,2010.000000,all,1229.20,46.18,18.50,1226,44,8,5
67,2010.000000,all,1238.22,41.89,28.50,1234,39,9,7
68,2040.000000,all,951.28,167.32,39.50,949,162,6,11
68,2040.000000,all,956.29,135.47,26.00,954,132,6,9
68,2040.000000,all,1271.65,107.32,71.50,1266,103,13,9
68,2040.000000,all,1120.03,93.32,17.50,1118,91,6,6
68,2040.000000,all,1229.16,46.09,20.50,1226,44,7,5
68,2040.000000,all,1238.10,41.92,27.50,1234,39,9,7
69,2070.000000,all,951.44,167.83,45.00,949,162,7,12
69,2070.000000,all,956.21,135.49,25.00,954,132,5,9
69,2070.000000,all,1271.65,107.32,71.50,1266,103,13,9
69,2070.000000,all,1120.32,93.49,21.00,1118,91,8,7
69,2070.000000,all,1229.16,46.09,20.50,1226,44,7,5
69,2070.000000,all,1238.11,41.81,27.00,1234,39,9,7
70,2100.000000,all,957.01,618.04,53.00,952,609,9,21
70,2100.000000,all,835.70,492.65,64.50,833,485,8,18
70,2100.000000,all,934.97,463.97,311.00,927,448,23,42
70,2100.000000,all,951.20,167.21,38.00,949,162,6,11
70,2100.000000,all,956.36,135.36,28.00,954,131,6,10
70,2100.000000,all,1271.65,107.32,71.50,1266,103,13,9
70,2100.000000,all,1119.37,93.56,9.00,1118,91,4,6
70,2100.000000,all,1233.80,43.88,46.50,1226,39,16,10
71,2130.000000,all,957.02,618.26,38.50,953,610,8,20
71,2130.000000,all,835.47,491.31,53.50,833,485,7,15
71,2130.000000,all,934.89,463.22,296.00,928,448,21,42
71,2130.000000,all,951.35,167.46,41.00,949,162,6,11
71,2130.000000,all,956.20,135.35,26.00,954,131,5,10
71,2130.000000,all,1271.65,107.32,71.50,1266,103,13,9
71,2130.000000,all,1119.67,93.45,11.00,1118,91,5,6
71,2130.000000,all,1229.00,46.00,19.00,1226,44,7,5
71,2130.000000,all,1237.79,41.97,24.50,1234,39,8,7
72,2160.000000,all,920.50,671.50,18.00,919,667,4,10
72,2160.000000,all,957.72,619.11,9.00,956,616,4,7
72,2160.000000,all,955.00,612.00,6.00,953,610,5,5
72,2160.000000,all,835.26,492.84,20.50,833,489,6,9
72,2160.000000,all,918.00,478.00,2.00,917,477,3,3
72,2160.000000,all,930.18,476.24,81.50,928,466,7,23
72,2160.000000,all,939.83,453.31,92.00,933,448,15,11
72,2160.000000,all,938.39,194.71,40.00,934,191,10,8
72,2160.000000,all,951.35,167.46,41.00,949,162,6,11
72,2160.000000,all,956.45,135.55,28.00,954,132,6,9
72,2160.000000,all,1271.65,107.32,71.50,1266,103,13,9
72,2160.000000,all,1119.33,93.33,6.00,1118,91,4,6
72,2160.000000,all,1229.00,46.00,19.00,1226,44,7,5
72,2160.000000,all,1237.79,41.97,24.50,1234,39,8,7
73,2190.000000,all,920.00,669.00,2.00,919,668,3,3
73,2190.000000,all,966.00,557.50,4.00,965,556,3,4
73,2190.000000,all,949.00,452.00,8.00,946,450,7,5
73,2190.000000,all,960.90,336.74,44.00,959,330,5,14
73,2190.000000,all,937.83,194.83,32.00,934,191,9,8
73,2190.000000,all,951.39,167.87,46.00,948,162,7,13
73,2190.000000,all,956.52,135.49,29.00,954,132,6,9
73,2190.000000,all,1271.65,107.32,71.50,1266,103,13,9
73,2190.000000,all,1119.33,93.33,6.00,1118,91,4,6
73,2190.000000,all,1229.14,46.00,18.00,1226,44,7,5
73,2190.000000,all,1237.79,41.97,24.50,1234,39,8,7
73,2190.000000,all,965.83,31.07,239.00,951,24,26,18
74,2220.000000,all,960.88,336.69,39.00,959,330,5,14
74,2220.000000,all,937.50,193.50,4.00,935,192,6,4
74,2220.000000,all,951.35,167.46,41.00,949,162,6,11
74,2220.000000,all,956.45,135.44,28.00,954,132,6,9
74,2220.000000,all,1271.65,107.32,71.50,1266,103,13,9
74,2220.000000,all,1229.14,46.00,18.00,1226,44,7,5
74,2220.000000,all,1238.11,41.81,27.00,1234,39,9,7
74,2220.000000,all,965.87,30.99,203.50,951,24,25,18
75,2250.000000,all,960.58,335.58,26.00,959,330,4,12
75,2250.000000,all,951.42,167.48,42.00,949,162,7,11
75,2250.000000,all,956.37,135.42,27.00,954,132,6,9
75,2250.000000,all,1271.65,107.32,71.50,1266,103,13,9
75,2250.000000,all,1229.14,46.00,18.00,1226,44,7,5
75,2250.000000,all,1238.31,41.68,25.50,1234,39,9,6
75,2250.000000,all,967.00,25.00,2.00,966,24,3,3
75,2250.000000,all,966.27,31.45,121.50,954,24,22,17
76,2280.000000,all,951.12,167.31,36.50,949,162,6,11
76,2280.000000,all,956.40,135.11,29.50,954,131,6,10
76,2280.000000,all,1271.65,107.32,71.50,1266,103,13,9
76,2280.000000,all,1229.57,45.93,21.00,1226,44,8,5
76,2280.000000,all,1237.99,41.83,23.00,1234,39,8,6
76,2280.000000,all,960.15,26.85,12.50,958,25,5,5
77,2310.000000,all,951.37,167.78,44.00,949,162,6,12
77,2310.000000,all,956.47,135.14,30.50,954,131,6,10
77,2310.000000,all,1271.65,107.32,71.50,1266,103,13,9
77,2310.000000,all,1229.57,45.93,21.00,1226,44,8,5
77,2310.000000,all,1237.99,41.83,23.00,1234,39,8,6
78,2340.000000,all,922.23,704.43,14.50,919,703,7,4
78,2340.000000,all,920.66,689.47,172.00,910,682,19,18
78,2340.000000,all,819.51,660.49,11.50,817,658,6,6
78,2340.000000,all,819.14,652.29,27.50,816,647,8,10
78,2340.000000,all,926.80,643.11,58.50,925,635,6,19
78,2340.000000,all,816.95,530.04,92.00,812,523,12,16
78,2340.000000,all,999.79,284.01,310.50,992,260,15,54
78,2340.000000,all,995.61,192.39,124.50,989,182,14,23
78,2340.000000,all,951.37,167.78,44.00,949,162,6,12
78,2340.000000,all,956.47,135.14,30.50,954,131,6,10
78,2340.000000,all,1271.69,107.37,70.50,1266,103,13,9
78,2340.000000,all,1234.21,43.66,49.00,1226,39,17,10
78,2340.000000,all,958.78,25.31,15.50,956,23,7,5
79,2370.000000,all,922.08,704.42,12.00,919,703,7,4
79,2370.000000,all,921.53,689.63,135.50,914,683,15,17
79,2370.000000,all,820.00,660.00,2.00,819,659,3,3
79,2370.000000,all,813.50,654.00,4.00,812,653,4,3
79,2370.000000,all,819.15,651.81,19.50,817,647,6,10
79,2370.000000,all,985.23,646.43,14.50,982,645,7,4
79,2370.000000,all,926.75,642.62,48.00,925,635,5,17
79,2370.000000,all,784.25,564.29,48.50,782,556,5,18
79,2370.000000,all,817.15,530.21,82.00,812,524,12,15
79,2370.000000,all,979.07,460.56,29.00,976,456,7,14
79,2370.000000,all,968.14,311.83,106.50,960,306,16,14
79,2370.000000,all,999.71,283.09,247.50,992,260,15,49
79,2370.000000,all,995.73,192.25,106.00,990,182,12,23
