"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/Add_tsujii/tsujii08042026real.csv","Ch1",19.309,33,"mg_per_l","mg_per_l",14.8098842317177,0.000355885559343684,0.355885559343684,1,8,5
