"file","temp_C","sal","control_channel","input_o2_unit","control_o2_unit","start_hour","end_hour","microbial_cutoff_hour","Ch1_umol_g_hr","Ch1_ml_mg_hr","Ch1_uL_mg_hr","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLdaytime08252026box2.csv",28.741,33,"Ch3","mg_per_l","mg_per_l",2,8,5,64.3959093879593,0.00159729151682037,1.59729151682037,72.9043178620715,0.00180833611276613,1.80833611276614,66.1862493655735,0.00164169953723109,1.64169953723109
