"file","temp_C","sal","control_channel","input_o2_unit","control_o2_unit","start_hour","end_hour","microbial_cutoff_hour","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD09022026box2_large.csv",28.76,33,"Ch1","mg_per_l","mg_per_l",1,8,5,260.307876295056,0.00645714457883683,6.45714457883683,260.657331185922,0.00646581308624514,6.46581308624514
