"file","temp_C","sal","control_channel","start_hour","end_hour","microbial_cutoff_hour","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/box3-trial7-dark.csv",26.417,33,"Ch1",1,8,5,55.188628873872,0.00135838737556125,1.35838737556125,55.2687590880757,0.00136035966357776,1.36035966357776,57.4701204101863,0.00141454295259981,1.41454295259981
