"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/Add_tsujii/tsujii08052026daytime.csv","Ch1",19.384,33,"mg_per_l","mg_per_l",80.4236198155525,0.00193309648162058,1.93309648162058,1,8,5
