"file","temp_C","sal","control_channel","start_hour","end_hour","microbial_cutoff_hour","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/adriana_final_r/newpyro-trial6-light.csv",25.551,33,"Ch1",1,8,5,75.027030731567,0.00184134906682331,1.84134906682331,37.4974173729866,0.000920279448817138,0.920279448817138,54.1590297893272,0.00132919666405876,1.32919666405876
