"file","channel","temp_C","sal","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/box3-trial6-dark.csv","Ch2",25.716,33,79.5787575458049,0.00195413716574838,1.95413716574838,1,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/box3-trial6-dark.csv","Ch4",25.716,33,88.8788120889275,0.00218250944481723,2.18250944481723,1,8,5
