video,width,height,scale,fps
/Users/oakley/Documents/GitHub/signal_respirometry/video/GX010063.MP4,3840,2160,0.5,29.97002997002997

frame,time_s,region,cx,cy,area,bbox_x,bbox_y,bbox_w,bbox_h
108,3.603600,all,1642.63,126.58,31.50,1639,124,8,6
109,3.636967,all,871.14,355.60,13.50,869,353,5,7
109,3.636967,all,1055.25,258.17,84.00,1047,255,17,7
109,3.636967,all,1642.63,126.58,31.50,1639,124,8,6
110,3.670333,all,871.14,355.60,13.50,869,353,5,7
110,3.670333,all,1055.20,258.14,85.00,1047,255,17,7
110,3.670333,all,1642.50,126.50,30.00,1639,124,8,6
111,3.703700,all,871.14,355.60,13.50,869,353,5,7
111,3.703700,all,1055.20,258.14,85.00,1047,255,17,7
111,3.703700,all,1642.74,126.56,32.50,1639,124,9,6
112,3.737067,all,871.14,355.60,13.50,869,353,5,7
112,3.737067,all,1055.25,258.17,84.00,1047,255,17,7
112,3.737067,all,1642.86,126.58,33.50,1639,124,9,6
113,3.770433,all,871.14,355.60,13.50,869,353,5,7
113,3.770433,all,1055.25,258.17,84.00,1047,255,17,7
113,3.770433,all,1642.86,126.58,33.50,1639,124,9,6
114,3.803800,all,871.14,355.60,13.50,869,353,5,7
114,3.803800,all,1055.25,258.17,84.00,1047,255,17,7
114,3.803800,all,1642.74,126.56,32.50,1639,124,9,6
115,3.837167,all,871.12,356.04,15.50,869,353,5,8
115,3.837167,all,1055.25,258.17,84.00,1047,255,17,7
115,3.837167,all,1642.86,126.58,33.50,1639,124,9,6
116,3.870533,all,871.12,356.04,15.50,869,353,5,8
116,3.870533,all,1055.25,258.17,84.00,1047,255,17,7
116,3.870533,all,1642.74,126.56,32.50,1639,124,9,6
117,3.903900,all,871.12,356.04,15.50,869,353,5,8
117,3.903900,all,1055.25,258.17,84.00,1047,255,17,7
117,3.903900,all,1642.86,126.58,33.50,1639,124,9,6
117,3.903900,all,1435.88,3.17,27.00,1433,0,7,7
118,3.937267,all,1481.35,643.08,13.00,1480,639,4,9
118,3.937267,all,1493.91,430.40,15.00,1492,426,4,11
118,3.937267,all,871.12,356.04,15.50,869,353,5,8
118,3.937267,all,1055.39,258.18,82.50,1047,255,17,7
118,3.937267,all,1642.86,126.58,33.50,1639,124,9,6
118,3.937267,all,1434.42,1.42,7.50,1433,0,4,4
119,3.970633,all,1387.15,939.15,12.50,1385,937,5,5
119,3.970633,all,1424.76,670.22,7.50,1423,669,5,4
119,3.970633,all,1407.97,673.28,40.50,1402,669,12,9
119,3.970633,all,1402.70,659.30,5.50,1401,658,4,4
119,3.970633,all,1411.00,581.33,6.00,1409,580,5,4
119,3.970633,all,1404.72,421.28,272.00,1397,408,22,31
119,3.970633,all,871.02,356.11,14.50,869,353,5,8
119,3.970633,all,1055.39,258.18,82.50,1047,255,17,7
119,3.970633,all,1642.86,126.58,33.50,1639,124,9,6
119,3.970633,all,1354.21,24.59,74.50,1347,19,18,10
120,4.004000,all,1402.00,427.50,20.00,1398,424,9,8
120,4.004000,all,1403.20,412.96,37.50,1398,410,13,7
120,4.004000,all,782.85,388.97,20.00,778,386,10,7
120,4.004000,all,871.03,355.65,12.50,869,353,5,7
120,4.004000,all,778.89,331.85,31.50,775,329,9,8
120,4.004000,all,1055.39,258.18,82.50,1047,255,17,7
120,4.004000,all,1642.86,126.58,33.50,1639,124,9,6
120,4.004000,all,1351.77,24.50,26.50,1348,21,9,7
121,4.037367,all,745.00,491.00,6.00,744,489,3,5
121,4.037367,all,734.25,390.50,8.00,733,388,4,6
121,4.037367,all,871.03,355.65,12.50,869,353,5,7
121,4.037367,all,731.42,332.08,12.00,730,329,4,7
121,4.037367,all,1055.39,258.18,82.50,1047,255,17,7
121,4.037367,all,1642.63,126.58,31.50,1639,124,8,6
122,4.070733,all,1432.69,675.41,25.50,1427,672,10,8
122,4.070733,all,1406.22,667.78,8.50,1404,666,5,5
122,4.070733,all,1406.00,658.85,10.00,1404,657,5,5
122,4.070733,all,1417.29,603.71,14.00,1415,599,6,10
122,4.070733,all,1440.96,430.64,28.00,1438,424,6,15
122,4.070733,all,1424.83,399.50,12.00,1423,396,4,8
122,4.070733,all,871.14,355.60,13.50,869,353,5,7
122,4.070733,all,1055.39,258.18,82.50,1047,255,17,7
122,4.070733,all,1642.86,126.58,33.50,1639,124,9,6
122,4.070733,all,1375.59,42.22,9.00,1374,40,5,5
123,4.104100,all,871.03,355.65,12.50,869,353,5,7
123,4.104100,all,1055.39,258.18,82.50,1047,255,17,7
123,4.104100,all,1642.86,126.58,33.50,1639,124,9,6
124,4.137467,all,871.14,355.60,13.50,869,353,5,7
124,4.137467,all,1055.25,258.17,84.00,1047,255,17,7
124,4.137467,all,1642.86,126.58,33.50,1639,124,9,6
125,4.170833,all,871.03,355.65,12.50,869,353,5,7
125,4.170833,all,1055.16,258.18,83.00,1047,255,17,7
125,4.170833,all,1642.74,126.56,32.50,1639,124,9,6
126,4.204200,all,871.03,355.65,12.50,869,353,5,7
126,4.204200,all,1055.16,258.18,83.00,1047,255,17,7
126,4.204200,all,1642.74,126.56,32.50,1639,124,9,6
127,4.237567,all,871.14,355.60,13.50,869,353,5,7
127,4.237567,all,1055.39,258.18,82.50,1047,255,17,7
127,4.237567,all,1642.74,126.56,32.50,1639,124,9,6
128,4.270933,all,871.14,355.60,13.50,869,353,5,7
128,4.270933,all,1055.30,258.19,81.50,1047,255,17,7
128,4.270933,all,1642.63,126.58,31.50,1639,124,8,6
129,4.304300,all,871.14,355.60,13.50,869,353,5,7
129,4.304300,all,1055.39,258.18,82.50,1047,255,17,7
129,4.304300,all,1642.63,126.58,31.50,1639,124,8,6
130,4.337667,all,1050.90,639.97,79.50,1043,636,15,10
130,4.337667,all,871.14,355.60,13.50,869,353,5,7
130,4.337667,all,1055.25,258.17,84.00,1047,255,17,7
130,4.337667,all,1642.50,126.50,30.00,1639,124,8,6
131,4.371033,all,1050.13,640.30,44.00,1044,637,12,8
131,4.371033,all,871.14,355.60,13.50,869,353,5,7
131,4.371033,all,1055.25,258.17,84.00,1047,255,17,7
131,4.371033,all,1642.62,126.48,31.00,1639,124,9,6
132,4.404400,all,871.14,355.60,13.50,869,353,5,7
132,4.404400,all,1055.39,258.18,82.50,1047,255,17,7
132,4.404400,all,1642.50,126.50,30.00,1639,124,8,6
133,4.437767,all,871.14,355.60,13.50,869,353,5,7
133,4.437767,all,1055.39,258.18,82.50,1047,255,17,7
133,4.437767,all,1642.50,126.50,30.00,1639,124,8,6
134,4.471133,all,871.14,355.60,13.50,869,353,5,7
134,4.471133,all,1055.39,258.18,82.50,1047,255,17,7
134,4.471133,all,1642.63,126.58,31.50,1639,124,8,6
135,4.504500,all,871.14,355.60,13.50,869,353,5,7
135,4.504500,all,1055.39,258.18,82.50,1047,255,17,7
135,4.504500,all,1642.50,126.50,30.00,1639,124,8,6
136,4.537867,all,871.14,355.60,13.50,869,353,5,7
136,4.537867,all,1055.39,258.18,82.50,1047,255,17,7
136,4.537867,all,1642.50,126.50,30.00,1639,124,8,6
137,4.571233,all,871.14,355.60,13.50,869,353,5,7
137,4.571233,all,1055.25,258.17,84.00,1047,255,17,7
137,4.571233,all,1642.63,126.58,31.50,1639,124,8,6
138,4.604600,all,1452.63,554.78,8.50,1451,553,4,5
138,4.604600,all,1451.35,535.32,13.50,1450,532,4,7
138,4.604600,all,871.03,355.65,12.50,869,353,5,7
138,4.604600,all,1055.25,258.17,84.00,1047,255,17,7
138,4.604600,all,1642.63,126.58,31.50,1639,124,8,6
139,4.637967,all,1443.55,678.47,19.00,1442,673,4,12
139,4.637967,all,1420.30,609.58,35.50,1417,604,8,13
139,4.637967,all,1455.03,549.86,39.50,1452,541,7,17
139,4.637967,all,871.03,355.65,12.50,869,353,5,7
139,4.637967,all,1055.25,258.17,84.00,1047,255,17,7
139,4.637967,all,1642.63,126.58,31.50,1639,124,8,6
140,4.671333,all,1423.94,662.68,13.50,1421,660,7,7
140,4.671333,all,1428.33,647.00,13.00,1427,644,4,7
140,4.671333,all,1419.53,609.25,26.50,1416,606,8,9
140,4.671333,all,1433.00,425.91,46.00,1432,412,3,27
140,4.671333,all,1419.37,388.17,120.50,1411,379,19,18
140,4.671333,all,871.03,355.65,12.50,869,353,5,7
140,4.671333,all,1055.25,258.17,84.00,1047,255,17,7
140,4.671333,all,1642.63,126.58,31.50,1639,124,8,6
140,4.671333,all,1368.06,39.66,49.00,1361,34,18,14
140,4.671333,all,1376.12,36.23,21.50,1373,32,6,8
141,4.704700,all,1428.30,617.50,20.00,1426,612,6,12
141,4.704700,all,1420.09,513.46,47.00,1412,507,13,14
141,4.704700,all,871.03,355.65,12.50,869,353,5,7
141,4.704700,all,1055.39,258.18,82.50,1047,255,17,7
141,4.704700,all,1642.74,126.56,32.50,1639,124,9,6
141,4.704700,all,1358.85,106.06,135.50,1352,91,18,30
141,4.704700,all,1375.50,37.00,7.00,1374,35,4,5
141,4.704700,all,1364.57,36.64,7.00,1362,35,6,4
142,4.738067,all,871.03,355.65,12.50,869,353,5,7
142,4.738067,all,1055.39,258.18,82.50,1047,255,17,7
142,4.738067,all,1642.63,126.58,31.50,1639,124,8,6
142,4.738067,all,1356.71,104.48,47.50,1353,97,10,14
143,4.771433,all,871.03,355.65,12.50,869,353,5,7
143,4.771433,all,1055.39,258.18,82.50,1047,255,17,7
143,4.771433,all,1642.74,126.56,32.50,1639,124,9,6
144,4.804800,all,1416.76,918.38,17.50,1414,916,6,6
144,4.804800,all,1441.87,627.09,95.00,1437,618,9,23
144,4.804800,all,1427.19,450.00,7.00,1426,448,4,5
144,4.804800,all,1433.00,448.33,6.00,1431,447,5,4
144,4.804800,all,871.03,355.65,12.50,869,353,5,7
144,4.804800,all,1055.39,258.18,82.50,1047,255,17,7
144,4.804800,all,1642.74,126.56,32.50,1639,124,9,6
144,4.804800,all,1378.27,15.50,42.00,1372,10,13,10
145,4.838167,all,1441.43,625.98,34.50,1439,619,6,16
145,4.838167,all,871.03,355.65,12.50,869,353,5,7
145,4.838167,all,1055.39,258.18,82.50,1047,255,17,7
145,4.838167,all,1642.74,126.56,32.50,1639,124,9,6
146,4.871533,all,1058.46,642.18,78.00,1050,639,17,7
146,4.871533,all,871.03,355.65,12.50,869,353,5,7
146,4.871533,all,1055.39,258.18,82.50,1047,255,17,7
146,4.871533,all,1642.63,126.58,31.50,1639,124,8,6
147,4.904900,all,1058.61,642.23,78.00,1050,639,17,7
147,4.904900,all,871.03,355.65,12.50,869,353,5,7
147,4.904900,all,1055.39,258.18,82.50,1047,255,17,7
147,4.904900,all,1642.74,126.56,32.50,1639,124,9,6
148,4.938267,all,1357.74,894.17,54.00,1355,885,6,19
148,4.938267,all,1058.08,641.89,34.50,1052,640,13,5
148,4.938267,all,871.14,355.71,11.50,870,353,4,7
148,4.938267,all,1055.32,258.21,81.50,1047,255,17,7
148,4.938267,all,1642.74,126.56,32.50,1639,124,9,6
149,4.971633,all,871.14,355.71,11.50,870,353,4,7
149,4.971633,all,1055.32,258.21,81.50,1047,255,17,7
149,4.971633,all,1642.86,126.58,33.50,1639,124,9,6
150,5.005000,all,871.03,355.65,12.50,869,353,5,7
150,5.005000,all,1055.46,258.17,80.00,1047,255,17,7
150,5.005000,all,1642.86,126.58,33.50,1639,124,9,6
151,5.038367,all,871.03,355.65,12.50,869,353,5,7
151,5.038367,all,1055.46,258.17,80.00,1047,255,17,7
151,5.038367,all,1642.86,126.58,33.50,1639,124,9,6
152,5.071733,all,1467.33,622.67,6.00,1466,620,4,7
152,5.071733,all,1461.65,468.74,158.50,1457,446,9,51
152,5.071733,all,1455.12,438.64,21.50,1452,435,7,9
152,5.071733,all,871.03,355.65,12.50,869,353,5,7
152,5.071733,all,1055.32,258.21,81.50,1047,255,17,7
152,5.071733,all,1642.91,126.64,32.50,1639,124,9,6
152,5.071733,all,1401.62,8.42,32.50,1398,3,7,10
153,5.105100,all,1463.00,484.00,6.00,1462,482,3,5
153,5.105100,all,1462.85,474.54,20.50,1461,470,4,11
153,5.105100,all,871.03,355.65,12.50,869,353,5,7
153,5.105100,all,1055.32,258.21,81.50,1047,255,17,7
153,5.105100,all,1642.91,126.64,32.50,1639,124,9,6
154,5.138467,all,871.03,355.65,12.50,869,353,5,7
154,5.138467,all,1055.32,258.21,81.50,1047,255,17,7
154,5.138467,all,1642.80,126.63,31.50,1639,124,9,6
155,5.171833,all,871.03,355.65,12.50,869,353,5,7
155,5.171833,all,1055.32,258.21,81.50,1047,255,17,7
155,5.171833,all,1642.91,126.64,32.50,1639,124,9,6
156,5.205200,all,871.03,355.65,12.50,869,353,5,7
156,5.205200,all,1055.32,258.21,81.50,1047,255,17,7
156,5.205200,all,1642.80,126.63,31.50,1639,124,9,6
157,5.238567,all,871.03,355.84,11.50,869,353,5,7
157,5.238567,all,1055.32,258.21,81.50,1047,255,17,7
157,5.238567,all,1642.91,126.64,32.50,1639,124,9,6
158,5.271933,all,871.03,355.84,11.50,869,353,5,7
158,5.271933,all,1055.32,258.21,81.50,1047,255,17,7
158,5.271933,all,1642.91,126.64,32.50,1639,124,9,6
159,5.305300,all,871.03,355.84,11.50,869,353,5,7
159,5.305300,all,1055.32,258.21,81.50,1047,255,17,7
159,5.305300,all,1642.95,126.67,30.00,1639,124,9,6
160,5.338667,all,870.82,356.23,9.50,869,354,4,6
160,5.338667,all,1055.32,258.21,81.50,1047,255,17,7
160,5.338667,all,1643.06,126.68,31.00,1639,124,9,6
161,5.372033,all,871.03,355.84,11.50,869,353,5,7
161,5.372033,all,1055.32,258.21,81.50,1047,255,17,7
161,5.372033,all,1643.06,126.68,31.00,1639,124,9,6
162,5.405400,all,871.03,355.84,11.50,869,353,5,7
162,5.405400,all,1055.32,258.21,81.50,1047,255,17,7
162,5.405400,all,1642.80,126.63,31.50,1639,124,9,6
163,5.438767,all,871.14,355.60,13.50,869,353,5,7
163,5.438767,all,1055.39,258.18,82.50,1047,255,17,7
163,5.438767,all,1642.68,126.65,30.50,1639,124,8,6
164,5.472133,all,871.03,355.84,11.50,869,353,5,7
164,5.472133,all,1055.30,258.19,81.50,1047,255,17,7
164,5.472133,all,1642.68,126.65,30.50,1639,124,8,6
165,5.505500,all,871.15,355.77,12.50,869,353,5,7
165,5.505500,all,1055.30,258.19,81.50,1047,255,17,7
165,5.505500,all,1642.63,126.58,31.50,1639,124,8,6
166,5.538867,all,1486.57,513.36,7.00,1484,512,6,4
166,5.538867,all,1471.24,494.08,12.00,1470,491,4,7
166,5.538867,all,871.14,355.60,13.50,869,353,5,7
166,5.538867,all,1055.39,258.18,82.50,1047,255,17,7
166,5.538867,all,1642.63,126.58,31.50,1639,124,8,6
167,5.572233,all,1483.78,682.56,106.50,1478,674,14,17
167,5.572233,all,1474.00,637.00,10.00,1473,634,3,7
167,5.572233,all,1486.79,514.26,26.50,1483,511,7,9
167,5.572233,all,1472.30,494.70,5.50,1471,493,4,4
167,5.572233,all,1403.37,418.22,8.50,1402,416,4,5
167,5.572233,all,1389.84,358.79,19.50,1387,354,6,10
167,5.572233,all,871.03,355.65,12.50,869,353,5,7
167,5.572233,all,1055.39,258.18,82.50,1047,255,17,7
167,5.572233,all,1642.83,126.70,29.00,1639,124,8,6
167,5.572233,all,1335.77,7.09,20.50,1332,5,8,5
168,5.605600,all,1484.15,683.90,35.50,1479,679,11,9
168,5.605600,all,1436.36,458.59,212.00,1428,443,20,37
168,5.605600,all,871.03,355.65,12.50,869,353,5,7
168,5.605600,all,1055.39,258.18,82.50,1047,255,17,7
168,5.605600,all,1642.83,126.70,29.00,1639,124,8,6
168,5.605600,all,1378.21,16.49,60.50,1373,13,14,8
168,5.605600,all,1334.78,7.37,8.50,1333,6,5,4
169,5.638967,all,1429.06,491.89,120.50,1427,474,7,41
169,5.638967,all,1441.66,449.60,33.50,1438,447,9,7
169,5.638967,all,871.03,355.65,12.50,869,353,5,7
169,5.638967,all,1055.39,258.18,82.50,1047,255,17,7
169,5.638967,all,1642.83,126.70,29.00,1639,124,8,6
169,5.638967,all,1374.59,13.70,19.50,1372,11,7,7
170,5.672333,all,871.03,355.65,12.50,869,353,5,7
170,5.672333,all,1055.39,258.18,82.50,1047,255,17,7
170,5.672333,all,1642.83,126.70,29.00,1639,124,8,6
171,5.705700,all,871.03,355.65,12.50,869,353,5,7
171,5.705700,all,1055.30,258.19,81.50,1047,255,17,7
171,5.705700,all,1642.83,126.70,29.00,1639,124,8,6
171,5.705700,all,1314.22,51.63,8.50,1312,50,5,4
172,5.739067,all,1426.00,632.50,7.00,1424,631,5,4
172,5.739067,all,1430.11,541.69,15.50,1429,538,4,9
172,5.739067,all,1401.37,365.22,8.50,1400,363,4,5
172,5.739067,all,871.03,355.65,12.50,869,353,5,7
172,5.739067,all,1055.30,258.19,81.50,1047,255,17,7
172,5.739067,all,1642.83,126.70,29.00,1639,124,8,6
173,5.772433,all,871.14,355.60,13.50,869,353,5,7
173,5.772433,all,1055.39,258.18,82.50,1047,255,17,7
173,5.772433,all,1642.83,126.70,29.00,1639,124,8,6
174,5.805800,all,1475.74,612.79,52.00,1472,609,9,9
174,5.805800,all,1490.18,548.68,34.50,1484,544,12,9
174,5.805800,all,1455.23,420.36,41.00,1449,413,11,14
174,5.805800,all,871.14,355.60,13.50,869,353,5,7
174,5.805800,all,1055.32,258.21,81.50,1047,255,17,7
174,5.805800,all,1642.68,126.65,30.50,1639,124,8,6
174,5.805800,all,1396.65,10.47,24.00,1393,8,8,7
175,5.839167,all,1443.89,673.37,36.50,1440,670,9,8
175,5.839167,all,1475.56,612.60,30.50,1473,609,7,8
175,5.839167,all,1491.00,549.50,7.00,1489,548,5,4
175,5.839167,all,1459.61,493.08,27.00,1456,488,9,10
175,5.839167,all,1462.33,489.00,6.00,1461,487,4,5
175,5.839167,all,871.14,355.60,13.50,869,353,5,7
175,5.839167,all,1055.32,258.21,81.50,1047,255,17,7
175,5.839167,all,1642.83,126.70,29.00,1639,124,8,6
176,5.872533,all,1416.00,944.00,14.00,1414,942,5,5
176,5.872533,all,1443.88,673.20,15.50,1442,671,5,6
176,5.872533,all,1442.00,539.00,6.00,1441,537,3,5
176,5.872533,all,1447.08,549.88,112.50,1442,536,15,27
176,5.872533,all,871.14,355.60,13.50,869,353,5,7
176,5.872533,all,1055.32,258.21,81.50,1047,255,17,7
176,5.872533,all,1642.68,126.65,30.50,1639,124,8,6
176,5.872533,all,1391.00,5.78,31.00,1388,3,7,7
177,5.905900,all,1446.50,553.50,24.00,1444,547,6,14
177,5.905900,all,871.14,355.60,13.50,869,353,5,7
177,5.905900,all,1055.32,258.21,81.50,1047,255,17,7
177,5.905900,all,1642.83,126.70,29.00,1639,124,8,6
178,5.939267,all,871.14,355.60,13.50,869,353,5,7
178,5.939267,all,1055.39,258.18,82.50,1047,255,17,7
178,5.939267,all,1642.68,126.65,30.50,1639,124,8,6
179,5.972633,all,1428.46,674.42,13.00,1425,673,8,4
179,5.972633,all,1431.62,606.37,29.50,1427,604,10,7
179,5.972633,all,1455.00,433.50,8.00,1454,431,3,6
179,5.972633,all,1446.10,405.89,14.00,1444,404,6,5
179,5.972633,all,871.14,355.60,13.50,869,353,5,7
179,5.972633,all,1055.32,258.21,81.50,1047,255,17,7
179,5.972633,all,1642.80,126.63,31.50,1639,124,9,6
179,5.972633,all,1397.72,15.89,9.00,1396,13,4,7
180,6.006000,all,871.14,355.60,13.50,869,353,5,7
180,6.006000,all,1055.32,258.21,81.50,1047,255,17,7
180,6.006000,all,1642.68,126.65,30.50,1639,124,8,6
181,6.039367,all,871.14,355.60,13.50,869,353,5,7
181,6.039367,all,1055.32,258.21,81.50,1047,255,17,7
181,6.039367,all,1642.68,126.65,30.50,1639,124,8,6
182,6.072733,all,871.02,356.31,13.50,869,353,5,8
182,6.072733,all,1055.32,258.21,81.50,1047,255,17,7
182,6.072733,all,1642.68,126.65,30.50,1639,124,8,6
183,6.106100,all,871.03,355.65,12.50,869,353,5,7
183,6.106100,all,1055.32,258.21,81.50,1047,255,17,7
183,6.106100,all,1642.68,126.65,30.50,1639,124,8,6
184,6.139467,all,871.03,355.65,12.50,869,353,5,7
184,6.139467,all,1055.32,258.21,81.50,1047,255,17,7
184,6.139467,all,1642.68,126.65,30.50,1639,124,8,6
185,6.172833,all,871.03,355.65,12.50,869,353,5,7
185,6.172833,all,1055.32,258.21,81.50,1047,255,17,7
185,6.172833,all,1642.68,126.65,30.50,1639,124,8,6
186,6.206200,all,870.88,355.91,11.00,869,353,4,7
186,6.206200,all,1055.32,258.21,81.50,1047,255,17,7
186,6.206200,all,1642.68,126.65,30.50,1639,124,8,6
187,6.239567,all,870.88,355.91,11.00,869,353,4,7
187,6.239567,all,1055.26,258.24,80.50,1047,255,17,7
187,6.239567,all,1642.68,126.65,30.50,1639,124,8,6
188,6.272933,all,870.88,355.91,11.00,869,353,4,7
188,6.272933,all,1055.26,258.24,80.50,1047,255,17,7
188,6.272933,all,1642.68,126.65,30.50,1639,124,8,6
189,6.306300,all,870.88,355.91,11.00,869,353,4,7
189,6.306300,all,1055.26,258.24,80.50,1047,255,17,7
189,6.306300,all,1642.83,126.70,29.00,1639,124,8,6
190,6.339667,all,1504.25,397.93,135.00,1499,386,16,26
190,6.339667,all,870.88,355.91,11.00,869,353,4,7
190,6.339667,all,1055.32,258.21,81.50,1047,255,17,7
190,6.339667,all,1642.83,126.70,29.00,1639,124,8,6
191,6.373033,all,1451.51,650.79,32.50,1447,645,10,15
191,6.373033,all,1504.73,394.00,42.50,1500,388,11,15
191,6.373033,all,1515.45,392.47,26.00,1512,387,7,10
191,6.373033,all,870.88,355.91,11.00,869,353,4,7
191,6.373033,all,1055.32,258.21,81.50,1047,255,17,7
191,6.373033,all,1642.83,126.70,29.00,1639,124,8,6
192,6.406400,all,1453.73,648.42,16.00,1451,645,6,7
192,6.406400,all,1449.00,542.00,14.00,1448,538,3,9
192,6.406400,all,871.03,355.65,12.50,869,353,5,7
192,6.406400,all,1055.32,258.21,81.50,1047,255,17,7
192,6.406400,all,1642.83,126.70,29.00,1639,124,8,6
192,6.406400,all,1393.00,4.00,6.00,1392,2,3,5
193,6.439767,all,871.03,355.65,12.50,869,353,5,7
193,6.439767,all,1055.32,258.21,81.50,1047,255,17,7
193,6.439767,all,1642.83,126.70,29.00,1639,124,8,6
194,6.473133,all,871.03,355.65,12.50,869,353,5,7
194,6.473133,all,1055.32,258.21,81.50,1047,255,17,7
194,6.473133,all,1642.83,126.70,29.00,1639,124,8,6
195,6.506500,all,871.03,355.65,12.50,869,353,5,7
195,6.506500,all,1055.32,258.21,81.50,1047,255,17,7
195,6.506500,all,1642.83,126.70,29.00,1639,124,8,6
196,6.539867,all,871.03,355.65,12.50,869,353,5,7
196,6.539867,all,1055.32,258.21,81.50,1047,255,17,7
196,6.539867,all,1642.83,126.70,29.00,1639,124,8,6
197,6.573233,all,870.88,355.91,11.00,869,353,4,7
197,6.573233,all,1055.32,258.21,81.50,1047,255,17,7
197,6.573233,all,1642.83,126.70,29.00,1639,124,8,6
198,6.606600,all,871.03,355.65,12.50,869,353,5,7
198,6.606600,all,1055.32,258.21,81.50,1047,255,17,7
198,6.606600,all,1642.83,126.70,29.00,1639,124,8,6
199,6.639967,all,871.03,355.65,12.50,869,353,5,7
199,6.639967,all,1055.32,258.21,81.50,1047,255,17,7
199,6.639967,all,1642.73,126.60,30.50,1639,124,8,6
200,6.673333,all,871.03,355.65,12.50,869,353,5,7
200,6.673333,all,1055.32,258.21,81.50,1047,255,17,7
200,6.673333,all,1642.73,126.60,30.50,1639,124,8,6
201,6.706700,all,871.03,355.65,12.50,869,353,5,7
201,6.706700,all,1055.32,258.21,81.50,1047,255,17,7
201,6.706700,all,1642.83,126.70,29.00,1639,124,8,6
202,6.740067,all,871.03,355.65,12.50,869,353,5,7
202,6.740067,all,1055.19,258.24,80.00,1047,255,17,7
202,6.740067,all,1642.83,126.70,29.00,1639,124,8,6
203,6.773433,all,870.88,355.91,11.00,869,353,4,7
203,6.773433,all,1055.32,258.21,81.50,1047,255,17,7
203,6.773433,all,1642.83,126.70,29.00,1639,124,8,6
204,6.806800,all,871.03,355.65,12.50,869,353,5,7
204,6.806800,all,1055.32,258.21,81.50,1047,255,17,7
204,6.806800,all,1642.83,126.70,29.00,1639,124,8,6
205,6.840167,all,870.88,355.91,11.00,869,353,4,7
205,6.840167,all,1055.32,258.21,81.50,1047,255,17,7
205,6.840167,all,1642.83,126.70,29.00,1639,124,8,6
206,6.873533,all,870.88,355.91,11.00,869,353,4,7
206,6.873533,all,1055.32,258.21,81.50,1047,255,17,7
206,6.873533,all,1642.68,126.65,30.50,1639,124,8,6
207,6.906900,all,870.88,355.91,11.00,869,353,4,7
207,6.906900,all,1055.32,258.21,81.50,1047,255,17,7
207,6.906900,all,1642.63,126.58,31.50,1639,124,8,6
208,6.940267,all,870.88,355.91,11.00,869,353,4,7
208,6.940267,all,1055.32,258.21,81.50,1047,255,17,7
208,6.940267,all,1642.63,126.58,31.50,1639,124,8,6
209,6.973633,all,870.88,355.91,11.00,869,353,4,7
209,6.973633,all,1055.32,258.21,81.50,1047,255,17,7
209,6.973633,all,1642.63,126.58,31.50,1639,124,8,6
210,7.007000,all,870.90,356.38,13.00,869,353,4,8
210,7.007000,all,1055.33,258.20,78.50,1047,255,17,7
210,7.007000,all,1642.91,126.64,32.50,1639,124,9,6
211,7.040367,all,870.90,356.38,13.00,869,353,4,8
211,7.040367,all,1055.19,258.24,80.00,1047,255,17,7
211,7.040367,all,1642.91,126.64,32.50,1639,124,9,6
212,7.073733,all,870.88,355.91,11.00,869,353,4,7
212,7.073733,all,1055.19,258.24,80.00,1047,255,17,7
212,7.073733,all,1643.06,126.68,31.00,1639,124,9,6
213,7.107100,all,870.88,355.91,11.00,869,353,4,7
213,7.107100,all,1055.32,258.21,81.50,1047,255,17,7
213,7.107100,all,1643.06,126.68,31.00,1639,124,9,6
214,7.140467,all,1486.49,507.65,315.50,1481,475,10,71
214,7.140467,all,870.88,355.91,11.00,869,353,4,7
214,7.140467,all,1055.46,258.17,80.00,1047,255,17,7
214,7.140467,all,1643.06,126.68,31.00,1639,124,9,6
215,7.173833,all,1389.61,662.56,9.00,1388,660,4,6
215,7.173833,all,1485.00,533.50,8.00,1484,531,3,6
215,7.173833,all,1486.25,524.02,21.50,1484,518,5,12
215,7.173833,all,1405.67,494.50,12.00,1403,491,7,8
215,7.173833,all,1406.00,469.50,8.00,1405,467,3,6
215,7.173833,all,870.88,355.91,11.00,869,353,4,7
215,7.173833,all,1055.33,258.20,78.50,1047,255,17,7
215,7.173833,all,1642.91,126.64,32.50,1639,124,9,6
215,7.173833,all,1354.00,20.84,15.00,1352,18,5,6
216,7.207200,all,870.82,356.23,9.50,869,354,4,6
216,7.207200,all,1055.46,258.17,80.00,1047,255,17,7
216,7.207200,all,1642.91,126.64,32.50,1639,124,9,6
217,7.240567,all,870.82,356.23,9.50,869,354,4,6
217,7.240567,all,1055.46,258.17,80.00,1047,255,17,7
217,7.240567,all,1642.80,126.66,31.50,1639,124,9,6
218,7.273933,all,870.82,356.23,9.50,869,354,4,6
218,7.273933,all,1055.46,258.17,80.00,1047,255,17,7
218,7.273933,all,1642.91,126.64,32.50,1639,124,9,6
219,7.307300,all,870.86,356.71,11.50,869,354,4,7
219,7.307300,all,1055.46,258.17,80.00,1047,255,17,7
219,7.307300,all,1642.91,126.64,32.50,1639,124,9,6
220,7.340667,all,870.70,356.21,10.50,869,354,4,6
220,7.340667,all,1055.32,258.21,81.50,1047,255,17,7
220,7.340667,all,1642.95,126.71,30.00,1639,124,9,6
221,7.374033,all,870.70,356.21,10.50,869,354,4,6
221,7.374033,all,1055.46,258.17,80.00,1047,255,17,7
