"file","entity","role","mask_applied","cutoff_hour","cutoff_inclusive","start_hour_window","end_hour_window","n_total","n_used","used_hour_min","used_hour_max","slope_kpa_per_min","MO2_raw_umol_per_hr","MO2_control_umol_per_hr","MO2_corrected_umol_per_hr","mass_g","vol_L","umol_g_hr","ml_mg_hr","uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/box3-trial1.csv","Ch1","control","pre_cutoff",5,TRUE,1.000216667,7.999597222,12101,6915,1.000216667,4.999647222,-0.00160351891644934,0.249750225812222,0.249750225812222,NA,NA,0.266,NA,NA,NA
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/box3-trial1.csv","Ch2","channel","pre_cutoff",5,TRUE,1.000216667,7.999597222,12101,6915,1.000216667,4.999647222,-0.0114505576161035,1.75662109167914,0.249750225812222,1.50687086586692,0.00723809523809524,0.262,208.186106468456,0.00515521963103125,5.15521963103125
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/box3-trial1.csv","Ch3","channel","pre_cutoff",5,TRUE,1.000216667,7.999597222,12101,6915,1.000216667,4.999647222,-0.0169254146809537,2.57669391128293,0.249750225812222,2.32694368547071,0.00722222222222222,0.26,322.192202603637,0.00797830170323654,7.97830170323653
"/Users/oakley/Documents/GitHub/signal_respirometry/data/csvs-and-code-jan2026/box3-trial1.csv","Ch4","channel","pre_cutoff",5,TRUE,1.000216667,7.999597222,12101,6915,1.000216667,4.999647222,-0.0159762045196082,2.41347876943613,0.249750225812222,2.1637285436239,0.00733333333333333,0.258,295.053892312351,0.00730628783862327,7.30628783862327
