"file","temp_C","sal","control_channel","input_o2_unit","control_o2_unit","start_hour","end_hour","microbial_cutoff_hour","Ch1_umol_g_hr","Ch1_ml_mg_hr","Ch1_uL_mg_hr","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLnight08252026box2.csv",28.731,33,"Ch3","mg_per_l","mg_per_l",2,8,5,36.9481210823058,0.000916439701377824,0.916439701377824,55.6074726997022,0.00137925540413192,1.37925540413192,65.4208859917395,0.00162266159863956,1.62266159863956
