"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD08292026box2_large.csv","Ch3",28.8,33,"mg_per_l","mg_per_l",161.955996940788,0.00401797932214893,4.01797932214893,1,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/EGD/EGD08292026box2_large.csv","Ch4",28.8,33,"mg_per_l","mg_per_l",297.179799627366,0.00737275749226916,7.37275749226916,1,8,5
