video,width,height,scale,fps
/Users/oakley/Documents/GitHub/signal_respirometry/video/GX01007X_2025Nov14.MP4,3840,2160,0.5,29.97002997002997

frame,time_s,region,cx,cy,area,bbox_x,bbox_y,bbox_w,bbox_h
63,1890.000000,all,865.57,668.08,18.00,863,666,7,5
63,1890.000000,all,859.00,658.00,2.00,858,657,3,3
63,1890.000000,all,858.64,582.43,7.00,857,580,4,6
63,1890.000000,all,865.37,557.63,10.00,863,556,5,5
63,1890.000000,all,849.36,558.00,22.00,848,552,4,13
63,1890.000000,all,853.93,430.76,79.50,847,421,15,19
63,1890.000000,all,930.34,252.52,53.00,921,248,22,9
63,1890.000000,all,1825.00,33.00,2.00,1824,32,3,3
63,1890.000000,all,1623.00,32.50,4.00,1622,31,3,4
63,1890.000000,all,1733.16,6.66,276.50,1717,0,33,14
64,1920.000000,all,865.50,668.50,13.00,863,667,6,4
64,1920.000000,all,865.30,557.30,5.50,864,556,4,4
64,1920.000000,all,853.79,430.46,57.50,848,421,13,18
64,1920.000000,all,928.20,253.30,35.00,921,250,16,7
64,1920.000000,all,1825.00,33.00,2.00,1824,32,3,3
64,1920.000000,all,1623.00,32.50,4.00,1622,31,3,4
64,1920.000000,all,1733.11,6.67,276.50,1717,0,33,15
65,1950.000000,all,865.50,668.00,4.00,864,667,4,3
65,1950.000000,all,849.00,435.50,4.00,848,434,3,4
65,1950.000000,all,856.50,428.36,11.00,854,425,6,8
65,1950.000000,all,931.50,252.00,4.00,930,251,4,3
65,1950.000000,all,1825.00,33.00,2.00,1824,32,3,3
65,1950.000000,all,1623.00,32.50,4.00,1622,31,3,4
65,1950.000000,all,1733.17,6.63,276.50,1717,0,33,14
66,1980.000000,all,839.38,116.74,117.50,835,108,11,22
66,1980.000000,all,1825.00,33.00,2.00,1824,32,3,3
66,1980.000000,all,1623.00,32.50,4.00,1622,31,3,4
66,1980.000000,all,1733.10,6.64,278.50,1717,0,33,15
67,2010.000000,all,799.00,638.50,8.00,798,636,3,6
67,2010.000000,all,810.30,634.30,5.50,809,633,4,4
67,2010.000000,all,807.00,517.50,4.00,806,516,3,4
67,2010.000000,all,809.50,453.93,15.00,807,450,5,9
67,2010.000000,all,813.00,436.00,2.00,812,435,3,3
67,2010.000000,all,803.86,409.86,22.00,801,405,6,11
67,2010.000000,all,800.90,382.46,13.00,799,379,4,8
67,2010.000000,all,801.00,375.50,4.00,800,374,3,4
67,2010.000000,all,804.77,342.46,39.00,803,333,5,21
67,2010.000000,all,835.93,238.33,25.00,832,235,10,8
67,2010.000000,all,839.28,116.72,107.00,835,108,11,22
67,2010.000000,all,1825.00,33.00,2.00,1824,32,3,3
67,2010.000000,all,1623.30,32.30,5.50,1622,31,4,4
67,2010.000000,all,1733.21,6.66,282.50,1717,0,33,15
68,2040.000000,all,810.30,634.30,5.50,809,633,4,4
68,2040.000000,all,809.50,453.50,12.00,807,450,5,8
68,2040.000000,all,803.85,409.59,17.00,801,405,6,10
68,2040.000000,all,801.00,381.67,6.00,800,379,3,7
68,2040.000000,all,804.68,343.15,33.00,803,334,4,20
68,2040.000000,all,836.28,238.61,18.00,832,236,10,7
68,2040.000000,all,856.91,196.50,28.50,854,192,6,10
68,2040.000000,all,960.17,124.49,51.50,957,119,9,12
68,2040.000000,all,839.17,116.80,96.50,835,108,10,21
68,2040.000000,all,888.26,99.11,289.00,878,88,20,24
68,2040.000000,all,1825.00,33.00,2.00,1824,32,3,3
68,2040.000000,all,1622.81,32.00,7.00,1621,30,4,5
68,2040.000000,all,1733.21,6.71,279.00,1717,0,33,15
69,2070.000000,all,859.50,639.50,4.00,858,638,4,4
69,2070.000000,all,810.00,634.50,4.00,809,633,3,4
69,2070.000000,all,850.50,526.00,7.00,849,524,4,5
69,2070.000000,all,809.50,453.00,5.00,808,451,4,5
69,2070.000000,all,830.00,420.50,4.00,829,419,3,4
69,2070.000000,all,803.75,409.50,16.00,801,405,6,10
69,2070.000000,all,841.00,362.00,2.00,840,361,3,3
69,2070.000000,all,804.00,350.50,4.00,803,349,3,4
69,2070.000000,all,805.00,338.50,16.00,804,334,3,10
69,2070.000000,all,835.00,237.80,10.00,832,236,7,5
69,2070.000000,all,855.41,199.19,32.00,851,194,9,10
69,2070.000000,all,960.17,124.00,43.50,957,119,8,11
69,2070.000000,all,838.83,116.68,75.00,836,109,8,19
69,2070.000000,all,886.51,100.56,296.00,876,88,21,25
69,2070.000000,all,1825.00,33.00,2.00,1824,32,3,3
69,2070.000000,all,1622.81,32.00,7.00,1621,30,4,5
69,2070.000000,all,1733.16,6.71,282.00,1717,0,33,15
70,2100.000000,all,846.22,562.24,7.50,845,560,4,5
70,2100.000000,all,850.67,526.00,6.00,849,524,4,5
70,2100.000000,all,818.00,523.50,4.00,817,522,3,4
70,2100.000000,all,857.00,481.00,6.00,855,480,5,3
70,2100.000000,all,809.85,452.44,9.00,808,450,4,6
70,2100.000000,all,830.00,420.00,2.00,829,419,3,3
70,2100.000000,all,804.68,410.91,11.00,803,408,4,7
70,2100.000000,all,813.89,348.46,14.00,812,346,5,6
70,2100.000000,all,805.00,338.50,4.00,804,337,3,4
70,2100.000000,all,827.35,328.53,34.00,823,323,10,12
70,2100.000000,all,854.22,200.63,8.50,852,199,5,4
70,2100.000000,all,856.00,196.00,2.00,855,195,3,3
70,2100.000000,all,851.96,139.60,67.00,845,136,14,8
70,2100.000000,all,959.90,124.13,27.50,958,120,6,10
70,2100.000000,all,886.26,100.78,254.50,876,89,19,24
70,2100.000000,all,889.37,54.44,217.00,878,45,21,21
70,2100.000000,all,1825.00,33.00,2.00,1824,32,3,3
70,2100.000000,all,1623.00,32.50,10.00,1621,31,5,4
70,2100.000000,all,884.30,28.79,166.00,874,23,21,13
70,2100.000000,all,1733.15,6.73,281.00,1717,0,33,15
71,2130.000000,all,846.22,562.24,7.50,845,560,4,5
71,2130.000000,all,851.00,527.00,2.00,850,526,3,3
71,2130.000000,all,818.00,524.00,2.00,817,523,3,3
71,2130.000000,all,857.50,481.00,4.00,856,480,4,3
71,2130.000000,all,804.50,410.50,4.00,803,409,4,4
71,2130.000000,all,813.88,348.54,12.00,812,346,5,6
71,2130.000000,all,827.48,328.69,30.50,823,324,10,11
71,2130.000000,all,851.59,139.68,56.50,845,136,13,8
71,2130.000000,all,959.18,124.23,9.50,958,122,4,6
71,2130.000000,all,886.15,100.53,207.00,877,89,17,23
71,2130.000000,all,889.23,54.32,197.50,878,45,20,20
71,2130.000000,all,1825.00,33.00,2.00,1824,32,3,3
71,2130.000000,all,1622.50,32.50,7.00,1621,31,4,4
71,2130.000000,all,884.46,28.67,153.50,874,23,21,13
71,2130.000000,all,1733.20,6.70,283.00,1717,0,33,15
72,2160.000000,all,857.00,481.00,2.00,856,480,3,3
72,2160.000000,all,813.61,348.56,9.00,812,346,4,6
72,2160.000000,all,826.69,328.00,16.00,824,325,6,7
72,2160.000000,all,851.75,139.49,47.00,846,137,12,7
72,2160.000000,all,882.68,102.92,27.50,879,98,8,10
72,2160.000000,all,889.41,54.44,176.50,878,45,20,20
72,2160.000000,all,1825.00,33.00,2.00,1824,32,3,3
72,2160.000000,all,1622.50,32.50,7.00,1621,31,4,4
72,2160.000000,all,884.42,28.41,139.00,874,23,21,12
72,2160.000000,all,1733.09,6.76,284.00,1717,0,33,15
73,2190.000000,all,814.00,348.00,2.00,813,347,3,3
73,2190.000000,all,826.50,327.50,4.00,825,326,4,4
73,2190.000000,all,851.82,139.27,41.00,846,137,12,6
73,2190.000000,all,888.79,53.20,118.50,880,46,18,18
73,2190.000000,all,1622.78,32.37,8.50,1621,31,5,4
73,2190.000000,all,884.61,28.50,118.50,875,23,19,12
73,2190.000000,all,1733.23,6.67,281.00,1717,0,33,15
74,2220.000000,all,848.00,139.00,2.00,847,138,3,3
74,2220.000000,all,854.00,138.19,7.00,852,137,5,4
74,2220.000000,all,888.10,59.10,14.00,886,57,6,6
74,2220.000000,all,882.30,47.30,5.50,881,46,4,4
74,2220.000000,all,1825.00,33.00,2.00,1824,32,3,3
74,2220.000000,all,1622.50,32.50,7.00,1621,31,4,4
74,2220.000000,all,883.36,30.03,12.00,881,28,6,6
74,2220.000000,all,878.00,25.50,7.00,876,24,5,4
74,2220.000000,all,1733.27,6.66,283.00,1717,0,33,15
75,2250.000000,all,1825.00,33.00,2.00,1824,32,3,3
75,2250.000000,all,1622.50,32.50,7.00,1621,31,4,4
75,2250.000000,all,1733.34,6.59,281.00,1717,0,33,14
76,2280.000000,all,1825.00,33.00,2.00,1824,32,3,3
76,2280.000000,all,1622.50,32.50,7.00,1621,31,4,4
76,2280.000000,all,1733.34,6.59,281.00,1717,0,33,14
77,2310.000000,all,1825.00,33.00,2.00,1824,32,3,3
77,2310.000000,all,1622.50,32.50,7.00,1621,31,4,4
77,2310.000000,all,1733.31,6.64,278.50,1717,0,33,14
