"file","temp_C","sal","control_channel","input_o2_unit","control_o2_unit","start_hour","end_hour","microbial_cutoff_hour","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLdaytime08272026box3.csv",28.852,33,"Ch1","mg_per_l","mg_per_l",2,8,5,56.5870982783891,0.00140411531768097,1.40411531768097,68.5211132228409,0.00170023817421093,1.70023817421093,74.5659288733658,0.0018502302838205,1.8502302838205
