video,width,height,scale,fps
/Users/oakley/Documents/GitHub/signal_respirometry/video/GX010063_2025Nov10.MP4,3840,2160,0.5,29.97002997002997

frame,time_s,region,cx,cy,area,bbox_x,bbox_y,bbox_w,bbox_h
26,780.000000,all,870.95,358.19,74.50,867,352,8,17
26,780.000000,all,869.50,343.00,8.00,867,342,6,3
26,780.000000,all,1053.01,257.94,176.50,1040,253,25,10
26,780.000000,all,1640.34,127.05,127.00,1628,122,24,10
27,810.000000,all,870.95,358.19,74.50,867,352,8,17
27,810.000000,all,869.50,343.00,8.00,867,342,6,3
27,810.000000,all,1053.01,257.94,176.50,1040,253,25,10
27,810.000000,all,1640.50,127.04,124.50,1629,122,23,10
28,840.000000,all,870.95,358.19,74.50,867,352,8,17
28,840.000000,all,869.50,343.00,8.00,867,342,6,3
28,840.000000,all,1053.01,257.94,176.50,1040,253,25,10
28,840.000000,all,1640.62,126.99,122.00,1629,122,23,10
29,870.000000,all,870.95,358.19,74.50,867,352,8,17
29,870.000000,all,869.50,343.00,8.00,867,342,6,3
29,870.000000,all,1052.89,257.94,174.50,1040,253,25,10
29,870.000000,all,1640.62,126.99,122.00,1629,122,23,10
30,900.000000,all,871.07,358.12,73.50,867,352,8,17
30,900.000000,all,869.50,343.00,8.00,867,342,6,3
30,900.000000,all,1053.26,257.92,174.00,1041,253,24,10
30,900.000000,all,1640.50,127.17,127.00,1628,123,24,9
31,930.000000,all,871.07,358.12,73.50,867,352,8,17
31,930.000000,all,869.50,343.00,8.00,867,342,6,3
31,930.000000,all,1053.26,257.92,174.00,1041,253,24,10
31,930.000000,all,1640.56,127.10,126.00,1628,123,25,9
32,960.000000,all,871.07,358.12,73.50,867,352,8,17
32,960.000000,all,869.50,343.00,8.00,867,342,6,3
32,960.000000,all,1053.15,257.94,175.50,1040,253,25,10
32,960.000000,all,1640.56,127.10,126.00,1628,123,25,9
33,990.000000,all,760.44,602.94,28.00,757,600,9,9
33,990.000000,all,765.49,512.30,10.50,764,510,4,6
33,990.000000,all,758.10,414.02,41.50,755,409,8,13
33,990.000000,all,576.00,357.50,4.00,575,356,3,4
33,990.000000,all,871.07,358.12,73.50,867,352,8,17
33,990.000000,all,869.50,343.00,8.00,867,342,6,3
33,990.000000,all,751.83,296.15,33.00,748,290,9,12
33,990.000000,all,1053.15,257.94,175.50,1040,253,25,10
33,990.000000,all,1640.56,127.10,126.00,1628,123,25,9
34,1020.000000,all,760.85,602.51,24.00,758,600,8,8
34,1020.000000,all,751.83,583.12,27.50,748,580,8,7
34,1020.000000,all,755.00,575.00,6.00,753,574,5,3
34,1020.000000,all,766.01,512.16,11.50,764,510,5,5
34,1020.000000,all,593.00,469.50,4.00,592,468,3,4
34,1020.000000,all,740.75,454.34,51.00,737,449,8,12
34,1020.000000,all,758.21,414.14,33.50,755,410,8,11
34,1020.000000,all,576.00,357.00,2.00,575,356,3,3
34,1020.000000,all,871.11,358.19,74.50,867,352,8,17
34,1020.000000,all,869.50,343.00,8.00,867,342,6,3
34,1020.000000,all,751.88,296.03,34.00,749,290,8,12
34,1020.000000,all,731.57,269.20,26.50,728,266,7,7
34,1020.000000,all,1053.21,257.96,176.50,1040,253,25,10
34,1020.000000,all,1640.70,127.06,124.50,1629,123,24,9
35,1050.000000,all,760.74,602.10,14.00,759,600,5,6
35,1050.000000,all,752.00,583.00,22.00,749,580,7,7
35,1050.000000,all,755.00,575.00,6.00,753,574,5,3
35,1050.000000,all,765.50,512.50,4.00,764,511,4,4
35,1050.000000,all,593.00,470.00,2.00,592,469,3,3
35,1050.000000,all,740.71,453.89,38.50,737,449,7,11
35,1050.000000,all,757.99,413.71,23.00,756,410,7,11
35,1050.000000,all,871.11,358.19,74.50,867,352,8,17
35,1050.000000,all,869.50,343.00,8.00,867,342,6,3
35,1050.000000,all,751.74,296.11,21.50,749,290,8,11
35,1050.000000,all,731.62,269.25,21.50,729,266,6,7
35,1050.000000,all,1053.21,257.96,176.50,1040,253,25,10
35,1050.000000,all,1640.70,127.06,124.50,1629,123,24,9
36,1080.000000,all,760.30,602.30,5.50,759,601,4,4
36,1080.000000,all,752.26,582.66,16.50,749,580,7,6
36,1080.000000,all,754.50,575.00,4.00,753,574,4,3
36,1080.000000,all,740.27,453.82,27.50,737,450,7,9
36,1080.000000,all,757.89,412.35,13.50,756,410,6,6
36,1080.000000,all,871.11,358.19,74.50,867,352,8,17
36,1080.000000,all,869.50,343.00,8.00,867,342,6,3
36,1080.000000,all,751.50,297.50,4.00,750,296,4,4
36,1080.000000,all,750.00,292.00,2.00,749,291,3,3
36,1080.000000,all,731.31,269.12,16.00,729,266,5,7
36,1080.000000,all,1053.29,257.92,178.00,1040,253,25,10
36,1080.000000,all,1640.70,127.06,124.50,1629,123,24,9
37,1110.000000,all,761.00,602.00,2.00,760,601,3,3
37,1110.000000,all,752.00,582.50,7.00,750,581,5,4
37,1110.000000,all,755.00,575.00,2.00,754,574,3,3
37,1110.000000,all,740.00,453.88,16.00,738,450,5,9
37,1110.000000,all,871.11,358.19,74.50,867,352,8,17
37,1110.000000,all,869.00,343.00,6.00,867,342,5,3
37,1110.000000,all,730.85,269.56,9.00,729,267,4,6
37,1110.000000,all,1053.32,257.93,175.00,1041,253,24,10
37,1110.000000,all,1640.83,127.04,123.00,1629,123,24,9
38,1140.000000,all,871.11,358.19,74.50,867,352,8,17
38,1140.000000,all,869.00,343.00,6.00,867,342,5,3
38,1140.000000,all,1053.32,257.93,175.00,1041,253,24,10
38,1140.000000,all,1640.83,127.04,123.00,1629,123,24,9
39,1170.000000,all,871.11,358.19,74.50,867,352,8,17
39,1170.000000,all,869.00,343.00,6.00,867,342,5,3
39,1170.000000,all,1053.32,257.93,175.00,1041,253,24,10
39,1170.000000,all,1640.83,127.04,123.00,1629,123,24,9
40,1200.000000,all,871.11,358.19,74.50,867,352,8,17
40,1200.000000,all,869.00,343.00,6.00,867,342,5,3
40,1200.000000,all,1053.39,257.96,173.00,1041,253,24,10
40,1200.000000,all,1640.74,127.05,122.00,1629,123,23,9
41,1230.000000,all,871.17,358.35,76.50,867,352,8,17
41,1230.000000,all,869.50,343.00,8.00,867,342,6,3
41,1230.000000,all,1053.39,257.96,173.00,1041,253,24,10
41,1230.000000,all,1640.75,127.08,123.00,1629,123,23,9
42,1260.000000,all,871.17,358.35,76.50,867,352,8,17
42,1260.000000,all,869.50,343.00,8.00,867,342,6,3
42,1260.000000,all,1053.39,257.96,173.00,1041,253,24,10
42,1260.000000,all,1640.75,127.08,123.00,1629,123,23,9
43,1290.000000,all,871.19,358.28,76.00,867,352,8,16
43,1290.000000,all,869.50,343.00,8.00,867,342,6,3
43,1290.000000,all,1053.40,257.99,174.00,1041,253,24,11
43,1290.000000,all,1640.70,127.13,122.50,1629,123,23,9
44,1320.000000,all,871.19,358.28,76.00,867,352,8,16
44,1320.000000,all,869.50,343.00,8.00,867,342,6,3
44,1320.000000,all,1053.40,257.99,174.00,1041,253,24,11
44,1320.000000,all,1640.70,127.13,122.50,1629,123,23,9
45,1350.000000,all,871.19,358.28,76.00,867,352,8,16
45,1350.000000,all,869.50,343.00,8.00,867,342,6,3
45,1350.000000,all,1053.40,257.99,174.00,1041,253,24,11
45,1350.000000,all,1640.58,127.23,125.50,1629,123,23,10
46,1380.000000,all,871.19,358.28,76.00,867,352,8,16
46,1380.000000,all,869.50,343.00,8.00,867,342,6,3
46,1380.000000,all,1053.36,258.04,169.00,1041,253,24,10
46,1380.000000,all,1640.83,127.12,125.00,1629,123,23,9
47,1410.000000,all,871.19,358.28,76.00,867,352,8,16
47,1410.000000,all,869.50,343.00,8.00,867,342,6,3
47,1410.000000,all,1053.38,258.01,170.00,1041,253,24,10
47,1410.000000,all,1640.96,127.11,123.50,1630,123,22,10
48,1440.000000,all,1443.96,877.74,64.50,1439,873,11,10
48,1440.000000,all,1445.56,843.51,276.50,1438,828,15,31
48,1440.000000,all,1458.05,706.32,21.00,1454,704,9,5
48,1440.000000,all,782.99,613.36,45.50,776,610,14,7
48,1440.000000,all,788.68,552.18,59.50,786,545,8,18
48,1440.000000,all,798.28,459.05,151.00,794,447,12,32
48,1440.000000,all,1390.68,454.08,439.00,1385,423,15,62
48,1440.000000,all,871.19,358.28,76.00,867,352,8,16
48,1440.000000,all,869.50,343.00,8.00,867,342,6,3
48,1440.000000,all,1053.38,258.01,170.00,1041,253,24,10
48,1440.000000,all,787.01,251.25,94.00,783,240,11,20
48,1440.000000,all,1641.08,127.10,123.50,1630,123,22,9
48,1440.000000,all,1339.30,23.81,65.50,1335,19,10,11
49,1470.000000,all,1443.91,877.56,61.00,1439,873,11,10
49,1470.000000,all,1448.40,845.34,443.50,1439,828,19,43
49,1470.000000,all,1458.00,706.50,19.00,1454,705,9,4
49,1470.000000,all,1473.75,646.82,175.00,1469,634,13,28
49,1470.000000,all,783.70,613.57,30.00,779,610,10,7
49,1470.000000,all,788.54,552.38,48.50,786,545,7,18
49,1470.000000,all,798.35,458.72,132.50,795,447,11,31
49,1470.000000,all,1389.60,444.94,496.50,1381,386,18,95
49,1470.000000,all,1381.00,382.00,2.00,1380,381,3,3
49,1470.000000,all,1380.00,375.50,4.00,1379,374,3,4
49,1470.000000,all,871.19,358.28,76.00,867,352,8,16
49,1470.000000,all,869.50,343.00,8.00,867,342,6,3
49,1470.000000,all,1053.38,258.01,170.00,1041,253,24,10
49,1470.000000,all,786.77,251.09,81.50,783,240,11,19
49,1470.000000,all,1641.01,127.13,124.50,1630,123,22,10
49,1470.000000,all,1338.34,25.21,78.50,1333,19,12,17
50,1500.000000,all,1443.71,877.74,40.00,1440,874,9,8
50,1500.000000,all,1447.96,846.47,351.50,1439,828,19,43
50,1500.000000,all,1458.50,706.00,8.00,1456,705,6,3
50,1500.000000,all,1473.90,646.66,166.50,1469,634,13,28
50,1500.000000,all,783.76,613.35,23.50,780,610,8,7
50,1500.000000,all,788.56,551.33,33.50,786,545,7,15
50,1500.000000,all,791.46,508.75,55.00,789,500,6,19
50,1500.000000,all,1390.28,472.09,33.00,1387,464,7,16
50,1500.000000,all,798.44,456.94,96.00,795,447,10,27
50,1500.000000,all,1389.56,439.24,307.00,1383,395,16,74
50,1500.000000,all,1383.00,391.50,4.00,1382,390,3,4
50,1500.000000,all,871.12,358.02,73.50,867,352,8,16
50,1500.000000,all,869.50,343.00,8.00,867,342,6,3
50,1500.000000,all,1053.36,258.06,168.00,1041,253,24,10
50,1500.000000,all,785.94,249.46,75.50,780,237,13,22
50,1500.000000,all,1640.88,127.13,124.50,1630,123,22,10
50,1500.000000,all,1338.61,24.58,69.50,1334,19,11,15
51,1530.000000,all,1443.34,877.83,16.50,1441,875,6,7
51,1530.000000,all,1451.97,858.44,66.00,1450,845,5,26
51,1530.000000,all,1446.10,843.01,210.50,1439,828,19,30
51,1530.000000,all,1473.83,647.71,133.00,1469,638,13,24
51,1530.000000,all,1472.50,636.00,5.00,1471,634,4,5
51,1530.000000,all,783.58,613.76,19.00,780,611,8,6
51,1530.000000,all,739.00,563.00,6.00,737,562,5,3
51,1530.000000,all,788.97,549.40,15.00,787,546,5,8
51,1530.000000,all,791.55,508.50,46.00,790,500,4,18
51,1530.000000,all,1391.28,475.50,10.00,1390,473,4,6
51,1530.000000,all,1388.00,466.00,2.00,1387,465,3,3
51,1530.000000,all,798.60,454.98,61.00,796,447,9,21
51,1530.000000,all,775.09,418.56,36.00,773,414,6,12
51,1530.000000,all,1389.90,438.53,209.00,1383,398,15,70
51,1530.000000,all,586.00,357.00,2.00,585,356,3,3
51,1530.000000,all,871.12,358.02,73.50,867,352,8,16
51,1530.000000,all,869.50,343.00,8.00,867,342,6,3
51,1530.000000,all,767.89,294.09,32.50,766,288,6,12
51,1530.000000,all,1053.30,258.09,170.00,1041,253,24,11
51,1530.000000,all,786.23,251.24,49.00,783,242,10,17
51,1530.000000,all,781.50,238.50,7.00,780,237,4,4
51,1530.000000,all,1640.77,127.17,123.00,1630,123,22,10
51,1530.000000,all,1338.91,23.95,52.50,1335,19,9,12
52,1560.000000,all,1451.59,862.73,33.00,1450,855,4,16
52,1560.000000,all,1453.00,848.50,4.00,1452,847,3,4
52,1560.000000,all,1445.50,845.99,112.50,1441,830,9,27
52,1560.000000,all,1454.63,830.22,8.50,1453,828,4,5
52,1560.000000,all,1473.88,648.00,95.50,1469,639,12,22
52,1560.000000,all,783.00,613.00,2.00,782,612,3,3
52,1560.000000,all,739.00,563.00,6.00,737,562,5,3
52,1560.000000,all,791.14,507.04,23.00,790,501,4,13
52,1560.000000,all,797.00,460.00,2.00,796,459,3,3
52,1560.000000,all,799.00,452.00,2.00,798,451,3,3
52,1560.000000,all,1393.89,452.98,43.50,1391,445,6,19
52,1560.000000,all,1387.00,427.00,2.00,1386,426,3,3
52,1560.000000,all,775.07,418.45,32.00,773,414,6,12
52,1560.000000,all,1385.86,418.03,22.50,1384,413,4,12
52,1560.000000,all,1385.00,408.50,8.00,1384,406,3,6
52,1560.000000,all,586.00,357.00,2.00,585,356,3,3
52,1560.000000,all,871.12,358.02,73.50,867,352,8,16
52,1560.000000,all,869.50,343.00,8.00,867,342,6,3
52,1560.000000,all,767.69,294.08,23.50,766,289,5,10
52,1560.000000,all,1053.30,258.09,170.00,1041,253,24,11
52,1560.000000,all,785.00,249.50,8.00,784,247,3,6
52,1560.000000,all,781.00,238.00,2.00,780,237,3,3
52,1560.000000,all,1640.64,127.26,126.50,1630,123,22,10
52,1560.000000,all,1336.49,25.76,7.50,1335,24,4,5
52,1560.000000,all,1339.00,21.00,2.00,1338,20,3,3
53,1590.000000,all,1473.50,649.50,4.00,1472,647,4,6
53,1590.000000,all,1477.00,644.67,6.00,1475,643,5,4
53,1590.000000,all,739.00,563.00,6.00,737,562,5,3
53,1590.000000,all,791.00,506.40,10.00,790,503,3,9
53,1590.000000,all,774.86,417.78,21.00,773,414,5,10
53,1590.000000,all,871.12,358.02,73.50,867,352,8,16
53,1590.000000,all,869.50,343.00,8.00,867,342,6,3
53,1590.000000,all,767.98,294.73,17.50,766,291,5,8
53,1590.000000,all,1053.25,258.15,168.00,1041,253,24,11
53,1590.000000,all,1640.59,127.29,124.50,1630,123,22,10
54,1620.000000,all,1425.67,835.98,68.00,1421,832,11,9
54,1620.000000,all,1423.91,815.16,57.00,1416,813,16,7
54,1620.000000,all,1432.50,703.00,4.00,1431,702,4,3
54,1620.000000,all,1429.97,686.13,409.50,1411,679,37,17
54,1620.000000,all,871.15,358.12,74.50,867,352,8,16
54,1620.000000,all,869.50,343.00,8.00,867,342,6,3
54,1620.000000,all,1053.29,258.13,166.00,1041,253,24,10
54,1620.000000,all,1418.46,140.82,393.00,1404,125,32,27
54,1620.000000,all,1640.84,127.17,121.00,1630,123,22,9
55,1650.000000,all,1407.07,907.66,140.50,1403,892,10,31
55,1650.000000,all,1425.88,834.97,30.00,1422,832,9,7
55,1650.000000,all,1417.00,815.00,2.00,1416,814,3,3
55,1650.000000,all,1425.67,815.14,37.00,1420,813,11,6
55,1650.000000,all,1424.81,685.27,524.50,1400,678,47,17
55,1650.000000,all,1429.41,616.88,183.00,1424,601,12,42
55,1650.000000,all,871.15,358.12,74.50,867,352,8,16
55,1650.000000,all,869.00,343.00,6.00,867,342,5,3
55,1650.000000,all,1053.29,258.13,166.00,1041,253,24,10
55,1650.000000,all,1413.19,142.88,497.00,1393,130,41,29
55,1650.000000,all,1412.50,126.50,4.00,1411,125,4,4
55,1650.000000,all,1640.79,127.24,121.00,1630,123,22,10
55,1650.000000,all,1382.88,2.47,19.00,1380,0,6,6
56,1680.000000,all,1407.16,907.43,99.00,1404,896,8,24
56,1680.000000,all,1426.38,815.08,23.50,1422,813,9,5
56,1680.000000,all,1425.01,685.21,492.50,1401,678,46,17
56,1680.000000,all,1429.86,615.23,166.00,1424,601,12,36
56,1680.000000,all,871.08,357.94,72.50,867,352,8,16
56,1680.000000,all,869.50,343.00,4.00,868,342,4,3
56,1680.000000,all,1053.29,258.13,166.00,1041,253,24,10
56,1680.000000,all,1413.25,142.77,445.00,1393,131,41,28
56,1680.000000,all,1640.87,127.23,122.00,1630,123,22,10
56,1680.000000,all,1383.15,2.55,12.50,1381,0,5,6
57,1710.000000,all,1407.12,907.55,73.50,1404,897,8,23
57,1710.000000,all,1427.00,815.50,10.00,1425,814,5,4
57,1710.000000,all,1425.70,685.20,438.00,1402,678,45,16
57,1710.000000,all,1429.75,615.52,139.50,1425,601,11,36
57,1710.000000,all,871.20,358.08,70.00,867,352,8,16
57,1710.000000,all,869.50,343.00,4.00,868,342,4,3
57,1710.000000,all,1053.54,258.12,162.50,1041,253,24,10
57,1710.000000,all,1413.34,143.13,265.00,1395,133,36,19
57,1710.000000,all,1640.94,127.20,121.00,1630,123,22,9
57,1710.000000,all,1382.78,2.63,8.50,1381,1,5,4
58,1740.000000,all,1407.37,913.78,8.50,1406,912,4,5
58,1740.000000,all,1407.00,901.50,4.00,1406,900,3,4
58,1740.000000,all,1421.99,685.33,256.50,1404,678,42,16
58,1740.000000,all,1429.53,615.95,95.00,1425,601,10,32
58,1740.000000,all,871.13,357.97,71.50,867,352,8,16
58,1740.000000,all,869.50,343.00,4.00,868,342,4,3
58,1740.000000,all,1053.54,258.12,162.50,1041,253,24,10
58,1740.000000,all,1402.52,145.38,55.50,1396,140,16,9
58,1740.000000,all,1427.00,140.00,2.00,1426,139,3,3
58,1740.000000,all,1417.53,135.91,17.00,1413,134,10,5
58,1740.000000,all,1640.95,127.18,119.00,1630,123,22,9
58,1740.000000,all,1382.30,2.30,5.50,1381,1,4,4
59,1770.000000,all,1413.89,684.52,63.00,1407,679,21,11
59,1770.000000,all,1430.00,612.00,2.00,1429,611,3,3
59,1770.000000,all,1428.00,603.00,2.00,1427,602,3,3
59,1770.000000,all,871.17,358.05,72.50,867,352,8,16
59,1770.000000,all,869.50,343.00,4.00,868,342,4,3
59,1770.000000,all,1053.54,258.14,163.50,1041,253,24,11
59,1770.000000,all,1640.87,127.19,118.00,1630,123,22,9
60,1800.000000,all,1395.00,906.00,6.00,1394,904,3,5
60,1800.000000,all,1406.22,895.75,52.50,1403,887,7,17
60,1800.000000,all,1419.61,682.44,337.50,1406,663,24,33
60,1800.000000,all,1415.76,663.52,43.50,1412,657,9,18
60,1800.000000,all,1419.13,568.10,43.50,1416,562,8,12
60,1800.000000,all,1413.19,423.92,814.00,1396,369,33,89
60,1800.000000,all,871.32,358.31,71.00,867,352,8,16
60,1800.000000,all,869.50,343.00,4.00,868,342,4,3
60,1800.000000,all,1053.78,258.19,163.50,1042,253,23,11
60,1800.000000,all,1641.07,127.15,118.50,1630,123,22,9
60,1800.000000,all,1364.05,17.66,104.00,1354,14,22,9
61,1830.000000,all,1395.00,907.00,2.00,1394,906,3,3
61,1830.000000,all,1406.16,896.68,36.50,1403,890,6,13
61,1830.000000,all,1421.43,680.92,198.50,1407,663,23,33
61,1830.000000,all,1415.92,662.97,38.50,1413,657,8,15
61,1830.000000,all,1419.07,568.49,35.00,1416,563,7,11
61,1830.000000,all,1413.37,424.10,727.50,1398,373,30,82
61,1830.000000,all,871.36,358.31,70.00,867,352,8,16
61,1830.000000,all,869.50,343.00,4.00,868,342,4,3
61,1830.000000,all,1053.70,258.16,162.00,1042,253,23,11
61,1830.000000,all,1641.07,127.15,118.50,1630,123,22,9
61,1830.000000,all,1363.91,17.65,94.00,1355,14,21,8
62,1860.000000,all,1406.12,897.71,21.00,1404,893,5,10
62,1860.000000,all,1422.45,679.48,151.00,1409,663,21,32
62,1860.000000,all,1416.07,661.96,22.50,1414,658,6,10
62,1860.000000,all,1419.01,568.30,26.50,1417,564,6,9
62,1860.000000,all,1412.95,424.73,569.00,1399,381,27,74
62,1860.000000,all,871.32,358.31,71.00,867,352,8,16
62,1860.000000,all,869.50,343.00,4.00,868,342,4,3
62,1860.000000,all,1053.81,258.29,167.50,1042,253,23,11
62,1860.000000,all,1641.15,127.14,119.50,1630,123,22,9
62,1860.000000,all,1363.78,17.54,89.50,1355,14,20,8
63,1890.000000,all,1382.03,931.89,19.00,1380,927,5,11
63,1890.000000,all,1406.00,898.50,4.00,1405,897,3,4
63,1890.000000,all,1403.33,890.00,6.00,1402,888,4,5
63,1890.000000,all,1407.00,861.50,4.00,1406,860,3,4
63,1890.000000,all,1409.00,855.50,4.00,1408,854,3,4
63,1890.000000,all,1418.50,704.50,4.00,1417,703,4,4
63,1890.000000,all,1419.00,697.00,2.00,1418,696,3,3
63,1890.000000,all,1420.88,673.48,301.00,1410,658,20,37
63,1890.000000,all,1411.70,597.32,153.50,1403,577,17,42
63,1890.000000,all,1419.08,568.71,21.50,1417,565,6,8
63,1890.000000,all,1410.54,426.12,727.00,1398,386,27,68
63,1890.000000,all,871.36,358.47,72.50,867,352,8,16
63,1890.000000,all,869.50,343.00,4.00,868,342,4,3
63,1890.000000,all,1053.83,258.19,163.50,1042,253,23,11
63,1890.000000,all,1641.21,127.13,118.50,1630,123,22,9
63,1890.000000,all,1359.25,19.38,148.50,1349,14,24,13
64,1920.000000,all,1382.00,931.50,4.00,1381,930,3,4
64,1920.000000,all,1414.40,666.84,15.00,1412,664,6,6
64,1920.000000,all,1422.45,673.13,161.50,1416,658,13,30
