"file","temp_C","sal","control_channel","input_o2_unit","control_o2_unit","start_hour","end_hour","microbial_cutoff_hour","Ch2_umol_g_hr","Ch2_ml_mg_hr","Ch2_uL_mg_hr","Ch3_umol_g_hr","Ch3_ml_mg_hr","Ch3_uL_mg_hr","Ch4_umol_g_hr","Ch4_ml_mg_hr","Ch4_uL_mg_hr"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLnight08262026box3.csv",28.769,33,"Ch1","mg_per_l","mg_per_l",2,8,5,-28.6828904708517,-0.000711523167901943,-0.711523167901943,79.2497361490498,0.00196591146828344,1.96591146828344,141.759896403796,0.00351657203701915,3.51657203701915
