"file","channel","temp_C","sal","input_o2_unit","control_o2_unit","umol_g_hr","ml_mg_hr","uL_mg_hr","start_hour","end_hour","microbial_cutoff_hour"
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLdaytime08242026box3.csv","Ch3",28.563,33,"mg_per_l","mg_per_l",51.3951113614254,0.00127406592867912,1.27406592867912,2,8,5
"/Users/oakley/Documents/GitHub/signal_respirometry/data/Bocas2026/NOL/NOLdaytime08242026box3.csv","Ch4",28.563,33,"mg_per_l","mg_per_l",43.0066816386304,0.00106611983766328,1.06611983766328,2,8,5
