seconds,hours,Ch2,Ch3,Ch4,Temp
705,0.195833333,175.49,181.07,177.12,26.06
710,0.197222222,175.44,181.06,177.09,26.062
715,0.198611111,175.39,181.04,177.09,26.065
720,0.2,175.34,180.99,177.1,26.067
725,0.201388889,175.25,180.95,177.09,26.07
730,0.202777778,175.19,180.93,177.08,26.07
735,0.204166667,175.15,180.93,177.07,26.07
740,0.205555556,175.17,180.95,177.1,26.067
745,0.206944444,175.16,180.96,177.08,26.066
750,0.208333333,175.13,180.97,177.03,26.067
755,0.209722222,175.11,180.97,177.01,26.065
760,0.211111111,175.11,180.97,177.03,26.063
765,0.2125,175.13,180.97,177.03,26.059
770,0.213888889,175.13,180.94,177.06,26.059
775,0.215277778,175.12,180.95,177.08,26.055
780,0.216666667,175.11,180.95,177.1,26.054
785,0.218055556,175.1,180.94,177.09,26.052
790,0.219444444,175,180.9,177.06,26.05
795,0.220833333,174.69,180.87,177.07,26.049
800,0.222222222,174.17,180.86,177.1,26.047
805,0.223611111,173.54,180.83,177.12,26.048
810,0.225,172.92,180.8,177.17,26.049
815,0.226388889,172.33,180.78,177.18,26.049
820,0.227777778,171.77,180.79,177.16,26.048
825,0.229166667,171.25,180.78,177.14,26.048
830,0.230555556,170.79,180.74,177.12,26.051
835,0.231944444,170.37,180.7,177.13,26.054
840,0.233333333,169.99,180.66,177.14,26.057
845,0.234722222,169.68,180.64,177.12,26.058
850,0.236111111,169.42,180.61,177.16,26.059
855,0.2375,169.19,180.58,177.15,26.062
860,0.238888889,168.99,180.56,177.12,26.065
865,0.240277778,168.83,180.52,177.07,26.069
870,0.241666667,168.69,180.49,177.04,26.072
875,0.243055556,168.59,180.47,177.05,26.072
880,0.244444444,168.52,180.45,177.07,26.072
885,0.245833333,168.46,180.42,177.06,26.072
890,0.247222222,168.38,180.41,177.04,26.072
895,0.248611111,168.34,180.38,176.99,26.073
900,0.25,168.3,180.39,176.98,26.072
905,0.251388889,168.25,180.36,176.98,26.072
910,0.252777778,168.2,180.35,177.01,26.071
915,0.254166667,168.17,180.36,177.05,26.07
920,0.255555556,168.16,180.35,177.09,26.068
925,0.256944444,168.11,180.32,177.09,26.065
930,0.258333333,168.06,180.29,177.06,26.066
935,0.259722222,168.01,180.29,177.03,26.064
940,0.261111111,167.99,180.3,177,26.062
945,0.2625,167.93,180.28,176.99,26.06
950,0.263888889,167.86,180.24,176.98,26.062
955,0.265277778,167.77,180.21,176.98,26.065
960,0.266666667,167.71,180.2,177,26.066
965,0.268055556,167.64,180.2,177.02,26.066
970,0.269444444,167.58,180.18,176.97,26.067
975,0.270833333,167.5,180.18,176.95,26.066
980,0.272222222,167.4,180.17,176.94,26.067
985,0.273611111,167.28,180.16,176.98,26.068
990,0.275,167.16,180.14,176.97,26.071
995,0.276388889,167.07,180.13,176.96,26.068
1000,0.277777778,167,180.13,176.93,26.067
1005,0.279166667,166.92,180.12,176.94,26.065
1010,0.280555556,166.83,180.12,176.93,26.064
1015,0.281944444,166.72,180.11,176.93,26.063
1020,0.283333333,166.65,180.11,176.92,26.061
1025,0.284722222,166.59,180.08,176.89,26.063
1030,0.286111111,166.53,180.07,176.9,26.063
1035,0.2875,166.46,180.05,176.88,26.063
1040,0.288888889,166.41,180.04,176.89,26.063
1045,0.290277778,166.4,180.02,176.88,26.064
1050,0.291666667,166.42,180.02,176.9,26.063
1055,0.293055556,166.42,180.02,176.9,26.062
1060,0.294444444,166.43,180.02,176.9,26.062
1065,0.295833333,166.44,179.99,176.84,26.065
1070,0.297222222,166.44,179.98,176.84,26.066
1075,0.298611111,166.43,179.98,176.82,26.067
1080,0.3,166.4,179.97,176.85,26.067
1085,0.301388889,166.41,179.97,176.87,26.065
1090,0.302777778,166.43,179.96,176.9,26.063
1095,0.304166667,166.44,179.97,176.9,26.061
1100,0.305555556,166.47,179.95,176.89,26.06
1105,0.306944444,166.49,179.95,176.87,26.058
1110,0.308333333,166.52,179.95,176.86,26.057
1115,0.309722222,166.53,179.95,176.83,26.057
1120,0.311111111,166.51,179.94,176.81,26.06
1125,0.3125,166.53,179.94,176.81,26.06
1130,0.313888889,166.53,179.92,176.79,26.061
1135,0.315277778,166.54,179.92,176.8,26.059
1140,0.316666667,166.53,179.92,176.81,26.059
1145,0.318055556,166.55,179.91,176.81,26.061
1150,0.319444444,166.58,179.93,176.82,26.059
1155,0.320833333,166.62,179.9,176.81,26.059
1160,0.322222222,166.68,179.91,176.83,26.057
1165,0.323611111,166.73,179.88,176.81,26.057
1170,0.325,166.8,179.89,176.82,26.055
1175,0.326388889,166.84,179.87,176.81,26.055
1180,0.327777778,166.9,179.88,176.82,26.055
1185,0.329166667,166.93,179.88,176.81,26.054
1190,0.330555556,166.98,179.88,176.8,26.053
1195,0.331944444,167,179.87,176.81,26.054
1200,0.333333333,167.01,179.88,176.8,26.053
1205,0.334722222,166.99,179.9,176.81,26.052
1210,0.336111111,166.94,179.9,176.79,26.05
1215,0.3375,166.88,179.87,176.78,26.052
1220,0.338888889,166.79,179.84,176.76,26.053
1225,0.340277778,166.73,179.84,176.74,26.051
1230,0.341666667,166.69,179.85,176.75,26.049
1235,0.343055556,166.68,179.85,176.74,26.049
1240,0.344444444,166.68,179.84,176.75,26.048
1245,0.345833333,166.71,179.85,176.77,26.045
1250,0.347222222,166.75,179.85,176.8,26.041
1255,0.348611111,166.77,179.86,176.79,26.041
1260,0.35,166.77,179.84,176.78,26.041
1265,0.351388889,166.77,179.84,176.77,26.042
1270,0.352777778,166.77,179.84,176.79,26.041
1275,0.354166667,166.63,179.81,176.79,26.043
1280,0.355555556,166.46,179.82,176.79,26.042
1285,0.356944444,166.27,179.78,176.76,26.045
1290,0.358333333,166.29,179.77,176.75,26.045
1295,0.359722222,166.5,179.74,176.75,26.048
1300,0.361111111,166.8,179.74,176.75,26.047
1305,0.3625,167.24,179.74,176.72,26.047
1310,0.363888889,167.71,179.73,176.71,26.045
1315,0.365277778,168.17,179.72,176.72,26.047
1320,0.366666667,168.54,179.71,176.74,26.048
1325,0.368055556,168.81,179.7,176.72,26.05
1330,0.369444444,169.05,179.68,176.71,26.051
1335,0.370833333,169.25,179.65,176.68,26.052
1340,0.372222222,169.47,179.62,176.67,26.055
1345,0.373611111,169.76,179.62,176.66,26.055
1350,0.375,170.08,179.63,176.67,26.053
1355,0.376388889,170.42,179.64,176.68,26.051
1360,0.377777778,170.66,179.64,176.68,26.052
1365,0.379166667,170.84,179.62,176.67,26.052
1370,0.380555556,170.92,179.62,176.66,26.052
1375,0.381944444,171.03,179.6,176.65,26.049
1380,0.383333333,171.12,179.6,176.65,26.049
1385,0.384722222,171.28,179.58,176.66,26.049
1390,0.386111111,171.45,179.59,176.67,26.046
1395,0.3875,171.64,179.61,176.67,26.044
1400,0.388888889,171.78,179.62,176.67,26.04
1405,0.390277778,171.91,179.62,176.67,26.04
1410,0.391666667,172.01,179.6,176.68,26.04
1415,0.393055556,172.08,179.59,176.66,26.041
1420,0.394444444,172.14,179.58,176.68,26.042
1425,0.395833333,172.22,179.6,176.68,26.039
1430,0.397222222,172.32,179.61,176.69,26.035
1435,0.398611111,172.39,179.61,176.67,26.032
1440,0.4,172.47,179.58,176.66,26.033
1445,0.401388889,172.52,179.57,176.66,26.034
1450,0.402777778,172.59,179.57,176.67,26.035
1455,0.404166667,172.64,179.59,176.69,26.034
1460,0.405555556,172.7,179.57,176.69,26.035
1465,0.406944444,172.74,179.55,176.68,26.036
1470,0.408333333,172.77,179.53,176.67,26.04
1475,0.409722222,172.81,179.52,176.65,26.043
1480,0.411111111,172.89,179.51,176.65,26.044
1485,0.4125,172.98,179.52,176.64,26.044
1490,0.413888889,173.07,179.51,176.63,26.042
1495,0.415277778,173.12,179.51,176.6,26.043
1500,0.416666667,173.17,179.52,176.61,26.043
1505,0.418055556,173.22,179.54,176.63,26.041
1510,0.419444444,173.23,179.53,176.62,26.042
1515,0.420833333,173.26,179.5,176.62,26.043
1520,0.422222222,173.25,179.46,176.59,26.045
1525,0.423611111,173.27,179.45,176.61,26.045
1530,0.425,173.27,179.45,176.61,26.045
1535,0.426388889,173.27,179.47,176.6,26.045
1540,0.427777778,173.29,179.47,176.61,26.044
1545,0.429166667,173.29,179.48,176.6,26.044
1550,0.430555556,173.32,179.47,176.62,26.044
1555,0.431944444,173.32,179.46,176.61,26.045
1560,0.433333333,173.34,179.47,176.61,26.044
1565,0.434722222,173.35,179.5,176.61,26.043
1570,0.436111111,173.37,179.51,176.63,26.04
1575,0.4375,173.36,179.49,176.62,26.042
1580,0.438888889,173.34,179.48,176.62,26.041
1585,0.440277778,173.32,179.47,176.59,26.045
1590,0.441666667,173.31,179.47,176.58,26.046
1595,0.443055556,173.31,179.46,176.59,26.047
1600,0.444444444,173.32,179.44,176.59,26.046
1605,0.445833333,173.31,179.44,176.59,26.046
1610,0.447222222,173.27,179.41,176.55,26.051
1615,0.448611111,173.24,179.4,176.53,26.054
1620,0.45,173.24,179.41,176.52,26.056
1625,0.451388889,173.26,179.41,176.53,26.057
1630,0.452777778,173.26,179.43,176.52,26.058
1635,0.454166667,173.24,179.42,176.5,26.061
1640,0.455555556,173.22,179.4,176.5,26.061
1645,0.456944444,173.19,179.37,176.47,26.065
1650,0.458333333,173.19,179.35,176.47,26.065
1655,0.459722222,173.19,179.36,176.45,26.066
1660,0.461111111,173.21,179.38,176.47,26.063
1665,0.4625,173.21,179.4,176.48,26.063
1670,0.463888889,173.21,179.42,176.5,26.059
1675,0.465277778,173.2,179.43,176.5,26.057
1680,0.466666667,173.2,179.42,176.52,26.054
1685,0.468055556,173.19,179.43,176.51,26.054
1690,0.469444444,173.18,179.42,176.52,26.054
1695,0.470833333,173.2,179.43,176.52,26.052
1700,0.472222222,173.21,179.44,176.5,26.052
1705,0.473611111,173.23,179.46,176.49,26.049
1710,0.475,173.22,179.48,176.49,26.048
1715,0.476388889,173.25,179.49,176.49,26.048
1720,0.477777778,173.24,179.48,176.5,26.047
1725,0.479166667,173.23,179.47,176.51,26.046
1730,0.480555556,173.23,179.49,176.54,26.042
1735,0.481944444,173.23,179.52,176.52,26.044
1740,0.483333333,173.23,179.5,176.5,26.045
1745,0.484722222,173.22,179.5,176.51,26.044
1750,0.486111111,173.23,179.51,176.54,26.038
1755,0.4875,173.23,179.53,176.55,26.036
1760,0.488888889,173.22,179.51,176.54,26.038
1765,0.490277778,173.21,179.49,176.53,26.04
1770,0.491666667,173.2,179.49,176.56,26.04
1775,0.493055556,173.22,179.48,176.53,26.041
1780,0.494444444,173.22,179.5,176.54,26.041
1785,0.495833333,173.23,179.49,176.51,26.039
1790,0.497222222,173.21,179.49,176.52,26.037
1795,0.498611111,173.19,179.45,176.51,26.038
1800,0.5,173.16,179.45,176.5,26.039
1805,0.501388889,173.14,179.45,176.52,26.038
1810,0.502777778,173.17,179.46,176.53,26.036
1815,0.504166667,173.17,179.45,176.53,26.036
1820,0.505555556,173.17,179.44,176.49,26.039
1825,0.506944444,173.18,179.41,176.49,26.039
1830,0.508333333,173.18,179.4,176.48,26.04
1835,0.509722222,173.18,179.38,176.47,26.039
1840,0.511111111,173.14,179.38,176.47,26.04
1845,0.5125,173.13,179.37,176.45,26.042
1850,0.513888889,173.11,179.35,176.46,26.044
1855,0.515277778,173.12,179.36,176.45,26.043
1860,0.516666667,173.11,179.35,176.48,26.042
1865,0.518055556,173.12,179.36,176.47,26.042
1870,0.519444444,173.09,179.3,176.44,26.045
1875,0.520833333,173.09,179.28,176.43,26.045
1880,0.522222222,173.08,179.26,176.43,26.045
1885,0.523611111,173.1,179.27,176.44,26.041
1890,0.525,173.1,179.26,176.44,26.042
1895,0.526388889,173.12,179.25,176.46,26.039
1900,0.527777778,173.11,179.26,176.45,26.04
1905,0.529166667,173.12,179.27,176.44,26.037
1910,0.530555556,173.11,179.27,176.45,26.035
1915,0.531944444,173.13,179.24,176.45,26.034
1920,0.533333333,173.12,179.22,176.47,26.034
1925,0.534722222,173.13,179.21,176.47,26.034
1930,0.536111111,173.13,179.2,176.49,26.03
1935,0.5375,173.13,179.2,176.51,26.027
1940,0.538888889,173.12,179.2,176.51,26.027
1945,0.540277778,173.11,179.22,176.5,26.028
1950,0.541666667,173.11,179.23,176.49,26.028
1955,0.543055556,173.12,179.21,176.47,26.027
1960,0.544444444,173.1,179.17,176.46,26.029
1965,0.545833333,173.1,179.12,176.46,26.03
1970,0.547222222,173.06,179.12,176.45,26.032
1975,0.548611111,173.05,179.11,176.45,26.031
1980,0.55,173.04,179.12,176.43,26.034
1985,0.551388889,173.07,179.12,176.44,26.032
1990,0.552777778,173.05,179.11,176.42,26.033
1995,0.554166667,173.03,179.07,176.41,26.035
2000,0.555555556,173.01,179.04,176.39,26.039
2005,0.556944444,173,179.03,176.39,26.04
2010,0.558333333,172.99,179.04,176.38,26.039
2015,0.559722222,172.98,179,176.39,26.038
2020,0.561111111,172.99,178.98,176.38,26.039
2025,0.5625,173,178.96,176.4,26.039
2030,0.563888889,173,178.96,176.38,26.041
2035,0.565277778,172.99,178.94,176.35,26.043
2040,0.566666667,172.98,178.94,176.34,26.043
2045,0.568055556,172.98,178.94,176.34,26.044
2050,0.569444444,172.95,178.92,176.35,26.042
2055,0.570833333,172.95,178.89,176.35,26.042
2060,0.572222222,172.92,178.89,176.33,26.042
2065,0.573611111,172.92,178.87,176.33,26.045
2070,0.575,172.92,178.86,176.29,26.046
2075,0.576388889,172.93,178.84,176.29,26.047
2080,0.577777778,172.89,178.86,176.29,26.046
2085,0.579166667,172.87,178.88,176.3,26.045
2090,0.580555556,172.85,178.87,176.32,26.047
2095,0.581944444,172.89,178.85,176.29,26.047
2100,0.583333333,172.9,178.82,176.27,26.048
2105,0.584722222,172.88,178.83,176.27,26.045
2110,0.586111111,172.9,178.83,176.28,26.045
2115,0.5875,172.86,178.84,176.31,26.045
2120,0.588888889,172.87,178.85,176.29,26.045
2125,0.590277778,172.81,178.82,176.3,26.048
2130,0.591666667,172.83,178.81,176.31,26.046
2135,0.593055556,172.83,178.79,176.31,26.046
2140,0.594444444,172.85,178.83,176.29,26.044
2145,0.595833333,172.84,178.82,176.27,26.046
2150,0.597222222,172.83,178.81,176.25,26.047
2155,0.598611111,172.82,178.79,176.25,26.048
2160,0.6,172.81,178.77,176.22,26.048
2165,0.601388889,172.81,178.76,176.23,26.047
2170,0.602777778,172.8,178.77,176.25,26.044
2175,0.604166667,172.78,178.78,176.25,26.044
2180,0.605555556,172.75,178.8,176.24,26.045
2185,0.606944444,172.75,178.79,176.21,26.046
2190,0.608333333,172.75,178.79,176.2,26.046
2195,0.609722222,172.78,178.81,176.2,26.045
2200,0.611111111,172.79,178.79,176.22,26.046
2205,0.6125,172.8,178.78,176.24,26.045
2210,0.613888889,172.77,178.77,176.25,26.043
2215,0.615277778,172.77,178.8,176.23,26.041
2220,0.616666667,172.78,178.77,176.24,26.041
2225,0.618055556,172.78,178.76,176.21,26.041
2230,0.619444444,172.78,178.75,176.23,26.041
2235,0.620833333,172.78,178.75,176.21,26.04
2240,0.622222222,172.81,178.76,176.23,26.039
2245,0.623611111,172.79,178.75,176.23,26.039
2250,0.625,172.81,178.76,176.24,26.038
2255,0.626388889,172.8,178.75,176.24,26.036
2260,0.627777778,172.81,178.76,176.23,26.037
2265,0.629166667,172.78,178.75,176.22,26.038
2270,0.630555556,172.78,178.73,176.22,26.04
2275,0.631944444,172.75,178.72,176.24,26.039
2280,0.633333333,172.74,178.72,176.26,26.038
2285,0.634722222,172.72,178.72,176.26,26.038
2290,0.636111111,172.73,178.74,176.24,26.037
2295,0.6375,172.71,178.72,176.2,26.039
2300,0.638888889,172.72,178.71,176.18,26.039
2305,0.640277778,172.72,178.69,176.19,26.04
2310,0.641666667,172.71,178.71,176.18,26.041
2315,0.643055556,172.69,178.7,176.18,26.041
2320,0.644444444,172.67,178.65,176.17,26.042
2325,0.645833333,172.67,178.64,176.17,26.044
2330,0.647222222,172.67,178.62,176.17,26.043
2335,0.648611111,172.68,178.62,176.16,26.041
2340,0.65,172.69,178.6,176.18,26.039
2345,0.651388889,172.68,178.59,176.15,26.041
2350,0.652777778,172.65,178.62,176.16,26.039
2355,0.654166667,172.63,178.62,176.15,26.039
2360,0.655555556,172.64,178.62,176.16,26.038
2365,0.656944444,172.66,178.62,176.16,26.037
2370,0.658333333,172.7,178.66,176.16,26.035
2375,0.659722222,172.66,178.67,176.17,26.033
2380,0.661111111,172.63,178.67,176.17,26.035
2385,0.6625,172.6,178.64,176.16,26.034
2390,0.663888889,172.59,178.64,176.15,26.035
2395,0.665277778,172.6,178.61,176.16,26.033
2400,0.666666667,172.61,178.63,176.15,26.033
2405,0.668055556,172.64,178.64,176.16,26.031
2410,0.669444444,172.65,178.67,176.14,26.031
2415,0.670833333,172.63,178.67,176.14,26.03
2420,0.672222222,172.6,178.65,176.12,26.033
2425,0.673611111,172.58,178.64,176.11,26.034
2430,0.675,172.59,178.64,176.12,26.034
2435,0.676388889,172.62,178.65,176.1,26.033
2440,0.677777778,172.62,178.64,176.12,26.032
2445,0.679166667,172.6,178.62,176.11,26.034
2450,0.680555556,172.59,178.64,176.12,26.035
2455,0.681944444,172.6,178.67,176.09,26.035
2460,0.683333333,172.6,178.67,176.07,26.033
2465,0.684722222,172.6,178.66,176.07,26.032
2470,0.686111111,172.6,178.65,176.07,26.034
2475,0.6875,172.59,178.65,176.06,26.036
2480,0.688888889,172.56,178.63,176.05,26.038
2485,0.690277778,172.55,178.62,176.07,26.036
2490,0.691666667,172.57,178.62,176.07,26.035
2495,0.693055556,172.61,178.65,176.08,26.034
2500,0.694444444,172.61,178.64,176.07,26.035
2505,0.695833333,172.59,178.63,176.04,26.036
2510,0.697222222,172.58,178.64,176.03,26.036
2515,0.698611111,172.57,178.65,176,26.038
2520,0.7,172.54,178.63,176.01,26.041
2525,0.701388889,172.51,178.6,175.99,26.045
2530,0.702777778,172.48,178.59,175.99,26.046
2535,0.704166667,172.51,178.63,175.96,26.045
2540,0.705555556,172.52,178.64,175.96,26.044
2545,0.706944444,172.54,178.64,175.95,26.044
2550,0.708333333,172.52,178.64,175.97,26.044
2555,0.709722222,172.55,178.64,175.96,26.042
2560,0.711111111,172.56,178.66,175.96,26.04
2565,0.7125,172.57,178.63,175.95,26.038
2570,0.713888889,172.59,178.62,175.94,26.039
2575,0.715277778,172.58,178.63,175.94,26.04
2580,0.716666667,172.58,178.64,175.94,26.043
2585,0.718055556,172.57,178.63,175.95,26.042
2590,0.719444444,172.58,178.63,175.96,26.042
2595,0.720833333,172.61,178.64,175.97,26.038
2600,0.722222222,172.63,178.68,175.97,26.037
2605,0.723611111,172.6,178.66,175.95,26.039
2610,0.725,172.56,178.65,175.94,26.039
2615,0.726388889,172.55,178.64,175.92,26.04
2620,0.727777778,172.59,178.67,175.95,26.036
2625,0.729166667,172.61,178.67,175.95,26.036
2630,0.730555556,172.61,178.67,175.96,26.036
2635,0.731944444,172.63,178.66,175.97,26.037
2640,0.733333333,172.64,178.65,175.96,26.036
2645,0.734722222,172.65,178.67,175.95,26.035
2650,0.736111111,172.62,178.65,175.93,26.034
2655,0.7375,172.6,178.66,175.94,26.034
2660,0.738888889,172.56,178.65,175.95,26.033
2665,0.740277778,172.59,178.67,175.93,26.033
2670,0.741666667,172.62,178.68,175.93,26.033
2675,0.743055556,172.61,178.71,175.91,26.034
2680,0.744444444,172.58,178.68,175.92,26.036
2685,0.745833333,172.54,178.66,175.91,26.034
2690,0.747222222,172.55,178.61,175.89,26.036
2695,0.748611111,172.57,178.63,175.89,26.034
2700,0.75,172.59,178.63,175.87,26.037
2705,0.751388889,172.59,178.65,175.89,26.036
2710,0.752777778,172.56,178.68,175.88,26.036
2715,0.754166667,172.53,178.66,175.89,26.036
2720,0.755555556,172.53,178.65,175.89,26.034
2725,0.756944444,172.56,178.61,175.89,26.034
2730,0.758333333,172.55,178.6,175.88,26.036
2735,0.759722222,172.52,178.59,175.86,26.038
2740,0.761111111,172.49,178.61,175.84,26.04
2745,0.7625,172.5,178.62,175.81,26.04
2750,0.763888889,172.5,178.62,175.83,26.041
2755,0.765277778,172.51,178.59,175.81,26.041
2760,0.766666667,172.5,178.55,175.8,26.042
2765,0.768055556,172.48,178.56,175.77,26.043
2770,0.769444444,172.47,178.57,175.77,26.044
2775,0.770833333,172.48,178.61,175.78,26.044
2780,0.772222222,172.46,178.61,175.77,26.046
2785,0.773611111,172.44,178.59,175.74,26.047
2790,0.775,172.44,178.54,175.72,26.05
2795,0.776388889,172.47,178.52,175.71,26.049
2800,0.777777778,172.45,178.52,175.74,26.049
2805,0.779166667,172.44,178.52,175.74,26.049
2810,0.780555556,172.43,178.51,175.74,26.048
2815,0.781944444,172.45,178.51,175.71,26.047
2820,0.783333333,172.45,178.51,175.74,26.044
2825,0.784722222,172.45,178.51,175.76,26.042
2830,0.786111111,172.45,178.51,175.77,26.041
2835,0.7875,172.46,178.5,175.74,26.043
2840,0.788888889,172.47,178.52,175.72,26.043
2845,0.790277778,172.49,178.52,175.73,26.039
