seconds,hours,Ch1,Ch2,Ch3,Ch4,Temp
462.534,0.128481667,245.016,224.502,217.489,199.952,25.444
467.534,0.129870556,245.246,224.556,217.428,199.939,25.445
472.535,0.131259722,245.084,224.458,217.537,199.984,25.446
477.533,0.132648056,245.045,224.466,217.533,199.844,25.45
482.535,0.1340375,244.909,224.475,217.432,199.908,25.448
487.536,0.135426667,244.862,224.348,217.554,199.913,25.447
492.536,0.136815556,244.911,224.408,217.437,199.95,25.446
497.537,0.138204722,244.898,224.122,217.51,200.016,25.448
502.538,0.139593889,245.043,224.273,217.467,199.908,25.447
507.539,0.140983056,244.539,223.967,217.513,199.958,25.449
512.54,0.142372222,244.675,224.147,217.325,199.95,25.449
517.541,0.143761389,244.668,223.858,217.58,200.005,25.449
522.54,0.14515,244.581,224.062,217.421,199.982,25.447
527.541,0.146539167,244.575,223.647,217.371,200.153,25.45
532.541,0.147928056,244.558,223.458,217.107,199.913,25.447
537.542,0.149317222,244.604,223.353,217.183,199.982,25.448
542.542,0.150706111,244.487,223.458,217.269,200.037,25.45
547.542,0.152095,244.581,223.317,217.406,199.802,25.45
552.543,0.153484167,244.358,222.922,217.293,200.087,25.45
557.542,0.154872778,244.492,222.811,217.145,200.04,25.449
562.542,0.156261667,244.364,222.593,217.304,200.047,25.451
567.543,0.157650833,244.2,222.19,217.072,199.908,25.448
572.542,0.159039444,244.26,221.832,217.124,200.211,25.449
577.543,0.160428611,244.067,221.847,217.157,200.106,25.446
582.542,0.161817222,244.154,221.419,217.14,200.016,25.449
587.544,0.163206667,244.211,221.325,217.145,200.188,25.453
592.544,0.164595556,244.165,221.206,217.119,200.219,25.451
597.544,0.165984444,244.041,220.951,217.212,200.151,25.452
602.545,0.167373611,243.721,221.102,217.162,200.407,25.452
607.543,0.168761944,243.978,220.723,217.166,200.415,25.45
612.546,0.170151667,243.948,221.014,217.035,200.513,25.45
617.546,0.171540556,243.844,220.599,216.998,200.669,25.45
622.546,0.172929444,243.988,220.614,217.125,200.873,25.453
627.545,0.174318056,243.727,220.481,217.055,200.717,25.453
632.545,0.175706944,243.696,220.479,217.169,200.82,25.453
637.547,0.177096389,243.744,220.198,216.755,200.788,25.453
642.546,0.178485,243.808,220.393,216.974,200.846,25.454
647.546,0.179873889,243.755,220.304,216.992,200.728,25.452
652.546,0.181262778,243.442,220,216.939,200.907,25.455
657.547,0.182651944,243.622,220.109,216.867,200.711,25.449
662.547,0.184040833,243.558,220.083,216.954,200.656,25.45
667.545,0.185429167,243.649,220.015,216.813,200.736,25.448
672.546,0.186818333,243.725,219.974,216.922,200.751,25.455
677.548,0.188207778,243.435,219.986,216.998,200.706,25.452
682.549,0.189596944,243.651,219.738,216.873,200.582,25.452
687.548,0.190985556,243.378,219.677,216.766,200.669,25.448
692.55,0.192375,243.564,219.518,216.95,200.74,25.451
697.55,0.193763889,243.755,219.609,216.795,200.701,25.448
702.551,0.195153056,243.452,219.809,216.729,200.714,25.453
707.552,0.196542222,243.239,219.697,216.795,200.738,25.454
712.552,0.197931111,243.389,219.568,216.876,200.725,25.455
717.551,0.199319722,243.308,219.656,216.731,200.624,25.452
722.551,0.200708611,243.336,219.547,216.815,200.664,25.452
727.552,0.202097778,243.289,219.465,216.731,200.772,25.454
732.553,0.203486944,243.296,219.547,216.845,200.797,25.449
737.554,0.204876111,243.178,219.525,216.628,200.775,25.457
742.554,0.206265,243.342,219.506,216.801,200.855,25.453
747.554,0.207653889,243.279,219.512,216.714,200.775,25.45
752.555,0.209043056,243.461,219.2,216.589,200.809,25.453
757.555,0.210431944,243.262,219.327,216.65,200.828,25.452
