seconds,hours,Ch1,Ch2,Ch3,Ch4,Temp
4.367,0.001213056,179.031,200.084,135.375,149.809,25.974
9.365,0.002601389,178.762,200.107,135.792,149.985,25.978
14.359,0.003988611,178.465,200.007,136.167,150.258,25.977
19.385,0.005384722,178.231,199.965,136.481,150.449,25.975
24.359,0.006766389,177.774,200.005,136.844,150.695,25.978
29.371,0.008158611,177.459,199.918,137.158,150.992,25.981
34.396,0.009554444,177.042,199.891,137.589,151.257,25.976
39.374,0.010937222,176.928,199.949,137.851,151.362,25.975
44.365,0.012323611,176.719,200.067,138.199,151.663,25.978
49.358,0.013710556,176.343,199.965,138.638,151.776,25.976
54.36,0.0151,176.008,200.047,138.943,152.01,25.976
59.373,0.0164925,175.819,199.986,139.255,152.302,25.979
64.361,0.017878056,175.46,199.931,139.588,152.414,25.979
69.364,0.019267778,175.408,200.055,140.012,152.622,25.98
74.363,0.020656389,175.168,199.925,140.377,152.839,25.977
79.36,0.022044444,175.051,200.034,140.67,153.067,25.974
84.363,0.023434167,174.661,200.087,141.038,153.214,25.979
89.288,0.024802222,174.639,199.908,141.317,153.48,25.98
94.288,0.026191111,174.352,200.092,141.685,153.667,25.981
99.292,0.027581111,174.069,199.978,142.047,153.91,25.979
104.291,0.028969722,173.706,200.121,142.414,154.152,25.979
109.29,0.030358333,173.512,200.008,142.607,154.323,25.98
114.292,0.031747778,173.417,199.931,143.044,154.531,25.981
119.291,0.033136389,173.142,199.968,143.324,154.833,25.978
124.362,0.034545,173.007,199.918,143.806,155.029,25.979
129.292,0.035914444,172.849,199.897,144.216,155.247,25.978
134.293,0.037303611,172.661,200.018,144.548,155.452,25.982
139.292,0.038692222,172.461,199.968,144.942,155.576,25.979
144.297,0.0400825,172.337,199.871,145.222,155.752,25.98
149.291,0.041469722,172.02,199.958,145.741,155.928,25.981
154.295,0.042859722,171.923,199.995,145.99,156.062,25.982
159.295,0.044248611,171.738,199.989,146.452,156.353,25.982
164.293,0.045636944,171.774,199.916,146.701,156.409,25.983
169.293,0.047025833,171.578,200.142,147.221,156.803,25.982
174.291,0.048414167,171.477,199.971,147.271,157.021,25.982
179.289,0.0498025,171.434,200.097,147.708,157.667,25.982
184.293,0.0511925,171.221,199.963,148.1,158.076,25.979
189.293,0.052581389,171.092,199.899,148.473,158.595,25.982
194.292,0.05397,170.915,199.773,148.7,158.795,25.979
199.295,0.055359722,170.924,200.005,149.127,159.072,25.981
204.295,0.056748611,170.747,199.939,149.475,159.347,25.978
209.295,0.0581375,170.651,199.989,149.747,159.485,25.982
214.299,0.0595275,170.37,199.908,150.112,159.82,25.983
219.294,0.060915,170.316,199.952,150.315,160.011,25.979
224.299,0.062305278,170.24,199.879,150.664,160.168,25.982
229.295,0.063693056,170.29,199.76,150.956,160.358,25.981
234.293,0.065081389,170.042,199.805,151.366,160.568,25.978
239.294,0.066470556,169.784,199.897,151.566,160.798,25.982
244.302,0.067861667,169.617,199.695,151.793,161.056,25.982
249.365,0.069268056,169.663,199.732,152.101,161.358,25.984
254.369,0.070658056,169.494,199.834,152.355,161.572,25.981
259.371,0.0720475,169.554,199.576,152.705,161.77,25.975
264.367,0.073435278,169.407,199.986,152.934,161.976,25.979
269.293,0.074803611,169.293,199.723,153.173,162.16,25.978
274.37,0.076213889,169.014,199.661,153.465,162.327,25.979
279.368,0.077602222,169.193,199.548,153.789,162.601,25.982
284.391,0.0789975,169.079,199.519,153.917,162.723,25.981
289.369,0.080380278,168.752,199.603,154.251,162.95,25.983
294.366,0.081768333,168.771,199.718,154.538,163.197,25.982
299.378,0.083160556,168.765,199.576,154.778,163.337,25.982
304.365,0.084545833,168.741,199.726,155.058,163.543,25.98
309.425,0.085951389,168.706,199.579,155.177,163.734,25.982
314.379,0.0873275,168.829,199.65,155.546,163.82,25.983
319.366,0.088712778,168.599,199.521,155.615,164.069,25.981
324.368,0.090102222,168.47,199.443,155.938,164.324,25.981
329.43,0.091508333,168.526,199.377,156.086,164.541,25.981
334.371,0.092880833,168.44,199.437,156.436,164.795,25.983
339.371,0.094269722,168.3,199.511,156.74,165.135,25.983
344.37,0.095658333,168.189,199.479,157.092,165.376,25.983
349.371,0.0970475,168.174,199.498,157.217,165.598,25.981
354.392,0.098442222,168.069,199.498,157.398,165.85,25.983
359.366,0.099823889,168.193,199.374,157.556,166.018,25.98
364.374,0.101215,168.009,199.233,157.891,165.989,25.98
369.38,0.102605556,167.9,199.309,158.093,166.337,25.981
374.365,0.103990278,167.893,199.246,158.325,166.361,25.983
379.367,0.105379722,167.865,199.139,158.482,166.691,25.982
384.368,0.106768889,167.836,199.207,158.858,166.672,25.985
389.368,0.108157778,167.872,199.055,158.994,166.772,25.984
394.366,0.109546111,167.846,199,159.238,166.851,25.983
399.367,0.110935278,167.859,198.917,159.377,167.123,25.984
404.366,0.112323889,167.698,199.26,159.604,167.223,25.987
409.367,0.113713056,167.643,199.233,159.924,167.262,25.987
414.37,0.115102778,167.583,199.11,160.151,167.502,25.987
419.366,0.116490556,167.485,199.008,160.285,167.528,25.987
424.368,0.11788,167.639,198.958,160.46,167.637,25.985
429.369,0.119269167,167.782,199.055,160.782,167.687,25.988
434.368,0.120657778,167.643,199.123,160.864,167.758,25.985
439.372,0.122047778,167.355,198.88,161.189,168.01,25.985
444.368,0.123435556,167.417,198.906,161.32,168.137,25.987
449.37,0.124825,167.434,198.88,161.48,168.236,25.99
454.371,0.126214167,167.617,198.932,161.79,168.355,25.987
459.368,0.127602222,167.752,198.848,161.915,168.396,25.984
464.369,0.128991389,167.914,198.998,162.086,168.469,25.984
469.369,0.130380278,167.953,198.875,162.325,168.958,25.988
474.371,0.131769722,168.049,198.961,162.418,168.969,25.987
479.372,0.133158889,167.962,198.715,162.513,169.114,25.988
484.371,0.1345475,168.193,198.825,162.773,169.418,25.986
489.374,0.135937222,168.107,198.734,163.169,169.484,25.985
494.369,0.137324722,168.257,198.749,163.125,169.736,25.986
499.369,0.138713611,168.212,198.598,163.42,169.823,25.985
504.37,0.140102778,168.18,198.676,163.745,170.057,25.987
509.374,0.141492778,168.324,198.569,163.83,170.177,25.983
514.374,0.142881667,168.324,198.6,164.313,170.346,25.988
519.374,0.144270556,168.362,198.543,164.35,170.42,25.982
524.372,0.145658889,168.498,198.337,164.497,170.646,25.986
529.372,0.147047778,168.431,198.511,164.74,170.854,25.986
534.378,0.148438333,168.693,198.441,165.202,170.876,25.985
539.367,0.149824167,168.476,198.438,165.21,171.085,25.985
544.372,0.151214444,168.541,198.329,165.524,171.07,25.987
549.371,0.152603056,168.538,198.332,165.611,171.149,25.985
554.37,0.153991667,168.7,198.267,165.754,171.329,25.987
559.374,0.155381667,168.668,198.397,166.078,171.497,25.986
564.37,0.156769444,168.582,198.305,166.156,171.791,25.986
569.373,0.158159167,168.672,198.334,166.398,171.815,25.983
574.376,0.159548889,168.794,198.254,166.525,171.963,25.984
579.379,0.160938611,168.775,198.392,166.748,172.196,25.986
584.372,0.162325556,168.618,198.282,167.01,172.344,25.986
589.371,0.163714167,168.881,198.282,167.002,172.36,25.986
594.37,0.165102778,168.708,198.232,167.328,172.519,25.989
599.37,0.166491667,168.734,198.149,167.27,172.615,25.983
604.371,0.167880833,168.87,198.277,167.499,172.697,25.988
609.376,0.169271111,168.915,198.076,167.723,173.009,25.986
614.374,0.170659444,168.919,198.113,167.968,173.024,25.985
619.384,0.172051111,168.907,198.125,168.095,173.176,25.986
624.377,0.173438056,169.029,198.238,168.213,173.346,25.984
629.382,0.174828333,168.868,198.16,168.443,173.335,25.986
634.378,0.176216111,169.2,198.178,168.563,173.44,25.982
639.389,0.177608056,169.165,198.16,168.906,173.58,25.985
644.376,0.178993333,169.182,197.999,168.863,173.661,25.985
649.376,0.180382222,169.051,197.999,169.154,173.807,25.987
654.378,0.181771667,169.07,198.16,169.143,173.952,25.986
659.375,0.183159722,169.09,198.045,169.466,173.999,25.985
664.305,0.184529167,169.238,197.975,169.57,174.096,25.986
669.303,0.1859175,169.109,198.11,169.835,174.165,25.988
674.305,0.187306944,169.29,198.056,169.926,174.165,25.986
679.307,0.188696389,169.12,198.123,170.15,174.46,25.99
684.302,0.190083889,169.219,198.024,170.174,174.548,25.984
689.304,0.191473333,169.197,197.871,170.457,174.667,25.983
694.304,0.192862222,169.252,197.928,170.507,174.723,25.987
699.383,0.194273056,169.314,197.993,170.728,174.836,25.987
704.38,0.195661111,169.256,197.99,170.822,174.739,25.988
709.378,0.197049444,169.273,197.985,171.069,174.924,25.985
714.374,0.198437222,169.347,197.977,171.128,175.012,25.984
719.38,0.199827778,169.463,197.972,171.308,175.245,25.985
724.375,0.201215278,169.364,197.944,171.453,175.173,25.986
729.379,0.202605278,169.424,197.907,171.622,175.22,25.987
734.378,0.203993889,169.441,197.892,171.732,175.333,25.988
739.379,0.205383056,169.496,197.866,172.034,175.342,25.991
744.379,0.206771944,169.377,197.868,172.098,175.456,25.988
749.378,0.208160556,169.656,197.822,172.274,175.589,25.986
754.406,0.209557222,169.496,197.757,172.389,175.644,25.988
759.381,0.210939167,169.606,197.913,172.491,175.859,25.988
764.38,0.212327778,169.541,197.793,172.683,175.85,25.986
769.381,0.213716944,169.701,197.931,172.863,175.796,25.989
774.384,0.215106667,169.561,197.894,172.889,175.923,25.986
779.381,0.216494722,169.556,197.757,173.258,176.057,25.986
784.383,0.217884167,169.721,197.785,173.251,176.082,25.989
789.384,0.219273333,169.615,198.009,173.276,176.362,25.988
794.38,0.220661111,169.647,197.988,173.445,176.28,25.985
799.381,0.222050278,169.662,197.907,173.507,176.301,25.988
804.381,0.223439167,169.684,197.843,173.545,176.451,25.991
809.387,0.224829722,169.775,197.824,173.83,176.483,25.992
814.381,0.226216944,169.675,197.795,173.895,176.581,25.991
819.381,0.227605833,169.519,197.808,174.031,176.72,25.983
824.381,0.228994722,169.716,197.767,174.094,176.656,25.985
829.38,0.230383333,169.779,197.765,174.154,176.782,25.987
834.385,0.231773611,169.684,197.915,174.394,176.866,25.989
839.383,0.233161944,169.667,197.726,174.434,177.02,25.984
844.391,0.234553056,169.827,197.754,174.584,176.917,25.987
849.383,0.235939722,169.859,197.63,174.665,177.127,25.986
854.384,0.237328889,169.823,197.767,174.768,177.233,25.988
859.383,0.2387175,169.712,197.72,174.842,177.228,25.987
864.382,0.240106111,169.81,197.606,175.038,177.251,25.989
869.384,0.241495556,169.719,197.734,175.085,177.251,25.981
874.385,0.242884722,169.933,197.663,175.103,177.285,25.989
879.383,0.244273056,169.985,197.549,175.24,177.586,25.988
884.383,0.245661944,169.74,197.741,175.36,177.515,25.988
889.389,0.2470525,169.948,197.808,175.402,177.719,25.991
894.388,0.248441111,169.879,197.749,175.536,177.763,25.985
899.394,0.249831667,169.948,197.741,175.676,177.772,25.986
904.388,0.251218889,170.066,197.772,175.734,177.881,25.986
909.385,0.252606944,170.035,197.713,175.714,177.844,25.988
914.388,0.253996667,169.99,197.767,175.936,178.053,25.986
919.389,0.255385833,170.177,197.85,176.035,178.095,25.987
924.385,0.256773611,170.029,197.609,176.162,178.026,25.987
929.392,0.258164444,170.098,197.709,176.176,178.265,25.986
934.389,0.2595525,170.287,197.663,176.309,178.143,25.984
939.389,0.260941389,170.122,197.531,176.232,178.247,25.987
944.387,0.262329722,170.177,197.754,176.639,178.155,25.986
949.39,0.263719444,170.279,197.785,176.523,178.166,25.987
954.389,0.265108056,170.092,197.562,176.736,178.27,25.987
959.389,0.266496944,170.15,197.801,176.786,178.434,25.989
964.391,0.267886389,170.259,197.585,176.98,178.392,25.99
969.385,0.269273611,170.424,197.704,177.025,178.45,25.988
974.386,0.270662778,170.387,197.752,177.37,178.46,25.987
979.389,0.2720525,170.49,197.619,177.317,178.471,25.988
984.387,0.273440833,170.516,197.741,177.345,178.483,25.985
989.388,0.27483,170.283,197.518,177.436,178.624,25.985
994.391,0.276219722,170.355,197.694,177.608,178.57,25.986
999.39,0.277608333,170.555,197.557,177.615,178.577,25.989
1004.388,0.278996667,170.485,197.572,177.889,178.547,25.99
1009.391,0.280386389,170.675,197.609,177.933,178.651,25.985
1014.389,0.281774722,170.625,197.557,178.144,178.712,25.987
1019.396,0.283165556,170.651,197.666,178.208,178.82,25.986
1024.389,0.2845525,170.675,197.617,178.137,178.862,25.989
1029.389,0.285941389,170.599,197.603,178.314,178.732,25.986
1034.389,0.287330278,170.838,197.562,178.47,178.857,25.987
1039.387,0.288718611,170.679,197.572,178.544,178.769,25.987
1044.39,0.290108333,170.721,197.59,178.56,179.029,25.988
1049.39,0.291497222,170.758,197.642,178.724,178.869,25.987
1054.389,0.292885833,170.884,197.671,178.777,179.133,25.981
1059.388,0.294274444,170.806,197.619,178.924,179.098,25.988
1064.39,0.295663889,170.782,197.572,179.028,179.013,25.987
1069.388,0.297052222,170.771,197.59,179.19,179.24,25.986
1074.393,0.2984425,170.791,197.577,179.243,179.163,25.985
1079.391,0.299830833,170.745,197.536,179.368,179.212,25.984
1084.391,0.301219722,170.758,197.671,179.391,179.275,25.986
1089.395,0.302609722,170.686,197.495,179.509,179.463,25.988
1094.386,0.303996111,170.649,197.531,179.541,179.431,25.989
1099.388,0.305385556,170.766,197.38,179.639,179.447,25.989
1104.39,0.306775,170.736,197.513,179.769,179.48,25.985
1109.392,0.308164444,170.736,197.427,179.79,179.561,25.987
1114.394,0.309553889,170.675,197.386,180.126,179.642,25.989
1119.393,0.3109425,170.664,197.486,180.038,179.701,25.987
1124.388,0.31233,170.863,197.471,180.066,179.81,25.987
1129.392,0.31372,170.651,197.448,180.231,179.747,25.987
1134.389,0.315108056,170.747,197.326,180.366,179.752,25.991
1139.393,0.316498056,170.557,197.458,180.436,179.822,25.989
1144.391,0.317886389,170.594,197.386,180.611,179.964,25.988
1149.321,0.319255833,170.812,197.663,180.681,179.936,25.987
1154.39,0.320663889,170.69,197.399,180.725,179.985,25.987
1159.319,0.322033056,170.791,197.45,180.952,180.06,25.985
1164.394,0.323442778,170.688,197.516,181.027,180.004,25.985
1169.318,0.324810556,170.744,197.428,180.968,180.044,25.989
