seconds,hours,Ch2,Ch3,Ch4,Temp
0,0,183.73,192.13,193.14,25.328
5,0.001388889,182.36,191.89,192.94,25.328
10,0.002777778,180.85,191.67,192.71,25.325
15,0.004166667,179.05,191.47,192.51,25.325
20,0.005555556,176.96,191.3,192.27,25.326
25,0.006944444,174.66,191.13,192.09,25.328
30,0.008333333,172.11,190.95,191.88,25.33
35,0.009722222,169.34,190.81,191.68,25.33
40,0.011111111,166.27,190.66,191.51,25.33
45,0.0125,163.1,190.57,191.35,25.332
50,0.013888889,160.01,190.43,191.23,25.333
55,0.015277778,157.19,190.36,191.06,25.333
60,0.016666667,154.38,190.24,190.92,25.331
65.02,0.018061111,151.69,190.17,190.79,25.33
70.03,0.019452778,149.11,190.07,190.73,25.332
75.02,0.020838889,146.88,190,190.72,25.33
80.02,0.022227778,144.84,189.91,190.7,25.331
85.02,0.023616667,142.99,189.84,190.62,25.33
90.03,0.025008333,141.34,189.81,190.52,25.329
95.02,0.026394444,139.8,189.77,190.46,25.329
100.02,0.027783333,138.37,189.73,190.4,25.328
105.02,0.029172222,137.04,189.66,190.32,25.331
110.03,0.030563889,135.94,189.62,190.27,25.332
115.03,0.031952778,134.98,189.57,190.22,25.333
120.03,0.033341667,134.13,189.55,190.22,25.332
125.02,0.034727778,133.32,189.51,190.15,25.333
130.03,0.036119444,132.37,189.48,190.13,25.336
135.02,0.037505556,131.4,189.44,190.08,25.339
140.01,0.038891667,130.49,189.4,190.05,25.341
145.02,0.040283333,129.85,189.39,190.02,25.34
150.01,0.041669444,129.34,189.36,189.97,25.341
155.02,0.043061111,128.87,189.36,189.96,25.341
160.02,0.04445,128.41,189.35,189.91,25.343
165.03,0.045841667,127.96,189.35,189.88,25.345
170.02,0.047227778,127.55,189.34,189.86,25.345
175.02,0.048616667,127.15,189.35,189.84,25.344
180.02,0.050005556,126.77,189.33,189.84,25.344
185.03,0.051397222,126.41,189.33,189.84,25.343
190.03,0.052786111,126.07,189.32,189.86,25.343
195.02,0.054172222,125.76,189.34,189.85,25.343
200.03,0.055563889,125.45,189.34,189.84,25.345
205.02,0.05695,125.14,189.37,189.84,25.343
210.02,0.058338889,124.85,189.38,189.86,25.343
215.03,0.059730556,124.57,189.41,189.86,25.341
220.02,0.061116667,124.31,189.42,189.87,25.341
225.01,0.062502778,124.08,189.43,189.88,25.341
230.02,0.063894444,123.86,189.46,189.9,25.34
235.02,0.065283333,123.66,189.47,189.9,25.34
240.03,0.066675,123.48,189.48,189.96,25.336
245.02,0.068061111,123.35,189.5,189.99,25.336
250.02,0.06945,123.21,189.5,190.01,25.337
255.02,0.070838889,123.07,189.54,190.03,25.338
260.02,0.072227778,122.92,189.54,190.04,25.34
265.03,0.073619444,122.82,189.56,190.05,25.34
270.02,0.075005556,122.76,189.54,190.03,25.341
275.03,0.076397222,122.73,189.56,190.06,25.34
280.03,0.077786111,122.7,189.59,190.08,25.34
285.02,0.079172222,122.65,189.62,190.07,25.34
290.03,0.080563889,122.61,189.62,190.09,25.341
295.02,0.08195,122.57,189.57,190.11,25.342
300.03,0.083341667,122.52,189.54,190.11,25.347
305.02,0.084727778,122.48,189.53,190.05,25.347
310.02,0.086116667,122.44,189.55,190.02,25.347
315.03,0.087508333,122.41,189.58,190.02,25.343
320.03,0.088897222,122.37,189.6,190.01,25.346
325.02,0.090283333,122.34,189.63,190.03,25.346
330.02,0.091672222,122.33,189.64,190.03,25.347
335.02,0.093061111,122.32,189.66,190.06,25.346
340.02,0.09445,122.33,189.66,190.06,25.345
345.02,0.095838889,122.34,189.66,190.09,25.343
350.02,0.097227778,122.34,189.65,190.06,25.342
355.01,0.098613889,122.35,189.65,190.05,25.342
360.03,0.100008333,122.37,189.64,190.06,25.345
365.02,0.101394444,122.4,189.68,190.1,25.345
370.03,0.102786111,122.45,189.7,190.11,25.345
375.02,0.104172222,122.51,189.7,190.12,25.343
380.02,0.105561111,122.56,189.7,190.08,25.343
385.03,0.106952778,122.59,189.7,190.07,25.344
390.03,0.108341667,122.63,189.7,190.07,25.346
395.02,0.109727778,122.69,189.69,190.08,25.348
400.02,0.111116667,122.75,189.7,190.11,25.349
405.02,0.112505556,122.81,189.72,190.09,25.347
410.02,0.113894444,122.87,189.74,190.11,25.346
415.02,0.115283333,122.92,189.73,190.12,25.346
420.02,0.116672222,122.99,189.74,190.08,25.349
425.03,0.118063889,123.07,189.75,190.08,25.348
430.02,0.11945,123.14,189.76,190.03,25.349
435.03,0.120841667,123.23,189.76,190.04,25.349
440.03,0.122230556,123.3,189.77,190,25.35
445.02,0.123616667,123.41,189.77,190.01,25.349
450.02,0.125005556,123.51,189.79,190.01,25.35
455.02,0.126394444,123.61,189.8,190.02,25.349
460.03,0.127786111,123.71,189.83,190.08,25.347
465.01,0.129169444,123.8,189.85,190.12,25.343
470.02,0.130561111,123.91,189.87,190.15,25.342
475.02,0.13195,124.02,189.87,190.12,25.343
480.02,0.133338889,124.14,189.89,190.1,25.341
485.03,0.134730556,124.27,189.9,190.1,25.34
490.02,0.136116667,124.41,189.92,190.11,25.336
495.02,0.137505556,124.54,189.95,190.16,25.335
500.02,0.138894444,124.66,189.98,190.16,25.335
505.02,0.140283333,124.78,190.01,190.17,25.336
510.02,0.141672222,124.9,190,190.15,25.338
515.03,0.143063889,125.03,190.02,190.11,25.34
520.02,0.14445,125.14,190,190.06,25.342
525.03,0.145841667,125.28,189.98,190.04,25.343
530.02,0.147227778,125.37,189.97,190.04,25.343
535.02,0.148616667,125.49,190,190.11,25.343
540.03,0.150008333,125.61,190.04,190.11,25.344
545.03,0.151397222,125.75,190.06,190.11,25.344
550.03,0.152786111,125.88,190.05,190.06,25.343
555.03,0.154175,126.01,190.06,190,25.342
560.02,0.155561111,126.12,190.07,189.94,25.342
565.02,0.15695,126.24,190.07,189.89,25.343
570.03,0.158341667,126.35,190.06,189.86,25.345
575.02,0.159727778,126.47,190.07,189.84,25.343
580.03,0.161119444,126.59,190.08,189.8,25.344
585.02,0.162505556,126.7,190.08,189.77,25.345
590.02,0.163894444,126.8,190.07,189.75,25.346
595.02,0.165283333,126.93,190.1,189.7,25.344
600.03,0.166675,127.06,190.12,189.67,25.343
605.02,0.168061111,127.18,190.14,189.6,25.345
610.02,0.16945,127.29,190.13,189.59,25.345
615.02,0.170838889,127.42,190.15,189.53,25.346
620.03,0.172230556,127.54,190.16,189.54,25.343
625.01,0.173613889,127.67,190.17,189.5,25.343
630.02,0.175005556,127.81,190.17,189.5,25.342
635.01,0.176391667,127.92,190.16,189.47,25.346
640.03,0.177786111,128.04,190.18,189.44,25.347
645.02,0.179172222,128.14,190.23,189.43,25.346
650.02,0.180561111,128.28,190.25,189.39,25.343
655.03,0.181952778,128.4,190.25,189.34,25.344
660.02,0.183338889,128.51,190.22,189.31,25.345
665.02,0.184727778,128.63,190.24,189.31,25.343
670.02,0.186116667,128.75,190.27,189.3,25.342
675.03,0.187508333,128.87,190.32,189.31,25.339
680.03,0.188897222,129.01,190.32,189.31,25.34
685.02,0.190283333,129.14,190.36,189.33,25.336
690.02,0.191672222,129.29,190.38,189.3,25.336
695.02,0.193061111,129.44,190.43,189.3,25.335
700.02,0.19445,129.55,190.41,189.3,25.337
705.03,0.195841667,129.69,190.43,189.28,25.337
710.03,0.197230556,129.81,190.44,189.28,25.337
715.02,0.198616667,129.97,190.48,189.28,25.335
720.01,0.200002778,130.12,190.47,189.31,25.333
725.02,0.201394444,130.29,190.49,189.32,25.331
730.02,0.202783333,130.46,190.5,189.32,25.33
735.02,0.204172222,130.66,190.54,189.33,25.328
740.02,0.205561111,130.83,190.57,189.33,25.328
745.02,0.20695,131.02,190.6,189.32,25.329
750.02,0.208338889,131.19,190.6,189.3,25.331
755.03,0.209730556,131.36,190.57,189.29,25.332
760.02,0.211116667,131.52,190.56,189.3,25.332
765.03,0.212508333,131.69,190.56,189.28,25.334
770.02,0.213894444,131.87,190.56,189.29,25.333
775.03,0.215286111,132.04,190.59,189.29,25.333
780.02,0.216672222,132.19,190.57,189.28,25.335
785.03,0.218063889,132.32,190.6,189.27,25.339
790.02,0.21945,132.47,190.61,189.24,25.342
795.02,0.220838889,132.63,190.66,189.24,25.343
800.02,0.222227778,132.8,190.64,189.25,25.342
805.03,0.223619444,133,190.65,189.26,25.341
810.03,0.225008333,133.18,190.66,189.23,25.34
815.02,0.226394444,133.38,190.7,189.18,25.339
820.03,0.227786111,133.53,190.74,189.19,25.34
825.02,0.229172222,133.7,190.76,189.18,25.34
830.02,0.230561111,133.85,190.79,189.2,25.341
835.02,0.23195,134.02,190.81,189.18,25.341
840.02,0.233338889,134.16,190.83,189.18,25.341
845.03,0.234730556,134.3,190.84,189.14,25.342
850.03,0.236119444,134.44,190.85,189.12,25.343
855.03,0.237508333,134.59,190.86,189.1,25.343
860.02,0.238894444,134.76,190.85,189.12,25.341
865.02,0.240283333,134.92,190.86,189.1,25.341
870.01,0.241669444,135.08,190.91,189.1,25.342
875.02,0.243061111,135.21,190.94,189.06,25.342
880.02,0.24445,135.34,190.96,189.05,25.344
885.02,0.245838889,135.5,190.96,189.05,25.341
890.02,0.247227778,135.61,191,189.06,25.343
895.02,0.248616667,135.77,191,189.07,25.342
900.03,0.250008333,135.9,191.03,189.06,25.344
905.03,0.251397222,136.08,191.05,189.06,25.342
910.02,0.252783333,136.22,191.09,189.04,25.341
915.02,0.254172222,136.38,191.1,189.01,25.341
920.03,0.255563889,136.54,191.12,188.99,25.34
925.02,0.25695,136.71,191.14,188.98,25.341
930.02,0.258338889,136.85,191.15,188.96,25.342
935.03,0.259730556,136.99,191.18,188.97,25.343
940.03,0.261119444,137.14,191.22,188.98,25.343
945.03,0.262508333,137.31,191.25,188.99,25.342
950.03,0.263897222,137.48,191.24,188.95,25.343
955.01,0.265280556,137.66,191.24,188.93,25.343
960.02,0.266672222,137.82,191.23,188.9,25.345
965.02,0.268061111,138,191.26,188.89,25.344
970.02,0.26945,138.17,191.27,188.86,25.345
975.03,0.270841667,138.34,191.33,188.86,25.345
980.03,0.272230556,138.5,191.38,188.85,25.345
985.02,0.273616667,138.67,191.38,188.86,25.345
990.01,0.275002778,138.8,191.36,188.84,25.346
995.02,0.276394444,138.95,191.35,188.82,25.346
1000.03,0.277786111,139.08,191.38,188.81,25.347
1005.02,0.279172222,139.24,191.42,188.8,25.346
1010.02,0.280561111,139.39,191.45,188.8,25.347
1015.01,0.281947222,139.56,191.46,188.78,25.347
1020.02,0.283338889,139.71,191.47,188.77,25.348
1025.02,0.284727778,139.87,191.47,188.77,25.348
1030.03,0.286119444,140.01,191.53,188.75,25.349
1035.02,0.287505556,140.17,191.55,188.72,25.35
1040.03,0.288897222,140.32,191.59,188.71,25.351
1045.02,0.290283333,140.49,191.56,188.71,25.351
1050.02,0.291672222,140.65,191.57,188.72,25.35
1055.03,0.293063889,140.8,191.59,188.68,25.35
1060.02,0.29445,140.94,191.65,188.69,25.349
1065.02,0.295838889,141.11,191.71,188.68,25.349
1070.03,0.297230556,141.25,191.68,188.67,25.35
1075.02,0.298616667,141.38,191.67,188.65,25.351
1080.02,0.300005556,141.5,191.67,188.64,25.353
1085.03,0.301397222,141.63,191.69,188.65,25.351
1090.02,0.302783333,141.78,191.75,188.65,25.351
1095.01,0.304169444,141.92,191.78,188.66,25.35
1100.03,0.305563889,142.07,191.78,188.65,25.352
1105.02,0.30695,142.19,191.75,188.65,25.352
1110.02,0.308338889,142.33,191.76,188.63,25.353
1115.03,0.309730556,142.43,191.79,188.63,25.354
1120.02,0.311116667,142.55,191.82,188.59,25.357
1125.02,0.312505556,142.65,191.81,188.56,25.357
1130.03,0.313897222,142.77,191.86,188.55,25.356
1135.02,0.315283333,142.88,191.89,188.56,25.354
1140.03,0.316675,143.01,191.93,188.59,25.353
1145.03,0.318063889,143.14,191.94,188.58,25.353
1150.03,0.319452778,143.28,191.97,188.57,25.352
1155.02,0.320838889,143.4,191.99,188.54,25.353
1160.02,0.322227778,143.54,192.01,188.55,25.352
1165.03,0.323619444,143.69,192.03,188.56,25.35
1170.03,0.325008333,143.84,192.05,188.59,25.348
1175.02,0.326394444,143.98,192.06,188.6,25.345
1180.02,0.327783333,144.1,192.04,188.61,25.344
1185.02,0.329172222,144.22,192.05,188.61,25.341
1190.02,0.330561111,144.36,192.09,188.6,25.34
1195.03,0.331952778,144.48,192.15,188.6,25.337
1200.02,0.333338889,144.62,192.17,188.59,25.334
1205.03,0.334730556,144.74,192.2,188.6,25.334
1210.02,0.336116667,144.87,192.21,188.59,25.334
1215.03,0.337508333,144.99,192.21,188.6,25.333
1220.02,0.338894444,145.1,192.19,188.6,25.333
1225.03,0.340286111,145.24,192.19,188.61,25.332
1230.02,0.341672222,145.38,192.19,188.58,25.335
1235.03,0.343063889,145.53,192.18,188.54,25.334
1240.02,0.34445,145.64,192.18,188.5,25.337
1245.02,0.345838889,145.74,192.21,188.5,25.337
1250.02,0.347227778,145.85,192.22,188.49,25.339
1255.03,0.348619444,145.98,192.25,188.48,25.339
1260.03,0.350008333,146.11,192.25,188.48,25.34
1265.03,0.351397222,146.23,192.27,188.46,25.341
1270.03,0.352786111,146.35,192.27,188.45,25.341
1275.02,0.354172222,146.46,192.29,188.4,25.345
1280.01,0.355558333,146.56,192.28,188.38,25.347
1285.02,0.35695,146.67,192.29,188.34,25.347
1290.03,0.358341667,146.75,192.26,188.32,25.346
1295.03,0.359730556,146.87,192.28,188.31,25.346
1300.03,0.361119444,146.96,192.28,188.33,25.347
1305.03,0.362508333,147.1,192.31,188.34,25.345
1310.02,0.363894444,147.23,192.32,188.31,25.342
1315.03,0.365286111,147.36,192.34,188.28,25.342
1320.02,0.366672222,147.46,192.35,188.22,25.344
1325.02,0.368061111,147.58,192.35,188.18,25.345
1330.01,0.369447222,147.7,192.36,188.16,25.346
1335.01,0.370836111,147.82,192.38,188.14,25.346
1340.02,0.372227778,147.95,192.39,188.11,25.35
1345.02,0.373616667,148.07,192.39,188.06,25.351
1350.02,0.375005556,148.17,192.4,188.01,25.352
1355.03,0.376397222,148.27,192.41,187.92,25.351
1360.02,0.377783333,148.37,192.43,187.83,25.35
1365.01,0.379169444,148.48,192.45,187.73,25.35
1370.02,0.380561111,148.61,192.45,187.63,25.351
1375.02,0.38195,148.72,192.44,187.53,25.35
1380.02,0.383338889,148.83,192.44,187.45,25.351
1385.02,0.384727778,148.95,192.46,187.4,25.349
1390.02,0.386116667,149.05,192.48,187.32,25.348
1395.03,0.387508333,149.16,192.49,187.25,25.347
1400.02,0.388894444,149.24,192.52,187.13,25.347
1405.03,0.390286111,149.36,192.55,187.04,25.346
1410.02,0.391672222,149.48,192.58,186.97,25.342
1415.03,0.393063889,149.6,192.6,186.94,25.34
1420.02,0.39445,149.7,192.6,186.9,25.336
1425.02,0.395838889,149.81,192.63,186.87,25.334
1430.03,0.397230556,149.91,192.65,186.77,25.333
1435.03,0.398619444,149.98,192.64,186.72,25.335
1440.03,0.400008333,150.07,192.63,186.66,25.335
1445.03,0.401397222,150.15,192.64,186.6,25.335
1450.01,0.402780556,150.24,192.67,186.55,25.336
1455.03,0.404175,150.32,192.68,186.47,25.336
1460.02,0.405561111,150.37,192.66,186.48,25.337
1465.02,0.40695,150.44,192.64,186.43,25.336
1470.02,0.408338889,150.51,192.63,186.42,25.338
1475.03,0.409730556,150.6,192.63,186.35,25.338
1480.02,0.411116667,150.67,192.67,186.33,25.339
1485.02,0.412505556,150.7,192.67,186.29,25.341
1490.02,0.413894444,150.76,192.71,186.29,25.341
1495.01,0.415280556,150.8,192.69,186.21,25.341
1500.03,0.416675,150.88,192.69,186.19,25.341
1505.02,0.418061111,150.91,192.68,186.13,25.34
1510.03,0.419452778,150.96,192.69,186.11,25.338
1515.03,0.420841667,151.02,192.68,186.04,25.339
1520.01,0.422225,151.08,192.65,186.04,25.341
1525.02,0.423616667,151.13,192.65,186.07,25.342
1530.02,0.425005556,151.15,192.66,186.05,25.343
1535.02,0.426394444,151.2,192.66,186.04,25.344
1540.02,0.427783333,151.25,192.67,185.98,25.346
1545.02,0.429172222,151.33,192.68,185.97,25.346
1550.03,0.430563889,151.42,192.71,185.97,25.343
1555.03,0.431952778,151.52,192.73,185.97,25.344
1560.02,0.433338889,151.6,192.73,185.97,25.345
1565.02,0.434727778,151.71,192.73,185.96,25.348
1570.02,0.436116667,151.8,192.72,185.93,25.348
1575.03,0.437508333,151.9,192.77,185.92,25.347
1580.02,0.438894444,151.97,192.76,185.87,25.349
1585.02,0.440283333,152.07,192.79,185.89,25.349
1590.03,0.441675,152.15,192.8,185.89,25.35
1595.03,0.443063889,152.24,192.82,185.87,25.349
1600.02,0.44445,152.29,192.82,185.87,25.349
1605.02,0.445838889,152.36,192.83,185.88,25.348
1610.03,0.447230556,152.43,192.84,185.91,25.348
1615.03,0.448619444,152.51,192.85,185.86,25.347
1620.03,0.450008333,152.58,192.85,185.82,25.347
1625.02,0.451394444,152.68,192.89,185.82,25.344
1630.03,0.452786111,152.77,192.95,185.86,25.342
1635.02,0.454172222,152.85,192.98,185.86,25.341
1640.02,0.455561111,152.92,193.03,185.83,25.34
1645.02,0.45695,152.98,193.03,185.82,25.339
1650.03,0.458341667,153.04,193.07,185.81,25.338
1655.02,0.459727778,153.1,193.07,185.79,25.338
1660.02,0.461116667,153.16,193.09,185.76,25.339
1665.02,0.462505556,153.25,193.08,185.76,25.339
1670.02,0.463894444,153.35,193.11,185.79,25.338
1675.03,0.465286111,153.43,193.16,185.81,25.337
1680.03,0.466675,153.47,193.19,185.83,25.339
1685.02,0.468061111,153.51,193.17,185.79,25.341
1690.03,0.469452778,153.57,193.13,185.79,25.342
1695.02,0.470838889,153.66,193.14,185.79,25.342
1700.02,0.472227778,153.76,193.17,185.83,25.34
1705.03,0.473619444,153.84,193.22,185.85,25.342
1710.02,0.475005556,153.91,193.26,185.87,25.343
1715.02,0.476394444,153.98,193.27,185.89,25.343
1720.02,0.477783333,154.04,193.28,185.87,25.342
1725.02,0.479172222,154.12,193.27,185.86,25.342
1730.02,0.480561111,154.15,193.26,185.85,25.345
1735.03,0.481952778,154.21,193.25,185.84,25.347
1740.01,0.483336111,154.26,193.26,185.87,25.348
1745.02,0.484727778,154.35,193.31,185.89,25.348
1750.02,0.486116667,154.43,193.31,185.95,25.348
1755.02,0.487505556,154.47,193.35,185.91,25.347
1760.03,0.488897222,154.51,193.35,185.9,25.347
1765.02,0.490283333,154.52,193.38,185.85,25.349
1770.02,0.491672222,154.58,193.37,185.86,25.35
1775.03,0.493063889,154.64,193.39,185.84,25.351
1780.02,0.49445,154.72,193.39,185.88,25.351
1785.03,0.495841667,154.77,193.38,185.95,25.352
1790.02,0.497227778,154.83,193.38,185.98,25.354
1795.02,0.498616667,154.85,193.41,185.97,25.353
1800.02,0.500005556,154.9,193.42,185.93,25.353
1805.02,0.501394444,154.93,193.43,185.94,25.351
1810.02,0.502783333,155.01,193.4,185.97,25.353
1815.02,0.504172222,155.04,193.4,185.99,25.351
1820.03,0.505563889,155.08,193.39,186.01,25.352
1825.02,0.50695,155.13,193.42,186.03,25.35
1830.02,0.508338889,155.16,193.45,186.05,25.349
1835.01,0.509725,155.21,193.46,186.08,25.345
1840.03,0.511119444,155.25,193.48,186.06,25.342
1845.02,0.512505556,155.31,193.52,186.05,25.34
1850.02,0.513894444,155.37,193.55,186.07,25.339
1855.02,0.515283333,155.42,193.57,186.12,25.337
1860.03,0.516675,155.48,193.53,186.11,25.337
1865.03,0.518063889,155.48,193.51,186.09,25.341
1870.02,0.51945,155.53,193.49,186.13,25.342
1875.03,0.520841667,155.57,193.5,186.14,25.344
1880.02,0.522227778,155.65,193.5,186.17,25.342
1885.03,0.523619444,155.69,193.49,186.12,25.343
1890.02,0.525005556,155.73,193.51,186.14,25.343
1895.03,0.526397222,155.78,193.54,186.1,25.344
1900.03,0.527786111,155.81,193.55,186.14,25.346
1905.02,0.529172222,155.88,193.55,186.19,25.345
1910.03,0.530563889,155.91,193.55,186.22,25.345
1915.02,0.53195,155.98,193.56,186.23,25.344
1920.01,0.533336111,156.03,193.55,186.19,25.343
1925.03,0.534730556,156.08,193.55,186.19,25.342
1930.02,0.536116667,156.13,193.56,186.2,25.341
1935.02,0.537505556,156.18,193.59,186.25,25.341
1940.02,0.538894444,156.26,193.59,186.28,25.34
1945.02,0.540283333,156.31,193.59,186.31,25.338
1950.02,0.541672222,156.33,193.6,186.32,25.338
1955.03,0.543063889,156.36,193.62,186.34,25.339
1960.03,0.544452778,156.4,193.61,186.3,25.343
1965.03,0.545841667,156.47,193.61,186.28,25.342
1970.01,0.547225,156.53,193.61,186.29,25.344
1975.03,0.548619444,156.58,193.63,186.33,25.342
1980.03,0.550008333,156.61,193.63,186.35,25.345
1985.02,0.551394444,156.66,193.65,186.35,25.344
1990.02,0.552783333,156.69,193.67,186.33,25.346
1995.02,0.554172222,156.76,193.68,186.35,25.346
2000.02,0.555561111,156.83,193.68,186.38,25.345
2005.03,0.556952778,156.89,193.68,186.39,25.345
2010.02,0.558338889,156.94,193.68,186.36,25.344
2015.01,0.559725,156.99,193.69,186.36,25.343
2020.01,0.561113889,157.03,193.71,186.39,25.341
2025.02,0.562505556,157.08,193.74,186.43,25.34
2030.02,0.563894444,157.1,193.75,186.44,25.342
2035.02,0.565283333,157.17,193.73,186.43,25.343
2040.02,0.566672222,157.22,193.71,186.4,25.345
2045.02,0.568061111,157.26,193.71,186.43,25.344
2050.02,0.56945,157.32,193.72,186.45,25.342
2055.02,0.570838889,157.37,193.75,186.47,25.341
2060.02,0.572227778,157.43,193.76,186.45,25.343
2065.03,0.573619444,157.46,193.78,186.42,25.343
2070.02,0.575005556,157.5,193.8,186.44,25.342
2075.01,0.576391667,157.55,193.77,186.43,25.338
2080.03,0.577786111,157.6,193.76,186.46,25.338
2085.02,0.579172222,157.64,193.76,186.47,25.338
2090.02,0.580561111,157.69,193.77,186.5,25.339
2095.02,0.58195,157.75,193.76,186.5,25.337
2100.01,0.583336111,157.83,193.76,186.5,25.337
2105.03,0.584730556,157.89,193.77,186.48,25.335
2110.02,0.586116667,157.96,193.76,186.49,25.335
2115.03,0.587508333,158.01,193.77,186.46,25.335
2120.02,0.588894444,158.04,193.79,186.47,25.336
2125.02,0.590283333,158.07,193.81,186.47,25.336
2130.02,0.591672222,158.11,193.81,186.49,25.336
2135.02,0.593061111,158.14,193.79,186.51,25.336
2140.03,0.594452778,158.19,193.77,186.5,25.336
2145.02,0.595838889,158.24,193.75,186.49,25.337
2150.02,0.597227778,158.3,193.74,186.47,25.338
2155.02,0.598616667,158.37,193.74,186.47,25.34
2160.02,0.600005556,158.4,193.75,186.45,25.341
2165.03,0.601397222,158.42,193.76,186.44,25.341
2170.01,0.602780556,158.43,193.74,186.43,25.343
2175.02,0.604172222,158.42,193.74,186.44,25.343
2180.03,0.605563889,158.46,193.74,186.46,25.342
2185.02,0.60695,158.46,193.76,186.47,25.341
2190.02,0.608338889,158.5,193.75,186.49,25.34
2195.03,0.609730556,158.51,193.76,186.51,25.34
2200.03,0.611119444,158.56,193.74,186.49,25.34
2205.02,0.612505556,158.6,193.73,186.45,25.341
2210.02,0.613894444,158.63,193.73,186.41,25.341
2215.02,0.615283333,158.66,193.75,186.42,25.341
2220.02,0.616672222,158.7,193.75,186.43,25.342
2225.02,0.618061111,158.73,193.75,186.43,25.341
2230.03,0.619452778,158.76,193.73,186.42,25.341
2235.03,0.620841667,158.78,193.73,186.43,25.341
2240.02,0.622227778,158.82,193.72,186.45,25.342
2245.03,0.623619444,158.86,193.74,186.44,25.342
2250.03,0.625008333,158.91,193.72,186.42,25.343
2255.02,0.626394444,158.93,193.72,186.4,25.347
2260.02,0.627783333,158.98,193.69,186.42,25.35
2265.02,0.629172222,158.99,193.68,186.43,25.352
2270.03,0.630563889,159.04,193.68,186.42,25.35
2275.03,0.631952778,159.07,193.66,186.41,25.352
2280.03,0.633341667,159.15,193.67,186.41,25.351
2285.03,0.634730556,159.18,193.66,186.39,25.353
2290.03,0.636119444,159.22,193.66,186.37,25.352
2295.02,0.637505556,159.24,193.66,186.36,25.354
2300.02,0.638894444,159.3,193.66,186.37,25.353
2305.02,0.640283333,159.35,193.66,186.39,25.352
2310.03,0.641675,159.4,193.67,186.39,25.349
2315.02,0.643061111,159.4,193.65,186.39,25.35
2320.02,0.64445,159.42,193.65,186.34,25.353
2325.02,0.645838889,159.45,193.63,186.33,25.355
2330.03,0.647230556,159.47,193.66,186.3,25.357
2335.02,0.648616667,159.49,193.63,186.31,25.36
2340.02,0.650005556,159.52,193.63,186.33,25.359
2345.02,0.651394444,159.57,193.61,186.35,25.359
2350.02,0.652783333,159.63,193.63,186.35,25.357
2355.02,0.654172222,159.67,193.61,186.3,25.36
2360.01,0.655558333,159.7,193.62,186.3,25.361
2365.03,0.656952778,159.72,193.61,186.29,25.362
2370.02,0.658338889,159.77,193.65,186.34,25.359
2375.02,0.659727778,159.81,193.63,186.33,25.36
2380.02,0.661116667,159.86,193.63,186.35,25.36
2385.02,0.662505556,159.89,193.6,186.32,25.36
2390.02,0.663894444,159.93,193.58,186.33,25.359
2395.03,0.665286111,159.99,193.59,186.35,25.358
2400.02,0.666672222,160.03,193.61,186.37,25.358
2405.03,0.668063889,160.09,193.63,186.36,25.357
2410.02,0.66945,160.13,193.63,186.35,25.358
2415.02,0.670838889,160.16,193.6,186.33,25.359
2420.02,0.672227778,160.19,193.61,186.3,25.359
2425.02,0.673616667,160.22,193.63,186.29,25.356
2430.02,0.675005556,160.26,193.65,186.28,25.357
2435.02,0.676394444,160.28,193.65,186.29,25.357
2440.02,0.677783333,160.32,193.62,186.3,25.358
2445.02,0.679172222,160.36,193.6,186.3,25.359
2450.03,0.680563889,160.39,193.58,186.26,25.36
2455.03,0.681952778,160.44,193.58,186.23,25.363
2460.01,0.683336111,160.47,193.59,186.23,25.362
2465.03,0.684730556,160.5,193.59,186.25,25.362
2470.01,0.686113889,160.53,193.58,186.25,25.361
2475.03,0.687508333,160.57,193.57,186.27,25.361
2480.02,0.688894444,160.61,193.55,186.23,25.363
2485.02,0.690283333,160.64,193.58,186.23,25.363
2490.02,0.691672222,160.68,193.58,186.19,25.363
2495.02,0.693061111,160.71,193.6,186.22,25.362
2500.03,0.694452778,160.73,193.57,186.22,25.362
2505.02,0.695838889,160.75,193.57,186.21,25.363
2510.03,0.697230556,160.81,193.56,186.21,25.361
2515.03,0.698619444,160.87,193.56,186.21,25.361
2520.02,0.700005556,160.91,193.56,186.24,25.359
2525.02,0.701394444,160.92,193.57,186.25,25.359
2530.03,0.702786111,160.96,193.57,186.27,25.356
2535.03,0.704175,161,193.57,186.28,25.355
2540.02,0.705561111,161.06,193.56,186.27,25.354
2545.02,0.70695,161.1,193.55,186.27,25.355
2550.02,0.708338889,161.13,193.55,186.24,25.354
2555.03,0.709730556,161.15,193.55,186.2,25.354
2560.01,0.711113889,161.17,193.55,186.19,25.355
2565.02,0.712505556,161.21,193.51,186.21,25.356
2570.03,0.713897222,161.24,193.5,186.25,25.358
2575.01,0.715280556,161.27,193.51,186.22,25.359
2580.02,0.716672222,161.27,193.51,186.22,25.361
2585.03,0.718063889,161.28,193.52,186.18,25.362
2590.02,0.71945,161.28,193.54,186.2,25.361
2595.03,0.720841667,161.3,193.52,186.18,25.361
2600.02,0.722227778,161.31,193.52,186.2,25.359
2605.02,0.723616667,161.33,193.49,186.18,25.358
2610.02,0.725005556,161.34,193.5,186.19,25.355
2615.02,0.726394444,161.36,193.49,186.19,25.355
2620.01,0.727780556,161.38,193.48,186.2,25.356
2625.03,0.729175,161.41,193.48,186.17,25.356
2630.03,0.730563889,161.41,193.47,186.14,25.356
2635.03,0.731952778,161.43,193.48,186.14,25.353
