dt_s,oxygen_umolL_Ch4,temp_C_Ch4,pressure_mbar_Ch4,oxygen_umolL_Ch1,temp_C_Ch1,pressure_mbar_Ch1,oxygen_umolL_Ch2,temp_C_Ch2,pressure_mbar_Ch2,oxygen_umolL_Ch3,temp_C_Ch3,pressure_mbar_Ch3,hours,Temp,Ch1,Ch2,Ch3,Ch4
10025.897,,,,,,,177.507,26.88,1014.0,,,,2.784971388888889,26.88,,177.507,,
10025.971,,,,,,,,,,169.447,26.88,1014.0,2.784991944444444,26.88,,,169.447,
10026.043,177.619,26.881,1014.0,,,,,,,,,,2.7850119444444443,26.881,,,,177.619
10026.118,,,,194.991,26.881,1014.0,,,,,,,2.785032777777778,26.881,194.991,,,
10030.896,,,,,,,177.413,26.876,1014.0,,,,2.78636,26.876,,177.413,,
10030.973,,,,,,,,,,169.465,26.876,1014.0,2.786381388888889,26.876,,,169.465,
10031.047,,,,195.016,26.876,1014.0,,,,,,,2.786401944444445,26.876,195.016,,,
10031.119,177.678,26.875,1014.0,,,,,,,,,,2.7864219444444447,26.875,,,,177.678
10035.898,,,,,,,177.391,26.874,1014.0,,,,2.787749444444444,26.874,,177.391,,
10035.973,,,,,,,,,,169.383,26.874,1014.0,2.7877702777777777,26.874,,,169.383,
10036.045,,,,194.954,26.874,1014.0,,,,,,,2.787790277777778,26.874,194.954,,,
10036.121,177.667,26.874,1014.0,,,,,,,,,,2.7878113888888887,26.874,,,,177.667
10040.898,,,,,,,177.47,26.874,1014.0,,,,2.7891383333333333,26.874,,177.47,,
10040.971,,,,,,,,,,169.383,26.874,1014.0,2.789158611111111,26.874,,,169.383,
10041.046,,,,194.901,26.874,1014.0,,,,,,,2.7891794444444447,26.874,194.901,,,
10041.124,177.683,26.874,1014.0,,,,,,,,,,2.7892011111111112,26.874,,,,177.683
10045.896,,,,,,,177.45,26.875,1014.0,,,,2.790526666666667,26.875,,177.45,,
10045.971,,,,,,,,,,169.409,26.875,1014.0,2.7905474999999997,26.875,,,169.409,
10046.045,,,,194.945,26.876,1014.0,,,,,,,2.7905680555555556,26.876,194.945,,,
10046.127,177.514,26.876,1014.0,,,,,,,,,,2.790590833333334,26.876,,,,177.514
1005.123,,,,,,,193.781,26.817,1012.0,,,,0.2792008333333333,26.817,,193.781,,
1005.195,195.126,26.817,1012.0,,,,,,,,,,0.2792208333333333,26.817,,,,195.126
1005.27,,,,200.038,26.817,1012.0,,,,,,,0.2792416666666666,26.817,200.038,,,
1005.343,,,,,,,,,,195.712,26.816,1012.0,0.2792619444444444,26.816,,,195.712,
10050.897,,,,,,,177.479,26.872,1014.0,,,,2.791915833333334,26.872,,177.479,,
10050.972,,,,,,,,,,169.391,26.872,1014.0,2.7919366666666665,26.872,,,169.391,
10051.046,,,,195.053,26.872,1014.0,,,,,,,2.7919572222222224,26.872,195.053,,,
10051.121,177.58,26.872,1014.0,,,,,,,,,,2.791978055555555,26.872,,,,177.58
10055.895,,,,,,,177.352,26.872,1014.0,,,,2.7933041666666667,26.872,,177.352,,
10055.972,,,,,,,,,,169.508,26.873,1014.0,2.7933255555555556,26.873,,,169.508,
10056.045,,,,195.066,26.873,1014.0,,,,,,,2.7933458333333334,26.873,195.066,,,
10056.12,177.559,26.873,1014.0,,,,,,,,,,2.793366666666667,26.873,,,,177.559
10060.898,,,,,,,177.386,26.875,1014.0,,,,2.794693888888889,26.875,,177.386,,
10060.972,,,,,,,,,,169.298,26.876,1014.0,2.7947144444444443,26.876,,,169.298,
10061.05,,,,195.034,26.876,1014.0,,,,,,,2.794736111111111,26.876,195.034,,,
10061.125,177.546,26.876,1014.0,,,,,,,,,,2.7947569444444444,26.876,,,,177.546
10065.898,,,,,,,177.393,26.87,1014.0,,,,2.7960827777777775,26.87,,177.393,,
10065.974,,,,,,,,,,169.324,26.87,1014.0,2.7961038888888887,26.87,,,169.324,
10066.046,,,,194.916,26.871,1014.0,,,,,,,2.796123888888889,26.871,194.916,,,
10066.123,177.568,26.871,1014.0,,,,,,,,,,2.7961452777777778,26.871,,,,177.568
10070.895,,,,,,,177.24,26.872,1014.0,,,,2.7974708333333336,26.872,,177.24,,
10070.969,,,,,,,,,,169.285,26.872,1014.0,2.7974913888888886,26.872,,,169.285,
10071.043,,,,194.839,26.872,1014.0,,,,,,,2.7975119444444445,26.872,194.839,,,
10071.117,177.596,26.872,1014.0,,,,,,,,,,2.7975325,26.872,,,,177.596
10075.895,,,,,,,177.322,26.875,1014.0,,,,2.7988597222222222,26.875,,177.322,,
10075.971,,,,,,,,,,169.258,26.875,1014.0,2.798880833333333,26.875,,,169.258,
10076.046,,,,194.949,26.875,1014.0,,,,,,,2.7989016666666666,26.875,194.949,,,
10076.12,177.614,26.875,1014.0,,,,,,,,,,2.7989222222222225,26.875,,,,177.614
10080.896,,,,,,,177.47,26.874,1014.0,,,,2.800248888888889,26.874,,177.47,,
10080.972,,,,,,,,,,169.337,26.874,1014.0,2.80027,26.874,,,169.337,
10081.045,,,,195.026,26.874,1014.0,,,,,,,2.8002902777777776,26.874,195.026,,,
10081.121,177.63,26.875,1014.0,,,,,,,,,,2.800311388888889,26.875,,,,177.63
10085.896,,,,,,,177.209,26.872,1014.0,,,,2.801637777777778,26.872,,177.209,,
10085.969,,,,,,,,,,169.12,26.872,1014.0,2.8016580555555555,26.872,,,169.12,
10086.042,,,,194.893,26.872,1014.0,,,,,,,2.8016783333333333,26.872,194.893,,,
10086.118,177.644,26.872,1014.0,,,,,,,,,,2.8016994444444445,26.872,,,,177.644
10090.897,,,,,,,177.136,26.874,1014.0,,,,2.803026944444445,26.874,,177.136,,
10090.973,,,,,,,,,,169.217,26.874,1014.0,2.8030480555555557,26.874,,,169.217,
10091.047,,,,194.919,26.874,1014.0,,,,,,,2.803068611111111,26.874,194.919,,,
10091.121,177.491,26.874,1014.0,,,,,,,,,,2.803089166666666,26.874,,,,177.491
10095.897,,,,,,,177.35,26.876,1014.0,,,,2.8044158333333336,26.876,,177.35,,
10095.972,,,,,,,,,,169.102,26.876,1014.0,2.8044366666666667,26.876,,,169.102,
10096.047,,,,194.868,26.877,1014.0,,,,,,,2.8044575000000003,26.877,194.868,,,
10096.122,177.493,26.877,1014.0,,,,,,,,,,2.804478333333333,26.877,,,,177.493
1010.122,,,,,,,193.566,26.814,1012.0,,,,0.2805894444444444,26.814,,193.566,,
1010.199,195.181,26.813,1012.0,,,,,,,,,,0.2806108333333333,26.813,,,,195.181
1010.275,,,,199.948,26.813,1012.0,,,,,,,0.2806319444444444,26.813,199.948,,,
1010.351,,,,,,,,,,195.727,26.813,1012.0,0.2806530555555555,26.813,,,195.727,
10100.898,,,,,,,177.295,26.874,1014.0,,,,2.805805,26.874,,177.295,,
10100.972,,,,,,,,,,169.201,26.874,1014.0,2.8058255555555554,26.874,,,169.201,
10101.049,,,,194.865,26.874,1014.0,,,,,,,2.8058469444444447,26.874,194.865,,,
10101.123,177.479,26.873,1014.0,,,,,,,,,,2.8058674999999997,26.873,,,,177.479
10105.898,,,,,,,177.213,26.878,1014.0,,,,2.8071938888888885,26.878,,177.213,,
10105.975,,,,,,,,,,169.059,26.879,1014.0,2.807215277777778,26.879,,,169.059,
10106.047,,,,194.858,26.879,1014.0,,,,,,,2.807235277777778,26.879,194.858,,,
10106.121,177.42,26.879,1014.0,,,,,,,,,,2.807255833333333,26.879,,,,177.42
10110.897,,,,,,,177.361,26.877,1014.0,,,,2.8085825000000004,26.877,,177.361,,
10110.971,,,,,,,,,,169.083,26.877,1014.0,2.808603055555555,26.877,,,169.083,
10111.046,,,,194.975,26.877,1014.0,,,,,,,2.808623888888889,26.877,194.975,,,
10111.118,177.397,26.877,1014.0,,,,,,,,,,2.808643888888889,26.877,,,,177.397
10115.902,,,,,,,177.231,26.874,1014.0,,,,2.809972777777778,26.874,,177.231,,
10115.978,,,,,,,,,,169.081,26.874,1014.0,2.8099938888888887,26.874,,,169.081,
10116.048,,,,195.074,26.875,1014.0,,,,,,,2.8100133333333335,26.875,195.074,,,
10116.123,177.534,26.875,1014.0,,,,,,,,,,2.8100341666666666,26.875,,,,177.534
10120.901,,,,,,,177.249,26.87,1014.0,,,,2.811361388888889,26.87,,177.249,,
10120.974,,,,,,,,,,169.098,26.87,1014.0,2.8113816666666667,26.87,,,169.098,
10121.046,,,,194.939,26.87,1014.0,,,,,,,2.811401666666667,26.87,194.939,,,
10121.123,177.493,26.87,1014.0,,,,,,,,,,2.8114230555555553,26.87,,,,177.493
10125.903,,,,,,,177.2,26.874,1014.0,,,,2.8127508333333333,26.874,,177.2,,
10125.978,,,,,,,,,,169.051,26.874,1014.0,2.8127716666666664,26.874,,,169.051,
10126.052,,,,194.847,26.874,1014.0,,,,,,,2.812792222222222,26.874,194.847,,,
10126.127,177.511,26.873,1014.0,,,,,,,,,,2.8128130555555555,26.873,,,,177.511
10130.905,,,,,,,177.158,26.869,1014.0,,,,2.8141402777777778,26.869,,177.158,,
10130.98,,,,,,,,,,169.072,26.869,1014.0,2.814161111111111,26.869,,,169.072,
10131.053,,,,194.979,26.869,1014.0,,,,,,,2.8141813888888887,26.869,194.979,,,
10131.127,177.545,26.869,1014.0,,,,,,,,,,2.8142019444444446,26.869,,,,177.545
10135.905,,,,,,,177.131,26.875,1014.0,,,,2.815529166666667,26.875,,177.131,,
10135.976,,,,,,,,,,168.926,26.875,1014.0,2.815548888888889,26.875,,,168.926,
10136.049,,,,194.843,26.875,1014.0,,,,,,,2.815569166666667,26.875,194.843,,,
10136.123,177.47,26.875,1014.0,,,,,,,,,,2.815589722222222,26.875,,,,177.47
10140.909,,,,,,,177.131,26.875,1014.0,,,,2.816919166666666,26.875,,177.131,,
10140.984,,,,,,,,,,168.956,26.875,1014.0,2.81694,26.875,,,168.956,
10141.057,,,,194.883,26.874,1014.0,,,,,,,2.816960277777778,26.874,194.883,,,
10141.133,177.331,26.874,1014.0,,,,,,,,,,2.816981388888889,26.874,,,,177.331
10145.907,,,,,,,177.054,26.871,1014.0,,,,2.8183075,26.871,,177.054,,
10145.981,,,,,,,,,,169.003,26.871,1014.0,2.818328055555555,26.871,,,169.003,
10146.056,,,,194.88,26.871,1014.0,,,,,,,2.818348888888889,26.871,194.88,,,
10146.131,177.605,26.87,1014.0,,,,,,,,,,2.818369722222222,26.87,,,,177.605
1015.123,,,,,,,193.663,26.816,1012.0,,,,0.2819786111111111,26.816,,193.663,,
1015.196,195.256,26.816,1012.0,,,,,,,,,,0.2819988888888889,26.816,,,,195.256
1015.27,,,,200.056,26.817,1012.0,,,,,,,0.2820194444444444,26.817,200.056,,,
1015.347,,,,,,,,,,195.76,26.817,1012.0,0.2820408333333333,26.817,,,195.76,
10150.911,,,,,,,177.288,26.872,1014.0,,,,2.8196975,26.872,,177.288,,
10150.985,,,,,,,,,,168.939,26.872,1014.0,2.8197180555555557,26.872,,,168.939,
10151.056,,,,194.857,26.872,1014.0,,,,,,,2.819737777777778,26.872,194.857,,,
10151.131,177.456,26.871,1014.0,,,,,,,,,,2.819758611111111,26.871,,,,177.456
10155.91,,,,,,,177.179,26.875,1014.0,,,,2.821086111111111,26.875,,177.179,,
10155.985,,,,,,,,,,168.825,26.874,1014.0,2.8211069444444448,26.874,,,168.825,
10156.059,,,,194.954,26.874,1014.0,,,,,,,2.8211275,26.874,194.954,,,
10156.134,177.379,26.874,1014.0,,,,,,,,,,2.821148333333334,26.874,,,,177.379
10160.906,,,,,,,177.116,26.875,1014.0,,,,2.822473888888889,26.875,,177.116,,
10160.979,,,,,,,,,,168.82,26.875,1014.0,2.8224941666666665,26.875,,,168.82,
10161.051,,,,195.003,26.875,1014.0,,,,,,,2.8225141666666667,26.875,195.003,,,
10161.125,177.343,26.875,1014.0,,,,,,,,,,2.822534722222222,26.875,,,,177.343
10165.908,,,,,,,176.973,26.875,1014.0,,,,2.823863333333333,26.875,,176.973,,
10165.985,,,,,,,,,,168.745,26.875,1014.0,2.8238847222222225,26.875,,,168.745,
10166.059,,,,194.86,26.875,1014.0,,,,,,,2.8239052777777776,26.875,194.86,,,
10166.134,177.327,26.875,1014.0,,,,,,,,,,2.823926111111111,26.875,,,,177.327
10170.909,,,,,,,177.079,26.876,1014.0,,,,2.8252525,26.876,,177.079,,
10170.983,,,,,,,,,,168.846,26.876,1014.0,2.8252730555555554,26.876,,,168.846,
10171.055,,,,194.855,26.876,1014.0,,,,,,,2.8252930555555555,26.876,194.855,,,
10171.131,177.274,26.876,1014.0,,,,,,,,,,2.8253141666666663,26.876,,,,177.274
10175.907,,,,,,,177.068,26.875,1014.0,,,,2.8266408333333333,26.875,,177.068,,
10175.981,,,,,,,,,,168.805,26.875,1014.0,2.8266613888888887,26.875,,,168.805,
10176.057,,,,194.86,26.875,1014.0,,,,,,,2.8266825,26.875,194.86,,,
10176.131,177.359,26.875,1014.0,,,,,,,,,,2.8267030555555555,26.875,,,,177.359
10180.909,,,,,,,177.279,26.874,1014.0,,,,2.8280302777777777,26.874,,177.279,,
10180.985,,,,,,,,,,168.84,26.874,1014.0,2.828051388888889,26.874,,,168.84,
10181.058,,,,194.883,26.874,1014.0,,,,,,,2.8280716666666668,26.874,194.883,,,
10181.133,177.299,26.874,1014.0,,,,,,,,,,2.8280925,26.874,,,,177.299
10185.909,,,,,,,177.145,26.872,1014.0,,,,2.8294191666666664,26.872,,177.145,,
10185.98,,,,,,,,,,168.833,26.872,1014.0,2.829438888888889,26.872,,,168.833,
10186.056,,,,194.862,26.871,1014.0,,,,,,,2.82946,26.871,194.862,,,
10186.13,177.249,26.871,1014.0,,,,,,,,,,2.8294805555555556,26.871,,,,177.249
10190.904,,,,,,,177.095,26.876,1014.0,,,,2.8308066666666667,26.876,,177.095,,
10190.978,,,,,,,,,,168.816,26.876,1014.0,2.830827222222222,26.876,,,168.816,
10191.05,,,,194.962,26.876,1014.0,,,,,,,2.830847222222222,26.876,194.962,,,
10191.126,177.402,26.876,1014.0,,,,,,,,,,2.8308683333333335,26.876,,,,177.402
10195.908,,,,,,,177.134,26.871,1014.0,,,,2.8321966666666665,26.871,,177.134,,
10195.984,,,,,,,,,,168.717,26.871,1014.0,2.8322177777777777,26.871,,,168.717,
10196.055,,,,194.88,26.871,1014.0,,,,,,,2.8322375,26.871,194.88,,,
10196.129,177.292,26.872,1014.0,,,,,,,,,,2.8322580555555557,26.872,,,,177.292
1020.122,,,,,,,193.865,26.818,1012.0,,,,0.2833672222222222,26.818,,193.865,,
1020.197,195.157,26.818,1012.0,,,,,,,,,,0.2833880555555556,26.818,,,,195.157
1020.273,,,,199.964,26.817,1012.0,,,,,,,0.2834091666666666,26.817,199.964,,,
1020.349,,,,,,,,,,195.85,26.817,1012.0,0.2834302777777778,26.817,,,195.85,
10200.906,,,,,,,177.127,26.869,1014.0,,,,2.833585,26.869,,177.127,,
10200.981,,,,,,,,,,168.726,26.869,1014.0,2.8336058333333334,26.869,,,168.726,
10201.055,,,,194.908,26.869,1014.0,,,,,,,2.833626388888889,26.869,194.908,,,
10201.13,177.194,26.869,1014.0,,,,,,,,,,2.833647222222222,26.869,,,,177.194
10205.919,,,,,,,177.079,26.876,1014.0,,,,2.8349775,26.876,,177.079,,
10205.994,,,,,,,,,,168.685,26.875,1014.0,2.8349983333333335,26.875,,,168.685,
10206.067,,,,194.736,26.875,1014.0,,,,,,,2.835018611111111,26.875,194.736,,,
10206.142,177.295,26.875,1014.0,,,,,,,,,,2.8350394444444444,26.875,,,,177.295
10210.908,,,,,,,177.034,26.872,1014.0,,,,2.8363633333333333,26.872,,177.034,,
10210.982,,,,,,,,,,168.683,26.872,1014.0,2.836383888888889,26.872,,,168.683,
10211.056,,,,194.977,26.873,1014.0,,,,,,,2.8364044444444447,26.873,194.977,,,
10211.131,177.352,26.873,1014.0,,,,,,,,,,2.8364252777777774,26.873,,,,177.352
10215.909,,,,,,,176.988,26.875,1014.0,,,,2.8377525,26.875,,176.988,,
10215.982,,,,,,,,,,168.745,26.875,1014.0,2.837772777777778,26.875,,,168.745,
10216.056,,,,194.932,26.875,1014.0,,,,,,,2.8377933333333334,26.875,194.932,,,
10216.13,177.279,26.875,1014.0,,,,,,,,,,2.837813888888889,26.875,,,,177.279
10220.911,,,,,,,176.997,26.873,1014.0,,,,2.839141944444445,26.873,,176.997,,
10220.983,,,,,,,,,,168.634,26.873,1014.0,2.8391619444444447,26.873,,,168.634,
10221.057,,,,194.852,26.873,1014.0,,,,,,,2.8391825,26.873,194.852,,,
10221.132,177.192,26.873,1014.0,,,,,,,,,,2.8392033333333333,26.873,,,,177.192
10225.909,,,,,,,177.007,26.878,1014.0,,,,2.840530277777778,26.878,,177.007,,
10225.982,,,,,,,,,,168.526,26.877,1014.0,2.8405505555555557,26.877,,,168.526,
10226.062,,,,194.833,26.877,1014.0,,,,,,,2.8405727777777776,26.877,194.833,,,
10226.138,177.015,26.877,1014.0,,,,,,,,,,2.8405938888888893,26.877,,,,177.015
10230.911,,,,,,,176.957,26.875,1014.0,,,,2.8419197222222223,26.875,,176.957,,
10230.985,,,,,,,,,,168.64,26.875,1014.0,2.841940277777778,26.875,,,168.64,
10231.06,,,,194.932,26.875,1014.0,,,,,,,2.841961111111111,26.875,194.932,,,
10231.134,177.183,26.875,1014.0,,,,,,,,,,2.841981666666667,26.875,,,,177.183
10235.912,,,,,,,177.088,26.874,1014.0,,,,2.843308888888889,26.874,,177.088,,
10235.987,,,,,,,,,,168.599,26.874,1014.0,2.843329722222222,26.874,,,168.599,
10236.06,,,,194.901,26.874,1014.0,,,,,,,2.84335,26.874,194.901,,,
10236.134,177.443,26.874,1014.0,,,,,,,,,,2.8433705555555555,26.874,,,,177.443
10240.911,,,,,,,176.957,26.875,1014.0,,,,2.8446975,26.875,,176.957,,
10240.986,,,,,,,,,,168.475,26.875,1014.0,2.8447183333333337,26.875,,,168.475,
10241.06,,,,194.86,26.875,1014.0,,,,,,,2.8447388888888887,26.875,194.86,,,
10241.136,177.195,26.876,1014.0,,,,,,,,,,2.84476,26.876,,,,177.195
10245.911,,,,,,,177.061,26.873,1014.0,,,,2.8460863888888888,26.873,,177.061,,
10245.985,,,,,,,,,,168.558,26.873,1014.0,2.8461069444444447,26.873,,,168.558,
10246.059,,,,194.906,26.873,1014.0,,,,,,,2.8461274999999997,26.873,194.906,,,
10246.134,177.208,26.873,1014.0,,,,,,,,,,2.8461483333333333,26.873,,,,177.208
1025.124,,,,,,,193.736,26.819,1012.0,,,,0.2847566666666666,26.819,,193.736,,
1025.198,195.277,26.819,1012.0,,,,,,,,,,0.2847772222222222,26.819,,,,195.277
1025.287,,,,199.991,26.819,1012.0,,,,,,,0.2848019444444444,26.819,199.991,,,
1025.36,,,,,,,,,,195.817,26.82,1012.0,0.2848222222222222,26.82,,,195.817,
10250.909,,,,,,,177.016,26.876,1014.0,,,,2.847474722222222,26.876,,177.016,,
10250.986,,,,,,,,,,168.651,26.876,1014.0,2.847496111111111,26.876,,,168.651,
10251.059,,,,194.838,26.876,1014.0,,,,,,,2.847516388888889,26.876,194.838,,,
10251.132,177.195,26.876,1014.0,,,,,,,,,,2.8475366666666666,26.876,,,,177.195
10255.91,,,,,,,177.059,26.87,1014.0,,,,2.848863888888889,26.87,,177.059,,
10255.984,,,,,,,,,,168.571,26.87,1014.0,2.8488844444444443,26.87,,,168.571,
10256.058,,,,194.908,26.869,1014.0,,,,,,,2.848905,26.869,194.908,,,
10256.134,177.258,26.869,1014.0,,,,,,,,,,2.848926111111111,26.869,,,,177.258
10260.912,,,,,,,177.002,26.872,1014.0,,,,2.8502533333333333,26.872,,177.002,,
10260.987,,,,,,,,,,168.398,26.872,1014.0,2.8502741666666664,26.872,,,168.398,
10261.058,,,,194.697,26.872,1014.0,,,,,,,2.8502938888888893,26.872,194.697,,,
10261.134,177.165,26.872,1014.0,,,,,,,,,,2.850315,26.872,,,,177.165
10265.912,,,,,,,176.934,26.873,1014.0,,,,2.8516422222222224,26.873,,176.934,,
10265.988,,,,,,,,,,168.558,26.873,1014.0,2.851663333333333,26.873,,,168.558,
10266.062,,,,194.834,26.873,1014.0,,,,,,,2.8516838888888887,26.873,194.834,,,
10266.137,177.112,26.873,1014.0,,,,,,,,,,2.8517047222222223,26.873,,,,177.112
10270.911,,,,,,,177.054,26.871,1014.0,,,,2.8530308333333334,26.871,,177.054,,
10270.987,,,,,,,,,,168.458,26.872,1014.0,2.853051944444444,26.872,,,168.458,
10271.059,,,,195.107,26.872,1014.0,,,,,,,2.8530719444444443,26.872,195.107,,,
10271.132,177.26,26.872,1014.0,,,,,,,,,,2.853092222222222,26.872,,,,177.26
10275.912,,,,,,,176.945,26.874,1014.0,,,,2.85442,26.874,,176.945,,
10275.987,,,,,,,,,,168.419,26.874,1014.0,2.8544408333333333,26.874,,,168.419,
10276.061,,,,194.794,26.874,1014.0,,,,,,,2.854461388888889,26.874,194.794,,,
10276.137,177.14,26.874,1014.0,,,,,,,,,,2.8544825,26.874,,,,177.14
10280.911,,,,,,,176.913,26.874,1014.0,,,,2.855808611111111,26.874,,176.913,,
10280.984,,,,,,,,,,168.314,26.874,1014.0,2.855828888888889,26.874,,,168.314,
10281.059,,,,194.87,26.873,1014.0,,,,,,,2.855849722222222,26.873,194.87,,,
10281.132,177.208,26.873,1014.0,,,,,,,,,,2.85587,26.873,,,,177.208
10285.912,,,,,,,177.068,26.875,1014.0,,,,2.857197777777778,26.875,,177.068,,
10285.988,,,,,,,,,,168.4,26.875,1014.0,2.8572188888888888,26.875,,,168.4,
10286.063,,,,194.736,26.875,1014.0,,,,,,,2.8572397222222223,26.875,194.736,,,
10286.139,177.151,26.875,1014.0,,,,,,,,,,2.857260833333333,26.875,,,,177.151
10290.912,,,,,,,176.911,26.871,1014.0,,,,2.8585866666666666,26.871,,176.911,,
10290.986,,,,,,,,,,168.477,26.871,1014.0,2.8586072222222225,26.871,,,168.477,
10291.061,,,,194.738,26.871,1014.0,,,,,,,2.8586280555555557,26.871,194.738,,,
10291.136,177.117,26.872,1014.0,,,,,,,,,,2.858648888888889,26.872,,,,177.117
10295.913,,,,,,,176.918,26.873,1014.0,,,,2.8599758333333334,26.873,,176.918,,
10295.988,,,,,,,,,,168.353,26.872,1014.0,2.8599966666666665,26.872,,,168.353,
10296.063,,,,194.768,26.872,1014.0,,,,,,,2.8600175,26.872,194.768,,,
10296.136,177.069,26.872,1014.0,,,,,,,,,,2.860037777777778,26.872,,,,177.069
1030.124,,,,,,,193.723,26.818,1012.0,,,,0.2861455555555555,26.818,,193.723,,
1030.199,195.295,26.819,1012.0,,,,,,,,,,0.2861663888888889,26.819,,,,195.295
1030.273,,,,200.046,26.819,1012.0,,,,,,,0.2861869444444444,26.819,200.046,,,
1030.35,,,,,,,,,,195.589,26.819,1012.0,0.2862083333333333,26.819,,,195.589,
10300.913,,,,,,,176.898,26.874,1014.0,,,,2.8613647222222225,26.874,,176.898,,
10300.988,,,,,,,,,,168.314,26.874,1014.0,2.861385555555555,26.874,,,168.314,
10301.062,,,,194.954,26.874,1014.0,,,,,,,2.861406111111111,26.874,194.954,,,
10301.136,177.06,26.874,1014.0,,,,,,,,,,2.8614266666666666,26.874,,,,177.06
10305.914,,,,,,,176.846,26.875,1014.0,,,,2.8627538888888893,26.875,,176.846,,
10305.988,,,,,,,,,,168.37,26.875,1014.0,2.8627744444444443,26.875,,,168.37,
10306.062,,,,194.682,26.875,1014.0,,,,,,,2.862795,26.875,194.682,,,
10306.136,177.103,26.875,1014.0,,,,,,,,,,2.8628155555555557,26.875,,,,177.103
10310.914,,,,,,,176.922,26.872,1014.0,,,,2.864142777777778,26.872,,176.922,,
10310.987,,,,,,,,,,168.338,26.872,1014.0,2.8641630555555553,26.872,,,168.338,
10311.06,,,,194.839,26.872,1014.0,,,,,,,2.864183333333333,26.872,194.839,,,
10311.136,177.153,26.871,1014.0,,,,,,,,,,2.8642044444444448,26.871,,,,177.153
10315.915,,,,,,,176.759,26.873,1014.0,,,,2.8655319444444447,26.873,,176.759,,
10315.99,,,,,,,,,,168.374,26.874,1014.0,2.865552777777778,26.874,,,168.374,
