seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.000000000,08:36:27,193.04,194.84,183.71,203.73,26.954
5.0,0.001388889,08:36:32,193.03,194.81,183.68,203.71,26.955
10.0,0.002777778,08:36:37,193.05,194.75,183.69,203.75,26.955
15.0,0.004166667,08:36:42,193.06,194.65,183.64,203.75,26.955
20.0,0.005555556,08:36:47,193.07,194.59,183.66,203.74,26.956
25.0,0.006944444,08:36:52,193.04,194.55,183.67,203.77,26.957
30.0,0.008333333,08:36:57,193.04,194.54,183.68,203.79,26.957
35.0,0.009722222,08:37:02,193.02,194.49,183.65,203.79,26.958
40.0,0.011111111,08:37:07,193.04,194.44,183.65,203.77,26.955
45.0,0.012500000,08:37:12,193.06,194.37,183.64,203.73,26.956
50.0,0.013888889,08:37:17,193.11,194.31,183.67,203.78,26.952
55.0,0.015277778,08:37:22,193.13,194.27,183.66,203.78,26.952
60.0,0.016666667,08:37:27,193.12,194.23,183.66,203.81,26.952
65.0,0.018055556,08:37:32,193.1,194.18,183.63,203.77,26.955
70.0,0.019444444,08:37:37,193.09,194.11,183.63,203.76,26.954
75.0,0.020833333,08:37:42,193.1,194.05,183.64,203.76,26.951
80.0,0.022222222,08:37:47,193.1,194.0,183.63,203.76,26.951
85.0,0.023611111,08:37:52,193.12,193.95,183.64,203.77,26.953
90.0,0.025000000,08:37:57,193.11,193.91,183.66,203.78,26.952
95.0,0.026388889,08:38:02,193.12,193.87,183.67,203.83,26.951
100.0,0.027777778,08:38:07,193.12,193.84,183.65,203.82,26.95
105.0,0.029166667,08:38:12,193.13,193.77,183.62,203.81,26.952
110.0,0.030555556,08:38:17,193.13,193.71,183.6,203.8,26.952
115.0,0.031944444,08:38:22,193.11,193.68,183.6,203.83,26.954
120.0,0.033333333,08:38:27,193.12,193.66,183.59,203.83,26.952
125.0,0.034722222,08:38:32,193.1,193.62,183.56,203.82,26.953
130.0,0.036111111,08:38:37,193.13,193.59,183.59,203.83,26.949
135.0,0.037500000,08:38:42,193.11,193.55,183.61,203.84,26.949
140.0,0.038888889,08:38:47,193.12,193.52,183.64,203.84,26.947
145.0,0.040277778,08:38:52,193.08,193.46,183.65,203.84,26.95
150.0,0.041666667,08:38:57,193.09,193.42,183.63,203.83,26.949
155.0,0.043055556,08:39:02,193.09,193.38,183.6,203.82,26.95
160.0,0.044444444,08:39:07,193.11,193.33,183.56,203.81,26.951
