
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.320	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	Box 3
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 3	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	6.500	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.402	1009	100.000	20.950	52.300	19.919	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	6.500	
Ch 2	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.321	1009	100.000	20.950	52.300	19.885	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	6.500	
Ch 3	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.266	1009	100.000	20.950	52.300	19.836	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	6.500	
Ch 4	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.188	1009	100.000	20.950	52.300	19.893	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	6.500	
Data	Smoothing:	3	
Date:	11/15/2025	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
11/15/2025	08:35:56	0.00		---	168.60	171.65	190.81	26.577	26.577	26.577	26.577	1011.59	70.596	26.577	---	---	-178.327	22.157	21.898	20.763	0.923	558.769	366.754	364.190	7.367	7.729	7.389	7.391	
11/15/2025	08:35:58	2.30		---	168.64	171.66	190.82	26.568	26.568	26.568	26.568	1011.59	70.571	26.568	---	---	-178.179	22.157	21.900	20.765	0.926	558.782	366.749	364.203	7.373	7.712	7.434	7.411	
11/15/2025	08:36:01	4.60		---	168.65	171.68	190.82	26.562	26.562	26.562	26.562	1011.57	70.543	26.562	---	---	-177.956	22.158	21.901	20.767	0.927	558.792	366.742	364.221	7.372	7.722	7.443	7.424	
11/15/2025	08:36:03	7.01		---	168.63	171.64	190.79	26.564	26.564	26.564	26.564	1011.59	70.515	26.564	---	---	-177.867	22.158	21.902	20.768	0.932	558.804	366.736	364.237	7.385	7.660	7.433	7.424	
11/15/2025	08:36:06	9.47		---	168.68	171.70	190.88	26.543	26.543	26.543	26.543	1011.56	70.487	26.543	---	---	-178.280	22.161	21.904	20.768	0.929	558.800	366.725	364.253	7.376	7.671	7.415	7.400	
11/15/2025	08:36:08	11.91		---	168.74	171.75	190.93	26.525	26.525	26.525	26.525	1011.57	70.469	26.525	---	---	-178.709	22.162	21.906	20.770	0.929	558.800	366.724	364.258	7.407	7.682	7.441	7.384	
11/15/2025	08:36:10	14.35		---	168.75	171.80	190.97	26.510	26.510	26.510	26.510	1011.56	70.461	26.510	---	---	-178.909	22.165	21.907	20.772	0.925	558.800	366.715	364.269	7.413	7.729	7.424	7.377	
11/15/2025	08:36:13	16.78		---	168.75	171.76	190.97	26.508	26.508	26.508	26.508	1011.56	70.461	26.508	---	---	-178.835	22.166	21.910	20.773	0.924	558.804	366.708	364.276	7.417	7.669	7.454	7.371	
11/15/2025	08:36:15	19.26		---	168.73	171.72	190.98	26.504	26.504	26.504	26.504	1011.57	70.451	26.504	---	---	-178.668	22.168	21.914	20.773	0.926	558.799	366.700	364.293	7.394	7.663	7.398	7.430	
11/15/2025	08:36:18	21.79		---	168.76	171.74	191.00	26.498	26.498	26.498	26.498	1011.58	70.441	26.498	---	---	-179.057	22.168	21.914	20.773	0.927	558.798	366.694	364.300	7.394	7.696	7.425	7.423	
11/15/2025	08:36:20	24.28		---	168.75	171.75	190.98	26.495	26.495	26.495	26.495	1011.63	70.431	26.495	---	---	-179.133	22.169	21.914	20.776	0.932	558.798	366.689	364.304	7.379	7.757	7.422	7.455	
11/15/2025	08:36:23	26.80		---	168.78	171.79	191.00	26.489	26.489	26.489	26.489	1011.58	70.431	26.489	---	---	-179.303	22.169	21.913	20.776	0.931	558.804	366.679	364.308	7.403	7.702	7.436	7.431	
11/15/2025	08:36:25	29.34		---	168.75	171.78	190.98	26.487	26.487	26.487	26.487	1011.58	70.421	26.487	---	---	-179.225	22.171	21.914	20.778	0.936	558.809	366.669	364.306	7.401	7.680	7.440	7.478	
11/15/2025	08:36:28	31.86		---	168.76	171.80	190.99	26.483	26.483	26.483	26.483	1011.55	70.410	26.483	---	---	-179.004	22.172	21.914	20.778	0.934	558.817	366.659	364.312	7.417	7.658	7.412	7.451	
