seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.000000000,18:28:33,179.51,170.87,182.21,184.85,27.066
5.0,0.001388889,18:28:38,179.45,170.81,182.05,184.71,27.08
10.0,0.002777778,18:28:43,179.45,170.77,181.97,184.66,27.084
15.0,0.004166667,18:28:48,179.43,170.73,181.9,184.55,27.089
20.0,0.005555556,18:28:53,179.42,170.7,181.84,184.56,27.094
25.0,0.006944444,18:28:58,179.4,170.69,181.83,184.57,27.094
30.0,0.008333333,18:29:03,179.42,170.72,181.87,184.7,27.085
35.0,0.009722222,18:29:08,179.49,170.73,181.86,184.76,27.071
40.0,0.011111111,18:29:13,179.53,170.77,181.87,184.76,27.061
45.0,0.012500000,18:29:18,179.55,170.79,181.84,184.73,27.053
50.0,0.013888889,18:29:23,179.58,170.83,181.89,184.75,27.044
55.0,0.015277778,18:29:28,179.62,170.85,181.91,184.84,27.035
60.0,0.016666667,18:29:33,179.68,170.87,181.98,184.89,27.028
65.0,0.018055556,18:29:38,179.67,170.85,182.0,184.92,27.031
70.0,0.019444444,18:29:43,179.65,170.82,181.95,184.85,27.036
75.0,0.020833333,18:29:48,179.6,170.77,181.89,184.77,27.045
80.0,0.022222222,18:29:53,179.61,170.78,181.87,184.8,27.042
85.0,0.023611111,18:29:58,179.65,170.84,181.95,184.85,27.034
90.0,0.025000000,18:30:03,179.73,170.89,182.04,184.92,27.023
95.0,0.026388889,18:30:08,179.74,170.92,182.09,184.86,27.019
100.0,0.027777778,18:30:13,179.78,170.92,182.1,184.9,27.016
105.0,0.029166667,18:30:18,179.78,170.92,182.06,184.93,27.014
110.0,0.030555556,18:30:23,179.81,170.88,182.09,184.95,27.014
115.0,0.031944444,18:30:28,179.82,170.85,182.1,184.98,27.015
120.0,0.033333333,18:30:33,179.78,170.81,182.11,184.95,27.02
125.0,0.034722222,18:30:38,179.77,170.81,182.1,184.98,27.02
130.0,0.036111111,18:30:43,179.76,170.8,182.11,184.93,27.018
135.0,0.037500000,18:30:48,179.81,170.8,182.19,184.97,27.012
140.0,0.038888889,18:30:53,179.85,170.79,182.26,184.98,27.009
145.0,0.040277778,18:30:58,179.88,170.75,182.32,185.02,27.01
150.0,0.041666667,18:31:03,179.85,170.7,182.32,185.0,27.016
155.0,0.043055556,18:31:08,179.82,170.65,182.3,184.99,27.021
160.0,0.044444444,18:31:13,179.8,170.63,182.27,185.01,27.023
165.0,0.045833333,18:31:18,179.84,170.6,182.32,185.07,27.024
170.0,0.047222222,18:31:23,179.88,170.6,182.35,185.09,27.025
175.0,0.048611111,18:31:28,179.87,170.58,182.39,185.08,27.028
180.0,0.050000000,18:31:33,179.85,170.57,182.41,185.04,27.033
185.0,0.051388889,18:31:38,179.81,170.53,182.51,184.99,27.04
190.0,0.052777778,18:31:43,179.8,170.48,182.56,184.91,27.049
195.0,0.054166667,18:31:48,179.76,170.44,182.57,184.81,27.056
200.0,0.055555556,18:31:53,179.75,170.39,182.49,184.78,27.061
205.0,0.056944444,18:31:58,179.76,170.36,182.43,184.74,27.062
210.0,0.058333333,18:32:03,179.79,170.33,182.33,184.77,27.062
215.0,0.059722222,18:32:08,179.83,170.29,182.21,184.69,27.064
220.0,0.061111111,18:32:13,179.8,170.27,182.04,184.68,27.068
225.0,0.062500000,18:32:18,179.8,170.26,181.91,184.58,27.071
230.0,0.063888889,18:32:23,179.77,170.24,181.76,184.57,27.072
235.0,0.065277778,18:32:28,179.81,170.22,181.67,184.52,27.074
240.0,0.066666667,18:32:33,179.8,170.18,181.62,184.5,27.078
245.0,0.068055556,18:32:38,179.83,170.16,181.57,184.45,27.083
250.0,0.069444444,18:32:43,179.87,170.17,181.54,184.42,27.076
255.0,0.070833333,18:32:48,179.94,170.23,181.52,184.46,27.063
260.0,0.072222222,18:32:53,180.05,170.3,181.53,184.52,27.043
265.0,0.073611111,18:32:58,180.08,170.33,181.52,184.57,27.033
270.0,0.075000000,18:33:03,180.1,170.33,181.51,184.62,27.028
275.0,0.076388889,18:33:08,180.07,170.3,181.53,184.54,27.033
280.0,0.077777778,18:33:13,180.04,170.24,181.55,184.49,27.043
285.0,0.079166667,18:33:18,180.01,170.21,181.59,184.46,27.052
290.0,0.080555556,18:33:23,180.05,170.2,181.63,184.46,27.052
295.0,0.081944444,18:33:28,180.06,170.2,181.71,184.48,27.046
300.0,0.083333333,18:33:33,180.11,170.18,181.71,184.38,27.046
305.0,0.084722222,18:33:38,180.1,170.15,181.79,184.37,27.051
310.0,0.086111111,18:33:43,180.13,170.12,181.89,184.27,27.059
315.0,0.087500000,18:33:48,180.11,170.08,182.05,184.22,27.065
320.0,0.088888889,18:33:53,180.1,170.04,182.2,184.2,27.07
325.0,0.090277778,18:33:58,180.09,170.02,182.26,184.25,27.072
330.0,0.091666667,18:34:03,180.09,170.01,182.23,184.31,27.072
335.0,0.093055556,18:34:08,180.13,170.0,182.13,184.32,27.071
340.0,0.094444444,18:34:13,180.16,169.97,181.99,184.27,27.074
345.0,0.095833333,18:34:18,180.17,169.94,181.88,184.26,27.076
350.0,0.097222222,18:34:23,180.17,169.94,181.78,184.26,27.074
355.0,0.098611111,18:34:28,180.25,170.0,181.75,184.36,27.061
360.0,0.100000000,18:34:33,180.37,170.08,181.77,184.41,27.042
365.0,0.101388889,18:34:38,180.44,170.14,181.77,184.47,27.027
370.0,0.102777778,18:34:43,180.49,170.18,181.75,184.48,27.015
375.0,0.104166667,18:34:48,180.52,170.21,181.66,184.52,27.007
380.0,0.105555556,18:34:53,180.56,170.24,181.58,184.51,27.001
385.0,0.106944444,18:34:58,180.59,170.23,181.45,184.53,27.0
390.0,0.108333333,18:35:03,180.59,170.19,181.38,184.47,27.005
395.0,0.109722222,18:35:08,180.55,170.13,181.38,184.48,27.015
400.0,0.111111111,18:35:13,180.51,170.07,181.42,184.45,27.024
405.0,0.112500000,18:35:18,180.51,170.05,181.46,184.44,27.026
410.0,0.113888889,18:35:23,180.55,170.06,181.41,184.47,27.021
415.0,0.115277778,18:35:28,180.61,170.09,181.36,184.44,27.015
420.0,0.116666667,18:35:33,180.62,170.1,181.31,184.5,27.011
425.0,0.118055556,18:35:38,180.62,170.09,181.28,184.44,27.012
430.0,0.119444444,18:35:43,180.58,170.05,181.26,184.49,27.017
435.0,0.120833333,18:35:48,180.56,169.98,181.21,184.41,27.029
440.0,0.122222222,18:35:53,180.53,169.94,181.14,184.4,27.04
445.0,0.123611111,18:35:58,180.54,169.92,181.08,184.35,27.043
450.0,0.125000000,18:36:03,180.55,169.97,180.99,184.31,27.04
455.0,0.126388889,18:36:08,180.55,169.99,180.93,184.28,27.034
460.0,0.127777778,18:36:13,180.59,169.97,180.83,184.23,27.034
465.0,0.129166667,18:36:18,180.58,169.91,180.74,184.29,27.035
470.0,0.130555556,18:36:23,180.59,169.88,180.66,184.29,27.042
475.0,0.131944444,18:36:28,180.59,169.9,180.62,184.29,27.042
480.0,0.133333333,18:36:33,180.59,169.9,180.61,184.22,27.044
485.0,0.134722222,18:36:38,180.62,169.91,180.61,184.23,27.04
490.0,0.136111111,18:36:43,180.6,169.85,180.6,184.19,27.041
495.0,0.137500000,18:36:48,180.58,169.81,180.54,184.2,27.045
500.0,0.138888889,18:36:53,180.55,169.77,180.49,184.16,27.05
505.0,0.140277778,18:36:58,180.56,169.8,180.46,184.18,27.049
510.0,0.141666667,18:37:03,180.63,169.85,180.48,184.27,27.038
515.0,0.143055556,18:37:08,180.67,169.89,180.52,184.29,27.026
520.0,0.144444444,18:37:13,180.71,169.93,180.6,184.39,27.013
525.0,0.145833333,18:37:18,180.74,169.95,180.68,184.43,27.003
530.0,0.147222222,18:37:23,180.78,170.0,180.71,184.5,26.995
535.0,0.148611111,18:37:28,180.77,170.01,180.67,184.45,26.993
540.0,0.150000000,18:37:33,180.76,170.01,180.65,184.46,26.992
545.0,0.151388889,18:37:38,180.75,169.98,180.59,184.41,26.991
550.0,0.152777778,18:37:43,180.77,169.97,180.54,184.41,26.991
555.0,0.154166667,18:37:48,180.75,169.95,180.47,184.34,26.993
560.0,0.155555556,18:37:53,180.72,169.93,180.46,184.32,26.997
565.0,0.156944444,18:37:58,180.73,169.91,180.43,184.31,26.996
570.0,0.158333333,18:38:03,180.75,169.9,180.39,184.37,26.997
575.0,0.159722222,18:38:08,180.74,169.91,180.36,184.36,26.998
580.0,0.161111111,18:38:13,180.72,169.9,180.29,184.38,27.005
585.0,0.162500000,18:38:18,180.67,169.85,180.21,184.27,27.015
590.0,0.163888889,18:38:23,180.62,169.79,180.12,184.31,27.026
595.0,0.165277778,18:38:28,180.54,169.73,180.06,184.22,27.036
600.0,0.166666667,18:38:33,180.5,169.72,180.02,184.21,27.038
605.0,0.168055556,18:38:38,180.51,169.73,180.01,184.16,27.036
610.0,0.169444444,18:38:43,180.55,169.75,180.02,184.22,27.025
