seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.000000000,08:34:31,183.73,192.13,193.14,25.328,25.328
5.0,0.001388889,08:34:36,182.36,191.89,192.94,25.328,25.328
10.0,0.002777778,08:34:41,180.85,191.67,192.71,25.325,25.325
15.0,0.004166667,08:34:46,179.05,191.47,192.51,25.325,25.325
20.0,0.005555556,08:34:51,176.96,191.3,192.27,25.326,25.326
25.0,0.006944444,08:34:56,174.66,191.13,192.09,25.328,25.328
30.0,0.008333333,08:35:01,172.11,190.95,191.88,25.33,25.33
35.0,0.009722222,08:35:06,169.34,190.81,191.68,25.33,25.33
40.0,0.011111111,08:35:11,166.27,190.66,191.51,25.33,25.33
45.0,0.012500000,08:35:16,163.1,190.57,191.35,25.332,25.332
50.0,0.013888889,08:35:21,160.01,190.43,191.23,25.333,25.333
55.0,0.015277778,08:35:26,157.19,190.36,191.06,25.333,25.333
60.0,0.016666667,08:35:31,154.38,190.24,190.92,25.331,25.331
65.02,0.018061111,08:35:36,151.69,190.17,190.79,25.33,25.33
70.03,0.019452778,08:35:41,149.11,190.07,190.73,25.332,25.332
75.02,0.020838889,08:35:46,146.88,190.0,190.72,25.33,25.33
80.02,0.022227778,08:35:51,144.84,189.91,190.7,25.331,25.331
85.02,0.023616667,08:35:56,142.99,189.84,190.62,25.33,25.33
90.03,0.025008333,08:36:01,141.34,189.81,190.52,25.329,25.329
95.02,0.026394444,08:36:06,139.8,189.77,190.46,25.329,25.329
100.02,0.027783333,08:36:11,138.37,189.73,190.4,25.328,25.328
105.02,0.029172222,08:36:16,137.04,189.66,190.32,25.331,25.331
110.03,0.030563889,08:36:21,135.94,189.62,190.27,25.332,25.332
115.03,0.031952778,08:36:26,134.98,189.57,190.22,25.333,25.333
120.03,0.033341667,08:36:31,134.13,189.55,190.22,25.332,25.332
125.02,0.034727778,08:36:36,133.32,189.51,190.15,25.333,25.333
130.03,0.036119444,08:36:41,132.37,189.48,190.13,25.336,25.336
135.02,0.037505556,08:36:46,131.4,189.44,190.08,25.339,25.339
140.01,0.038891667,08:36:51,130.49,189.4,190.05,25.341,25.341
145.02,0.040283333,08:36:56,129.85,189.39,190.02,25.34,25.34
150.01,0.041669444,08:37:01,129.34,189.36,189.97,25.341,25.341
155.02,0.043061111,08:37:06,128.87,189.36,189.96,25.341,25.341
160.02,0.044450000,08:37:11,128.41,189.35,189.91,25.343,25.343
165.03,0.045841667,08:37:16,127.96,189.35,189.88,25.345,25.345
170.02,0.047227778,08:37:21,127.55,189.34,189.86,25.345,25.345
175.02,0.048616667,08:37:26,127.15,189.35,189.84,25.344,25.344
180.02,0.050005556,08:37:31,126.77,189.33,189.84,25.344,25.344
185.03,0.051397222,08:37:36,126.41,189.33,189.84,25.343,25.343
190.03,0.052786111,08:37:41,126.07,189.32,189.86,25.343,25.343
195.02,0.054172222,08:37:46,125.76,189.34,189.85,25.343,25.343
200.03,0.055563889,08:37:51,125.45,189.34,189.84,25.345,25.345
205.02,0.056950000,08:37:56,125.14,189.37,189.84,25.343,25.343
210.02,0.058338889,08:38:01,124.85,189.38,189.86,25.343,25.343
215.03,0.059730556,08:38:06,124.57,189.41,189.86,25.341,25.341
220.02,0.061116667,08:38:11,124.31,189.42,189.87,25.341,25.341
225.01,0.062502778,08:38:16,124.08,189.43,189.88,25.341,25.341
230.02,0.063894444,08:38:21,123.86,189.46,189.9,25.34,25.34
235.02,0.065283333,08:38:26,123.66,189.47,189.9,25.34,25.34
240.03,0.066675000,08:38:31,123.48,189.48,189.96,25.336,25.336
245.02,0.068061111,08:38:36,123.35,189.5,189.99,25.336,25.336
250.02,0.069450000,08:38:41,123.21,189.5,190.01,25.337,25.337
255.02,0.070838889,08:38:46,123.07,189.54,190.03,25.338,25.338
260.02,0.072227778,08:38:51,122.92,189.54,190.04,25.34,25.34
265.03,0.073619444,08:38:56,122.82,189.56,190.05,25.34,25.34
270.02,0.075005556,08:39:01,122.76,189.54,190.03,25.341,25.341
275.03,0.076397222,08:39:06,122.73,189.56,190.06,25.34,25.34
280.03,0.077786111,08:39:11,122.7,189.59,190.08,25.34,25.34
285.02,0.079172222,08:39:16,122.65,189.62,190.07,25.34,25.34
290.03,0.080563889,08:39:21,122.61,189.62,190.09,25.341,25.341
295.02,0.081950000,08:39:26,122.57,189.57,190.11,25.342,25.342
300.03,0.083341667,08:39:31,122.52,189.54,190.11,25.347,25.347
305.02,0.084727778,08:39:36,122.48,189.53,190.05,25.347,25.347
310.02,0.086116667,08:39:41,122.44,189.55,190.02,25.347,25.347
315.03,0.087508333,08:39:46,122.41,189.58,190.02,25.343,25.343
320.03,0.088897222,08:39:51,122.37,189.6,190.01,25.346,25.346
325.02,0.090283333,08:39:56,122.34,189.63,190.03,25.346,25.346
330.02,0.091672222,08:40:01,122.33,189.64,190.03,25.347,25.347
335.02,0.093061111,08:40:06,122.32,189.66,190.06,25.346,25.346
340.02,0.094450000,08:40:11,122.33,189.66,190.06,25.345,25.345
345.02,0.095838889,08:40:16,122.34,189.66,190.09,25.343,25.343
350.02,0.097227778,08:40:21,122.34,189.65,190.06,25.342,25.342
355.01,0.098613889,08:40:26,122.35,189.65,190.05,25.342,25.342
360.03,0.100008333,08:40:31,122.37,189.64,190.06,25.345,25.345
365.02,0.101394444,08:40:36,122.4,189.68,190.1,25.345,25.345
370.03,0.102786111,08:40:41,122.45,189.7,190.11,25.345,25.345
375.02,0.104172222,08:40:46,122.51,189.7,190.12,25.343,25.343
380.02,0.105561111,08:40:51,122.56,189.7,190.08,25.343,25.343
385.03,0.106952778,08:40:56,122.59,189.7,190.07,25.344,25.344
390.03,0.108341667,08:41:01,122.63,189.7,190.07,25.346,25.346
395.02,0.109727778,08:41:06,122.69,189.69,190.08,25.348,25.348
400.02,0.111116667,08:41:11,122.75,189.7,190.11,25.349,25.349
405.02,0.112505556,08:41:16,122.81,189.72,190.09,25.347,25.347
410.02,0.113894444,08:41:21,122.87,189.74,190.11,25.346,25.346
415.02,0.115283333,08:41:26,122.92,189.73,190.12,25.346,25.346
420.02,0.116672222,08:41:31,122.99,189.74,190.08,25.349,25.349
425.03,0.118063889,08:41:36,123.07,189.75,190.08,25.348,25.348
430.02,0.119450000,08:41:41,123.14,189.76,190.03,25.349,25.349
435.03,0.120841667,08:41:46,123.23,189.76,190.04,25.349,25.349
440.03,0.122230556,08:41:51,123.3,189.77,190.0,25.35,25.35
445.02,0.123616667,08:41:56,123.41,189.77,190.01,25.349,25.349
