
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.320	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	Box 2
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 3	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.930	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.341	1009	100.000	20.950	52.300	20.408	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	0.930	
Ch 2	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.346	1009	100.000	20.950	52.300	20.152	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	0.930	
Ch 3	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.347	1009	100.000	20.950	52.300	19.994	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	0.930	
Ch 4	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.351	1009	100.000	20.950	52.300	19.848	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	0.930	
Data	Smoothing:	3	
Date:	11/13/2025	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
11/13/2025	18:28:19	0.00		193.27	183.13	174.73	216.64	26.983	26.983	26.983	26.983	1010.29	71.308	26.983	---	---	21.048	21.391	21.757	19.238	159.212	379.893	306.329	231.392	3.884	3.150	4.453	5.138	
11/13/2025	18:28:24	5.00		193.20	183.12	174.70	216.75	26.984	26.984	26.984	26.984	1010.26	71.316	26.984	---	---	21.052	21.391	21.758	19.232	159.205	379.906	306.351	231.298	3.881	3.145	4.467	5.108	
11/13/2025	18:28:29	10.00		193.19	183.13	174.67	216.86	26.983	26.983	26.983	26.983	1010.27	71.316	26.983	---	---	21.053	21.391	21.761	19.227	159.207	379.921	306.388	231.189	3.869	3.125	4.477	5.093	
11/13/2025	18:28:34	15.00		193.09	183.11	174.64	217.02	26.981	26.981	26.981	26.981	1010.27	71.316	26.981	---	---	21.059	21.392	21.763	19.219	159.202	379.930	306.425	231.084	3.859	3.135	4.473	5.107	
11/13/2025	18:28:39	20.00		193.11	183.12	174.64	217.18	26.980	26.980	26.980	26.980	1010.25	71.316	26.980	---	---	21.058	21.392	21.763	19.212	159.203	379.930	306.452	230.992	3.860	3.152	4.476	5.114	
11/13/2025	18:28:44	25.00		193.12	183.09	174.62	217.29	26.981	26.981	26.981	26.981	1010.24	71.316	26.981	---	---	21.057	21.394	21.765	19.206	159.200	379.937	306.472	230.884	3.867	3.152	4.469	5.113	
11/13/2025	18:28:49	30.00		193.17	183.06	174.59	217.38	26.983	26.983	26.983	26.983	1010.29	71.316	26.983	---	---	21.054	21.395	21.766	19.201	159.201	379.940	306.514	230.772	3.879	3.136	4.453	5.089	
11/13/2025	18:28:54	35.00		193.18	183.02	174.54	217.53	26.984	26.984	26.984	26.984	1010.31	71.316	26.984	---	---	21.053	21.397	21.769	19.193	159.200	379.955	306.579	230.655	3.910	3.119	4.440	5.099	
11/13/2025	18:28:59	40.00		193.19	183.01	174.52	217.68	26.985	26.985	26.985	26.985	1010.34	71.316	26.985	---	---	21.052	21.398	21.770	19.186	159.204	379.959	306.630	230.547	3.915	3.133	4.414	5.096	
11/13/2025	18:29:04	45.00		193.17	183.00	174.50	217.81	26.986	26.986	26.986	26.986	1010.31	71.316	26.986	---	---	21.053	21.398	21.771	19.179	159.206	379.972	306.657	230.426	3.926	3.137	4.427	5.106	
11/13/2025	18:29:09	50.00		193.13	183.00	174.48	217.93	26.987	26.987	26.987	26.987	1010.33	71.316	26.987	---	---	21.055	21.398	21.772	19.173	159.203	379.971	306.678	230.306	3.923	3.152	4.417	5.092	
11/13/2025	18:29:14	55.00		193.06	182.98	174.45	218.07	26.987	26.987	26.987	26.987	1010.29	71.308	26.987	---	---	21.059	21.399	21.774	19.166	159.204	379.975	306.710	230.187	3.918	3.134	4.424	5.082	
11/13/2025	18:29:19	60.00		193.10	182.97	174.41	218.25	26.986	26.986	26.986	26.986	1010.35	71.301	26.986	---	---	21.057	21.400	21.777	19.157	159.198	379.976	306.750	230.071	3.902	3.148	4.440	5.075	
