dt_s,oxygen_umolL_Ch4,temp_C_Ch4,pressure_mbar_Ch4,oxygen_umolL_Ch1,temp_C_Ch1,pressure_mbar_Ch1,oxygen_umolL_Ch2,temp_C_Ch2,pressure_mbar_Ch2,oxygen_umolL_Ch3,temp_C_Ch3,pressure_mbar_Ch3,hours,Temp,Ch1,Ch2,Ch3,Ch4
10039.673,175.791,25.848,1013.0,,,,,,,,,,2.7887980555555556,25.848,,,,175.791
1004.169,,,,,,,197.572,25.986,1011.0,,,,0.2789358333333333,25.986,,197.572,,
1004.242,,,,,,,,,,177.889,25.985,1011.0,0.2789561111111111,25.985,,,177.889,
1004.318,178.547,25.985,1011.0,,,,,,,,,,0.2789772222222222,25.985,,,,178.547
1004.388,,,,170.485,25.985,1011.0,,,,,,,0.2789966666666666,25.985,170.485,,,
10044.438,,,,,,,186.223,25.849,1013.0,,,,2.790121666666667,25.849,,186.223,,
10044.513,,,,,,,,,,188.504,25.849,1013.0,2.7901425000000004,25.849,,,188.504,
10044.587,,,,191.547,25.848,1013.0,,,,,,,2.790163055555555,25.848,191.547,,,
10044.668,175.695,25.848,1013.0,,,,,,,,,,2.7901855555555555,25.848,,,,175.695
10049.439,,,,,,,186.308,25.849,1013.0,,,,2.7915108333333336,25.849,,186.308,,
10049.516,,,,,,,,,,188.521,25.849,1013.0,2.791532222222222,25.849,,,188.521,
10049.589,,,,191.559,25.849,1013.0,,,,,,,2.7915525,25.849,191.559,,,
10049.672,175.738,25.849,1013.0,,,,,,,,,,2.7915755555555557,25.849,,,,175.738
10054.439,,,,,,,186.334,25.847,1013.0,,,,2.7928997222222223,25.847,,186.334,,
10054.512,,,,,,,,,,188.565,25.847,1013.0,2.79292,25.847,,,188.565,
10054.587,,,,191.482,25.847,1013.0,,,,,,,2.792940833333333,25.847,191.482,,,
10054.671,175.747,25.847,1013.0,,,,,,,,,,2.7929641666666667,25.847,,,,175.747
10059.439,,,,,,,186.252,25.85,1013.0,,,,2.7942886111111114,25.85,,186.252,,
10059.514,,,,,,,,,,188.482,25.85,1013.0,2.794309444444444,25.85,,,188.482,
10059.589,,,,191.45,25.85,1013.0,,,,,,,2.7943302777777776,25.85,191.45,,,
10059.673,175.634,25.851,1013.0,,,,,,,,,,2.794353611111111,25.851,,,,175.634
10064.439,,,,,,,186.308,25.849,1013.0,,,,2.7956775,25.849,,186.308,,
10064.513,,,,,,,,,,188.396,25.85,1013.0,2.795698055555556,25.85,,,188.396,
10064.586,,,,191.38,25.85,1013.0,,,,,,,2.7957183333333333,25.85,191.38,,,
10064.668,175.623,25.85,1013.0,,,,,,,,,,2.795741111111111,25.85,,,,175.623
10069.439,,,,,,,186.223,25.849,1013.0,,,,2.797066388888889,25.849,,186.223,,
10069.512,,,,,,,,,,188.418,25.849,1013.0,2.797086666666667,25.849,,,188.418,
10069.588,,,,191.455,25.849,1013.0,,,,,,,2.7971077777777777,25.849,191.455,,,
10069.672,175.627,25.849,1013.0,,,,,,,,,,2.7971311111111112,25.849,,,,175.627
10074.439,,,,,,,186.32,25.85,1013.0,,,,2.798455277777778,25.85,,186.32,,
10074.514,,,,,,,,,,188.413,25.85,1013.0,2.798476111111111,25.85,,,188.413,
10074.587,,,,191.35,25.849,1013.0,,,,,,,2.7984963888888887,25.849,191.35,,,
10074.669,175.691,25.849,1013.0,,,,,,,,,,2.7985191666666664,25.849,,,,175.691
10079.438,,,,,,,186.245,25.848,1013.0,,,,2.799843888888889,25.848,,186.245,,
10079.515,,,,,,,,,,188.457,25.848,1013.0,2.7998652777777777,25.848,,,188.457,
10079.59,,,,191.582,25.848,1013.0,,,,,,,2.7998861111111113,25.848,191.582,,,
10079.674,175.679,25.848,1013.0,,,,,,,,,,2.799909444444445,25.848,,,,175.679
10084.438,,,,,,,186.264,25.851,1013.0,,,,2.801232777777778,25.851,,186.264,,
10084.512,,,,,,,,,,188.335,25.852,1013.0,2.801253333333334,25.852,,,188.335,
10084.589,,,,191.457,25.852,1013.0,,,,,,,2.8012747222222223,25.852,191.457,,,
10084.671,175.566,25.852,1013.0,,,,,,,,,,2.8012975,25.852,,,,175.566
10089.44,,,,,,,186.431,25.848,1013.0,,,,2.8026222222222223,25.848,,186.431,,
10089.516,,,,,,,,,,188.247,25.849,1013.0,2.802643333333333,25.849,,,188.247,
10089.59,,,,191.681,25.849,1013.0,,,,,,,2.802663888888889,25.849,191.681,,,
10089.673,175.643,25.849,1013.0,,,,,,,,,,2.8026869444444444,25.849,,,,175.643
1009.168,,,,,,,197.609,25.986,1011.0,,,,0.2803244444444444,25.986,,197.609,,
1009.243,,,,,,,,,,177.933,25.986,1011.0,0.2803452777777778,25.986,,,177.933,
1009.318,178.651,25.987,1011.0,,,,,,,,,,0.2803661111111111,25.987,,,,178.651
1009.391,,,,170.675,25.987,1011.0,,,,,,,0.2803863888888889,25.987,170.675,,,
10094.44,,,,,,,186.177,25.848,1013.0,,,,2.8040111111111115,25.848,,186.177,,
10094.515,,,,,,,,,,188.218,25.848,1013.0,2.804031944444444,25.848,,,188.218,
10094.591,,,,191.442,25.848,1013.0,,,,,,,2.804053055555556,25.848,191.442,,,
10094.674,175.616,25.848,1013.0,,,,,,,,,,2.804076111111111,25.848,,,,175.616
10099.44,,,,,,,186.359,25.849,1013.0,,,,2.8054,25.849,,186.359,,
10099.515,,,,,,,,,,188.195,25.849,1013.0,2.8054208333333333,25.849,,,188.195,
10099.59,,,,191.524,25.849,1013.0,,,,,,,2.805441666666667,25.849,191.524,,,
10099.674,175.573,25.847,1013.0,,,,,,,,,,2.8054650000000003,25.847,,,,175.573
10104.442,,,,,,,186.155,25.849,1013.0,,,,2.806789444444444,25.849,,186.155,,
10104.518,,,,,,,,,,188.195,25.849,1013.0,2.8068105555555554,25.849,,,188.195,
10104.592,,,,191.437,25.849,1013.0,,,,,,,2.8068311111111113,25.849,191.437,,,
10104.675,175.5,25.849,1013.0,,,,,,,,,,2.8068541666666667,25.849,,,,175.5
10109.442,,,,,,,186.131,25.847,1013.0,,,,2.808178333333333,25.847,,186.131,,
10109.517,,,,,,,,,,188.085,25.847,1013.0,2.808199166666667,25.847,,,188.085,
10109.593,,,,191.587,25.847,1013.0,,,,,,,2.808220277777778,25.847,191.587,,,
10109.677,175.636,25.847,1013.0,,,,,,,,,,2.808243611111111,25.847,,,,175.636
10114.441,,,,,,,186.223,25.849,1013.0,,,,2.8095669444444447,25.849,,186.223,,
10114.516,,,,,,,,,,188.127,25.849,1013.0,2.809587777777778,25.849,,,188.127,
10114.592,,,,191.485,25.85,1013.0,,,,,,,2.809608888888889,25.85,191.485,,,
10114.676,175.496,25.85,1013.0,,,,,,,,,,2.809632222222222,25.85,,,,175.496
10119.441,,,,,,,186.204,25.846,1013.0,,,,2.8109558333333333,25.846,,186.204,,
10119.514,,,,,,,,,,188.107,25.846,1013.0,2.8109761111111107,25.846,,,188.107,
10119.59,,,,191.639,25.847,1013.0,,,,,,,2.8109972222222224,25.847,191.639,,,
10119.674,175.557,25.847,1013.0,,,,,,,,,,2.811020555555556,25.847,,,,175.557
10124.441,,,,,,,186.08,25.847,1013.0,,,,2.8123447222222224,25.847,,186.08,,
10124.514,,,,,,,,,,188.085,25.847,1013.0,2.812365,25.847,,,188.085,
10124.591,,,,191.604,25.847,1013.0,,,,,,,2.812386388888889,25.847,191.604,,,
10124.675,175.525,25.847,1013.0,,,,,,,,,,2.812409722222222,25.847,,,,175.525
10129.441,,,,,,,186.141,25.852,1013.0,,,,2.813733611111111,25.852,,186.141,,
10129.515,,,,,,,,,,188.073,25.853,1013.0,2.8137541666666666,25.853,,,188.073,
10129.591,,,,191.47,25.853,1013.0,,,,,,,2.813775277777778,25.853,191.47,,,
10129.675,175.487,25.852,1013.0,,,,,,,,,,2.813798611111111,25.852,,,,175.487
10134.439,,,,,,,186.11,25.848,1013.0,,,,2.8151219444444444,25.848,,186.11,,
10134.513,,,,,,,,,,188.103,25.847,1013.0,2.8151425000000003,25.847,,,188.103,
10134.589,,,,191.569,25.847,1013.0,,,,,,,2.815163611111111,25.847,191.569,,,
10134.673,175.541,25.847,1013.0,,,,,,,,,,2.8151869444444446,25.847,,,,175.541
10139.44,,,,,,,186.182,25.847,1013.0,,,,2.816511111111111,25.847,,186.182,,
10139.517,,,,,,,,,,187.897,25.847,1013.0,2.8165325,25.847,,,187.897,
10139.592,,,,191.435,25.846,1013.0,,,,,,,2.8165533333333337,25.846,191.435,,,
10139.676,175.466,25.846,1013.0,,,,,,,,,,2.8165766666666667,25.846,,,,175.466
1014.168,,,,,,,197.557,25.989,1011.0,,,,0.2817133333333333,25.989,,197.557,,
1014.243,,,,,,,,,,178.144,25.989,1011.0,0.2817341666666667,25.989,,,178.144,
1014.318,178.712,25.988,1011.0,,,,,,,,,,0.281755,25.988,,,,178.712
1014.389,,,,170.625,25.988,1011.0,,,,,,,0.2817747222222222,25.988,170.625,,,
10144.441,,,,,,,186.129,25.851,1013.0,,,,2.817900277777778,25.851,,186.129,,
10144.517,,,,,,,,,,187.878,25.851,1013.0,2.8179213888888888,25.851,,,187.878,
10144.591,,,,191.519,25.85,1013.0,,,,,,,2.8179419444444447,25.85,191.519,,,
10144.676,175.48,25.85,1013.0,,,,,,,,,,2.8179655555555554,25.85,,,,175.48
10149.441,,,,,,,186.032,25.85,1014.0,,,,2.819289166666667,25.85,,186.032,,
10149.515,,,,,,,,,,187.9,25.85,1013.0,2.819309722222222,25.85,,,187.9,
10149.587,,,,191.554,25.85,1013.0,,,,,,,2.8193297222222222,25.85,191.554,,,
10149.67,175.385,25.85,1013.0,,,,,,,,,,2.8193527777777776,25.85,,,,175.385
10154.441,,,,,,,186.158,25.852,1013.0,,,,2.8206780555555557,25.852,,186.158,,
10154.525,,,,,,,,,,187.861,25.851,1013.0,2.8207013888888888,25.851,,,187.861,
10154.599,,,,191.41,25.851,1013.0,,,,,,,2.8207219444444447,25.851,191.41,,,
10154.682,175.519,25.852,1013.0,,,,,,,,,,2.820745,25.852,,,,175.519
10159.441,,,,,,,185.931,25.85,1013.0,,,,2.822066944444445,25.85,,185.931,,
10159.515,,,,,,,,,,187.78,25.85,1013.0,2.8220875,25.85,,,187.78,
10159.592,,,,191.502,25.85,1013.0,,,,,,,2.8221088888888892,25.85,191.502,,,
10159.676,175.433,25.85,1013.0,,,,,,,,,,2.8221322222222223,25.85,,,,175.433
10164.44,,,,,,,185.989,25.845,1013.0,,,,2.823455555555556,25.845,,185.989,,
10164.515,,,,,,,,,,187.839,25.845,1013.0,2.8234763888888885,25.845,,,187.839,
10164.589,,,,191.335,25.845,1013.0,,,,,,,2.8234969444444444,25.845,191.335,,,
10164.673,175.408,25.845,1013.0,,,,,,,,,,2.823520277777778,25.845,,,,175.408
10169.441,,,,,,,186.037,25.849,1013.0,,,,2.8248447222222226,25.849,,186.037,,
10169.517,,,,,,,,,,187.802,25.849,1013.0,2.8248658333333334,25.849,,,187.802,
10169.591,,,,191.367,25.849,1013.0,,,,,,,2.824886388888889,25.849,191.367,,,
10169.676,175.473,25.848,1013.0,,,,,,,,,,2.82491,25.848,,,,175.473
10174.441,,,,,,,186.047,25.847,1013.0,,,,2.8262336111111113,25.847,,186.047,,
10174.514,,,,,,,,,,187.726,25.847,1013.0,2.8262538888888886,25.847,,,187.726,
10174.588,,,,191.587,25.847,1013.0,,,,,,,2.8262744444444445,25.847,191.587,,,
10174.672,175.457,25.848,1013.0,,,,,,,,,,2.826297777777778,25.848,,,,175.457
10179.442,,,,,,,186.08,25.847,1013.0,,,,2.8276227777777776,25.847,,186.08,,
10179.517,,,,,,,,,,187.949,25.847,1013.0,2.827643611111111,25.847,,,187.949,
10179.59,,,,191.273,25.847,1013.0,,,,,,,2.827663888888889,25.847,191.273,,,
10179.677,175.351,25.847,1013.0,,,,,,,,,,2.8276880555555555,25.847,,,,175.351
10184.441,,,,,,,186.112,25.844,1013.0,,,,2.829011388888889,25.844,,186.112,,
10184.516,,,,,,,,,,187.758,25.844,1013.0,2.829032222222222,25.844,,,187.758,
10184.591,,,,191.532,25.844,1013.0,,,,,,,2.829053055555556,25.844,191.532,,,
10184.675,175.491,25.844,1013.0,,,,,,,,,,2.829076388888889,25.844,,,,175.491
10189.441,,,,,,,186.09,25.845,1013.0,,,,2.830400277777778,25.845,,186.09,,
10189.516,,,,,,,,,,187.668,25.845,1013.0,2.830421111111111,25.845,,,187.668,
10189.591,,,,191.714,25.846,1013.0,,,,,,,2.8304419444444444,25.846,191.714,,,
10189.676,175.482,25.846,1013.0,,,,,,,,,,2.8304655555555556,25.846,,,,175.482
1019.168,,,,,,,197.666,25.989,1011.0,,,,0.2831022222222222,25.989,,197.666,,
1019.241,,,,,,,,,,178.208,25.989,1011.0,0.2831225,25.989,,,178.208,
1019.324,178.82,25.989,1011.0,,,,,,,,,,0.2831455555555555,25.989,,,,178.82
1019.396,,,,170.651,25.989,1011.0,,,,,,,0.2831655555555555,25.989,170.651,,,
10194.44,,,,,,,186.119,25.846,1013.0,,,,2.831788888888889,25.846,,186.119,,
10194.515,,,,,,,,,,187.851,25.846,1013.0,2.8318097222222223,25.846,,,187.851,
10194.588,,,,191.452,25.846,1013.0,,,,,,,2.83183,25.846,191.452,,,
10194.674,175.451,25.846,1013.0,,,,,,,,,,2.8318538888888893,25.846,,,,175.451
10199.442,,,,,,,186.064,25.847,1013.0,,,,2.833178333333333,25.847,,186.064,,
10199.515,,,,,,,,,,187.761,25.847,1013.0,2.833198611111111,25.847,,,187.761,
10199.591,,,,191.656,25.847,1013.0,,,,,,,2.833219722222222,25.847,191.656,,,
10199.679,175.315,25.848,1013.0,,,,,,,,,,2.833244166666667,25.848,,,,175.315
10204.441,,,,,,,185.902,25.849,1013.0,,,,2.834566944444445,25.849,,185.902,,
10204.516,,,,,,,,,,187.636,25.848,1013.0,2.8345877777777777,25.848,,,187.636,
10204.59,,,,191.547,25.848,1013.0,,,,,,,2.834608333333333,25.848,191.547,,,
10204.674,175.426,25.848,1013.0,,,,,,,,,,2.834631666666667,25.848,,,,175.426
10209.442,,,,,,,185.94,25.848,1013.0,,,,2.835956111111111,25.848,,185.94,,
10209.516,,,,,,,,,,187.67,25.848,1013.0,2.8359766666666664,25.848,,,187.67,
10209.592,,,,191.517,25.847,1013.0,,,,,,,2.835997777777778,25.847,191.517,,,
10209.675,175.335,25.847,1013.0,,,,,,,,,,2.836020833333333,25.847,,,,175.335
10214.442,,,,,,,185.866,25.846,1013.0,,,,2.8373449999999996,25.846,,185.866,,
10214.516,,,,,,,,,,187.834,25.846,1013.0,2.8373655555555555,25.846,,,187.834,
10214.591,,,,191.574,25.846,1013.0,,,,,,,2.837386388888889,25.846,191.574,,,
10214.675,175.482,25.846,1013.0,,,,,,,,,,2.837409722222222,25.846,,,,175.482
10219.444,,,,,,,185.984,25.846,1013.0,,,,2.8387344444444444,25.846,,185.984,,
10219.52,,,,,,,,,,187.868,25.846,1013.0,2.8387555555555557,25.846,,,187.868,
10219.595,,,,191.592,25.846,1013.0,,,,,,,2.838776388888889,25.846,191.592,,,
10219.681,175.335,25.847,1013.0,,,,,,,,,,2.838800277777778,25.847,,,,175.335
10224.444,,,,,,,185.948,25.85,1013.0,,,,2.840123333333333,25.85,,185.948,,
10224.52,,,,,,,,,,187.683,25.849,1013.0,2.8401444444444444,25.849,,,187.683,
10224.594,,,,191.507,25.849,1013.0,,,,,,,2.840165,25.849,191.507,,,
10224.676,175.421,25.849,1013.0,,,,,,,,,,2.8401877777777775,25.849,,,,175.421
10229.444,,,,,,,185.914,25.85,1013.0,,,,2.841512222222222,25.85,,185.914,,
10229.519,,,,,,,,,,187.644,25.85,1013.0,2.841533055555556,25.85,,,187.644,
10229.595,,,,191.624,25.85,1013.0,,,,,,,2.8415541666666666,25.85,191.624,,,
10229.679,175.401,25.85,1013.0,,,,,,,,,,2.8415775,25.85,,,,175.401
10234.443,,,,,,,185.755,25.848,1013.0,,,,2.842900833333333,25.848,,185.755,,
10234.518,,,,,,,,,,187.568,25.848,1013.0,2.842921666666667,25.848,,,187.568,
10234.592,,,,191.517,25.847,1013.0,,,,,,,2.8429422222222223,25.847,191.517,,,
10234.677,175.43,25.847,1013.0,,,,,,,,,,2.8429658333333334,25.847,,,,175.43
10239.443,,,,,,,186.013,25.847,1013.0,,,,2.844289722222222,25.847,,186.013,,
10239.519,,,,,,,,,,187.59,25.847,1013.0,2.8443108333333336,25.847,,,187.59,
10239.592,,,,191.587,25.847,1013.0,,,,,,,2.8443311111111114,25.847,191.587,,,
10239.677,175.446,25.847,1013.0,,,,,,,,,,2.844354722222222,25.847,,,,175.446
1024.168,,,,,,,197.617,25.988,1011.0,,,,0.2844911111111111,25.988,,197.617,,
1024.243,178.862,25.987,1011.0,,,,,,,,,,0.2845119444444444,25.987,,,,178.862
1024.315,,,,,,,,,,178.137,25.987,1011.0,0.2845319444444444,25.987,,,178.137,
1024.389,,,,170.675,25.987,1011.0,,,,,,,0.2845525,25.987,170.675,,,
10244.443,,,,,,,186.032,25.85,1013.0,,,,2.845678611111111,25.85,,186.032,,
10244.518,,,,,,,,,,187.661,25.85,1013.0,2.845699444444445,25.85,,,187.661,
10244.592,,,,191.537,25.85,1013.0,,,,,,,2.84572,25.85,191.537,,,
10244.674,175.485,25.849,1013.0,,,,,,,,,,2.845742777777778,25.849,,,,175.485
10249.443,,,,,,,185.989,25.845,1013.0,,,,2.8470674999999996,25.845,,185.989,,
10249.519,,,,,,,,,,187.621,25.844,1013.0,2.8470886111111113,25.844,,,187.621,
10249.596,,,,191.776,25.844,1013.0,,,,,,,2.84711,25.844,191.776,,,
10249.682,175.211,25.843,1013.0,,,,,,,,,,2.847133888888889,25.843,,,,175.211
10254.442,,,,,,,186.018,25.846,1013.0,,,,2.848456111111111,25.846,,186.018,,
10254.516,,,,,,,,,,187.663,25.846,1013.0,2.8484766666666665,25.846,,,187.663,
10254.591,,,,191.504,25.846,1013.0,,,,,,,2.8484975,25.846,191.504,,,
10254.674,175.34,25.846,1013.0,,,,,,,,,,2.848520555555556,25.846,,,,175.34
10259.443,,,,,,,185.832,25.846,1013.0,,,,2.8498452777777774,25.846,,185.832,,
10259.52,,,,,,,,,,187.663,25.846,1013.0,2.8498666666666668,25.846,,,187.663,
10259.593,,,,191.614,25.845,1013.0,,,,,,,2.849886944444445,25.845,191.614,,,
10259.677,175.376,25.845,1013.0,,,,,,,,,,2.8499102777777776,25.845,,,,175.376
10264.443,,,,,,,186.003,25.842,1013.0,,,,2.8512341666666665,25.842,,186.003,,
10264.516,,,,,,,,,,187.699,25.842,1013.0,2.8512544444444443,25.842,,,187.699,
10264.593,,,,191.699,25.842,1013.0,,,,,,,2.8512758333333337,25.842,191.699,,,
10264.677,175.31,25.842,1013.0,,,,,,,,,,2.8512991666666667,25.842,,,,175.31
10269.442,,,,,,,186.013,25.847,1013.0,,,,2.8526227777777775,25.847,,186.013,,
10269.518,,,,,,,,,,187.743,25.847,1013.0,2.8526438888888888,25.847,,,187.743,
10269.594,,,,191.587,25.847,1013.0,,,,,,,2.8526649999999996,25.847,191.587,,,
10269.679,175.272,25.847,1013.0,,,,,,,,,,2.852688611111111,25.847,,,,175.272
10274.443,,,,,,,185.899,25.846,1013.0,,,,2.8540119444444443,25.846,,185.899,,
10274.518,,,,,,,,,,187.595,25.846,1013.0,2.854032777777778,25.846,,,187.595,
10274.594,,,,191.941,25.846,1013.0,,,,,,,2.8540538888888887,25.846,191.941,,,
10274.678,175.292,25.846,1013.0,,,,,,,,,,2.854077222222222,25.846,,,,175.292
10279.442,,,,,,,185.916,25.846,1013.0,,,,2.8554005555555553,25.846,,185.916,,
10279.517,,,,,,,,,,187.782,25.846,1013.0,2.855421388888889,25.846,,,187.782,
10279.591,,,,191.504,25.846,1013.0,,,,,,,2.8554419444444443,25.846,191.504,,,
10279.675,175.387,25.846,1013.0,,,,,,,,,,2.855465277777778,25.846,,,,175.387
10284.444,,,,,,,186.1,25.843,1014.0,,,,2.8567899999999997,25.843,,186.1,,
10284.519,,,,,,,,,,187.66,25.843,1013.0,2.8568108333333333,25.843,,,187.66,
10284.594,,,,191.537,25.843,1013.0,,,,,,,2.8568316666666664,25.843,191.537,,,
10284.676,175.29,25.843,1013.0,,,,,,,,,,2.856854444444444,25.843,,,,175.29
10289.444,,,,,,,185.885,25.842,1013.0,,,,2.858178888888889,25.842,,185.885,,
10289.519,,,,,,,,,,187.734,25.842,1013.0,2.8581997222222224,25.842,,,187.734,
10289.595,,,,191.402,25.842,1013.0,,,,,,,2.858220833333333,25.842,191.402,,,
10289.679,175.385,25.843,1013.0,,,,,,,,,,2.8582441666666667,25.843,,,,175.385
1029.167,,,,,,,197.603,25.987,1011.0,,,,0.2858797222222222,25.987,,197.603,,
1029.243,,,,,,,,,,178.314,25.987,1012.0,0.2859008333333333,25.987,,,178.314,
1029.316,178.732,25.987,1011.0,,,,,,,,,,0.2859211111111111,25.987,,,,178.732
1029.389,,,,170.599,25.987,1011.0,,,,,,,0.2859413888888888,25.987,170.599,,,
10294.443,,,,,,,185.928,25.847,1013.0,,,,2.8595675,25.847,,185.928,,
10294.52,,,,,,,,,,187.697,25.846,1013.0,2.859588888888889,25.846,,,187.697,
10294.594,,,,191.504,25.846,1013.0,,,,,,,2.859609444444444,25.846,191.504,,,
10294.677,175.24,25.847,1013.0,,,,,,,,,,2.8596325,25.847,,,,175.24
10299.443,,,,,,,185.861,25.847,1013.0,,,,2.8609563888888885,25.847,,185.861,,
10299.517,,,,,,,,,,187.778,25.847,1013.0,2.8609769444444444,25.847,,,187.778,
10299.595,,,,191.622,25.847,1013.0,,,,,,,2.860998611111111,25.847,191.622,,,
10299.692,175.209,25.847,1013.0,,,,,,,,,,2.8610255555555555,25.847,,,,175.209
10304.444,,,,,,,186.003,25.849,1013.0,,,,2.8623455555555553,25.849,,186.003,,
10304.517,,,,,,,,,,187.734,25.849,1013.0,2.8623658333333335,25.849,,,187.734,
10304.593,,,,191.686,25.848,1013.0,,,,,,,2.8623869444444447,25.848,191.686,,,
10304.674,175.252,25.848,1013.0,,,,,,,,,,2.862409444444445,25.848,,,,175.252
10309.443,,,,,,,185.866,25.846,1013.0,,,,2.8637341666666667,25.846,,185.866,,
10309.518,,,,,,,,,,187.748,25.846,1013.0,2.863755,25.846,,,187.748,
10309.592,,,,191.557,25.846,1013.0,,,,,,,2.8637755555555557,25.846,191.557,,,
10309.677,175.308,25.846,1013.0,,,,,,,,,,2.8637991666666665,25.846,,,,175.308
10314.443,,,,,,,185.955,25.845,1013.0,,,,2.8651230555555554,25.845,,185.955,,
10314.517,,,,,,,,,,187.804,25.845,1013.0,2.8651436111111113,25.845,,,187.804,
10314.591,,,,191.509,25.845,1013.0,,,,,,,2.8651641666666667,25.845,191.509,,,
10314.674,175.107,25.845,1013.0,,,,,,,,,,2.8651872222222226,25.845,,,,175.107
10319.446,,,,,,,185.977,25.844,1013.0,,,,2.866512777777778,25.844,,185.977,,
10319.519,,,,,,,,,,187.668,25.845,1013.0,2.8665330555555557,25.845,,,187.668,
10319.593,,,,191.509,25.845,1013.0,,,,,,,2.866553611111111,25.845,191.509,,,
10319.676,175.186,25.845,1013.0,,,,,,,,,,2.8665766666666666,25.845,,,,175.186
10324.445,,,,,,,185.805,25.848,1013.0,,,,2.867901388888889,25.848,,185.805,,
10324.519,,,,,,,,,,187.653,25.848,1013.0,2.8679219444444444,25.848,,,187.653,
10324.595,,,,191.599,25.848,1013.0,,,,,,,2.867943055555555,25.848,191.599,,,
10324.679,175.204,25.848,1013.0,,,,,,,,,,2.867966388888889,25.848,,,,175.204
10329.446,,,,,,,185.895,25.847,1013.0,,,,2.8692905555555557,25.847,,185.895,,
10329.537,,,,,,,,,,187.726,25.847,1013.0,2.8693158333333333,25.847,,,187.726,
10329.613,,,,191.522,25.846,1013.0,,,,,,,2.869336944444444,25.846,191.522,,,
10329.697,175.055,25.846,1013.0,,,,,,,,,,2.869360277777778,25.846,,,,175.055
10334.447,,,,,,,185.907,25.848,1013.0,,,,2.8706797222222225,25.848,,185.907,,
10334.522,,,,,,,,,,187.585,25.848,1013.0,2.8707005555555556,25.848,,,187.585,
10334.598,,,,191.599,25.848,1013.0,,,,,,,2.870721666666667,25.848,191.599,,,
10334.681,175.177,25.847,1013.0,,,,,,,,,,2.870744722222222,25.847,,,,175.177
10339.447,,,,,,,185.972,25.845,1013.0,,,,2.872068611111111,25.845,,185.972,,
10339.521,,,,,,,,,,187.565,25.845,1013.0,2.872089166666667,25.845,,,187.565,
