
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.320	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	Box 3
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 3	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	5.500	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.402	1009	100.000	20.950	52.300	19.919	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	5.500	
Ch 2	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.321	1009	100.000	20.950	52.300	19.885	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	5.500	
Ch 3	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.266	1009	100.000	20.950	52.300	19.836	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	5.500	
Ch 4	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.188	1009	100.000	20.950	52.300	19.893	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	5.500	
Data	Smoothing:	3	
Date:	11/17/2025	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
11/17/2025	18:59:43	0.00		---	138.01	175.56	183.31	26.158	26.158	26.158	26.158	1011.21	65.640	26.158	---	---	-178.654	24.589	21.758	21.324	0.945	664.398	491.962	483.897	7.257	7.502	7.289	7.307	
11/17/2025	18:59:48	5.00		---	137.92	175.48	183.25	26.157	26.157	26.157	26.157	1011.18	65.660	26.157	---	---	-178.676	24.597	21.763	21.328	0.948	664.927	492.085	483.880	7.260	7.489	7.305	7.328	
11/17/2025	18:59:53	10.00		---	137.65	175.42	183.16	26.154	26.154	26.154	26.154	1011.20	65.670	26.154	---	---	-178.594	24.621	21.768	21.334	0.947	665.896	492.193	483.886	7.229	7.494	7.261	7.305	
11/17/2025	18:59:58	15.00		---	137.54	175.34	183.11	26.154	26.154	26.154	26.154	1011.21	65.680	26.154	---	---	-178.504	24.630	21.773	21.337	0.944	666.458	492.315	483.894	7.221	7.504	7.251	7.295	
11/17/2025	19:00:03	20.00		---	137.64	175.28	183.08	26.152	26.152	26.152	26.152	1011.24	65.691	26.152	---	---	-178.532	24.622	21.777	21.340	0.942	666.419	492.431	483.918	7.236	7.505	7.261	7.300	
11/17/2025	19:00:08	25.00		---	137.99	175.21	183.06	26.151	26.151	26.151	26.151	1011.26	65.701	26.151	---	---	-178.824	24.593	21.783	21.341	0.947	665.755	492.554	483.941	7.232	7.494	7.269	7.300	
11/17/2025	19:00:13	30.00		---	138.51	175.17	183.00	26.149	26.149	26.149	26.149	1011.26	65.708	26.149	---	---	-178.751	24.550	21.786	21.345	0.951	664.661	492.663	483.969	7.229	7.496	7.282	7.303	
11/17/2025	19:00:18	35.00		---	139.00	175.10	182.93	26.152	26.152	26.152	26.152	1011.24	65.726	26.152	---	---	-178.676	24.508	21.789	21.349	0.953	663.534	492.763	483.978	7.226	7.493	7.286	7.264	
11/17/2025	19:00:23	40.00		---	139.81	175.03	182.88	26.153	26.153	26.153	26.153	1011.23	65.764	26.153	---	---	-178.471	24.439	21.793	21.352	0.953	661.574	492.854	483.981	7.270	7.463	7.279	7.280	
11/17/2025	19:00:28	45.00		---	141.20	174.96	182.83	26.154	26.154	26.154	26.154	1011.20	65.795	26.154	---	---	-178.445	24.324	21.798	21.354	0.952	658.266	492.950	483.973	7.265	7.461	7.277	7.294	
11/17/2025	19:00:33	50.00		---	142.97	174.88	182.80	26.155	26.155	26.155	26.155	1011.20	65.825	26.155	---	---	-178.453	24.178	21.803	21.356	0.952	654.054	493.049	483.971	7.250	7.468	7.264	7.287	
11/17/2025	19:00:38	55.00		---	144.55	174.82	182.72	26.159	26.159	26.159	26.159	1011.17	65.825	26.159	---	---	-178.503	24.048	21.805	21.360	0.953	650.389	493.122	483.986	7.248	7.520	7.286	7.262	
11/17/2025	19:00:43	60.00		---	145.56	174.78	182.64	26.158	26.158	26.158	26.158	1011.18	65.825	26.158	---	---	-178.530	23.967	21.808	21.365	0.953	648.099	493.181	484.042	7.255	7.529	7.279	7.267	
11/17/2025	19:00:48	65.00		---	146.29	174.76	182.55	26.157	26.157	26.157	26.157	1011.18	65.825	26.157	---	---	-178.390	23.909	21.810	21.371	0.958	646.628	493.231	484.132	7.256	7.529	7.277	7.280	
