seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.000000000,18:56:37,196.0,194.15,194.31,195.0,26.888
5.03,0.001397222,18:56:42,195.84,194.03,194.47,195.19,26.889
10.03,0.002786111,18:56:47,195.98,193.97,194.69,195.37,26.89
15.02,0.004172222,18:56:52,196.12,193.91,194.72,195.48,26.891
20.03,0.005563889,18:56:57,196.23,193.81,194.79,195.34,26.893
25.03,0.006952778,18:57:02,196.11,193.89,194.52,195.37,26.894
30.02,0.008338889,18:57:07,195.87,193.77,194.52,195.25,26.894
35.02,0.009727778,18:57:12,195.89,193.77,194.02,195.28,26.893
40.03,0.011119444,18:57:17,195.99,193.72,194.08,195.24,26.893
45.02,0.012505556,18:57:22,196.25,193.72,194.24,195.22,26.895
50.02,0.013894444,18:57:27,196.12,193.77,194.3,195.1,26.894
55.02,0.015283333,18:57:32,196.05,193.75,194.34,195.0,26.894
60.02,0.016672222,18:57:37,195.79,193.71,194.02,195.2,26.896
65.03,0.018063889,18:57:42,195.72,193.7,194.23,195.3,26.898
70.02,0.019450000,18:57:47,195.67,193.73,193.97,195.16,26.899
75.03,0.020841667,18:57:52,195.81,193.65,194.06,194.95,26.898
80.01,0.022225000,18:57:57,195.9,193.55,193.78,194.9,26.899
85.02,0.023616667,18:58:02,196.04,193.48,193.66,195.07,26.903
90.02,0.025005556,18:58:07,195.91,193.66,193.69,195.12,26.904
95.01,0.026391667,18:58:12,195.91,193.8,193.93,195.25,26.905
100.03,0.027786111,18:58:17,195.86,193.83,194.24,195.21,26.905
105.02,0.029172222,18:58:22,196.0,193.68,194.4,195.15,26.906
110.02,0.030561111,18:58:27,196.18,193.51,194.38,195.04,26.906
115.03,0.031952778,18:58:32,196.03,193.47,194.22,194.93,26.906
120.02,0.033338889,18:58:37,195.93,193.51,194.28,194.87,26.907
125.01,0.034725000,18:58:42,195.78,193.63,194.31,194.87,26.907
130.02,0.036116667,18:58:47,195.93,193.5,194.55,194.86,26.908
135.03,0.037508333,18:58:52,195.82,193.5,194.15,194.9,26.907
140.03,0.038897222,18:58:57,195.91,193.35,193.74,194.96,26.91
145.02,0.040283333,18:59:02,195.86,193.45,193.58,195.02,26.909
150.02,0.041672222,18:59:07,196.09,193.47,193.72,194.96,26.91
155.02,0.043061111,18:59:12,195.99,193.36,193.89,194.84,26.91
160.02,0.044450000,18:59:17,195.99,193.39,194.04,194.87,26.913
165.02,0.045838889,18:59:22,195.88,193.17,193.93,195.04,26.914
170.02,0.047227778,18:59:27,195.88,193.33,193.93,195.13,26.914
175.02,0.048616667,18:59:32,195.98,193.29,194.03,195.02,26.912
180.02,0.050005556,18:59:37,195.97,193.31,194.17,194.95,26.913
185.02,0.051394444,18:59:42,195.93,193.15,194.16,194.92,26.913
190.03,0.052786111,18:59:47,195.9,193.23,193.88,195.19,26.918
195.02,0.054172222,18:59:52,195.96,193.4,193.65,195.27,26.919
200.03,0.055563889,18:59:57,195.94,193.61,193.64,195.31,26.92
205.02,0.056950000,19:00:02,195.87,193.37,193.75,195.0,26.92
210.02,0.058338889,19:00:07,195.85,193.4,193.88,194.87,26.921
215.02,0.059727778,19:00:12,195.77,193.31,193.97,194.78,26.921
220.02,0.061116667,19:00:17,195.62,193.48,193.72,194.92,26.92
225.02,0.062505556,19:00:22,195.68,193.3,193.94,195.03,26.92
230.03,0.063897222,19:00:27,195.99,193.14,193.87,195.0,26.921
235.02,0.065283333,19:00:32,195.92,193.24,193.89,194.85,26.923
240.03,0.066675000,19:00:37,195.74,193.25,193.5,194.83,26.925
245.03,0.068063889,19:00:42,195.41,193.27,193.36,194.84,26.925
250.02,0.069450000,19:00:47,195.63,193.17,193.67,195.13,26.924
255.03,0.070841667,19:00:52,195.75,193.2,193.98,195.06,26.925
260.01,0.072225000,19:00:57,195.87,193.28,194.08,195.13,26.926
265.02,0.073616667,19:01:02,195.71,193.04,194.04,194.94,26.927
270.02,0.075005556,19:01:07,195.82,193.16,193.82,195.0,26.927
275.02,0.076394444,19:01:12,195.71,193.29,193.92,195.1,26.928
280.02,0.077783333,19:01:17,195.78,193.51,193.78,195.19,26.927
285.02,0.079172222,19:01:22,195.9,193.56,194.0,195.09,26.927
290.02,0.080561111,19:01:27,196.05,193.43,194.05,195.05,26.928
295.03,0.081952778,19:01:32,195.85,193.49,194.06,194.98,26.932
300.02,0.083338889,19:01:37,195.5,193.59,194.09,195.01,26.934
305.03,0.084730556,19:01:42,195.38,193.51,194.13,194.89,26.936
310.02,0.086116667,19:01:47,195.56,193.57,194.26,194.92,26.935
315.02,0.087505556,19:01:52,195.61,193.24,193.98,194.94,26.934
320.03,0.088897222,19:01:57,195.51,193.54,193.31,194.9,26.934
325.02,0.090283333,19:02:02,195.63,193.53,192.74,194.91,26.935
330.03,0.091675000,19:02:07,195.82,193.48,192.74,195.01,26.937
335.03,0.093063889,19:02:12,195.95,193.15,192.9,195.05,26.937
340.02,0.094450000,19:02:17,195.85,193.15,193.12,195.02,26.94
345.03,0.095841667,19:02:22,195.61,193.37,193.19,194.87,26.941
350.02,0.097227778,19:02:27,195.64,193.59,193.25,194.87,26.941
355.02,0.098616667,19:02:32,195.63,193.56,193.63,194.95,26.94
360.03,0.100008333,19:02:37,195.97,193.38,193.36,195.08,26.941
365.02,0.101394444,19:02:42,196.06,193.28,193.35,195.18,26.942
370.02,0.102783333,19:02:47,195.92,193.34,193.19,195.25,26.942
375.01,0.104169444,19:02:52,195.54,193.62,193.78,195.15,26.942
380.01,0.105558333,19:02:57,195.38,193.74,193.72,195.16,26.941
385.03,0.106952778,19:03:02,195.41,193.49,193.3,195.05,26.943
390.02,0.108338889,19:03:07,195.38,193.55,193.19,195.05,26.943
395.02,0.109727778,19:03:12,195.43,193.41,193.1,194.93,26.944
400.02,0.111116667,19:03:17,195.52,193.66,193.47,195.01,26.944
405.01,0.112502778,19:03:22,195.69,193.56,193.37,194.99,26.945
410.03,0.113897222,19:03:27,195.6,193.5,193.47,194.99,26.947
415.01,0.115280556,19:03:32,195.58,193.58,192.97,194.9,26.947
420.03,0.116675000,19:03:37,195.6,193.61,193.29,194.93,26.947
425.01,0.118058333,19:03:42,195.75,193.59,193.72,194.97,26.948
