seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
15495.426,4.304285,22:27:24.308,197.023,180.541,167.978,156.476,25.828
15500.423,4.305673055555555,22:27:29.305,196.992,180.513,168.117,156.452,25.827
15505.424,4.307062222222222,22:27:34.307,197.077,180.382,168.102,156.545,25.828
15510.424,4.308451111111111,22:27:39.307,196.935,180.396,168.04,156.408,25.831
15515.425,4.309840277777778,22:27:44.307,196.917,180.515,168.048,156.523,25.831
15520.426,4.311229444444444,22:27:49.308,196.806,180.378,168.003,156.49,25.828
15525.426,4.312618333333333,22:27:54.308,197.017,180.324,168.169,156.444,25.829
15530.425,4.314006944444444,22:27:59.308,196.909,180.361,167.978,156.444,25.829
15535.422,4.3153950000000005,22:28:04.305,196.922,180.385,167.909,156.523,25.83
15540.43,4.316786111111111,22:28:09.312,196.945,180.21,167.868,156.416,25.829
15545.427,4.318174166666666,22:28:14.310,196.914,180.264,167.993,156.448,25.828
15550.423,4.319561944444445,22:28:19.305,196.973,180.24,168.016,156.494,25.827
15555.424,4.320951111111111,22:28:24.306,197.012,180.103,167.935,156.519,25.83
15560.427,4.3223408333333335,22:28:29.309,196.909,180.047,167.819,156.375,25.829
15565.427,4.323729722222222,22:28:34.310,196.87,180.061,167.881,156.47,25.826
15570.426,4.325118333333333,22:28:39.308,196.968,180.145,167.808,156.24,25.828
15575.428,4.326507777777778,22:28:44.310,196.804,180.115,167.915,156.307,25.832
15580.427,4.327896388888889,22:28:49.310,196.865,180.219,167.682,156.383,25.827
15585.425,4.329284722222222,22:28:54.307,196.85,180.054,167.695,156.27,25.83
15590.453,4.330681388888888,22:28:59.336,196.814,179.945,167.789,156.357,25.83
15595.441,4.332066944444445,22:29:04.324,196.757,180.101,167.828,156.244,25.827
15600.424,4.333451111111112,22:29:09.307,196.811,180.057,167.727,156.244,25.827
15605.423,4.334839722222222,22:29:14.306,196.734,180.052,167.693,156.143,25.828
15610.422,4.336228333333334,22:29:19.305,196.894,180.098,167.575,156.252,25.832
15615.421,4.337616944444444,22:29:24.304,196.84,179.924,167.68,156.141,25.832
15620.429,4.3390080555555555,22:29:29.312,196.755,179.968,167.631,156.145,25.831
15625.423,4.340395277777778,22:29:34.305,196.845,180.07,167.65,156.256,25.831
15630.428,4.341785555555555,22:29:39.311,196.899,179.994,167.684,156.08,25.831
15635.427,4.343174166666667,22:29:44.310,196.963,179.998,167.595,156.125,25.829
15640.424,4.344562222222223,22:29:49.307,196.639,179.88,167.624,156.139,25.829
15645.421,4.345950277777778,22:29:54.304,196.724,179.896,167.52,156.038,25.83
15650.424,4.34734,22:29:59.307,196.657,179.804,167.569,156.111,25.829
15655.424,4.348728888888889,22:30:04.306,196.521,179.913,167.49,156.121,25.831
15660.43,4.350119444444444,22:30:09.312,196.845,179.713,167.466,156.103,25.831
15665.43,4.351508333333333,22:30:14.313,196.693,179.82,167.554,155.959,25.829
15670.428,4.352896666666666,22:30:19.311,196.675,179.95,167.419,156.014,25.829
15675.427,4.354285277777778,22:30:24.310,196.593,179.702,167.43,156.093,25.831
15680.43,4.355675,22:30:29.312,196.601,179.801,167.283,156.095,25.833
15685.425,4.3570625,22:30:34.307,196.688,179.702,167.321,156.149,25.83
15690.427,4.358451944444444,22:30:39.309,196.613,179.841,167.334,155.967,25.827
15695.423,4.3598397222222225,22:30:44.306,196.688,179.632,167.231,155.937,25.83
15700.428,4.36123,22:30:49.310,196.603,179.808,167.319,156.06,25.829
15705.422,4.362617222222222,22:30:54.305,196.801,179.69,167.046,155.917,25.829
15710.43,4.3640083333333335,22:30:59.313,196.735,179.597,167.184,155.866,25.835
15715.428,4.365396666666666,22:31:04.310,196.562,179.544,167.136,156.052,25.83
15720.426,4.366785,22:31:09.308,196.516,179.6,167.187,156.089,25.832
15725.429,4.368174722222222,22:31:14.312,196.588,179.569,167.114,155.911,25.832
15730.427,4.369563055555555,22:31:19.309,196.742,179.831,167.18,156.038,25.83
15735.427,4.370951944444444,22:31:24.309,196.642,179.664,167.097,155.905,25.832
15740.428,4.372341111111111,22:31:29.311,196.521,179.433,167.063,156.048,25.831
15745.427,4.3737297222222224,22:31:34.309,196.38,179.488,167.159,155.925,25.834
15750.425,4.375118055555555,22:31:39.308,196.647,179.47,167.027,155.826,25.838
15755.428,4.376507777777777,22:31:44.310,196.501,179.5,167.184,155.893,25.835
15760.428,4.3778966666666665,22:31:49.310,196.493,179.525,167.178,156.04,25.833
15765.431,4.379286388888889,22:31:54.313,196.511,179.428,167.148,155.888,25.833
15770.433,4.380675833333334,22:31:59.315,196.557,179.518,167.008,155.73,25.831
15775.432,4.3820644444444445,22:32:04.314,196.416,179.359,167.054,155.842,25.834
15780.429,4.3834525,22:32:09.312,196.467,179.486,167.023,155.799,25.831
15785.432,4.384842222222223,22:32:14.314,196.596,179.343,167.01,155.814,25.834
15790.435,4.386231944444444,22:32:19.318,196.457,179.498,167.048,155.781,25.833
15795.43,4.387619444444445,22:32:24.313,196.362,179.31,167.044,155.745,25.834
15800.436,4.38901,22:32:29.318,196.588,179.287,166.959,155.836,25.832
15805.434,4.390398333333333,22:32:34.316,196.323,179.276,166.978,155.73,25.831
15810.431,4.391786388888889,22:32:39.314,196.331,179.352,166.944,155.722,25.833
15815.431,4.393175277777778,22:32:44.314,196.403,179.276,166.918,155.702,25.833
15820.432,4.394564444444445,22:32:49.314,196.246,179.319,166.835,155.864,25.832
15825.433,4.3959536111111115,22:32:54.315,196.485,179.082,167.108,155.592,25.831
15830.436,4.397343333333334,22:32:59.318,196.436,179.276,166.874,155.734,25.83
15835.437,4.3987325,22:33:04.319,196.357,179.155,166.956,155.727,25.835
15840.433,4.400120277777778,22:33:09.316,196.39,179.137,166.91,155.57,25.832
