#--- Experiment --------------------------------------------------------------------------
#Ostracods-trial1-newbox-10Nov
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#AHALVONIK-PC
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-PRO [A] FSPRO-4 SN:24100008 UiD:2411E50859672118 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.2] - Oxygen Sensor - SC7-523-205 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	11/10/2025	12/31/2000	20.220	52.300	0.804000	0.096000	4000	-0.082000	0.969000	0.584000	0.000000	-0.000006	0.000000	0.000000	fixed f	1011.984	28.256	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (µmol/L) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]
10-11-2025	19:38:51.561	0.110	199.564	20.645	500	0	OK	10-11-2025	19:38:51.561	0.110	28.423	OK	10-11-2025	19:38:51.561	0.110	1013	OK
10-11-2025	19:38:53.562	2.111	199.677	20.639	499	-1	OK	10-11-2025	19:38:53.562	2.111	28.423	OK	10-11-2025	19:38:53.562	2.111	1013	OK
10-11-2025	19:38:55.563	4.112	199.550	20.646	500	0	OK	10-11-2025	19:38:55.563	4.112	28.422	OK	10-11-2025	19:38:55.563	4.112	1013	OK
10-11-2025	19:38:57.565	6.113	199.560	20.646	500	0	OK	10-11-2025	19:38:57.565	6.113	28.420	OK	10-11-2025	19:38:57.565	6.113	1013	OK
10-11-2025	19:38:59.566	8.115	199.541	20.647	500	0	OK	10-11-2025	19:38:59.566	8.115	28.420	OK	10-11-2025	19:38:59.566	8.115	1013	OK
10-11-2025	19:39:01.565	10.114	199.715	20.638	500	-1	OK	10-11-2025	19:39:01.565	10.114	28.419	OK	10-11-2025	19:39:01.565	10.114	1013	OK
10-11-2025	19:39:03.565	12.114	199.640	20.642	500	0	OK	10-11-2025	19:39:03.565	12.114	28.419	OK	10-11-2025	19:39:03.565	12.114	1013	OK
10-11-2025	19:39:05.565	14.114	199.687	20.639	500	0	OK	10-11-2025	19:39:05.565	14.114	28.421	OK	10-11-2025	19:39:05.565	14.114	1013	OK
10-11-2025	19:39:07.565	16.114	199.673	20.640	500	0	OK	10-11-2025	19:39:07.565	16.114	28.420	OK	10-11-2025	19:39:07.565	16.114	1013	OK
10-11-2025	19:39:09.566	18.115	199.649	20.641	500	0	OK	10-11-2025	19:39:09.566	18.115	28.421	OK	10-11-2025	19:39:09.566	18.115	1013	OK
10-11-2025	19:39:11.565	20.114	199.747	20.635	500	0	OK	10-11-2025	19:39:11.565	20.114	28.424	OK	10-11-2025	19:39:11.565	20.114	1013	OK
10-11-2025	19:39:13.566	22.114	199.606	20.643	500	0	OK	10-11-2025	19:39:13.566	22.114	28.422	OK	10-11-2025	19:39:13.566	22.114	1013	OK
10-11-2025	19:39:15.568	24.116	199.649	20.641	500	0	OK	10-11-2025	19:39:15.568	24.116	28.421	OK	10-11-2025	19:39:15.568	24.116	1013	OK
10-11-2025	19:39:17.579	26.128	199.461	20.651	500	0	OK	10-11-2025	19:39:17.579	26.128	28.421	OK	10-11-2025	19:39:17.579	26.128	1013	OK
10-11-2025	19:39:19.568	28.117	199.446	20.651	500	0	OK	10-11-2025	19:39:19.568	28.117	28.424	OK	10-11-2025	19:39:19.568	28.117	1013	OK
