seconds,hours,clock,Ch1,Ch2,Ch3,Ch4,Temp
0.0,0.0,16:21:16,6.289,6.37,6.2829,6.3189,28.796
1.0,0.0002777777777777778,16:21:17,6.2901,6.3708,6.2814,6.3183,28.796
2.0,0.0005555555555555556,16:21:18,6.2948,6.3706,6.2823,6.32,28.795
3.0,0.0008333333333333334,16:21:19,6.2939,6.3696,6.2812,6.3203,28.798
4.0,0.0011111111111111111,16:21:20,6.2919,6.3682,6.2817,6.3216,28.799
5.0,0.001388888888888889,16:21:21,6.2869,6.3662,6.2806,6.3194,28.801
6.0,0.0016666666666666668,16:21:22,6.289,6.3666,6.2831,6.3179,28.799
7.0,0.0019444444444444444,16:21:23,6.2899,6.3692,6.2836,6.3175,28.798
8.0,0.0022222222222222222,16:21:24,6.2919,6.3722,6.2839,6.3197,28.797
9.0,0.0025,16:21:25,6.291,6.3699,6.2826,6.3218,28.797
10.0,0.002777777777777778,16:21:26,6.2897,6.3674,6.2807,6.3227,28.794
11.0,0.0030555555555555557,16:21:27,6.2916,6.3659,6.2804,6.3227,28.794
12.0,0.0033333333333333335,16:21:28,6.2955,6.3672,6.2796,6.321,28.793
13.0,0.003611111111111111,16:21:29,6.2957,6.3684,6.2835,6.3199,28.796
14.0,0.0038888888888888888,16:21:30,6.2929,6.3678,6.2843,6.3203,28.797
15.0,0.004166666666666667,16:21:31,6.2884,6.3673,6.2842,6.3218,28.798
16.0,0.0044444444444444444,16:21:32,6.2884,6.3677,6.2812,6.3192,28.799
17.0,0.004722222222222222,16:21:33,6.2903,6.3687,6.2801,6.3194,28.799
18.0,0.005,16:21:34,6.2947,6.3703,6.2829,6.3189,28.8
19.0,0.005277777777777778,16:21:35,6.2942,6.3697,6.2826,6.3216,28.798
20.0,0.005555555555555556,16:21:36,6.2947,6.3695,6.2823,6.324,28.799
21.0,0.005833333333333334,16:21:37,6.2985,6.3731,6.2867,6.328,28.756
22.0,0.006111111111111111,16:21:38,6.3187,6.3901,6.3059,6.346,28.634
23.0,0.006388888888888889,16:21:39,6.3495,6.4191,6.3377,6.3746,28.427
24.0,0.006666666666666667,16:21:40,6.3869,6.4572,6.3755,6.4148,28.182
25.0,0.006944444444444444,16:21:41,6.4244,6.4956,6.4127,6.4522,27.935
26.0,0.007222222222222222,16:21:42,6.4639,6.5326,6.4501,6.4885,27.687
27.0,0.0075,16:21:43,6.5024,6.5692,6.4863,6.5257,27.437
28.0,0.0077777777777777776,16:21:44,6.5398,6.605,6.5207,6.5644,27.199
29.0,0.008055555555555555,16:21:45,6.5725,6.6394,6.5547,6.5989,26.985
30.0,0.008333333333333333,16:21:46,6.601,6.6704,6.5865,6.6277,26.796
31.0,0.008611111111111111,16:21:47,6.6263,6.6977,6.6157,6.6539,26.617
32.0,0.008888888888888889,16:21:48,6.6315,6.7104,6.6252,6.6654,26.546
33.0,0.009166666666666667,16:21:49,6.6096,6.6883,6.6006,6.6454,26.698
34.0,0.009444444444444445,16:21:50,6.5523,6.634,6.5444,6.5889,27.058
35.0,0.009722222222222222,16:21:51,6.4871,6.5628,6.4777,6.5189,27.489
36.0,0.01,16:21:52,6.4284,6.5074,6.4232,6.459,27.845
