
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.320	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	Box 3
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 3	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SC7-523-205	3	ON External	20.000	ON	1013	33.000	20%	400x	250	ON fiber length	1.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	5.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.402	1009	100.000	20.950	52.300	19.919	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	5.200	
Ch 2	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.321	1009	100.000	20.950	52.300	19.885	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	5.200	
Ch 3	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.266	1009	100.000	20.950	52.300	19.836	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	5.200	
Ch 4	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	26.188	1009	100.000	20.950	52.300	19.893	0.804	0.122	4000	0.969	-0.056	0.577	0.000	-0.000303	5.200	
Data	Smoothing:	3	
Date:	11/16/2025	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
11/16/2025	08:34:31	0.00		---	183.73	192.13	193.14	25.328	25.328	25.328	25.328	1012.15	74.513	25.328	---	---	-178.982	21.529	20.973	20.967	0.930	566.452	372.101	342.956	7.373	7.729	7.442	7.399	
11/16/2025	08:34:36	5.00		---	182.36	191.89	192.94	25.328	25.328	25.328	25.328	1012.16	74.513	25.328	---	---	-178.796	21.614	20.987	20.978	0.932	567.141	372.223	343.204	7.381	7.735	7.409	7.415	
11/16/2025	08:34:41	10.00		---	180.85	191.67	192.71	25.325	25.325	25.325	25.325	1012.18	74.513	25.325	---	---	-178.955	21.709	21.001	20.992	0.935	568.179	372.326	343.435	7.360	7.725	7.422	7.427	
11/16/2025	08:34:46	15.00		---	179.05	191.47	192.51	25.325	25.325	25.325	25.325	1012.20	74.513	25.325	---	---	-178.887	21.822	21.012	21.003	0.934	569.914	372.420	343.649	7.373	7.726	7.370	7.409	
11/16/2025	08:34:51	20.00		---	176.96	191.30	192.27	25.326	25.326	25.326	25.326	1012.19	74.513	25.326	---	---	-179.043	21.956	21.022	21.017	0.934	572.330	372.498	343.858	7.362	7.662	7.364	7.388	
11/16/2025	08:34:56	25.00		---	174.66	191.13	192.09	25.328	25.328	25.328	25.328	1012.13	74.513	25.328	---	---	-179.297	22.104	21.031	21.027	0.932	575.314	372.578	344.066	7.358	7.663	7.371	7.368	
11/16/2025	08:35:01	30.00		---	172.11	190.95	191.88	25.330	25.330	25.330	25.330	1012.13	74.513	25.330	---	---	-179.302	22.271	21.041	21.039	0.928	578.835	372.639	344.261	7.359	7.668	7.399	7.380	
11/16/2025	08:35:06	35.00		---	169.34	190.81	191.68	25.330	25.330	25.330	25.330	1012.14	74.513	25.330	---	---	-179.114	22.456	21.049	21.051	0.928	583.092	372.654	344.446	7.365	7.709	7.423	7.375	
11/16/2025	08:35:11	40.00		---	166.27	190.66	191.51	25.330	25.330	25.330	25.330	1012.16	74.513	25.330	---	---	-178.864	22.666	21.058	21.061	0.928	588.349	372.656	344.607	7.365	7.717	7.401	7.409	
11/16/2025	08:35:16	45.00		---	163.10	190.57	191.35	25.332	25.332	25.332	25.332	1012.14	74.503	25.332	---	---	-178.868	22.887	21.063	21.069	0.929	594.338	372.659	344.758	7.356	7.717	7.375	7.400	
11/16/2025	08:35:21	50.00		---	160.01	190.43	191.23	25.333	25.333	25.333	25.333	1012.12	74.492	25.333	---	---	-178.943	23.107	21.071	21.076	0.931	600.175	372.694	344.892	7.364	7.695	7.348	7.419	
11/16/2025	08:35:26	55.00		---	157.19	190.36	191.06	25.333	25.333	25.333	25.333	1012.12	74.472	25.333	---	---	-178.949	23.312	21.075	21.086	0.929	605.282	372.714	345.023	7.370	7.692	7.396	7.384	
11/16/2025	08:35:31	60.00		---	154.38	190.24	190.92	25.331	25.331	25.331	25.331	1012.13	74.461	25.331	---	---	-178.880	23.521	21.083	21.095	0.930	610.403	372.728	345.138	7.376	7.665	7.452	7.377	
11/16/2025	08:35:36	65.02		---	151.69	190.17	190.79	25.330	25.330	25.330	25.330	1012.16	74.451	25.330	---	---	-178.966	23.726	21.087	21.103	0.928	615.424	372.735	345.244	7.377	7.697	7.468	7.358	
